season,season_type,week,game_id,play_id,event,event_type,time,frame_id
2020,REG,1,2020091000,590,huddle_start_offense,GE,2020-09-11T00:52:59.410+0000,1
2020,REG,1,2020091000,590,huddle_break_offense,GE,2020-09-11T00:52:59.858+0000,5
2020,REG,1,2020091000,590,line_set,GE,2020-09-11T00:53:06.200+0000,68
2020,REG,1,2020091000,590,man_in_motion,GE,2020-09-11T00:53:09.200+0000,98
2020,REG,1,2020091000,590,ball_snap,video_ge,2020-09-11T00:53:15.188+0000,158
2020,REG,1,2020091000,590,handoff,video_ge,2020-09-11T00:53:16.589+0000,172
2020,REG,1,2020091000,590,first_contact,video_ge,2020-09-11T00:53:19.259+0000,199
2020,REG,1,2020091000,590,touchdown,video_ge,2020-09-11T00:53:22.238+0000,229
2020,REG,1,2020091000,590,play_submit,GE,2020-09-11T00:53:31.441+0000,320
2020,REG,1,2020091000,893,huddle_start_offense,GE,2020-09-11T01:06:25.627+0000,1
2020,REG,1,2020091000,893,huddle_break_offense,GE,2020-09-11T01:06:32.576+0000,70
2020,REG,1,2020091000,893,line_set,GE,2020-09-11T01:06:38.500+0000,129
2020,REG,1,2020091000,893,man_in_motion,GE,2020-09-11T01:06:40.200+0000,146
2020,REG,1,2020091000,893,ball_snap,video_ge,2020-09-11T01:06:43.630+0000,181
2020,REG,1,2020091000,893,pass_forward,video_ge,2020-09-11T01:06:45.865+0000,203
2020,REG,1,2020091000,893,pass_arrived,video_ge,2020-09-11T01:06:46.599+0000,210
2020,REG,1,2020091000,893,pass_outcome_touchdown,video_ge,2020-09-11T01:06:46.666+0000,211
2020,REG,1,2020091000,893,play_submit,GE,2020-09-11T01:06:52.544+0000,269
2020,REG,1,2020091000,994,huddle_start_offense,GE,2020-09-11T01:11:53.794+0000,1
2020,REG,1,2020091000,994,huddle_break_offense,GE,2020-09-11T01:11:59.524+0000,59
2020,REG,1,2020091000,994,line_set,GE,2020-09-11T01:12:05.300+0000,116
2020,REG,1,2020091000,994,ball_snap,video_ge,2020-09-11T01:12:18.098+0000,244
2020,REG,1,2020091000,994,qb_sack,video_ge,2020-09-11T01:12:23.002+0000,294
2020,REG,1,2020091000,994,play_submit,GE,2020-09-11T01:12:24.706+0000,311
2020,REG,1,2020091000,2200,huddle_start_offense,GE,2020-09-11T02:07:45.011+0000,1
2020,REG,1,2020091000,2200,huddle_break_offense,GE,2020-09-11T02:07:47.389+0000,24
2020,REG,1,2020091000,2200,line_set,GE,2020-09-11T02:07:50.500+0000,55
2020,REG,1,2020091000,2200,man_in_motion,GE,2020-09-11T02:07:51.800+0000,68
2020,REG,1,2020091000,2200,ball_snap,video_ge,2020-09-11T02:07:52.165+0000,72
2020,REG,1,2020091000,2200,handoff,video_ge,2020-09-11T02:07:53.291+0000,83
2020,REG,1,2020091000,2200,touchdown,video_ge,2020-09-11T02:07:58.938+0000,140
2020,REG,1,2020091000,2200,play_submit,GE,2020-09-11T02:08:03.512+0000,185
2020,REG,1,2020091000,2777,huddle_start_offense,GE,2020-09-11T02:33:25.772+0000,2
2020,REG,1,2020091000,2777,huddle_break_offense,GE,2020-09-11T02:33:29.608+0000,41
2020,REG,1,2020091000,2777,line_set,GE,2020-09-11T02:33:34.000+0000,84
2020,REG,1,2020091000,2777,man_in_motion,GE,2020-09-11T02:33:35.500+0000,99
2020,REG,1,2020091000,2777,ball_snap,video_ge,2020-09-11T02:33:40.246+0000,147
2020,REG,1,2020091000,2777,play_action,video_ge,2020-09-11T02:33:41.528+0000,160
2020,REG,1,2020091000,2777,pass_forward,video_ge,2020-09-11T02:33:44.651+0000,191
2020,REG,1,2020091000,2777,pass_arrived,video_ge,2020-09-11T02:33:46.886+0000,213
2020,REG,1,2020091000,2777,pass_outcome_interception,video_ge,2020-09-11T02:33:46.986+0000,214
2020,REG,1,2020091000,2777,first_contact,video_ge,2020-09-11T02:33:51.491+0000,259
2020,REG,1,2020091000,2777,out_of_bounds,video_ge,2020-09-11T02:33:51.758+0000,262
2020,REG,1,2020091000,2777,play_submit,GE,2020-09-11T02:33:54.286+0000,286
2020,REG,1,2020091300,2772,line_set,GE,2020-09-13T18:52:54.700+0000,1
2020,REG,1,2020091300,2772,ball_snap,video_ge,2020-09-13T18:52:59.505+0000,50
2020,REG,1,2020091300,2772,pass_forward,video_ge,2020-09-13T18:53:02.174+0000,76
2020,REG,1,2020091300,2772,pass_arrived,video_ge,2020-09-13T18:53:04.577+0000,100
2020,REG,1,2020091300,2772,pass_outcome_caught,video_ge,2020-09-13T18:53:04.877+0000,103
2020,REG,1,2020091300,2772,touchdown,video_ge,2020-09-13T18:53:05.377+0000,108
2020,REG,1,2020091300,2772,play_submit,GE,2020-09-13T18:53:09.766+0000,151
2020,REG,1,2020091301,828,huddle_start_offense,GE,2020-09-13T17:39:13.325+0000,2
2020,REG,1,2020091301,828,huddle_break_offense,GE,2020-09-13T17:39:18.909+0000,58
2020,REG,1,2020091301,828,line_set,GE,2020-09-13T17:39:25.000+0000,118
2020,REG,1,2020091301,828,man_in_motion,GE,2020-09-13T17:39:27.300+0000,141
2020,REG,1,2020091301,828,ball_snap,video_ge,2020-09-13T17:39:28.312+0000,152
2020,REG,1,2020091301,828,play_action,video_ge,2020-09-13T17:39:29.580+0000,164
2020,REG,1,2020091301,828,pass_forward,video_ge,2020-09-13T17:39:32.049+0000,189
2020,REG,1,2020091301,828,pass_arrived,video_ge,2020-09-13T17:39:34.585+0000,214
2020,REG,1,2020091301,828,pass_outcome_caught,video_ge,2020-09-13T17:39:34.685+0000,215
2020,REG,1,2020091301,828,first_contact,video_ge,2020-09-13T17:39:34.718+0000,216
2020,REG,1,2020091301,828,tackle,video_ge,2020-09-13T17:39:35.452+0000,223
2020,REG,1,2020091301,828,play_submit,GE,2020-09-13T17:39:42.553+0000,293
2020,REG,1,2020091302,2946,line_set,GE,2020-09-13T19:09:07.500+0000,14
2020,REG,1,2020091302,2946,ball_snap,video_ge,2020-09-13T19:09:15.712+0000,97
2020,REG,1,2020091302,2946,pass_forward,video_ge,2020-09-13T19:09:17.013+0000,110
2020,REG,1,2020091302,2946,pass_arrived,video_ge,2020-09-13T19:09:17.647+0000,116
2020,REG,1,2020091302,2946,pass_outcome_caught,video_ge,2020-09-13T19:09:17.747+0000,117
2020,REG,1,2020091302,2946,first_contact,video_ge,2020-09-13T19:09:18.982+0000,129
2020,REG,1,2020091302,2946,touchdown,video_ge,2020-09-13T19:09:27.457+0000,214
2020,REG,1,2020091302,2946,play_submit,GE,2020-09-13T19:10:12.555+0000,664
2020,REG,1,2020091303,462,huddle_start_offense,GE,2020-09-13T17:17:13.399+0000,1
2020,REG,1,2020091303,462,huddle_break_offense,GE,2020-09-13T17:17:16.063+0000,28
2020,REG,1,2020091303,462,line_set,GE,2020-09-13T17:17:21.200+0000,79
2020,REG,1,2020091303,462,man_in_motion,GE,2020-09-13T17:17:22.900+0000,96
2020,REG,1,2020091303,462,ball_snap,video_ge,2020-09-13T17:17:30.130+0000,169
2020,REG,1,2020091303,462,play_action,video_ge,2020-09-13T17:17:31.198+0000,179
2020,REG,1,2020091303,462,pass_forward,video_ge,2020-09-13T17:17:33.400+0000,201
2020,REG,1,2020091303,462,pass_arrived,video_ge,2020-09-13T17:17:35.602+0000,224
2020,REG,1,2020091303,462,pass_outcome_caught,video_ge,2020-09-13T17:17:35.836+0000,226
2020,REG,1,2020091303,462,first_contact,video_ge,2020-09-13T17:17:37.871+0000,246
2020,REG,1,2020091303,462,out_of_bounds,video_ge,2020-09-13T17:17:38.205+0000,250
2020,REG,1,2020091303,462,play_submit,GE,2020-09-13T17:17:55.851+0000,425
2020,REG,1,2020091303,1582,huddle_start_offense,GE,2020-09-13T18:08:19.434+0000,1
2020,REG,1,2020091303,1582,huddle_break_offense,GE,2020-09-13T18:08:20.897+0000,15
2020,REG,1,2020091303,1582,line_set,GE,2020-09-13T18:08:26.200+0000,68
2020,REG,1,2020091303,1582,man_in_motion,GE,2020-09-13T18:08:27.700+0000,83
2020,REG,1,2020091303,1582,man_in_motion,GE,2020-09-13T18:08:34.800+0000,154
2020,REG,1,2020091303,1582,man_in_motion,GE,2020-09-13T18:08:36.100+0000,167
2020,REG,1,2020091303,1582,ball_snap,video_ge,2020-09-13T18:08:41.521+0000,222
2020,REG,1,2020091303,1582,pass_forward,video_ge,2020-09-13T18:08:43.924+0000,246
2020,REG,1,2020091303,1582,pass_arrived,video_ge,2020-09-13T18:08:46.146+0000,268
2020,REG,1,2020091303,1582,first_contact,video_ge,2020-09-13T18:08:46.226+0000,269
2020,REG,1,2020091303,1582,pass_outcome_touchdown,video_ge,2020-09-13T18:08:46.593+0000,272
2020,REG,1,2020091303,1582,play_submit,GE,2020-09-13T18:08:50.819+0000,314
2020,REG,1,2020091303,3293,huddle_start_offense,GE,2020-09-13T19:34:19.059+0000,2
2020,REG,1,2020091303,3293,huddle_break_offense,GE,2020-09-13T19:34:25.255+0000,64
2020,REG,1,2020091303,3293,line_set,GE,2020-09-13T19:34:31.900+0000,130
2020,REG,1,2020091303,3293,man_in_motion,GE,2020-09-13T19:34:38.800+0000,199
2020,REG,1,2020091303,3293,ball_snap,video_ge,2020-09-13T19:34:43.016+0000,242
2020,REG,1,2020091303,3293,pass_forward,video_ge,2020-09-13T19:34:46.086+0000,272
2020,REG,1,2020091303,3293,pass_arrived,video_ge,2020-09-13T19:34:48.021+0000,292
