season,season_type,week,game_id,play_id,event,event_type,time,frame_id
2026,PRE,0,2026080651,40,kickoff_play,GE,2026-08-07T00:09:06.846+0000,3
2026,PRE,0,2026080651,40,kickoff,video_ge,2026-08-07T00:09:08.000+0000,14
2026,PRE,0,2026080651,40,kick_received,video_ge,2026-08-07T00:09:11.837+0000,53
2026,PRE,0,2026080651,40,first_contact,video_ge,2026-08-07T00:09:15.865+0000,93
2026,PRE,0,2026080651,40,tackle,video_ge,2026-08-07T00:09:17.052+0000,105
2026,PRE,0,2026080651,40,play_submit,GE,2026-08-07T00:09:24.611+0000,180
2026,PRE,0,2026080651,113,huddle_start_offense,GE,2026-08-07T00:11:01.214+0000,3
2026,PRE,0,2026080651,113,huddle_break_offense,GE,2026-08-07T00:11:03.105+0000,22
2026,PRE,0,2026080651,113,line_set,GE,2026-08-07T00:11:07.600+0000,66
2026,PRE,0,2026080651,113,man_in_motion,GE,2026-08-07T00:11:09.200+0000,82
2026,PRE,0,2026080651,113,ball_snap,video_ge,2026-08-07T00:11:15.633+0000,147
2026,PRE,0,2026080651,113,qb_sack,video_ge,2026-08-07T00:11:20.054+0000,191
2026,PRE,0,2026080651,113,play_submit,GE,2026-08-07T00:11:26.177+0000,251
2026,PRE,0,2026080651,637,huddle_start_offense,GE,2026-08-07T00:29:26.154+0000,3
2026,PRE,0,2026080651,637,huddle_break_offense,GE,2026-08-07T00:29:32.624+0000,68
2026,PRE,0,2026080651,637,line_set,GE,2026-08-07T00:29:38.300+0000,124
2026,PRE,0,2026080651,637,ball_snap,video_ge,2026-08-07T00:29:41.368+0000,155
2026,PRE,0,2026080651,637,pass_forward,video_ge,2026-08-07T00:29:44.211+0000,184
2026,PRE,0,2026080651,637,pass_arrived,video_ge,2026-08-07T00:29:46.180+0000,203
2026,PRE,0,2026080651,637,pass_outcome_caught,video_ge,2026-08-07T00:29:46.786+0000,209
2026,PRE,0,2026080651,637,first_contact,video_ge,2026-08-07T00:29:47.294+0000,214
2026,PRE,0,2026080651,637,tackle,video_ge,2026-08-07T00:29:47.714+0000,219
2026,PRE,0,2026080651,637,play_submit,GE,2026-08-07T00:29:53.204+0000,273
2026,PRE,0,2026080651,938,kickoff_play,GE,2026-08-07T00:41:44.311+0000,3
2026,PRE,0,2026080651,938,kickoff,video_ge,2026-08-07T00:41:45.633+0000,16
2026,PRE,0,2026080651,938,kick_received,video_ge,2026-08-07T00:41:49.324+0000,53
2026,PRE,0,2026080651,938,first_contact,video_ge,2026-08-07T00:41:54.811+0000,108
2026,PRE,0,2026080651,938,tackle,video_ge,2026-08-07T00:41:55.559+0000,115
2026,PRE,0,2026080651,938,play_submit,GE,2026-08-07T00:41:58.573+0000,144
2026,PRE,0,2026080651,1273,huddle_start_offense,GE,2026-08-07T00:52:11.236+0000,3
2026,PRE,0,2026080651,1273,huddle_break_offense,GE,2026-08-07T00:52:22.660+0000,117
2026,PRE,0,2026080651,1273,line_set,GE,2026-08-07T00:52:27.600+0000,166
2026,PRE,0,2026080651,1273,ball_snap,video_ge,2026-08-07T00:52:30.851+0000,199
2026,PRE,0,2026080651,1273,play_action,video_ge,2026-08-07T00:52:32.032+0000,211
2026,PRE,0,2026080651,1273,pass_forward,video_ge,2026-08-07T00:52:34.254+0000,233
2026,PRE,0,2026080651,1273,pass_arrived,video_ge,2026-08-07T00:52:37.398+0000,264
2026,PRE,0,2026080651,1273,pass_outcome_caught,video_ge,2026-08-07T00:52:37.665+0000,267
2026,PRE,0,2026080651,1273,first_contact,video_ge,2026-08-07T00:52:37.792+0000,268
2026,PRE,0,2026080651,1273,tackle,video_ge,2026-08-07T00:52:38.133+0000,272
2026,PRE,0,2026080651,1273,penalty_flag,GE,2026-08-07T00:52:43.219+0000,323
2026,PRE,0,2026080651,1273,penalty_flag,GE,2026-08-07T00:52:49.879+0000,389
2026,PRE,0,2026080651,1273,penalty_declined,GE,2026-08-07T00:52:49.888+0000,389
2026,PRE,0,2026080651,1273,play_submit,GE,2026-08-07T00:52:51.095+0000,400
2026,PRE,0,2026080651,1354,huddle_start_offense,GE,2026-08-07T00:55:19.101+0000,3
2026,PRE,0,2026080651,1354,huddle_break_offense,GE,2026-08-07T00:55:26.559+0000,77
2026,PRE,0,2026080651,1354,line_set,GE,2026-08-07T00:55:31.500+0000,126
2026,PRE,0,2026080651,1354,man_in_motion,GE,2026-08-07T00:55:34.900+0000,160
2026,PRE,0,2026080651,1354,ball_snap,video_ge,2026-08-07T00:55:37.179+0000,183
2026,PRE,0,2026080651,1354,pass_forward,video_ge,2026-08-07T00:55:38.838+0000,200
2026,PRE,0,2026080651,1354,pass_arrived,video_ge,2026-08-07T00:55:40.699+0000,218
2026,PRE,0,2026080651,1354,pass_outcome_touchdown,video_ge,2026-08-07T00:55:41.166+0000,223
2026,PRE,0,2026080651,1354,play_submit,GE,2026-08-07T00:55:47.214+0000,283
2026,PRE,0,2026080651,1637,huddle_start_offense,GE,2026-08-07T01:04:04.952+0000,3
2026,PRE,0,2026080651,1637,huddle_break_offense,GE,2026-08-07T01:04:10.853+0000,62
2026,PRE,0,2026080651,1637,line_set,GE,2026-08-07T01:04:16.200+0000,115
2026,PRE,0,2026080651,1637,man_in_motion,GE,2026-08-07T01:04:17.400+0000,127
2026,PRE,0,2026080651,1637,ball_snap,video_ge,2026-08-07T01:04:19.608+0000,150
2026,PRE,0,2026080651,1637,play_action,video_ge,2026-08-07T01:04:20.852+0000,162
2026,PRE,0,2026080651,1637,pass_forward,video_ge,2026-08-07T01:04:23.082+0000,184
2026,PRE,0,2026080651,1637,pass_arrived,video_ge,2026-08-07T01:04:24.061+0000,194
2026,PRE,0,2026080651,1637,pass_outcome_caught,video_ge,2026-08-07T01:04:24.784+0000,201
2026,PRE,0,2026080651,1637,touchdown,video_ge,2026-08-07T01:04:25.892+0000,212
2026,PRE,0,2026080651,1637,play_submit,GE,2026-08-07T01:04:29.810+0000,251
2026,PRE,0,2026080651,3271,huddle_start_offense,GE,2026-08-07T02:14:34.507+0000,3
2026,PRE,0,2026080651,3271,huddle_break_offense,GE,2026-08-07T02:14:45.780+0000,115
2026,PRE,0,2026080651,3271,line_set,GE,2026-08-07T02:14:50.100+0000,158
2026,PRE,0,2026080651,3271,man_in_motion,GE,2026-08-07T02:14:53.400+0000,191
