season,season_type,week,game_id,play_id,event,event_type,time,frame_id
2019,REG,1,2019090500,1159,huddle_start_offense,GE,2019-09-06T01:07:12.570+0000,1
2019,REG,1,2019090500,1159,huddle_break_offense,GE,2019-09-06T01:07:15.052+0000,26
2019,REG,1,2019090500,1159,line_set,GE,2019-09-06T01:07:19.200+0000,67
2019,REG,1,2019090500,1159,ball_snap,GE,2019-09-06T01:07:19.436+0000,70
2019,REG,1,2019090500,1159,pass_forward,video_ge,2019-09-06T01:07:23.273+0000,108
2019,REG,1,2019090500,1159,pass_arrived,video_ge,2019-09-06T01:07:24.885+0000,124
2019,REG,1,2019090500,1159,pass_outcome_touchdown,video_ge,2019-09-06T01:07:25.500+0000,130
2019,REG,1,2019090500,1159,penalty_flag,GE,2019-09-06T01:07:47.218+0000,348
2019,REG,1,2019090500,1159,penalty_flag,GE,2019-09-06T01:07:58.441+0000,460
2019,REG,1,2019090500,1159,penalty_declined,GE,2019-09-06T01:07:58.497+0000,460
2019,REG,1,2019090500,1159,play_submit,GE,2019-09-06T01:07:59.361+0000,468
2019,REG,1,2019090500,4576,huddle_start_offense,GE,2019-09-06T03:27:33.200+0000,2
2019,REG,1,2019090500,4576,huddle_break_offense,GE,2019-09-06T03:27:37.228+0000,43
2019,REG,1,2019090500,4576,line_set,GE,2019-09-06T03:27:45.300+0000,123
2019,REG,1,2019090500,4576,ball_snap,video_ge,2019-09-06T03:27:49.412+0000,165
2019,REG,1,2019090500,4576,run,GE,2019-09-06T03:27:53.000+0000,200
2019,REG,1,2019090500,4576,run,GE,2019-09-06T03:27:53.000+0000,200
2019,REG,1,2019090500,4576,qb_sack,video_ge,2019-09-06T03:27:54.350+0000,214
2019,REG,1,2019090500,4576,play_submit,GE,2019-09-06T03:28:03.028+0000,300
2019,REG,1,2019090801,398,huddle_start_offense,GE,2019-09-08T17:16:48.184+0000,2
2019,REG,1,2019090801,398,huddle_break_offense,GE,2019-09-08T17:16:54.178+0000,62
2019,REG,1,2019090801,398,line_set,GE,2019-09-08T17:16:57.900+0000,99
2019,REG,1,2019090801,398,man_in_motion,GE,2019-09-08T17:17:01.300+0000,133
2019,REG,1,2019090801,398,ball_snap,video_ge,2019-09-08T17:17:06.587+0000,186
2019,REG,1,2019090801,398,play_action,video_ge,2019-09-08T17:17:07.974+0000,200
2019,REG,1,2019090801,398,pass_forward,video_ge,2019-09-08T17:17:10.271+0000,223
2019,REG,1,2019090801,398,pass_arrived,video_ge,2019-09-08T17:17:12.727+0000,248
2019,REG,1,2019090801,398,first_contact,video_ge,2019-09-08T17:17:13.061+0000,251
2019,REG,1,2019090801,398,pass_outcome_caught,video_ge,2019-09-08T17:17:13.261+0000,253
2019,REG,1,2019090801,398,tackle,video_ge,2019-09-08T17:17:18.333+0000,304
2019,REG,1,2019090801,398,play_submit,GE,2019-09-08T17:17:24.890+0000,368
2019,REG,1,2019090801,655,huddle_start_offense,GE,2019-09-08T17:30:04.913+0000,1
2019,REG,1,2019090801,655,huddle_break_offense,GE,2019-09-08T17:30:08.929+0000,41
