season,season_type,week,game_id,play_id,event,event_type,time,frame_id
2018,REG,1,2018090901,2324,huddle_start_offense,GE,2018-09-09T18:50:10.602+0000,2
2018,REG,1,2018090901,2324,huddle_break_offense,GE,2018-09-09T18:50:11.562+0000,11
2018,REG,1,2018090901,2324,line_set,GE,2018-09-09T18:50:18.900+0000,84
2018,REG,1,2018090901,2324,ball_snap,video_ge,2018-09-09T18:50:26.717+0000,163
2018,REG,1,2018090901,2324,play_action,video_ge,2018-09-09T18:50:27.785+0000,173
2018,REG,1,2018090901,2324,pass_forward,video_ge,2018-09-09T18:50:28.552+0000,181
2018,REG,1,2018090901,2324,pass_arrived,video_ge,2018-09-09T18:50:29.135+0000,187
2018,REG,1,2018090901,2324,pass_outcome_caught,video_ge,2018-09-09T18:50:29.553+0000,191
2018,REG,1,2018090901,2324,first_contact,video_ge,2018-09-09T18:50:35.826+0000,254
2018,REG,1,2018090901,2324,out_of_bounds,video_ge,2018-09-09T18:50:36.801+0000,264
2018,REG,1,2018090901,2324,play_submit,GE,2018-09-09T18:50:49.134+0000,386
2018,REG,1,2018090901,2686,huddle_start_offense,GE,2018-09-09T19:06:17.909+0000,2
2018,REG,1,2018090901,2686,huddle_break_offense,GE,2018-09-09T19:06:21.859+0000,41
2018,REG,1,2018090901,2686,line_set,GE,2018-09-09T19:06:28.800+0000,110
2018,REG,1,2018090901,2686,ball_snap,video_ge,2018-09-09T19:06:33.217+0000,155
2018,REG,1,2018090901,2686,handoff,video_ge,2018-09-09T19:06:34.272+0000,165
2018,REG,1,2018090901,2686,touchdown,video_ge,2018-09-09T19:06:39.356+0000,216
2018,REG,1,2018090901,2686,play_submit,GE,2018-09-09T19:06:51.409+0000,336
2018,REG,1,2018090902,2824,huddle_start_offense,GE,2018-09-09T19:06:26.413+0000,1
2018,REG,1,2018090902,2824,huddle_break_offense,GE,2018-09-09T19:06:32.358+0000,60
2018,REG,1,2018090902,2824,line_set,GE,2018-09-09T19:06:38.500+0000,121
2018,REG,1,2018090902,2824,man_in_motion,GE,2018-09-09T19:06:42.000+0000,156
2018,REG,1,2018090902,2824,ball_snap,video_ge,2018-09-09T19:06:46.087+0000,197
2018,REG,1,2018090902,2824,play_action,video_ge,2018-09-09T19:06:47.389+0000,210
2018,REG,1,2018090902,2824,pass_forward,video_ge,2018-09-09T19:06:49.457+0000,231
2018,REG,1,2018090902,2824,pass_arrived,video_ge,2018-09-09T19:06:52.005+0000,257
2018,REG,1,2018090902,2824,pass_outcome_touchdown,video_ge,2018-09-09T19:06:52.327+0000,260
2018,REG,1,2018090902,2824,play_submit,GE,2018-09-09T19:07:09.221+0000,428
2018,REG,1,2018090903,2956,kickoff,video_ge,2018-09-09T23:15:00.095+0000,101
2018,REG,1,2018090903,2956,kick_received,video_ge,2018-09-09T23:15:04.453+0000,145
2018,REG,1,2018090903,2956,touchdown,video_ge,2018-09-09T23:15:17.012+0000,271
2018,REG,1,2018090903,2956,play_submit,GE,2018-09-09T23:15:23.157+0000,331
2018,REG,1,2018090903,3300,kickoff_play,GE,2018-09-09T23:33:31.146+0000,2
2018,REG,1,2018090903,3300,kickoff,video_ge,2018-09-09T23:33:46.154+0000,152
2018,REG,1,2018090903,3300,kick_received,video_ge,2018-09-09T23:33:50.158+0000,192
2018,REG,1,2018090903,3300,touchdown,video_ge,2018-09-09T23:34:01.317+0000,304
2018,REG,1,2018090903,3300,play_submit,GE,2018-09-09T23:34:09.240+0000,382
2018,REG,1,2018090908,117,punt_play,GE,2018-09-09T20:07:38.916+0000,1
2018,REG,1,2018090908,117,line_set,GE,2018-09-09T20:07:42.423+0000,36
2018,REG,1,2018090908,117,ball_snap,video_ge,2018-09-09T20:07:50.510+0000,117
2018,REG,1,2018090908,117,punt,video_ge,2018-09-09T20:07:52.745+0000,139
2018,REG,1,2018090908,117,punt_received,video_ge,2018-09-09T20:07:57.316+0000,185
2018,REG,1,2018090908,117,first_contact,video_ge,2018-09-09T20:08:01.287+0000,224
2018,REG,1,2018090908,117,touchdown,video_ge,2018-09-09T20:08:10.230+0000,314
2018,REG,1,2018090908,117,play_submit,GE,2018-09-09T20:08:38.862+0000,599
2018,REG,1,2018090908,507,huddle_start_offense,GE,2018-09-09T20:24:23.542+0000,1
2018,REG,1,2018090908,507,huddle_break_offense,GE,2018-09-09T20:24:28.079+0000,46
2018,REG,1,2018090908,507,line_set,GE,2018-09-09T20:24:33.400+0000,99
2018,REG,1,2018090908,507,man_in_motion,GE,2018-09-09T20:24:38.200+0000,147
2018,REG,1,2018090908,507,ball_snap,video_ge,2018-09-09T20:24:41.319+0000,179
2018,REG,1,2018090908,507,play_action,video_ge,2018-09-09T20:24:42.845+0000,194
2018,REG,1,2018090908,507,pass_forward,video_ge,2018-09-09T20:24:43.321+0000,199
