season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rush_yards,attempts,touchdowns,yards,rush_info_yards,rush_info_attempts,rush_info_touchdowns,rush_info_distance,rush_info_avg_yards,rush_info_avg_distance,rush_info_avg_time_to_los,rush_info_rush_location_map_inside_right_yards,rush_info_rush_location_map_inside_right_attempts,rush_info_rush_location_map_inside_right_touchdowns,rush_info_rush_location_map_inside_right_distance,rush_info_rush_location_map_inside_right_avg_yards,rush_info_rush_location_map_inside_right_avg_distance,rush_info_rush_location_map_inside_right_avg_time_to_los,rush_info_rush_location_map_outside_left_yards,rush_info_rush_location_map_outside_left_attempts,rush_info_rush_location_map_outside_left_touchdowns,rush_info_rush_location_map_outside_left_distance,rush_info_rush_location_map_outside_left_avg_yards,rush_info_rush_location_map_outside_left_avg_distance,rush_info_rush_location_map_outside_left_avg_time_to_los,rush_info_rush_location_map_inside_left_yards,rush_info_rush_location_map_inside_left_attempts,rush_info_rush_location_map_inside_left_touchdowns,rush_info_rush_location_map_inside_left_distance,rush_info_rush_location_map_inside_left_avg_yards,rush_info_rush_location_map_inside_left_avg_distance,rush_info_rush_location_map_inside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_right_yards,rush_info_pre_snap_rush_location_map_outside_right_attempts,rush_info_pre_snap_rush_location_map_outside_right_touchdowns,rush_info_pre_snap_rush_location_map_outside_right_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_yards,rush_info_pre_snap_rush_location_map_outside_right_avg_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_right_yards,rush_info_pre_snap_rush_location_map_inside_right_attempts,rush_info_pre_snap_rush_location_map_inside_right_touchdowns,rush_info_pre_snap_rush_location_map_inside_right_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_yards,rush_info_pre_snap_rush_location_map_inside_right_avg_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_left_yards,rush_info_pre_snap_rush_location_map_outside_left_attempts,rush_info_pre_snap_rush_location_map_outside_left_touchdowns,rush_info_pre_snap_rush_location_map_outside_left_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_yards,rush_info_pre_snap_rush_location_map_outside_left_avg_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_left_yards,rush_info_pre_snap_rush_location_map_inside_left_attempts,rush_info_pre_snap_rush_location_map_inside_left_touchdowns,rush_info_pre_snap_rush_location_map_inside_left_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_yards,rush_info_pre_snap_rush_location_map_inside_left_avg_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_time_to_los,rush_info_rush_location_map_outside_right_yards,rush_info_rush_location_map_outside_right_attempts,rush_info_rush_location_map_outside_right_touchdowns,rush_info_rush_location_map_outside_right_distance,rush_info_rush_location_map_outside_right_avg_yards,rush_info_rush_location_map_outside_right_avg_distance,rush_info_rush_location_map_outside_right_avg_time_to_los,rush_info_rush_location_map_unknown_yards,rush_info_rush_location_map_unknown_attempts,rush_info_rush_location_map_unknown_touchdowns,rush_info_rush_location_map_unknown_distance,rush_info_rush_location_map_unknown_avg_yards,rush_info_rush_location_map_unknown_avg_distance,rush_info_pre_snap_rush_location_map_unknown_yards,rush_info_pre_snap_rush_location_map_unknown_attempts,rush_info_pre_snap_rush_location_map_unknown_touchdowns,rush_info_pre_snap_rush_location_map_unknown_distance,rush_info_pre_snap_rush_location_map_unknown_avg_yards,rush_info_pre_snap_rush_location_map_unknown_avg_distance
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,visitor,2,HAS288544,2100,Hassan Haskins,H.Haskins,RB,,25,19,6,0,48,19,6,0,79.33999999999999,3.1666666666666665,13.223333333333331,2.454333333333333,3,1,0,13.660000000000002,3.0,13.660000000000002,2.311,,,,,,,,11,3,0,46.77000000000001,3.6666666666666665,15.590000000000003,2.5476666666666667,3,1,0,13.660000000000002,3.0,13.660000000000002,2.311,7,3,0,31.36999999999999,2.3333333333333335,10.456666666666663,2.4223333333333334,9,2,0,34.31,4.5,17.155,2.574,,,,,,,,5,2,0,18.909999999999993,2.5,9.454999999999997,2.386,,,,,,,,,,,,
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,visitor,3,WIL614428,2100,Malik Willis,M.Willis,QB,,7,38,5,1,38,38,5,1,193.0,7.6,38.6,6.0132,6,1,0,41.35000000000001,6.0,41.35000000000001,6.127,24,2,1,99.59,12.0,49.795,6.8725000000000005,6,1,0,16.330000000000002,6.0,16.330000000000002,4.339,8,2,0,77.08000000000001,4.0,38.540000000000006,5.991,,,,,,,,24,2,1,99.59,12.0,49.795,6.8725000000000005,6,1,0,16.330000000000002,6.0,16.330000000000002,4.339,2,1,0,35.73,2.0,35.73,5.855,,,,,,,,,,,,
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,1,JEF237349,1540,Jermar Jefferson,J.Jefferson,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/snmaivk9ikcatxwexvku,28,19,9,0,22,19,9,0,134.85,2.111111111111111,14.983333333333333,2.9228888888888895,2,1,0,11.750000000000002,2.0,11.750000000000002,2.561,10,4,0,72.24999999999999,2.5,18.062499999999996,3.2925,4,2,0,25.049999999999994,2.0,12.524999999999997,2.6635,1,1,0,11.27,1.0,11.27,2.763,5,2,0,25.009999999999998,2.5,12.504999999999999,2.352,6,4,0,72.83,1.5,18.2075,3.399,7,2,0,25.74,3.5,12.87,2.6215,3,2,0,25.800000000000004,1.5,12.900000000000002,2.6239999999999997,,,,,,,,,,,,
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,2,BLO315389,1540,David Blough,D.Blough,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/zqpotuputftwxs3qxx38,10,22,4,0,22,22,4,0,112.06,5.5,28.015,4.843,,,,,,,,7,1,0,30.429999999999993,7.0,30.429999999999993,5.675,,,,,,,,15,2,0,79.28000000000002,7.5,39.64000000000001,5.7865,0,1,0,2.35,0.0,2.35,2.124,7,1,0,30.429999999999993,7.0,30.429999999999993,5.675,,,,,,,,15,3,0,81.63000000000001,5.0,27.210000000000004,4.565666666666667,,,,,,,,,,,,
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,3,SWI228476,1540,D'Andre Swift,D.Swift,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/lt7dpkcsisbq1txestzs,32,20,4,1,20,20,4,1,73.76,5.0,18.44,2.94375,,,,,,,,9,1,1,28.590000000000007,9.0,28.590000000000007,3.008,10,2,0,33.86999999999999,5.0,16.934999999999995,2.622,1,1,0,11.300000000000006,1.0,11.300000000000006,3.523,,,,,,,,19,3,1,62.46,6.333333333333333,20.82,2.750666666666666,,,,,,,,1,1,0,11.300000000000006,1.0,11.300000000000006,3.523,,,,,,,,,,,,
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,visitor,1,HUN820721,0200,Caleb Huntley,C.Huntley,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/b9turwvs94tzjpw7xpzo,42,18,8,0,18,18,8,0,113.27,2.25,14.15875,3.25225,5,2,0,28.38,2.5,14.19,2.9465,3,3,0,32.71,1.0,10.903333333333334,2.9139999999999997,,,,,,,,15,4,0,63.41,3.75,15.8525,3.0322500000000003,3,3,0,32.71,1.0,10.903333333333334,2.9139999999999997,0,1,0,17.149999999999995,0.0,17.149999999999995,5.147,,,,,,,,10,3,0,52.17999999999999,3.3333333333333335,17.39333333333333,3.794333333333334,,,,,,,,,,,,
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,visitor,2,RID080474,0200,Desmond Ridder,D.Ridder,QB,,4,59,6,0,59,59,6,0,189.76,9.833333333333334,31.626666666666665,4.680666666666667,40,3,0,96.19999999999999,13.333333333333334,32.06666666666666,4.983666666666665,,,,,,,,,,,,,,,20,3,0,115.92,6.666666666666667,38.64,5.799333333333333,0,1,0,0.45000000000000007,0.0,0.45000000000000007,1.621,20,1,0,40.85,20.0,40.85,4.686,19,1,0,32.53999999999999,19.0,32.53999999999999,4.379,19,3,0,93.56,6.333333333333333,31.186666666666667,4.377666666666667,,,,,,,,,,,,
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,visitor,3,OLL415291,0200,Qadree Ollison,Q.Ollison,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/w1pihpngfp8jwnb5y0xg,30,33,5,0,33,33,5,0,88.74,6.6,17.747999999999998,2.9532,5,1,0,13.36,5.0,13.36,2.383,12,1,0,23.789999999999996,12.0,23.789999999999996,2.784,18,2,0,43.489999999999995,9.0,21.744999999999997,3.272,18,1,0,33.74999999999999,18.0,33.74999999999999,2.43,,,,,,,,-2,1,0,8.1,-2.0,8.1,3.055,17,3,0,46.88999999999999,5.666666666666667,15.629999999999997,3.093666666666666,-2,1,0,8.1,-2.0,8.1,3.055,,,,,,,,,,,,
2022,PRE,1,2022081252,59114,08/12/2022,2250,JAX,1050,CLE,home,1,ETI426541,2250,Travis Etienne,T.Etienne,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/d8xhoicgjybtyvttcxhu,1,23,9,0,33,23,9,0,147.16,2.5555555555555554,16.35111111111111,3.182888888888889,16,3,0,43.249999999999986,5.333333333333333,14.416666666666663,2.7319999999999998,4,1,0,22.15,4.0,22.15,5.104,4,4,0,52.68,1.0,13.17,2.3185,15,4,0,75.60999999999999,3.75,18.902499999999996,3.6790000000000003,,,,,,,,9,2,0,39.480000000000004,4.5,19.740000000000002,3.9335,-1,3,0,32.07,-0.3333333333333333,10.69,2.021,-1,1,0,29.08,-1.0,29.08,6.072,,,,,,,,,,,,
2022,PRE,1,2022081252,59114,08/12/2022,2250,JAX,1050,CLE,home,2,CON474976,2250,Snoop Conner,S.Conner,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ejtzpixjtthszwyiutxo,24,21,7,0,53,21,7,0,83.21,3.0,11.887142857142857,2.494285714285714,13,4,0,47.599999999999994,3.25,11.899999999999999,2.7415,-5,1,0,3.7200000000000006,-5.0,3.7200000000000006,1.772,13,2,0,31.89,6.5,15.945,2.3609999999999998,13,2,0,36.64,6.5,18.32,2.5605,8,2,0,22.95,4.0,11.475,2.4844999999999997,,,,,,,,0,3,0,23.619999999999997,0.0,7.873333333333332,2.4566666666666666,,,,,,,,,,,,,,,,,,,
