season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rush_yards,attempts,touchdowns,yards,rush_info_yards,rush_info_attempts,rush_info_touchdowns,rush_info_distance,rush_info_avg_yards,rush_info_avg_distance,rush_info_avg_time_to_los,rush_info_rush_location_map_outside_right_yards,rush_info_rush_location_map_outside_right_attempts,rush_info_rush_location_map_outside_right_touchdowns,rush_info_rush_location_map_outside_right_distance,rush_info_rush_location_map_outside_right_avg_yards,rush_info_rush_location_map_outside_right_avg_distance,rush_info_rush_location_map_outside_right_avg_time_to_los,rush_info_rush_location_map_inside_right_yards,rush_info_rush_location_map_inside_right_attempts,rush_info_rush_location_map_inside_right_touchdowns,rush_info_rush_location_map_inside_right_distance,rush_info_rush_location_map_inside_right_avg_yards,rush_info_rush_location_map_inside_right_avg_distance,rush_info_rush_location_map_inside_right_avg_time_to_los,rush_info_rush_location_map_outside_left_yards,rush_info_rush_location_map_outside_left_attempts,rush_info_rush_location_map_outside_left_touchdowns,rush_info_rush_location_map_outside_left_distance,rush_info_rush_location_map_outside_left_avg_yards,rush_info_rush_location_map_outside_left_avg_distance,rush_info_rush_location_map_outside_left_avg_time_to_los,rush_info_rush_location_map_inside_left_yards,rush_info_rush_location_map_inside_left_attempts,rush_info_rush_location_map_inside_left_touchdowns,rush_info_rush_location_map_inside_left_distance,rush_info_rush_location_map_inside_left_avg_yards,rush_info_rush_location_map_inside_left_avg_distance,rush_info_rush_location_map_inside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_right_yards,rush_info_pre_snap_rush_location_map_outside_right_attempts,rush_info_pre_snap_rush_location_map_outside_right_touchdowns,rush_info_pre_snap_rush_location_map_outside_right_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_yards,rush_info_pre_snap_rush_location_map_outside_right_avg_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_right_yards,rush_info_pre_snap_rush_location_map_inside_right_attempts,rush_info_pre_snap_rush_location_map_inside_right_touchdowns,rush_info_pre_snap_rush_location_map_inside_right_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_yards,rush_info_pre_snap_rush_location_map_inside_right_avg_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_left_yards,rush_info_pre_snap_rush_location_map_outside_left_attempts,rush_info_pre_snap_rush_location_map_outside_left_touchdowns,rush_info_pre_snap_rush_location_map_outside_left_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_yards,rush_info_pre_snap_rush_location_map_outside_left_avg_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_left_yards,rush_info_pre_snap_rush_location_map_inside_left_attempts,rush_info_pre_snap_rush_location_map_inside_left_touchdowns,rush_info_pre_snap_rush_location_map_inside_left_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_yards,rush_info_pre_snap_rush_location_map_inside_left_avg_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_time_to_los,rush_info_rush_location_map_unknown_yards,rush_info_rush_location_map_unknown_attempts,rush_info_rush_location_map_unknown_touchdowns,rush_info_rush_location_map_unknown_distance,rush_info_rush_location_map_unknown_avg_yards,rush_info_rush_location_map_unknown_avg_distance,rush_info_pre_snap_rush_location_map_unknown_yards,rush_info_pre_snap_rush_location_map_unknown_attempts,rush_info_pre_snap_rush_location_map_unknown_touchdowns,rush_info_pre_snap_rush_location_map_unknown_distance,rush_info_pre_snap_rush_location_map_unknown_avg_yards,rush_info_pre_snap_rush_location_map_unknown_avg_distance
2019,REG,1,2019090500,57900,09/05/2019,0810,CHI,1800,GB,home,1,MON487374,0810,David Montgomery,D.Montgomery,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/m4qxpoboxzjdluklqrtf,32,18,6,0,45,18,6,0,104.47000000000001,3.0,17.41166666666667,3.232333333333333,1,1,0,11.390000000000002,1.0,11.390000000000002,2.536,1,1,0,8.900000000000002,1.0,8.900000000000002,3.183,4,1,0,20.120000000000008,4.0,20.120000000000008,2.27,12,3,0,64.06,4.0,21.353333333333335,3.8016666666666663,,,,,,,,,,,,,,,13,4,0,75.45,3.25,18.8625,3.4852499999999997,5,2,0,29.02000000000001,2.5,14.510000000000005,2.7264999999999997,,,,,,,,,,,,
2019,REG,1,2019090500,57900,09/05/2019,0810,CHI,1800,GB,home,2,DAV567050,0810,Mike Davis,M.Davis,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/fzdhxnxqjbssgqq0nv53,25,19,5,0,36,19,5,0,59.01,3.8,11.802,2.4474000000000005,1,1,0,7.629999999999998,1.0,7.629999999999998,3.519,8,1,0,13.909999999999997,8.0,13.909999999999997,2.066,4,1,0,17.200000000000006,4.0,17.200000000000006,2.39,6,2,0,20.269999999999996,3.0,10.134999999999998,2.1310000000000002,,,,,,,,6,2,0,19.259999999999994,3.0,9.629999999999997,2.7895000000000003,4,1,0,17.200000000000006,4.0,17.200000000000006,2.39,9,2,0,22.549999999999997,4.5,11.274999999999999,2.134,,,,,,,,,,,,
2019,REG,1,2019090500,57900,09/05/2019,0810,CHI,1800,GB,home,3,TRU215336,0810,Mitchell Trubisky,M.Trubisky,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/yxl8earcwsagar5mbjfi,10,11,3,0,11,11,3,0,43.89,3.6666666666666665,14.63,3.9593333333333334,,,,,,,,11,3,0,43.89000000000001,3.6666666666666665,14.630000000000003,3.9593333333333334,,,,,,,,,,,,,,,,,,,,,,10,2,0,32.86,5.0,16.43,3.956,,,,,,,,1,1,0,11.030000000000003,1.0,11.030000000000003,3.966,,,,,,,,,,,,
2019,REG,1,2019090500,57900,09/05/2019,0810,CHI,1800,GB,visitor,1,JON026624,1800,Aaron Jones,A.Jones,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/emz1peuzt25fsvbhdshg,33,39,13,0,39,39,13,0,204.67000000000002,3.0,15.743846153846155,2.750923076923077,22,4,0,69.16999999999999,5.5,17.292499999999997,2.34825,9,4,0,56.46000000000001,2.25,14.115000000000002,2.819,3,3,0,40.85999999999999,1.0,13.619999999999997,2.586,5,2,0,38.17999999999999,2.5,19.089999999999996,3.6674999999999995,11,3,0,49.11000000000001,3.6666666666666665,16.37,2.502,2,3,0,39.029999999999994,0.6666666666666666,13.009999999999998,2.5316666666666667,26,7,0,116.52999999999999,3.7142857142857144,16.647142857142857,2.951571428571428,,,,,,,,,,,,,,,,,,,
2019,REG,1,2019090500,57900,09/05/2019,0810,CHI,1800,GB,visitor,2,WIL328269,1800,Jamaal Williams,J.Williams,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/yuxsp5zntefv9yccbfos,30,0,5,0,15,0,5,0,61.75000000000001,0.0,12.350000000000001,2.9284,-2,1,0,10.77,-2.0,10.77,2.95,5,1,0,14.940000000000001,5.0,14.940000000000001,2.15,,,,,,,,-3,3,0,36.040000000000006,-1.0,12.013333333333335,3.1806666666666668,5,1,0,14.940000000000001,5.0,14.940000000000001,2.15,0,1,0,8.11,0.0,8.11,2.726,-5,3,0,38.7,-1.6666666666666667,12.9,3.255333333333333,,,,,,,,,,,,,,,,,,,
2019,REG,1,2019090500,57900,09/05/2019,0810,CHI,1800,GB,visitor,3,ROD339293,1800,Aaron Rodgers,A.Rodgers,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ejjiyjumtzwxiffdhkgz,12,8,3,0,8,8,3,0,23.659999999999993,2.6666666666666665,7.886666666666664,4.072,,,,,,,,,,,,,,,,,,,,,,10,1,0,23.219999999999995,10.0,23.219999999999995,4.072,,,,,,,,,,,,,,,,,,,,,,10,1,0,23.219999999999995,10.0,23.219999999999995,4.072,-2,2,0,0.44,-1.0,0.22,-2,2,0,0.44,-1.0,0.22
2019,REG,1,2019090800,57901,09/08/2019,0750,CAR,2510,LA,home,1,MCC035988,0750,Christian McCaffrey,C.McCaffrey,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/fbmd42eh96156aug14kp,22,128,19,2,209,128,19,2,309.54,6.7368421052631575,16.29157894736842,2.3885789473684214,43,7,1,104.33999999999999,6.142857142857143,14.905714285714284,2.4651428571428573,65,7,0,137.48000000000002,9.285714285714286,19.640000000000004,2.292857142857143,,,,,,,,20,5,1,67.72,4.0,13.544,2.4154,37,4,0,83.00999999999999,9.25,20.752499999999998,2.604,69,9,1,151.07,7.666666666666667,16.785555555555554,2.3255555555555554,,,,,,,,22,6,1,75.46000000000001,3.6666666666666665,12.576666666666668,2.3395000000000006,,,,,,,,,,,,
2019,REG,1,2019090800,57901,09/08/2019,0750,CAR,2510,LA,home,2,NEW693984,0750,Cam Newton,C.Newton,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/gin1atizg1ga9p0skyu0,1,-2,3,0,-2,-2,3,0,29.429999999999996,-0.6666666666666666,9.809999999999999,3.1606666666666663,,,,,,,,3,2,0,22.499999999999996,1.5,11.249999999999998,3.7255,,,,,,,,-5,1,0,6.930000000000001,-5.0,6.930000000000001,2.031,,,,,,,,3,2,0,22.499999999999996,1.5,11.249999999999998,3.7255,,,,,,,,-5,1,0,6.930000000000001,-5.0,6.930000000000001,2.031,,,,,,,,,,,,
2019,REG,1,2019090800,57901,09/08/2019,0750,CAR,2510,LA,home,3,ARM000892,0750,Alex Armah,A.Armah,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/crmtpdadikaojxqou3vc,40,1,1,1,1,1,1,1,4.78,1.0,4.78,1.2,,,,,,,,1,1,1,4.78,1.0,4.78,1.2,,,,,,,,,,,,,,,,,,,,,,1,1,1,4.78,1.0,4.78,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,REG,1,2019090800,57901,09/08/2019,0750,CAR,2510,LA,visitor,1,GUR000000,2510,Todd Gurley,T.Gurley,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,30,97,14,0,101,97,14,0,289.02,6.928571428571429,20.64428571428571,2.7020000000000004,54,7,0,145.39,7.714285714285714,20.77,2.508714285714286,30,4,0,71.86000000000001,7.5,17.965000000000003,2.409,7,1,0,31.12999999999998,7.0,31.12999999999998,3.924,6,2,0,40.64,3.0,20.32,3.3535,41,5,0,109.78999999999999,8.2,21.958,2.6128,17,2,0,42.72999999999999,8.5,21.364999999999995,2.2640000000000002,16,5,0,95.35999999999999,3.2,19.071999999999996,3.1456,23,2,0,41.14000000000001,11.5,20.570000000000004,2.254,,,,,,,,,,,,
2019,REG,1,2019090800,57901,09/08/2019,0750,CAR,2510,LA,visitor,2,BRO550137,2510,Malcolm Brown,M.Brown,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/saroibi2giakpauwanjg,34,53,11,2,53,53,11,2,164.81,4.818181818181818,14.982727272727272,2.6737272727272727,20,3,1,50.36,6.666666666666667,16.786666666666665,2.550333333333333,12,3,0,41.44000000000001,4.0,13.813333333333338,2.693,4,3,1,38.530000000000015,1.3333333333333333,12.843333333333339,2.6553333333333335,17,2,0,34.480000000000004,8.5,17.240000000000002,2.8575,,,,,,,,3,3,0,32.180000000000014,1.0,10.726666666666672,2.721333333333334,24,5,1,80.58000000000001,4.8,16.116000000000003,2.6875999999999998,26,3,1,52.050000000000004,8.666666666666666,17.35,2.603,,,,,,,,,,,,
2019,REG,1,2019090800,57901,09/08/2019,0750,CAR,2510,LA,visitor,3,GOF219636,2510,Jared Goff,J.Goff,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/kke5xst7v1ciq1udqqyr,16,0,4,0,0,0,4,0,42.95999999999999,0.0,10.739999999999997,3.834,,,,,,,,,,,,,,,3,1,0,36.66,3.0,36.66,7.595,0,1,0,5.9299999999999935,0.0,5.9299999999999935,0.073,,,,,,,,0,1,0,5.9299999999999935,0.0,5.9299999999999935,0.073,3,1,0,36.66,3.0,36.66,7.595,,,,,,,,-3,2,0,0.37,-1.5,0.185,-3,2,0,0.37,-1.5,0.185
2019,REG,1,2019090801,57902,09/08/2019,1050,CLE,2100,TEN,home,1,CHU033942,1050,Nick Chubb,N.Chubb,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/mp7o4isx8qzu4l1ju7ti,24,75,17,0,85,75,17,0,260.98999999999995,4.411764705882353,15.352352941176468,2.707235294117647,22,3,0,55.60000000000001,7.333333333333333,18.533333333333335,2.7093333333333334,27,8,0,111.05,3.375,13.88125,2.83675,0,2,0,22.439999999999998,0.0,11.219999999999999,2.4565,26,4,0,71.89999999999999,6.5,17.974999999999998,2.5719999999999996,10,3,0,41.300000000000004,3.3333333333333335,13.766666666666667,2.8493333333333335,20,3,0,52.13999999999999,6.666666666666667,17.38,2.4326666666666665,33,7,0,118.39999999999999,4.714285714285714,16.914285714285715,2.7609999999999997,12,4,0,49.150000000000006,3.0,12.287500000000001,2.7125000000000004,,,,,,,,,,,,
2019,REG,1,2019090801,57902,09/08/2019,1050,CLE,2100,TEN,home,2,LAN163029,1050,Jarvis Landry,J.Landry,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,80,10,1,0,77,10,1,0,37.02,10.0,37.02,3.423,,,,,,,,,,,,,,,10,1,0,37.02,10.0,37.02,3.423,,,,,,,,,,,,,,,,,,,,,,10,1,0,37.02,10.0,37.02,3.423,,,,,,,,,,,,,,,,,,,
2019,REG,1,2019090801,57902,09/08/2019,1050,CLE,2100,TEN,home,3,HIL714536,1050,Dontrell Hilliard,D.Hilliard,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/lexgdpa3pus29bznxbor,25,4,1,1,116,4,1,1,13.860000000000003,4.0,13.860000000000003,2.469,4,1,1,13.860000000000003,4.0,13.860000000000003,2.469,,,,,,,,,,,,,,,,,,,,,,4,1,1,13.860000000000003,4.0,13.860000000000003,2.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,REG,1,2019090801,57902,09/08/2019,1050,CLE,2100,TEN,visitor,1,HEN602843,2100,Derrick Henry,D.Henry,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,22,84,19,1,159,84,19,1,358.24,4.421052631578948,18.854736842105265,2.8659473684210526,42,7,0,148.17000000000002,6.0,21.16714285714286,2.908142857142857,19,6,1,93.19,3.1666666666666665,15.531666666666666,2.7355,2,2,0,44.279999999999994,1.0,22.139999999999997,3.959,21,4,0,72.59999999999998,5.25,18.149999999999995,2.44125,40,8,0,171.13000000000005,5.0,21.391250000000007,2.9922500000000003,10,5,1,55.65999999999999,2.0,11.131999999999998,2.545,29,5,0,117.44999999999997,5.8,23.489999999999995,3.1304000000000003,5,1,0,14.0,5.0,14.0,2.138,,,,,,,,,,,,
2019,REG,1,2019090801,57902,09/08/2019,1050,CLE,2100,TEN,visitor,2,LEW218646,2100,Dion Lewis,D.Lewis,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/erzmtaaz3eimbg998hyq,33,7,3,0,13,7,3,0,41.46000000000001,2.3333333333333335,13.820000000000002,2.776666666666667,6,1,0,15.95,6.0,15.95,2.212,,,,,,,,,,,,,,,1,2,0,25.510000000000005,0.5,12.755000000000003,3.059,,,,,,,,0,1,0,12.420000000000002,0.0,12.420000000000002,3.391,1,1,0,13.090000000000002,1.0,13.090000000000002,2.727,6,1,0,15.95,6.0,15.95,2.212,,,,,,,,,,,,
2019,REG,1,2019090801,57902,09/08/2019,1050,CLE,2100,TEN,visitor,3,MAR186347,2100,Marcus Mariota,M.Mariota,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/qi4gui9b5gq10obus2xa,8,24,3,0,24,24,3,0,104.96000000000002,8.0,34.98666666666667,5.257000000000001,,,,,,,,,,,,,,,11,2,0,65.62000000000002,5.5,32.81000000000001,4.721500000000001,13,1,0,39.339999999999996,13.0,39.339999999999996,6.328,,,,,,,,,,,,,,,24,3,0,104.96000000000001,8.0,34.98666666666667,5.257000000000001,,,,,,,,,,,,,,,,,,,
2019,REG,1,2019090802,57903,09/08/2019,2250,JAX,2310,KC,home,1,FOU564970,2250,Leonard Fournette,L.Fournette,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ts21do870bsfb6iiepsh,27,66,13,0,94,66,13,0,226.45999999999998,5.076923076923077,17.419999999999998,2.7486923076923073,8,2,0,43.719999999999985,4.0,21.859999999999992,3.178,20,4,0,58.910000000000004,5.0,14.727500000000001,2.5545,15,2,0,41.29,7.5,20.645,2.6305,23,5,0,82.54,4.6,16.508000000000003,2.7796,6,1,0,31.909999999999986,6.0,31.909999999999986,3.656,10,1,0,23.960000000000015,10.0,23.960000000000015,2.55,28,5,0,90.19,5.6,18.038,2.8939999999999997,22,6,0,80.39999999999999,3.6666666666666665,13.399999999999999,2.5095,,,,,,,,,,,,
