season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rush_yards,attempts,touchdowns,yards,rush_info_yards,rush_info_attempts,rush_info_touchdowns,rush_info_distance,rush_info_avg_yards,rush_info_avg_distance,rush_info_avg_time_to_los,rush_info_rush_location_map_outside_right_yards,rush_info_rush_location_map_outside_right_attempts,rush_info_rush_location_map_outside_right_touchdowns,rush_info_rush_location_map_outside_right_distance,rush_info_rush_location_map_outside_right_avg_yards,rush_info_rush_location_map_outside_right_avg_distance,rush_info_rush_location_map_outside_right_avg_time_to_los,rush_info_rush_location_map_inside_right_yards,rush_info_rush_location_map_inside_right_attempts,rush_info_rush_location_map_inside_right_touchdowns,rush_info_rush_location_map_inside_right_distance,rush_info_rush_location_map_inside_right_avg_yards,rush_info_rush_location_map_inside_right_avg_distance,rush_info_rush_location_map_inside_right_avg_time_to_los,rush_info_rush_location_map_outside_left_yards,rush_info_rush_location_map_outside_left_attempts,rush_info_rush_location_map_outside_left_touchdowns,rush_info_rush_location_map_outside_left_distance,rush_info_rush_location_map_outside_left_avg_yards,rush_info_rush_location_map_outside_left_avg_distance,rush_info_rush_location_map_outside_left_avg_time_to_los,rush_info_rush_location_map_inside_left_yards,rush_info_rush_location_map_inside_left_attempts,rush_info_rush_location_map_inside_left_touchdowns,rush_info_rush_location_map_inside_left_distance,rush_info_rush_location_map_inside_left_avg_yards,rush_info_rush_location_map_inside_left_avg_distance,rush_info_rush_location_map_inside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_right_yards,rush_info_pre_snap_rush_location_map_outside_right_attempts,rush_info_pre_snap_rush_location_map_outside_right_touchdowns,rush_info_pre_snap_rush_location_map_outside_right_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_yards,rush_info_pre_snap_rush_location_map_outside_right_avg_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_right_yards,rush_info_pre_snap_rush_location_map_inside_right_attempts,rush_info_pre_snap_rush_location_map_inside_right_touchdowns,rush_info_pre_snap_rush_location_map_inside_right_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_yards,rush_info_pre_snap_rush_location_map_inside_right_avg_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_left_yards,rush_info_pre_snap_rush_location_map_outside_left_attempts,rush_info_pre_snap_rush_location_map_outside_left_touchdowns,rush_info_pre_snap_rush_location_map_outside_left_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_yards,rush_info_pre_snap_rush_location_map_outside_left_avg_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_left_yards,rush_info_pre_snap_rush_location_map_inside_left_attempts,rush_info_pre_snap_rush_location_map_inside_left_touchdowns,rush_info_pre_snap_rush_location_map_inside_left_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_yards,rush_info_pre_snap_rush_location_map_inside_left_avg_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_time_to_los,rush_info_rush_location_map_unknown_yards,rush_info_rush_location_map_unknown_attempts,rush_info_rush_location_map_unknown_touchdowns,rush_info_rush_location_map_unknown_distance,rush_info_rush_location_map_unknown_avg_yards,rush_info_rush_location_map_unknown_avg_distance,rush_info_pre_snap_rush_location_map_unknown_yards,rush_info_pre_snap_rush_location_map_unknown_attempts,rush_info_pre_snap_rush_location_map_unknown_touchdowns,rush_info_pre_snap_rush_location_map_unknown_distance,rush_info_pre_snap_rush_location_map_unknown_avg_yards,rush_info_pre_snap_rush_location_map_unknown_avg_distance
2024,PRE,0,2024080151,59780,08/01/2024,0810,CHI,2120,HOU,home,1,JOH652931,0810,Roschon Johnson,R.Johnson,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/oahmdtjp5ufvbk8dimws,23,24,6,0,31,24,6,0,88.02,4.0,14.67,2.782166666666667,5,1,0,11.079999999999998,5.0,11.079999999999998,2.247,,,,,,,,3,1,0,26.080000000000002,3.0,26.080000000000002,2.946,16,4,0,50.86,4.0,12.715,2.875,2,1,0,10.59,2.0,10.59,2.565,5,1,0,11.079999999999998,5.0,11.079999999999998,2.247,12,2,0,45.45,6.0,22.725,2.5805,5,2,0,20.9,2.5,10.45,3.3600000000000003,,,,,,,,,,,,
2024,PRE,0,2024080151,59780,08/01/2024,0810,CHI,2120,HOU,home,2,HER034169,0810,Khalil Herbert,K.Herbert,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ovmznomieqta3a4rgx9a,24,35,4,0,35,35,4,0,83.07,8.75,20.7675,2.49925,9,1,0,19.34,9.0,19.34,2.568,,,,,,,,3,1,0,13.329999999999998,3.0,13.329999999999998,2.162,23,2,0,50.4,11.5,25.2,2.6334999999999997,,,,,,,,19,1,0,34.58,19.0,34.58,2.565,7,2,0,29.15,3.5,14.575,2.432,9,1,0,19.34,9.0,19.34,2.568,,,,,,,,,,,,
2024,PRE,0,2024080151,59780,08/01/2024,0810,CHI,2120,HOU,home,3,FEL569539,0810,Demetric Felton,D.Felton,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/pfjsjpzj2f9cn39xqde2,38,14,3,0,24,14,3,0,57.62000000000001,4.666666666666667,19.20666666666667,2.895,,,,,,,,5,1,0,14.850000000000005,5.0,14.850000000000005,2.862,5,1,0,28.260000000000005,5.0,28.260000000000005,3.117,4,1,0,14.509999999999998,4.0,14.509999999999998,2.706,4,1,0,14.509999999999998,4.0,14.509999999999998,2.706,,,,,,,,5,1,0,28.260000000000005,5.0,28.260000000000005,3.117,5,1,0,14.850000000000005,5.0,14.850000000000005,2.862,,,,,,,,,,,,
2024,PRE,0,2024080151,59780,08/01/2024,0810,CHI,2120,HOU,visitor,1,TAY377437,2120,J.J. Taylor,J.Taylor,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/iscorpkxfwtgcmgvmaem,38,16,6,0,20,16,6,0,90.30000000000001,2.6666666666666665,15.050000000000002,3.1848333333333336,2,3,0,45.650000000000006,0.6666666666666666,15.216666666666669,3.35,1,1,0,12.549999999999997,1.0,12.549999999999997,4.159,,,,,,,,13,2,0,32.10000000000001,6.5,16.050000000000004,2.45,5,2,0,32.96000000000001,2.5,16.480000000000004,3.1905,,,,,,,,1,3,0,39.75,0.3333333333333333,13.25,3.517333333333333,10,1,0,17.590000000000003,10.0,17.590000000000003,2.176,,,,,,,,,,,,
2024,PRE,0,2024080151,59780,08/01/2024,0810,CHI,2120,HOU,visitor,2,AKE415291,2120,Cam Akers,C.Akers,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/q0soq6iusid0dczf94gf,22,13,5,0,31,13,5,0,60.1,2.6,12.02,2.6906,7,1,0,16.64,7.0,16.64,2.896,-1,2,0,18.68,-0.5,9.34,2.74,,,,,,,,7,2,0,24.779999999999998,3.5,12.389999999999999,2.5385,-1,1,0,11.120000000000001,-1.0,11.120000000000001,2.818,7,2,0,24.200000000000003,3.5,12.100000000000001,2.779,2,1,0,13.579999999999997,2.0,13.579999999999997,2.779,5,1,0,11.200000000000001,5.0,11.200000000000001,2.298,,,,,,,,,,,,
2024,PRE,0,2024080151,59780,08/01/2024,0810,CHI,2120,HOU,visitor,3,JOR314292,2120,Jawhar Jordan,J.Jordan,RB,,42,5,3,0,20,5,3,0,40.57,1.6666666666666667,13.523333333333333,2.6733333333333333,1,1,0,18.350000000000005,1.0,18.350000000000005,3.292,4,2,0,22.219999999999995,2.0,11.109999999999998,2.364,,,,,,,,,,,,,,,1,1,0,18.350000000000005,1.0,18.350000000000005,3.292,4,2,0,22.219999999999995,2.0,11.109999999999998,2.364,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,1,2024080851,59792,08/08/2024,3200,NE,0750,CAR,home,1,HAR457260,3200,Kevin Harris,K.Harris,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jlqnwxuwbkoscvv9kz5h,36,22,8,1,48,22,8,1,96.22999999999999,2.75,12.028749999999999,2.59875,9,5,1,56.4,1.8,11.28,2.516,10,2,0,28.609999999999992,5.0,14.304999999999996,2.91,,,,,,,,3,1,0,11.219999999999997,3.0,11.219999999999997,2.39,1,1,0,14.98,1.0,14.98,2.726,9,4,0,42.919999999999995,2.25,10.729999999999999,2.63475,10,2,0,30.659999999999997,5.0,15.329999999999998,2.7350000000000003,2,1,1,7.669999999999999,2.0,7.669999999999999,2.055,,,,,,,,,,,,
2024,PRE,1,2024080851,59792,08/08/2024,3200,NE,0750,CAR,home,2,JEN627185,3200,Terrell Jennings,T.Jennings,RB,,29,38,6,0,49,38,6,0,117.82000000000001,6.333333333333333,19.636666666666667,3.0111666666666665,23,2,0,48.62,11.5,24.31,2.8525,11,2,0,32.550000000000004,5.5,16.275000000000002,2.678,,,,,,,,4,2,0,36.65,2.0,18.325,3.503,3,1,0,17.340000000000003,3.0,17.340000000000003,3.209,20,1,0,31.279999999999994,20.0,31.279999999999994,2.496,8,2,0,40.11,4.0,20.055,3.467,7,2,0,29.09,3.5,14.545,2.714,,,,,,,,,,,,
2024,PRE,1,2024080851,59792,08/08/2024,3200,NE,0750,CAR,home,3,HAS766320,3200,JaMycal Hasty,J.Hasty,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/cny5zdqbqkimr4ypua1x,39,10,5,0,26,10,5,0,78.75000000000003,2.0,15.750000000000005,2.8739999999999997,-4,1,0,4.2,-4.0,4.2,2.347,7,1,0,31.340000000000014,7.0,31.340000000000014,2.6,3,1,0,15.640000000000008,3.0,15.640000000000008,3.67,4,2,0,27.570000000000004,2.0,13.785000000000002,2.8765,,,,,,,,3,2,0,35.54000000000001,1.5,17.770000000000007,2.4735,7,2,0,31.55000000000001,3.5,15.775000000000006,3.0999999999999996,0,1,0,11.660000000000002,0.0,11.660000000000002,3.223,,,,,,,,,,,,
2024,PRE,1,2024080851,59792,08/08/2024,3200,NE,0750,CAR,visitor,1,BOO452495,0750,Mike Boone,M.Boone,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/rcrpzluchltmk9stwtfc,34,34,8,0,47,34,8,0,138.25,4.25,17.28125,2.787,6,2,0,33.63,3.0,16.815,3.035,8,2,0,28.330000000000002,4.0,14.165000000000001,2.426,11,1,0,32.51,11.0,32.51,2.789,9,3,0,43.779999999999994,3.0,14.593333333333332,2.8616666666666664,2,1,0,14.090000000000005,2.0,14.090000000000005,3.371,4,1,0,19.54,4.0,19.54,2.699,11,2,0,43.949999999999996,5.5,21.974999999999998,3.27,17,4,0,60.67,4.25,15.1675,2.4215,,,,,,,,,,,,
