season,season_type,week,week_name_abbr,game_id,game_key,smart_id,game_date,game_time,game_time_eastern,iso_time,home_team_id,home_team_abbr,home_display_name,home_nickname,visitor_team_id,visitor_team_abbr,visitor_display_name,visitor_nickname,phase,home_score,visitor_score,site_id,site_full_name,site_city,site_state,roof_type,network_channel,ngs_game,validated
2025,POST,21,CONF,2026012500,60174,85926e30-f4c4-11f0-9442-5911216651e2,01/25/2026,2026-01-25T20:00:00Z,15:00:00,1769371200000,1400,DEN,Denver Broncos,Broncos,3200,NE,New England Patriots,Patriots,FINAL,7,10,5786,Empower Field at Mile High,Denver,CO,OUTDOOR,CBS,true,true
2025,POST,21,CONF,2026012501,60175,7471d718-f4e3-11f0-9442-5911216651e2,01/25/2026,2026-01-25T23:30:00Z,18:30:00,1769383800000,4600,SEA,Seattle Seahawks,Seahawks,2510,LAR,Los Angeles Rams,Rams,FINAL,31,27,5315,Lumen Field,Seattle,WA,OUTDOOR,FOX,true,true
2025,POST,23,SB,2026020800,60176,404ef5b1-fa62-11f0-9442-5911216651e2,02/08/2026,2026-02-08T23:30:00Z,18:30:00,1770593400000,3200,NE,New England Patriots,Patriots,4600,SEA,Seattle Seahawks,Seahawks,FINAL,13,29,2099,Levi's® Stadium,Santa Clara,CA,OUTDOOR,NBC,true,true
2025,PRE,0,HOF,2025073151,60115,7af5a3a2-3ca3-11f0-b670-ae1250fadad1,07/31/2025,2025-08-01T00:00:00Z,20:00:00,1754006400000,1540,DET,Detroit Lions,Lions,4400,LAC,Los Angeles Chargers,Chargers,FINAL,7,34,1900,Tom Benson Hall of Fame Stadium,Canton,OH,OUTDOOR,NBC,true,true
2025,PRE,1,P1,2025080751,60118,7af5b339-3ca3-11f0-b670-ae1250fadad1,08/07/2025,2025-08-07T23:00:00Z,19:00:00,1754607600000,0325,BAL,Baltimore Ravens,Ravens,2200,IND,Indianapolis Colts,Colts,FINAL,24,16,3695,M&T Bank Stadium,Baltimore,MD,OUTDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025080752,60128,7af5b879-3ca3-11f0-b670-ae1250fadad1,08/07/2025,2025-08-07T23:30:00Z,19:30:00,1754609400000,3700,PHI,Philadelphia Eagles,Eagles,0920,CIN,Cincinnati Bengals,Bengals,FINAL,34,27,2769,Lincoln Financial Field,Philadelphia,PA,OUTDOOR,,true,true
2025,PRE,1,P1,2025080753,60130,7af5bb83-3ca3-11f0-b670-ae1250fadad1,08/07/2025,2025-08-08T02:00:00Z,22:00:00,1754618400000,4600,SEA,Seattle Seahawks,Seahawks,2520,LV,Las Vegas Raiders,Raiders,FINAL,23,23,5315,Lumen Field,Seattle,WA,OUTDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025080851,60117,7af5be07-3ca3-11f0-b670-ae1250fadad1,08/08/2025,2025-08-08T23:00:00Z,19:00:00,1754694000000,0200,ATL,Atlanta Falcons,Falcons,1540,DET,Detroit Lions,Lions,FINAL,10,17,2076,Mercedes-Benz Stadium,Atlanta,GA,INDOOR,,true,true
2025,PRE,1,P1,2025080852,60120,7af5c074-3ca3-11f0-b670-ae1250fadad1,08/08/2025,2025-08-08T23:00:00Z,19:00:00,1754694000000,0750,CAR,Carolina Panthers,Panthers,1050,CLE,Cleveland Browns,Browns,FINAL,10,30,1769,Bank of America Stadium,Charlotte,NC,OUTDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025080853,60127,7af5c2d4-3ca3-11f0-b670-ae1250fadad1,08/08/2025,2025-08-08T23:30:00Z,19:30:00,1754695800000,3200,NE,New England Patriots,Patriots,5110,WAS,Washington Commanders,Commanders,FINAL,48,18,1065,Gillette Stadium,Foxborough,MA,OUTDOOR,,true,true
2025,PRE,1,P1,2025080951,60119,7af5c533-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-09T17:00:00Z,13:00:00,1754758800000,0610,BUF,Buffalo Bills,Bills,3410,NYG,New York Giants,Giants,FINAL,25,34,3770,Highmark Stadium,Orchard Park,NY,OUTDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025080952,60126,7af5c794-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-09T20:00:00Z,16:00:00,1754769600000,3000,MIN,Minnesota Vikings,Vikings,2120,HOU,Houston Texans,Texans,FINAL,20,10,1652,U.S. Bank Stadium,Minneapolis,MN,INDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025080953,60123,7af5cb5c-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-09T23:00:00Z,19:00:00,1754780400000,2250,JAX,Jacksonville Jaguars,Jaguars,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,25,31,2049,EverBank Stadium,Jacksonville,FL,OUTDOOR,,true,true
2025,PRE,1,P1,2025080954,60125,7b7c9472-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-09T23:00:00Z,19:00:00,1754780400000,2510,LAR,Los Angeles Rams,Rams,1200,DAL,Dallas Cowboys,Cowboys,FINAL,31,21,3005,SoFi Stadium,Inglewood,CA,OUTDOOR,,true,true
2025,PRE,1,P1,2025080955,60131,7b7c9f5e-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-09T23:30:00Z,19:30:00,1754782200000,4900,TB,Tampa Bay Buccaneers,Buccaneers,2100,TEN,Tennessee Titans,Titans,FINAL,29,7,3697,Raymond James Stadium,Tampa,FL,OUTDOOR,,true,true
2025,PRE,1,P1,2025080956,60116,7b7ca499-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-10T00:00:00Z,20:00:00,1754784000000,3800,ARI,Arizona Cardinals,Cardinals,2310,KC,Kansas City Chiefs,Chiefs,FINAL,20,17,1907,State Farm Stadium,Glendale,AZ,RETRACTABLE,,true,true
2025,PRE,1,P1,2025080957,60122,7b7ca91b-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-10T00:00:00Z,20:00:00,1754784000000,1800,GB,Green Bay Packers,Packers,3430,NYJ,New York Jets,Jets,FINAL,10,30,2606,Lambeau Field,Green Bay,WI,OUTDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025080958,60129,7b7cad89-3ca3-11f0-b670-ae1250fadad1,08/09/2025,2025-08-10T00:30:00Z,20:30:00,1754785800000,4500,SF,San Francisco 49ers,49ers,1400,DEN,Denver Broncos,Broncos,FINAL,9,30,2099,Levi's® Stadium,Santa Clara,CA,OUTDOOR,,true,true
2025,PRE,1,P1,2025081051,60121,7b7cb1dd-3ca3-11f0-b670-ae1250fadad1,08/10/2025,2025-08-10T17:00:00Z,13:00:00,1754845200000,0810,CHI,Chicago Bears,Bears,2700,MIA,Miami Dolphins,Dolphins,FINAL,24,24,4620,Soldier Field,Chicago,IL,OUTDOOR,NFL NETWORK,true,true
2025,PRE,1,P1,2025081052,60124,7b7cb647-3ca3-11f0-b670-ae1250fadad1,08/10/2025,2025-08-10T20:05:00Z,16:05:00,1754856300000,4400,LAC,Los Angeles Chargers,Chargers,3300,NO,New Orleans Saints,Saints,FINAL,27,13,3005,SoFi Stadium,Inglewood,CA,OUTDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081551,60134,7b7cbc39-3ca3-11f0-b670-ae1250fadad1,08/15/2025,2025-08-15T23:00:00Z,19:00:00,1755298800000,0200,ATL,Atlanta Falcons,Falcons,2100,TEN,Tennessee Titans,Titans,FINAL,20,23,2076,Mercedes-Benz Stadium,Atlanta,GA,INDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081552,60147,7b7cc210-3ca3-11f0-b670-ae1250fadad1,08/15/2025,2025-08-16T02:00:00Z,22:00:00,1755309600000,4600,SEA,Seattle Seahawks,Seahawks,2310,KC,Kansas City Chiefs,Chiefs,FINAL,33,16,5315,Lumen Field,Seattle,WA,OUTDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081651,60137,7b7cc7bc-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T17:00:00Z,13:00:00,1755363600000,1540,DET,Detroit Lions,Lions,2700,MIA,Miami Dolphins,Dolphins,FINAL,17,24,2026,Ford Field,Detroit,MI,INDOOR,,true,true
2025,PRE,2,P2,2025081652,60138,7ba557e6-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T17:00:00Z,13:00:00,1755363600000,2120,HOU,Houston Texans,Texans,0750,CAR,Carolina Panthers,Panthers,FINAL,20,3,3698,NRG Stadium,Houston,TX,OUTDOOR,,true,true
2025,PRE,2,P2,2025081653,60139,7ba562db-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T17:00:00Z,13:00:00,1755363600000,2200,IND,Indianapolis Colts,Colts,1800,GB,Green Bay Packers,Packers,FINAL,19,23,2878,Lucas Oil Stadium,Indianapolis,IN,INDOOR,,true,true
2025,PRE,2,P2,2025081654,60142,7ba5697d-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T17:00:00Z,13:00:00,1755363600000,3000,MIN,Minnesota Vikings,Vikings,3200,NE,New England Patriots,Patriots,FINAL,12,20,1652,U.S. Bank Stadium,Minneapolis,MN,INDOOR,,true,true
2025,PRE,2,P2,2025081655,60145,7ba56f77-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T17:00:00Z,13:00:00,1755363600000,3700,PHI,Philadelphia Eagles,Eagles,1050,CLE,Cleveland Browns,Browns,FINAL,13,22,2769,Lincoln Financial Field,Philadelphia,PA,OUTDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081656,60140,7ba57562-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T20:05:00Z,16:05:00,1755374700000,2520,LV,Las Vegas Raiders,Raiders,4500,SF,San Francisco 49ers,49ers,FINAL,19,22,1510,Allegiant Stadium,Paradise,NV,INDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081657,60135,7ba57b5a-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T23:00:00Z,19:00:00,1755385200000,1200,DAL,Dallas Cowboys,Cowboys,0325,BAL,Baltimore Ravens,Ravens,FINAL,13,31,4948,AT&T Stadium,Arlington,TX,RETRACTABLE,,true,true
2025,PRE,2,P2,2025081658,60141,7ba58139-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T23:00:00Z,19:00:00,1755385200000,2510,LAR,Los Angeles Rams,Rams,4400,LAC,Los Angeles Chargers,Chargers,FINAL,23,22,3005,SoFi Stadium,Inglewood,CA,OUTDOOR,,true,true
2025,PRE,2,P2,2025081659,60144,7ba5875a-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T23:00:00Z,19:00:00,1755385200000,3410,NYG,New York Giants,Giants,3430,NYJ,New York Jets,Jets,FINAL,31,12,3757,MetLife Stadium,East Rutherford,NJ,OUTDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081660,60146,7ba58d23-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-16T23:00:00Z,19:00:00,1755385200000,3900,PIT,Pittsburgh Steelers,Steelers,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,14,17,5411,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,,true,true
2025,PRE,2,P2,2025081661,60136,7ba59309-3ca3-11f0-b670-ae1250fadad1,08/16/2025,2025-08-17T01:30:00Z,21:30:00,1755394200000,1400,DEN,Denver Broncos,Broncos,3800,ARI,Arizona Cardinals,Cardinals,FINAL,27,7,5786,Empower Field at Mile High,Denver,CO,OUTDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081751,60143,7bcbaf90-3ca3-11f0-b670-ae1250fadad1,08/17/2025,2025-08-17T17:00:00Z,13:00:00,1755450000000,3300,NO,New Orleans Saints,Saints,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,17,17,2870,Caesars Superdome,New Orleans,LA,INDOOR,NFL NETWORK,true,true
2025,PRE,2,P2,2025081752,60132,7bcbbac3-3ca3-11f0-b670-ae1250fadad1,08/17/2025,2025-08-18T00:00:00Z,20:00:00,1755475200000,0810,CHI,Chicago Bears,Bears,0610,BUF,Buffalo Bills,Bills,FINAL,38,0,4620,Soldier Field,Chicago,IL,OUTDOOR,FOX,true,true
2025,PRE,2,P2,2025081851,60133,7bcbc1f3-3ca3-11f0-b670-ae1250fadad1,08/18/2025,2025-08-19T00:00:00Z,20:00:00,1755561600000,5110,WAS,Washington Commanders,Commanders,0920,CIN,Cincinnati Bengals,Bengals,FINAL,17,31,2389,Northwest Stadium,Landover,MD,OUTDOOR,ESPN,true,true
2025,PRE,3,P3,2025082151,60160,7bcbc855-3ca3-11f0-b670-ae1250fadad1,08/21/2025,2025-08-21T23:00:00Z,19:00:00,1755817200000,0750,CAR,Carolina Panthers,Panthers,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,10,19,1769,Bank of America Stadium,Charlotte,NC,OUTDOOR,NFL NETWORK,true,true
2025,PRE,3,P3,2025082152,60148,7bcbce73-3ca3-11f0-b670-ae1250fadad1,08/21/2025,2025-08-22T00:00:00Z,20:00:00,1755820800000,3410,NYG,New York Giants,Giants,3200,NE,New England Patriots,Patriots,FINAL,42,10,3757,MetLife Stadium,East Rutherford,NJ,OUTDOOR,Prime Video,true,true
2025,PRE,3,P3,2025082251,60159,7bcbd493-3ca3-11f0-b670-ae1250fadad1,08/22/2025,2025-08-22T23:30:00Z,19:30:00,1755905400000,3430,NYJ,New York Jets,Jets,3700,PHI,Philadelphia Eagles,Eagles,FINAL,17,19,3757,MetLife Stadium,East Rutherford,NJ,OUTDOOR,,true,true
2025,PRE,3,P3,2025082252,60149,7bcbda70-3ca3-11f0-b670-ae1250fadad1,08/22/2025,2025-08-23T00:00:00Z,20:00:00,1755907200000,2100,TEN,Tennessee Titans,Titans,3000,MIN,Minnesota Vikings,Vikings,FINAL,23,13,2350,Nissan Stadium,Nashville,TN,OUTDOOR,CBS,true,true
2025,PRE,3,P3,2025082253,60153,7bcbe094-3ca3-11f0-b670-ae1250fadad1,08/22/2025,2025-08-23T00:00:00Z,20:00:00,1755907200000,1200,DAL,Dallas Cowboys,Cowboys,0200,ATL,Atlanta Falcons,Falcons,FINAL,31,13,4948,AT&T Stadium,Arlington,TX,RETRACTABLE,NFL NETWORK,true,true
2025,PRE,3,P3,2025082254,60156,7bcbe6be-3ca3-11f0-b670-ae1250fadad1,08/22/2025,2025-08-23T00:20:00Z,20:20:00,1755908400000,2310,KC,Kansas City Chiefs,Chiefs,0810,CHI,Chicago Bears,Bears,FINAL,27,29,1552,GEHA Field at Arrowhead Stadium,Kansas City,MO,OUTDOOR,,true,true
2025,PRE,3,P3,2025082351,60163,7bcbeca6-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T16:00:00Z,12:00:00,1755964800000,5110,WAS,Washington Commanders,Commanders,0325,BAL,Baltimore Ravens,Ravens,FINAL,3,30,2389,Northwest Stadium,Landover,MD,OUTDOOR,,true,true
2025,PRE,3,P3,2025082352,60151,7bf3573c-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T17:00:00Z,13:00:00,1755968400000,0920,CIN,Cincinnati Bengals,Bengals,2200,IND,Indianapolis Colts,Colts,FINAL,14,41,3530,Paycor Stadium,Cincinnati,OH,OUTDOOR,,true,true
2025,PRE,3,P3,2025082353,60152,7bf363f6-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T17:00:00Z,13:00:00,1755968400000,1050,CLE,Cleveland Browns,Browns,2510,LAR,Los Angeles Rams,Rams,FINAL,19,17,1048,Huntington Bank Field,Cleveland,OH,OUTDOOR,NFL NETWORK,true,true
2025,PRE,3,P3,2025082354,60154,7bf36ace-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T17:00:00Z,13:00:00,1755968400000,1540,DET,Detroit Lions,Lions,2120,HOU,Houston Texans,Texans,FINAL,7,26,2026,Ford Field,Detroit,MI,INDOOR,,true,true
2025,PRE,3,P3,2025082355,60158,7bf3709f-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T17:00:00Z,13:00:00,1755968400000,3300,NO,New Orleans Saints,Saints,1400,DEN,Denver Broncos,Broncos,FINAL,19,28,2870,Caesars Superdome,New Orleans,LA,INDOOR,,true,true
2025,PRE,3,P3,2025082356,60155,7bf37645-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T20:00:00Z,16:00:00,1755979200000,1800,GB,Green Bay Packers,Packers,4600,SEA,Seattle Seahawks,Seahawks,FINAL,20,7,2606,Lambeau Field,Green Bay,WI,OUTDOOR,NFL NETWORK,true,true
2025,PRE,3,P3,2025082357,60157,7bf37bda-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T23:00:00Z,19:00:00,1755990000000,2700,MIA,Miami Dolphins,Dolphins,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,14,6,2475,Hard Rock Stadium,Opa Locka,FL,OUTDOOR,NFL NETWORK,true,true
2025,PRE,3,P3,2025082358,60162,7bf38149-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-23T23:30:00Z,19:30:00,1755991800000,4900,TB,Tampa Bay Buccaneers,Buccaneers,0610,BUF,Buffalo Bills,Bills,FINAL,19,23,3697,Raymond James Stadium,Tampa,FL,OUTDOOR,,true,true
2025,PRE,3,P3,2025082359,60161,7bf386a8-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-24T00:30:00Z,20:30:00,1755995400000,4500,SF,San Francisco 49ers,49ers,4400,LAC,Los Angeles Chargers,Chargers,FINAL,30,23,2099,Levi's® Stadium,Santa Clara,CA,OUTDOOR,,true,true
2025,PRE,3,P3,2025082360,60150,7bf38c4b-3ca3-11f0-b670-ae1250fadad1,08/23/2025,2025-08-24T02:00:00Z,22:00:00,1756000800000,3800,ARI,Arizona Cardinals,Cardinals,2520,LV,Las Vegas Raiders,Raiders,FINAL,20,10,1907,State Farm Stadium,Glendale,AZ,RETRACTABLE,NFL NETWORK,true,true
2025,REG,1,Week 1,2025090400,59843,f5908b6d-311e-11f0-b670-ae1250fadad1,09/04/2025,2025-09-05T00:20:00Z,20:20:00,1757031600000,3700,PHI,Philadelphia Eagles,Eagles,1200,DAL,Dallas Cowboys,Cowboys,FINAL,24,20,2769,Lincoln Financial Field,Philadelphia,PA,OUTDOOR,NBC,true,true
2025,REG,1,Week 1,2025090500,59844,f5919071-311e-11f0-b670-ae1250fadad1,09/05/2025,2025-09-06T00:00:00Z,20:00:00,1757116800000,4400,LAC,Los Angeles Chargers,Chargers,2310,KC,Kansas City Chiefs,Chiefs,FINAL,27,21,4003,Arena Corinthians,Sao Paulo,,OUTDOOR,YouTube,true,true
2025,REG,1,Week 1,2025090700,59845,f5919639-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,0200,ATL,Atlanta Falcons,Falcons,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,20,23,2076,Mercedes-Benz Stadium,Atlanta,GA,INDOOR,FOX,true,true
2025,REG,1,Week 1,2025090701,59846,f5919910-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,1050,CLE,Cleveland Browns,Browns,0920,CIN,Cincinnati Bengals,Bengals,FINAL,16,17,1048,Huntington Bank Field,Cleveland,OH,OUTDOOR,FOX,true,true
2025,REG,1,Week 1,2025090702,59847,f5919b5a-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,2200,IND,Indianapolis Colts,Colts,2700,MIA,Miami Dolphins,Dolphins,FINAL,33,8,2878,Lucas Oil Stadium,Indianapolis,IN,INDOOR,CBS,true,true
2025,REG,1,Week 1,2025090703,59848,f5919d7e-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,2250,JAX,Jacksonville Jaguars,Jaguars,0750,CAR,Carolina Panthers,Panthers,FINAL,26,10,2049,EverBank Stadium,Jacksonville,FL,OUTDOOR,FOX,true,true
2025,REG,1,Week 1,2025090704,59849,f5919f8e-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,3200,NE,New England Patriots,Patriots,2520,LV,Las Vegas Raiders,Raiders,FINAL,13,20,1065,Gillette Stadium,Foxborough,MA,OUTDOOR,CBS,true,true
2025,REG,1,Week 1,2025090705,59850,f591a18c-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,3300,NO,New Orleans Saints,Saints,3800,ARI,Arizona Cardinals,Cardinals,FINAL,13,20,2870,Caesars Superdome,New Orleans,LA,INDOOR,CBS,true,true
2025,REG,1,Week 1,2025090706,59851,f591a382-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,3430,NYJ,New York Jets,Jets,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,32,34,3757,MetLife Stadium,East Rutherford,NJ,OUTDOOR,CBS,true,true
2025,REG,1,Week 1,2025090707,59852,f591a57f-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T17:00:00Z,13:00:00,1757264400000,5110,WAS,Washington Commanders,Commanders,3410,NYG,New York Giants,Giants,FINAL,21,6,2389,Northwest Stadium,Landover,MD,OUTDOOR,FOX,true,true
2025,REG,1,Week 1,2025090708,59853,f61dd155-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T20:05:00Z,16:05:00,1757275500000,1400,DEN,Denver Broncos,Broncos,2100,TEN,Tennessee Titans,Titans,FINAL,20,12,5786,Empower Field at Mile High,Denver,CO,OUTDOOR,FOX,true,true
2025,REG,1,Week 1,2025090709,59854,f61ddd60-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T20:05:00Z,16:05:00,1757275500000,4600,SEA,Seattle Seahawks,Seahawks,4500,SF,San Francisco 49ers,49ers,FINAL,13,17,5315,Lumen Field,Seattle,WA,OUTDOOR,FOX,true,true
2025,REG,1,Week 1,2025090710,59855,f61de295-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T20:25:00Z,16:25:00,1757276700000,1800,GB,Green Bay Packers,Packers,1540,DET,Detroit Lions,Lions,FINAL,27,13,2606,Lambeau Field,Green Bay,WI,OUTDOOR,CBS,true,true
2025,REG,1,Week 1,2025090711,59856,f61de743-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-07T20:25:00Z,16:25:00,1757276700000,2510,LAR,Los Angeles Rams,Rams,2120,HOU,Houston Texans,Texans,FINAL,14,9,3005,SoFi Stadium,Inglewood,CA,OUTDOOR,CBS,true,true
2025,REG,1,Week 1,2025090712,59857,f61dee18-311e-11f0-b670-ae1250fadad1,09/07/2025,2025-09-08T00:20:00Z,20:20:00,1757290800000,0610,BUF,Buffalo Bills,Bills,0325,BAL,Baltimore Ravens,Ravens,FINAL,41,40,3770,Highmark Stadium,Orchard Park,NY,OUTDOOR,NBC,true,true
2025,REG,1,Week 1,2025090800,59858,f61df2b7-311e-11f0-b670-ae1250fadad1,09/08/2025,2025-09-09T00:15:00Z,20:15:00,1757376900000,0810,CHI,Chicago Bears,Bears,3000,MIN,Minnesota Vikings,Vikings,FINAL,24,27,4620,Soldier Field,Chicago,IL,OUTDOOR,ESPN,true,true
2025,REG,2,Week 2,2025091100,59859,f61df74c-311e-11f0-b670-ae1250fadad1,09/11/2025,2025-09-12T00:15:00Z,20:15:00,1757636100000,1800,GB,Green Bay Packers,Packers,5110,WAS,Washington Commanders,Commanders,FINAL,27,18,2606,Lambeau Field,Green Bay,WI,OUTDOOR,Prime Video,true,true
2025,REG,2,Week 2,2025091400,59860,f61dfbc0-311e-11f0-b670-ae1250fadad1,09/14/2025,2025-09-14T17:00:00Z,13:00:00,1757869200000,0325,BAL,Baltimore Ravens,Ravens,1050,CLE,Cleveland Browns,Browns,FINAL,41,17,3695,M&T Bank Stadium,Baltimore,MD,OUTDOOR,CBS,true,true
