season,season_type,week,week_name_abbr,game_id,game_key,smart_id,game_date,game_time,game_time_eastern,iso_time,home_team_id,home_team_abbr,home_display_name,home_nickname,visitor_team_id,visitor_team_abbr,visitor_display_name,visitor_nickname,phase,home_score,visitor_score,site_id,site_full_name,site_city,site_state,roof_type,network_channel,ngs_game,validated
2016,POST,22,SB,2017020500,57167,10012017-0205-001b-9dc2-c021acd5615a,02/05/2017,,18:30:00,1486337400000,0200,ATL,Atlanta Falcons,Falcons,3200,NE,New England Patriots,Patriots,FINAL_OVERTIME,28,34,3698,,Houston,TX,OUTDOOR,FOX,true,true
2016,PRE,0,HOF,2016080751,56836,10012016-0807-51a3-7d44-3f7760554dc7,08/07/2016,,20:00:00,1470614400000,2200,IND,Indianapolis Colts,Colts,1800,GB,Green Bay Packers,Packers,FINAL,0,0,1900,,Canton,OH,OUTDOOR,ESPN,true,true
2016,PRE,1,P1,2016081151,56851,10012016-0811-5157-2f17-ced333f80bd9,08/11/2016,,19:00:00,1470956400000,3700,PHI,Philadelphia Eagles,Eagles,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,17,9,2769,,Philadelphia,PA,OUTDOOR,,true,true
2016,PRE,1,P1,2016081152,56852,10012016-0811-5257-a234-de2bfdfaf8b1,08/11/2016,,19:00:00,1470956400000,0200,ATL,Atlanta Falcons,Falcons,5110,WAS,Washington Football Team,Football Team,FINAL,23,17,2053,,Atlanta,GA,INDOOR,,true,true
2016,PRE,1,P1,2016081153,56838,10012016-0811-5343-0e84-975545ca73c1,08/11/2016,,19:30:00,1470958200000,0325,BAL,Baltimore Ravens,Ravens,0750,CAR,Carolina Panthers,Panthers,FINAL,22,19,3695,,Baltimore,MD,OUTDOOR,,true,true
2016,PRE,1,P1,2016081154,56844,10012016-0811-54da-4746-a11e0892581d,08/11/2016,,19:30:00,1470958200000,3430,NYJ,New York Jets,Jets,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,17,13,3757,,East Rutherford,NJ,OUTDOOR,,true,true
2016,PRE,1,P1,2016081155,56847,10012016-0811-55b7-939a-1d1f0c1c5bd5,08/11/2016,,19:30:00,1470958200000,3200,NE,New England Patriots,Patriots,3300,NO,New Orleans Saints,Saints,FINAL,34,22,1065,,Foxborough,MA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,1,P1,2016081156,56840,10012016-0811-564f-d140-86a6a580331e,08/11/2016,,20:00:00,1470960000000,0810,CHI,Chicago Bears,Bears,1400,DEN,Denver Broncos,Broncos,FINAL,0,22,4620,,Chicago,IL,OUTDOOR,,true,true
2016,PRE,1,P1,2016081252,56845,10012016-0812-52b4-3112-0432988485f7,08/12/2016,,19:00:00,1471042800000,3410,NYG,New York Giants,Giants,2700,MIA,Miami Dolphins,Dolphins,FINAL,10,27,3757,,East Rutherford,NJ,OUTDOOR,,true,true
2016,PRE,1,P1,2016081253,56841,10012016-0812-5376-ff14-cef660497e54,08/12/2016,,19:00:00,1471042800000,3900,PIT,Pittsburgh Steelers,Steelers,1540,DET,Detroit Lions,Lions,FINAL,17,30,5411,,Pittsburgh,PA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,1,P1,2016081254,56846,10012016-0812-54fe-35e5-d97a499a198d,08/12/2016,,19:30:00,1471044600000,0920,CIN,Cincinnati Bengals,Bengals,3000,MIN,Minnesota Vikings,Vikings,FINAL,16,17,3530,,Cincinnati,OH,OUTDOOR,,true,true
2016,PRE,1,P1,2016081255,56839,10012016-0812-5510-d41d-d63fab04fd84,08/12/2016,,20:00:00,1471046400000,1800,GB,Green Bay Packers,Packers,1050,CLE,Cleveland Browns,Browns,FINAL,17,11,2606,,Green Bay,WI,OUTDOOR,,true,true
2016,PRE,1,P1,2016081256,56848,10012016-0812-56a4-e42d-fa0a3f13ec81,08/12/2016,,22:00:00,1471053600000,3800,ARI,Arizona Cardinals,Cardinals,2520,OAK,Oakland Raiders,Raiders,FINAL,10,31,1907,,Glendale,AZ,RETRACTABLE,NFL NETWORK,true,true
2016,PRE,1,P1,2016081351,56850,10012016-0813-5138-80d8-7684fb2dca9f,08/13/2016,,16:30:00,1471120200000,2310,KC,Kansas City Chiefs,Chiefs,4600,SEA,Seattle Seahawks,Seahawks,FINAL,16,17,1552,,Kansas City,MO,OUTDOOR,NFL NETWORK,true,true
2016,PRE,1,P1,2016081352,56849,10012016-0813-5215-7798-16c4be374c2c,08/13/2016,,20:00:00,1471132800000,2100,TEN,Tennessee Titans,Titans,4400,SD,San Diego Chargers,Chargers,FINAL,27,10,2350,,Nashville,TN,OUTDOOR,,true,true
2016,PRE,1,P1,2016081353,56837,10012016-0813-5381-c9e0-f026d0a7f9f4,08/13/2016,,20:00:00,1471132800000,2510,LA,Los Angeles Rams,Rams,1200,DAL,Dallas Cowboys,Cowboys,FINAL,28,24,2850,,Los Angeles,CA,OUTDOOR,ESPN,true,true
2016,PRE,1,P1,2016081354,56843,10012016-0813-54bd-d841-0519ed166d7d,08/13/2016,,19:00:00,1471129200000,0610,BUF,Buffalo Bills,Bills,2200,IND,Indianapolis Colts,Colts,FINAL,18,19,3770,,Orchard Park,NY,OUTDOOR,,true,true
2016,PRE,1,P1,2016081451,56842,10012016-0814-5113-d919-044c5ff640f6,08/14/2016,,19:00:00,1471215600000,4500,SF,San Francisco 49ers,49ers,2120,HOU,Houston Texans,Texans,FINAL,13,24,2099,,Santa Clara,CA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,2,P2,2016081851,56866,10012016-0818-5129-9703-4f10f0952899,08/18/2016,,19:00:00,1471561200000,3900,PIT,Pittsburgh Steelers,Steelers,3700,PHI,Philadelphia Eagles,Eagles,FINAL,0,17,5411,,Pittsburgh,PA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,2,P2,2016081852,56858,10012016-0818-5257-babb-d81ef6bfa455,08/18/2016,,19:30:00,1471563000000,1540,DET,Detroit Lions,Lions,0920,CIN,Cincinnati Bengals,Bengals,FINAL,14,30,2026,,Detroit,MI,INDOOR,,true,true
2016,PRE,2,P2,2016081853,56854,10012016-0818-532c-5f69-eacb15b92a52,08/18/2016,,20:00:00,1471564800000,1050,CLE,Cleveland Browns,Browns,0200,ATL,Atlanta Falcons,Falcons,FINAL,13,24,1048,,Cleveland,OH,OUTDOOR,,true,true
2016,PRE,2,P2,2016081854,56857,10012016-0818-5461-e775-827d2bfcdda9,08/18/2016,,20:00:00,1471564800000,3200,NE,New England Patriots,Patriots,0810,CHI,Chicago Bears,Bears,FINAL,23,22,1065,,Foxborough,MA,OUTDOOR,,true,true
2016,PRE,2,P2,2016081855,56865,10012016-0818-555b-c470-488c2608786d,08/18/2016,,20:00:00,1471564800000,1800,GB,Green Bay Packers,Packers,2520,OAK,Oakland Raiders,Raiders,FINAL,20,12,2606,,Green Bay,WI,OUTDOOR,,true,true
2016,PRE,2,P2,2016081857,56861,10012016-0818-5721-7b9a-bd87cde07b76,08/18/2016,,22:00:00,1471572000000,4600,SEA,Seattle Seahawks,Seahawks,3000,MIN,Minnesota Vikings,Vikings,FINAL,11,18,5315,,Seattle,WA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,2,P2,2016081952,56864,10012016-0819-526e-2101-bb66ce3c9c2c,08/19/2016,,19:30:00,1471649400000,5110,WAS,Washington Football Team,Football Team,3430,NYJ,New York Jets,Jets,FINAL,22,18,2389,,Landover,MD,OUTDOOR,,true,true
2016,PRE,2,P2,2016081953,56853,10012016-0819-5320-36a2-ce4959ee70c2,08/19/2016,,21:00:00,1471654800000,4400,SD,San Diego Chargers,Chargers,3800,ARI,Arizona Cardinals,Cardinals,FINAL,19,3,4200,,San Diego,CA,OUTDOOR,,true,true
2016,PRE,2,P2,2016081955,56860,10012016-0819-5567-bf25-21ce762fdaef,08/19/2016,,20:00:00,1471651200000,1200,DAL,Dallas Cowboys,Cowboys,2700,MIA,Miami Dolphins,Dolphins,FINAL,41,14,4948,,Arlington,TX,RETRACTABLE,NFL NETWORK,true,true
2016,PRE,2,P2,2016082051,56856,10012016-0820-5119-df4b-f7f382c8edbd,08/20/2016,,15:00:00,1471719600000,2100,TEN,Tennessee Titans,Titans,0750,CAR,Carolina Panthers,Panthers,FINAL,16,26,2350,,Nashville,TN,OUTDOOR,,true,true
2016,PRE,2,P2,2016082052,56855,10012016-0820-526a-7dcc-bb47d63ea166,08/20/2016,,19:00:00,1471734000000,2200,IND,Indianapolis Colts,Colts,0325,BAL,Baltimore Ravens,Ravens,FINAL,18,19,2878,,Indianapolis,IN,INDOOR,NFL NETWORK,true,true
2016,PRE,2,P2,2016082053,56868,10012016-0820-53c3-8196-027cadf5c574,08/20/2016,,19:30:00,1471735800000,2250,JAX,Jacksonville Jaguars,Jaguars,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,21,27,2049,,Jacksonville,FL,OUTDOOR,,true,true
2016,PRE,2,P2,2016082054,56862,10012016-0820-54ad-ba91-367cba07dd29,08/20/2016,,20:00:00,1471737600000,2120,HOU,Houston Texans,Texans,3300,NO,New Orleans Saints,Saints,FINAL,16,9,3698,,Houston,TX,OUTDOOR,,true,true
2016,PRE,2,P2,2016082055,56867,10012016-0820-55bc-06fd-435c2fac09f5,08/20/2016,,21:00:00,1471741200000,1400,DEN,Denver Broncos,Broncos,4500,SF,San Francisco 49ers,49ers,FINAL,24,31,5786,,Denver,CO,OUTDOOR,,true,true
2016,PRE,2,P2,2016082056,56863,10012016-0820-5624-e543-59b760ba4d61,08/20/2016,,16:00:00,1471723200000,0610,BUF,Buffalo Bills,Bills,3410,NYG,New York Giants,Giants,FINAL,21,0,3770,,Orchard Park,NY,OUTDOOR,NFL NETWORK,true,true
2016,PRE,2,P2,2016082057,56859,10012016-0820-57eb-b85f-32ae421e598c,08/20/2016,,21:00:00,1471741200000,2510,LA,Los Angeles Rams,Rams,2310,KC,Kansas City Chiefs,Chiefs,FINAL,21,20,2850,,Los Angeles,CA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,3,P3,2016082551,56883,10012016-0825-5121-fedd-ac39e3bd856c,08/25/2016,,20:00:00,1472169600000,2700,MIA,Miami Dolphins,Dolphins,0200,ATL,Atlanta Falcons,Falcons,FINAL,17,6,2010,,Orlando,FL,OUTDOOR,NBC,true,true
2016,PRE,3,P3,2016082552,56874,10012016-0825-525c-2d0e-f8a1c56eea8c,08/25/2016,,22:00:00,1472176800000,4600,SEA,Seattle Seahawks,Seahawks,1200,DAL,Dallas Cowboys,Cowboys,FINAL,27,17,5315,,Seattle,WA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,3,P3,2016082651,56879,10012016-0826-51d6-3417-107253be5c01,08/26/2016,,19:30:00,1472254200000,0750,CAR,Carolina Panthers,Panthers,3200,NE,New England Patriots,Patriots,FINAL,17,19,1769,,Charlotte,NC,OUTDOOR,,true,true
2016,PRE,3,P3,2016082652,56882,10012016-0826-5256-10c1-1c74dfe47e41,08/26/2016,,20:00:00,1472256000000,3300,NO,New Orleans Saints,Saints,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,14,27,2870,,New Orleans,LA,INDOOR,,true,true
2016,PRE,3,P3,2016082653,56884,10012016-0826-53fd-0862-efe20fc86a20,08/26/2016,,20:00:00,1472256000000,4900,TB,Tampa Bay Buccaneers,Buccaneers,1050,CLE,Cleveland Browns,Browns,FINAL,30,13,3697,,Tampa,FL,OUTDOOR,CBS,true,true
2016,PRE,3,P3,2016082654,56876,10012016-0826-54de-1401-4b900b1126dc,08/26/2016,,22:00:00,1472263200000,4500,SF,San Francisco 49ers,49ers,1800,GB,Green Bay Packers,Packers,FINAL,10,21,2099,,Santa Clara,CA,OUTDOOR,NFL NETWORK,true,true
2016,PRE,3,P3,2016082655,56873,10012016-0826-55d7-ade0-251681629852,08/26/2016,,19:30:00,1472254200000,5110,WAS,Washington Football Team,Football Team,0610,BUF,Buffalo Bills,Bills,FINAL,21,16,2389,,Landover,MD,OUTDOOR,,true,true
2016,PRE,3,P3,2016082751,56877,10012016-0827-516a-1620-bdaa057313f8,08/27/2016,,13:00:00,1472317200000,0810,CHI,Chicago Bears,Bears,2310,KC,Kansas City Chiefs,Chiefs,FINAL,7,23,4620,,Chicago,IL,OUTDOOR,NFL NETWORK,true,true
2016,PRE,3,P3,2016082753,56875,10012016-0827-53a9-7e44-4d8529bfb4e8,08/27/2016,,19:00:00,1472338800000,0325,BAL,Baltimore Ravens,Ravens,1540,DET,Detroit Lions,Lions,FINAL,30,9,3695,,Baltimore,MD,OUTDOOR,,true,true
2016,PRE,3,P3,2016082754,56881,10012016-0827-5418-3e2a-168fba4c17b5,08/27/2016,,19:00:00,1472338800000,2200,IND,Indianapolis Colts,Colts,3700,PHI,Philadelphia Eagles,Eagles,FINAL,23,33,2878,,Indianapolis,IN,INDOOR,,true,true
2016,PRE,3,P3,2016082755,56880,10012016-0827-559a-4e35-406820b8a731,08/27/2016,,19:30:00,1472340600000,3430,NYJ,New York Jets,Jets,3410,NYG,New York Giants,Giants,FINAL,20,21,3757,,East Rutherford,NJ,OUTDOOR,,true,true
2016,PRE,3,P3,2016082756,56869,10012016-0827-561e-efca-98cce8f2d05e,08/27/2016,,20:00:00,1472342400000,2520,OAK,Oakland Raiders,Raiders,2100,TEN,Tennessee Titans,Titans,FINAL,14,27,3225,,Oakland,CA,OUTDOOR,CBS,true,true
2016,PRE,3,P3,2016082757,56878,10012016-0827-5763-1420-9e27d887e8f9,08/27/2016,,21:00:00,1472346000000,1400,DEN,Denver Broncos,Broncos,2510,LA,Los Angeles Rams,Rams,FINAL,17,9,5786,,Denver,CO,OUTDOOR,,true,true
2016,PRE,3,P3,2016082851,56870,10012016-0828-51cb-deb4-a803450307c1,08/28/2016,,13:00:00,1472403600000,3000,MIN,Minnesota Vikings,Vikings,4400,SD,San Diego Chargers,Chargers,FINAL,23,10,1652,,Minneapolis,MN,INDOOR,FOX,true,true
2016,PRE,3,P3,2016082852,56871,10012016-0828-525a-3cc0-c0d8d19971a9,08/28/2016,,16:25:00,1472415900000,2120,HOU,Houston Texans,Texans,3800,ARI,Arizona Cardinals,Cardinals,FINAL,34,24,3698,,Houston,TX,OUTDOOR,FOX,true,true
2016,PRE,3,P3,2016082853,56872,10012016-0828-5313-424b-e0e38f93ae61,08/28/2016,,20:00:00,1472428800000,2250,JAX,Jacksonville Jaguars,Jaguars,0920,CIN,Cincinnati Bengals,Bengals,FINAL,26,21,2049,,Jacksonville,FL,OUTDOOR,NBC,true,true
2016,PRE,4,P4,2016083151,56893,10012016-0831-51ee-775c-a6bed544a275,08/31/2016,,20:00:00,1472688000000,4900,TB,Tampa Bay Buccaneers,Buccaneers,5110,WAS,Washington Football Team,Football Team,FINAL,13,20,3697,,Tampa,FL,OUTDOOR,NFL NETWORK,true,true
2016,PRE,4,P4,2016090151,56885,10012016-0901-5135-4f46-7d9d4090e988,09/01/2016,,19:00:00,1472770800000,0200,ATL,Atlanta Falcons,Falcons,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,17,15,2053,,Atlanta,GA,INDOOR,,true,true
2016,PRE,4,P4,2016090152,56887,10012016-0901-526b-b142-74d9d289343b,09/01/2016,,19:00:00,1472770800000,3410,NYG,New York Giants,Giants,3200,NE,New England Patriots,Patriots,FINAL,17,9,3757,,East Rutherford,NJ,OUTDOOR,NFL NETWORK,true,true
2016,PRE,4,P4,2016090153,56888,10012016-0901-5323-7f4b-cc9c1295a160,09/01/2016,,19:00:00,1472770800000,3700,PHI,Philadelphia Eagles,Eagles,3430,NYJ,New York Jets,Jets,FINAL,14,6,2769,,Philadelphia,PA,OUTDOOR,,true,true
2016,PRE,4,P4,2016090154,56900,10012016-0901-5478-1068-dc7b7b5eb8f2,09/01/2016,,19:30:00,1472772600000,0920,CIN,Cincinnati Bengals,Bengals,2200,IND,Indianapolis Colts,Colts,FINAL,10,13,3530,,Cincinnati,OH,OUTDOOR,,true,true
2016,PRE,4,P4,2016090155,56889,10012016-0901-558c-c402-752f40f872c1,09/01/2016,,19:30:00,1472772600000,0750,CAR,Carolina Panthers,Panthers,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,18,6,1769,,Charlotte,NC,OUTDOOR,,true,true
2016,PRE,4,P4,2016090157,56895,10012016-0901-57bb-a482-261eb3b2bfed,09/01/2016,,19:30:00,1472772600000,1540,DET,Detroit Lions,Lions,0610,BUF,Buffalo Bills,Bills,FINAL,31,0,2026,,Detroit,MI,INDOOR,,true,true
2016,PRE,4,P4,2016090158,56886,10012016-0901-5824-d1b2-5b9b3b5e973d,09/01/2016,,20:00:00,1472774400000,3000,MIN,Minnesota Vikings,Vikings,2510,LA,Los Angeles Rams,Rams,FINAL,27,25,1652,,Minneapolis,MN,INDOOR,,true,true
2016,PRE,4,P4,2016090159,56892,10012016-0901-5992-98f7-cc5a34ac1b0a,09/01/2016,,19:00:00,1472770800000,2700,MIA,Miami Dolphins,Dolphins,2100,TEN,Tennessee Titans,Titans,FINAL,10,21,2475,,Miami Gardens,FL,OUTDOOR,,true,true
2016,PRE,4,P4,2016090160,56894,10012016-0901-60a4-b0af-a8dbb8ab6dce,09/01/2016,,20:00:00,1472774400000,3300,NO,New Orleans Saints,Saints,0325,BAL,Baltimore Ravens,Ravens,FINAL,14,23,2870,,New Orleans,LA,INDOOR,,true,true
2016,PRE,4,P4,2016090161,56896,10012016-0901-61be-bd8e-a8b9ac0e7d2a,09/01/2016,,20:00:00,1472774400000,1050,CLE,Cleveland Browns,Browns,0810,CHI,Chicago Bears,Bears,FINAL,7,21,1048,,Cleveland,OH,OUTDOOR,,true,true
2016,PRE,4,P4,2016090162,56898,10012016-0901-624f-9758-03eb3bcca5e1,09/01/2016,,20:00:00,1472774400000,2310,KC,Kansas City Chiefs,Chiefs,1800,GB,Green Bay Packers,Packers,FINAL,17,7,1552,,Kansas City,MO,OUTDOOR,,true,true
2016,PRE,4,P4,2016090163,56899,10012016-0901-6344-81dd-208ae09834a9,09/01/2016,,20:00:00,1472774400000,1200,DAL,Dallas Cowboys,Cowboys,2120,HOU,Houston Texans,Texans,FINAL,17,28,4948,,Arlington,TX,RETRACTABLE,,true,true
2016,PRE,4,P4,2016090164,56897,10012016-0901-6479-f5a0-c1489c1519ef,09/01/2016,,21:30:00,1472779800000,3800,ARI,Arizona Cardinals,Cardinals,1400,DEN,Denver Broncos,Broncos,FINAL,38,17,1907,,Glendale,AZ,RETRACTABLE,,true,true
2016,PRE,4,P4,2016090165,56890,10012016-0901-65f9-f098-505068f01132,09/01/2016,,22:00:00,1472781600000,4400,SD,San Diego Chargers,Chargers,4500,SF,San Francisco 49ers,49ers,FINAL,21,31,4200,,San Diego,CA,OUTDOOR,,true,true
2016,PRE,4,P4,2016090166,56891,10012016-0901-66e2-6fef-8bedb1f672cc,09/01/2016,,22:00:00,1472781600000,2520,OAK,Oakland Raiders,Raiders,4600,SEA,Seattle Seahawks,Seahawks,FINAL,21,23,3225,,Oakland,CA,OUTDOOR,NFL NETWORK,true,true
2016,PRO,21,PRO,2017012900,57168,10012017-0129-00d1-8340-63007c4862a8,01/29/2017,,20:00:00,1485738000000,8700,NFC,NFC Pro Bowl Team,NFC Pro Bowl,8600,AFC,AFC Pro Bowl Team,AFC Pro Bowl,FINAL,13,20,2010,,Orlando,FL,OUTDOOR,ESPN,true,true
2016,REG,1,Week 1,2016090800,56901,10012016-0908-00db-4b7c-51baf4fe674d,09/08/2016,,20:30:00,1473381000000,1400,DEN,Denver Broncos,Broncos,0750,CAR,Carolina Panthers,Panthers,FINAL,21,20,5786,,Denver,CO,OUTDOOR,NBC,true,true
2016,REG,1,Week 1,2016091100,56902,10012016-0911-0025-2ea5-0a37e3652435,09/11/2016,,13:00:00,1473613200000,0200,ATL,Atlanta Falcons,Falcons,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,24,31,2053,,Atlanta,GA,INDOOR,FOX,true,true
2016,REG,1,Week 1,2016091101,56903,10012016-0911-01e8-a758-16033a211e87,09/11/2016,,13:00:00,1473613200000,0325,BAL,Baltimore Ravens,Ravens,0610,BUF,Buffalo Bills,Bills,FINAL,13,7,3695,,Baltimore,MD,OUTDOOR,CBS,true,true
2016,REG,1,Week 1,2016091102,56904,10012016-0911-0245-1d91-752caac05b7d,09/11/2016,,13:00:00,1473613200000,2120,HOU,Houston Texans,Texans,0810,CHI,Chicago Bears,Bears,FINAL,23,14,3698,,Houston,TX,OUTDOOR,FOX,true,true
2016,REG,1,Week 1,2016091103,56905,10012016-0911-034d-a8af-7da8a825f6a5,09/11/2016,,13:00:00,1473613200000,2250,JAX,Jacksonville Jaguars,Jaguars,1800,GB,Green Bay Packers,Packers,FINAL,23,27,2049,,Jacksonville,FL,OUTDOOR,FOX,true,true
2016,REG,1,Week 1,2016091104,56906,10012016-0911-0424-5182-cbba0d0c4e03,09/11/2016,,13:00:00,1473613200000,2310,KC,Kansas City Chiefs,Chiefs,4400,SD,San Diego Chargers,Chargers,FINAL_OVERTIME,33,27,1552,,Kansas City,MO,OUTDOOR,CBS,true,true
2016,REG,1,Week 1,2016091105,56907,10012016-0911-0581-090f-33732d423f06,09/11/2016,,13:00:00,1473613200000,3300,NO,New Orleans Saints,Saints,2520,OAK,Oakland Raiders,Raiders,FINAL,34,35,2870,,New Orleans,LA,INDOOR,FOX,true,true
2016,REG,1,Week 1,2016091106,56908,10012016-0911-0670-298e-d905ff66de6a,09/11/2016,,13:00:00,1473613200000,3430,NYJ,New York Jets,Jets,0920,CIN,Cincinnati Bengals,Bengals,FINAL,22,23,3757,,East Rutherford,NJ,OUTDOOR,CBS,true,true
2016,REG,1,Week 1,2016091107,56909,10012016-0911-0754-9c17-68605079c7e5,09/11/2016,,13:00:00,1473613200000,3700,PHI,Philadelphia Eagles,Eagles,1050,CLE,Cleveland Browns,Browns,FINAL,29,10,2769,,Philadelphia,PA,OUTDOOR,CBS,true,true
2016,REG,1,Week 1,2016091108,56910,10012016-0911-0874-269b-bd08079e244b,09/11/2016,,13:00:00,1473613200000,2100,TEN,Tennessee Titans,Titans,3000,MIN,Minnesota Vikings,Vikings,FINAL,16,25,2350,,Nashville,TN,OUTDOOR,FOX,true,true
2016,REG,1,Week 1,2016091109,56911,10012016-0911-0923-0df2-1ecd4e207c3a,09/11/2016,,16:05:00,1473624300000,4600,SEA,Seattle Seahawks,Seahawks,2700,MIA,Miami Dolphins,Dolphins,FINAL,12,10,5315,,Seattle,WA,OUTDOOR,CBS,true,true
2016,REG,1,Week 1,2016091110,56912,10012016-0911-10eb-3b8a-24068e4c815b,09/11/2016,,16:25:00,1473625500000,1200,DAL,Dallas Cowboys,Cowboys,3410,NYG,New York Giants,Giants,FINAL,19,20,4948,,Arlington,TX,RETRACTABLE,FOX,true,true
2016,REG,1,Week 1,2016091111,56913,10012016-0911-1197-b81a-f06d6dee7c32,09/11/2016,,16:25:00,1473625500000,2200,IND,Indianapolis Colts,Colts,1540,DET,Detroit Lions,Lions,FINAL,35,39,2878,,Indianapolis,IN,INDOOR,FOX,true,true
2016,REG,1,Week 1,2016091112,56914,10012016-0911-1243-b216-7040f3aef8c6,09/11/2016,,20:30:00,1473640200000,3800,ARI,Arizona Cardinals,Cardinals,3200,NE,New England Patriots,Patriots,FINAL,21,23,1907,,Glendale,AZ,RETRACTABLE,NBC,true,true
2016,REG,1,Week 1,2016091200,56915,10012016-0912-0082-1197-8cf4c00f5542,09/12/2016,,19:10:00,1473721800000,5110,WAS,Washington Football Team,Football Team,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,16,38,2389,,Landover,MD,OUTDOOR,ESPN,true,true
2016,REG,1,Week 1,2016091201,56916,10012016-0912-013a-ad0c-a5ea45201c59,09/12/2016,,22:20:00,1473733200000,4500,SF,San Francisco 49ers,49ers,2510,LA,Los Angeles Rams,Rams,FINAL,28,0,2099,,Santa Clara,CA,OUTDOOR,ESPN,true,true
2016,REG,2,Week 2,2016091500,56917,10012016-0915-00eb-c0a0-0893e124ba8d,09/15/2016,,20:25:00,1473985500000,0610,BUF,Buffalo Bills,Bills,3430,NYJ,New York Jets,Jets,FINAL,31,37,3770,,Orchard Park,NY,OUTDOOR,CBS,true,true
2016,REG,2,Week 2,2016091800,56918,10012016-0918-00a5-2919-ced4d5deb698,09/18/2016,,13:00:00,1474218000000,0750,CAR,Carolina Panthers,Panthers,4500,SF,San Francisco 49ers,49ers,FINAL,46,27,1769,,Charlotte,NC,OUTDOOR,FOX,true,true
