season,season_type,week,week_name_abbr,game_id,game_key,smart_id,game_date,game_time,game_time_eastern,iso_time,home_team_id,home_team_abbr,home_display_name,home_nickname,visitor_team_id,visitor_team_abbr,visitor_display_name,visitor_nickname,phase,home_score,visitor_score,site_id,site_full_name,site_city,site_state,roof_type,network_channel,ngs_game,validated
2017,PRE,0,HOF,2017080351,57169,10012017-0803-5147-3870-de11b62c789d,08/03/2017,,20:00:00,1501804800000,1200,DAL,Dallas Cowboys,Cowboys,3800,ARI,Arizona Cardinals,Cardinals,,,,1900,,Canton,OH,OUTDOOR,NBC,true,true
2017,PRE,1,P1,2017080951,57173,10012017-0809-515d-a600-063e59375970,08/09/2017,,19:30:00,1502321400000,0750,CAR,Carolina Panthers,Panthers,2120,HOU,Houston Texans,Texans,FINAL,27,17,1769,,Charlotte,NC,OUTDOOR,NFL NETWORK,true,true
2017,PRE,1,P1,2017081051,57171,10012017-0810-51bb-e105-98b1900471fd,08/10/2017,,19:30:00,1502407800000,0325,BAL,Baltimore Ravens,Ravens,5110,WAS,Washington Football Team,Football Team,FINAL,23,3,3695,,Baltimore,MD,OUTDOOR,,true,true
2017,PRE,1,P1,2017081052,57172,10012017-0810-5249-15e7-b53c3189b609,08/10/2017,,19:00:00,1502406000000,0610,BUF,Buffalo Bills,Bills,3000,MIN,Minnesota Vikings,Vikings,FINAL,10,17,3770,,Orchard Park,NY,OUTDOOR,,true,true
2017,PRE,1,P1,2017081053,57174,10012017-0810-535e-87fd-ef464b53413e,08/10/2017,,20:00:00,1502409600000,0810,CHI,Chicago Bears,Bears,1400,DEN,Denver Broncos,Broncos,FINAL,17,24,4620,,Chicago,IL,OUTDOOR,NFL NETWORK,true,true
2017,PRE,1,P1,2017081054,57176,10012017-0810-54ea-bb34-8cf078fa3c26,08/10/2017,,20:00:00,1502409600000,1050,CLE,Cleveland Browns,Browns,3300,NO,New Orleans Saints,Saints,FINAL,20,14,1048,,Cleveland,OH,OUTDOOR,,true,true
2017,PRE,1,P1,2017081055,57177,10012017-0810-5535-cfd5-a9d2c73a7c32,08/10/2017,,20:00:00,1502409600000,1800,GB,Green Bay Packers,Packers,3700,PHI,Philadelphia Eagles,Eagles,FINAL,24,9,2606,,Green Bay,WI,OUTDOOR,,true,true
2017,PRE,1,P1,2017081056,57182,10012017-0810-56fe-fdee-f96d50007065,08/10/2017,,19:00:00,1502406000000,2700,MIA,Miami Dolphins,Dolphins,0200,ATL,Atlanta Falcons,Falcons,FINAL,23,20,2475,,Miami Gardens,FL,OUTDOOR,,true,true
2017,PRE,1,P1,2017081057,57183,10012017-0810-571a-4e63-ff6505eb8631,08/10/2017,,19:30:00,1502407800000,3200,NE,New England Patriots,Patriots,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,24,31,1065,,Foxborough,MA,OUTDOOR,,true,true
2017,PRE,1,P1,2017081151,57184,10012017-0811-51de-767f-9c6b169f5d04,08/11/2017,,19:00:00,1502492400000,3410,NYG,New York Giants,Giants,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,12,20,3757,,East Rutherford,NJ,OUTDOOR,NFL NETWORK,true,true
2017,PRE,1,P1,2017081152,57175,10012017-0811-5246-c8ba-bdce73ae4186,08/11/2017,,19:30:00,1502494200000,0920,CIN,Cincinnati Bengals,Bengals,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,23,12,3530,,Cincinnati,OH,OUTDOOR,,true,true
2017,PRE,1,P1,2017081153,57179,10012017-0811-53a6-9425-cef401d760b3,08/11/2017,,21:00:00,1502499600000,2310,KC,Kansas City Chiefs,Chiefs,4500,SF,San Francisco 49ers,49ers,FINAL,17,27,1552,,Kansas City,MO,OUTDOOR,NFL NETWORK,true,true
2017,PRE,1,P1,2017081251,57170,10012017-0812-5152-38fc-e2176b72e7f5,08/12/2017,,22:00:00,1502589600000,3800,ARI,Arizona Cardinals,Cardinals,2520,OAK,Oakland Raiders,Raiders,FINAL,20,10,1907,,Glendale,AZ,RETRACTABLE,,true,true
2017,PRE,1,P1,2017081252,57181,10012017-0812-52e3-65d0-0fdd878c673c,08/12/2017,,21:00:00,1502586000000,2510,LA,Los Angeles Rams,Rams,1200,DAL,Dallas Cowboys,Cowboys,FINAL,13,10,2850,,Los Angeles,CA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,1,P1,2017081253,57185,10012017-0812-5314-b95f-c5ece32e1e79,08/12/2017,,19:30:00,1502580600000,3430,NYJ,New York Jets,Jets,2100,TEN,Tennessee Titans,Titans,FINAL,7,3,3757,,East Rutherford,NJ,OUTDOOR,,true,true
2017,PRE,1,P1,2017081351,57178,10012017-0813-51c9-ab56-a0535e311076,08/13/2017,,13:30:00,1502645400000,2200,IND,Indianapolis Colts,Colts,1540,DET,Detroit Lions,Lions,FINAL,10,24,2878,,Indianapolis,IN,INDOOR,NFL NETWORK,true,true
2017,PRE,1,P1,2017081352,57180,10012017-0813-52b4-727b-4d4a4a8b98dd,08/13/2017,,20:00:00,1502668800000,4400,LAC,Los Angeles Chargers,Chargers,4600,SEA,Seattle Seahawks,Seahawks,FINAL,17,48,5112,,Carson,CA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,2,P2,2017081751,57186,10012017-0817-516f-085f-ae92fcda1052,08/17/2017,,20:00:00,1503014400000,2250,JAX,Jacksonville Jaguars,Jaguars,4900,TB,Tampa Bay Buccaneers,Buccaneers,FINAL,8,12,2049,,Jacksonville,FL,OUTDOOR,ESPN,true,true
2017,PRE,2,P2,2017081752,57192,10012017-0817-52d1-f630-d4509aaa6350,08/17/2017,,19:00:00,1503010800000,2700,MIA,Miami Dolphins,Dolphins,0325,BAL,Baltimore Ravens,Ravens,FINAL,7,31,2475,,Miami Gardens,FL,OUTDOOR,,true,true
2017,PRE,2,P2,2017081753,57194,10012017-0817-53dd-34ce-bff897858a5e,08/17/2017,,19:00:00,1503010800000,3700,PHI,Philadelphia Eagles,Eagles,0610,BUF,Buffalo Bills,Bills,FINAL,20,16,2769,,Philadelphia,PA,OUTDOOR,,true,true
2017,PRE,2,P2,2017081851,57197,10012017-0818-516d-fdd8-7facbd0ff6ba,08/18/2017,,22:00:00,1503108000000,4600,SEA,Seattle Seahawks,Seahawks,3000,MIN,Minnesota Vikings,Vikings,FINAL,20,13,5315,,Seattle,WA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,2,P2,2017081951,57198,10012017-0819-51de-e516-bd38ba335544,08/19/2017,,15:00:00,1503169200000,2100,TEN,Tennessee Titans,Titans,0750,CAR,Carolina Panthers,Panthers,FINAL,34,27,2350,,Nashville,TN,OUTDOOR,NFL NETWORK,true,true
2017,PRE,2,P2,2017081952,57188,10012017-0819-522b-570a-ee7b6f8fbdec,08/19/2017,,19:00:00,1503183600000,0920,CIN,Cincinnati Bengals,Bengals,2310,KC,Kansas City Chiefs,Chiefs,FINAL,12,30,3530,,Cincinnati,OH,OUTDOOR,,true,true
2017,PRE,2,P2,2017081953,57189,10012017-0819-53a6-722f-5344f42903a9,08/19/2017,,19:00:00,1503183600000,1200,DAL,Dallas Cowboys,Cowboys,2200,IND,Indianapolis Colts,Colts,FINAL,24,19,4948,,Arlington,TX,RETRACTABLE,NFL NETWORK,true,true
2017,PRE,2,P2,2017081954,57200,10012017-0819-54b2-759a-f8cbb45f2b98,08/19/2017,,19:30:00,1503185400000,1540,DET,Detroit Lions,Lions,3430,NYJ,New York Jets,Jets,FINAL,16,6,2026,,Detroit,MI,INDOOR,,true,true
2017,PRE,2,P2,2017081955,57199,10012017-0819-5535-3ca8-9c1a4213da6c,08/19/2017,,19:30:00,1503185400000,5110,WAS,Washington Football Team,Football Team,1800,GB,Green Bay Packers,Packers,FINAL,17,21,2389,,Landover,MD,OUTDOOR,,true,true
2017,PRE,2,P2,2017081956,57190,10012017-0819-56b3-90cd-c7cb9d16cc73,08/19/2017,,20:00:00,1503187200000,2120,HOU,Houston Texans,Texans,3200,NE,New England Patriots,Patriots,FINAL,27,23,3698,,Houston,TX,OUTDOOR,,true,true
2017,PRE,2,P2,2017081957,57193,10012017-0819-5778-ecfe-95515523bca7,08/19/2017,,22:00:00,1503194400000,2520,OAK,Oakland Raiders,Raiders,2510,LA,Los Angeles Rams,Rams,FINAL,21,24,3225,,Oakland,CA,OUTDOOR,,true,true
2017,PRE,2,P2,2017081958,57196,10012017-0819-58c8-0051-1696e3be11e2,08/19/2017,,22:00:00,1503194400000,4500,SF,San Francisco 49ers,49ers,1400,DEN,Denver Broncos,Broncos,FINAL,14,33,2099,,Santa Clara,CA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,2,P2,2017081959,57187,10012017-0819-59c8-d248-39bb0c5c6661,08/19/2017,,22:00:00,1503194400000,3800,ARI,Arizona Cardinals,Cardinals,0810,CHI,Chicago Bears,Bears,FINAL,23,24,1907,,Glendale,AZ,RETRACTABLE,,true,true
2017,PRE,2,P2,2017082051,57195,10012017-0820-5123-0df6-b27a4b49f47b,08/20/2017,,16:00:00,1503259200000,3900,PIT,Pittsburgh Steelers,Steelers,0200,ATL,Atlanta Falcons,Falcons,FINAL,17,13,5411,,Pittsburgh,PA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,2,P2,2017082052,57191,10012017-0820-5216-128c-8f9fb89d199b,08/20/2017,,20:00:00,1503273600000,4400,LAC,Los Angeles Chargers,Chargers,3300,NO,New Orleans Saints,Saints,FINAL,7,13,5112,,Carson,CA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,2,P2,2017082151,57201,10012017-0821-5165-bdf3-69d37fa1a4d5,08/21/2017,,20:00:00,1503360000000,1050,CLE,Cleveland Browns,Browns,3410,NYG,New York Giants,Giants,FINAL,10,6,1048,,Cleveland,OH,OUTDOOR,ESPN,true,true
2017,PRE,3,P3,2017082451,57207,10012017-0824-51ba-8e59-f568c6fb0f78,08/24/2017,,19:30:00,1503617400000,2250,JAX,Jacksonville Jaguars,Jaguars,0750,CAR,Carolina Panthers,Panthers,FINAL,23,24,2049,,Jacksonville,FL,OUTDOOR,,true,true
2017,PRE,3,P3,2017082452,57209,10012017-0824-52d9-eeae-532068557d9c,08/24/2017,,19:00:00,1503615600000,3700,PHI,Philadelphia Eagles,Eagles,2700,MIA,Miami Dolphins,Dolphins,FINAL,38,31,2769,,Philadelphia,PA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,3,P3,2017082551,57206,10012017-0825-51a9-1412-422808711442,08/25/2017,,19:00:00,1503702000000,1540,DET,Detroit Lions,Lions,3200,NE,New England Patriots,Patriots,FINAL,28,30,2026,,Detroit,MI,INDOOR,,true,true
2017,PRE,3,P3,2017082552,57212,10012017-0825-52e6-75d8-8f9bfe5b1d75,08/25/2017,,20:00:00,1503705600000,4600,SEA,Seattle Seahawks,Seahawks,2310,KC,Kansas City Chiefs,Chiefs,FINAL,26,13,5315,,Seattle,WA,OUTDOOR,CBS,true,true
2017,PRE,3,P3,2017082651,57202,10012017-0826-5127-de43-7a8f8d479d3d,08/26/2017,,19:00:00,1503788400000,0200,ATL,Atlanta Falcons,Falcons,3800,ARI,Arizona Cardinals,Cardinals,FINAL,14,24,2076,,Atlanta,GA,INDOOR,,true,true
2017,PRE,3,P3,2017082652,57203,10012017-0826-523d-cc50-3da2073b3756,08/26/2017,,19:00:00,1503788400000,0325,BAL,Baltimore Ravens,Ravens,0610,BUF,Buffalo Bills,Bills,FINAL,13,9,3695,,Baltimore,MD,OUTDOOR,,true,true
2017,PRE,3,P3,2017082653,57213,10012017-0826-5355-ba10-e518dffbeb0a,08/26/2017,,19:00:00,1503788400000,3410,NYG,New York Giants,Giants,3430,NYJ,New York Jets,Jets,FINAL,32,31,3757,,East Rutherford,NJ,OUTDOOR,,true,true
2017,PRE,3,P3,2017082654,57210,10012017-0826-545e-93ae-ea71639a330c,08/26/2017,,19:30:00,1503790200000,3900,PIT,Pittsburgh Steelers,Steelers,2200,IND,Indianapolis Colts,Colts,FINAL,15,19,5411,,Pittsburgh,PA,OUTDOOR,,true,true
2017,PRE,3,P3,2017082655,57211,10012017-0826-5549-86e2-392ca31e379d,08/26/2017,,19:30:00,1503790200000,4900,TB,Tampa Bay Buccaneers,Buccaneers,1050,CLE,Cleveland Browns,Browns,FINAL,9,13,3697,,Tampa,FL,OUTDOOR,,true,true
2017,PRE,3,P3,2017082656,57204,10012017-0826-566b-0d56-5e392eb97061,08/26/2017,,20:00:00,1503792000000,1200,DAL,Dallas Cowboys,Cowboys,2520,OAK,Oakland Raiders,Raiders,FINAL,24,20,4948,,Arlington,TX,RETRACTABLE,,true,true
2017,PRE,3,P3,2017082657,57214,10012017-0826-57c3-01c5-1ccda37ff677,08/26/2017,,20:00:00,1503792000000,2510,LA,Los Angeles Rams,Rams,4400,LAC,Los Angeles Chargers,Chargers,FINAL,19,21,2850,,Los Angeles,CA,OUTDOOR,CBS,true,true
2017,PRE,3,P3,2017082658,57208,10012017-0826-58ac-ff24-307e590429c7,08/26/2017,,20:00:00,1503792000000,3300,NO,New Orleans Saints,Saints,2120,HOU,Houston Texans,Texans,FINAL,13,0,2870,,New Orleans,LA,INDOOR,,true,true
2017,PRE,3,P3,2017082659,57205,10012017-0826-5947-3996-c33c01973cc1,08/26/2017,,21:00:00,1503795600000,1400,DEN,Denver Broncos,Broncos,1800,GB,Green Bay Packers,Packers,FINAL,20,17,5786,,Denver,CO,OUTDOOR,,true,true
2017,PRE,3,P3,2017082751,57215,10012017-0827-5191-1a3c-d1532e7de1fb,08/27/2017,,13:00:00,1503853200000,2100,TEN,Tennessee Titans,Titans,0810,CHI,Chicago Bears,Bears,FINAL,7,19,2350,,Nashville,TN,OUTDOOR,FOX,true,true
2017,PRE,3,P3,2017082752,57216,10012017-0827-52cc-8d8c-2ee0d3669faf,08/27/2017,,16:30:00,1503865800000,5110,WAS,Washington Football Team,Football Team,0920,CIN,Cincinnati Bengals,Bengals,FINAL,23,17,2389,,Landover,MD,OUTDOOR,FOX,true,true
2017,PRE,3,P3,2017082753,57217,10012017-0827-5352-1f37-9a7a0416eaab,08/27/2017,,20:00:00,1503878400000,3000,MIN,Minnesota Vikings,Vikings,4500,SF,San Francisco 49ers,49ers,FINAL,32,31,1652,,Minneapolis,MN,INDOOR,NBC,true,true
2017,PRE,4,P4,2017083151,57218,10012017-0831-51e5-39a5-fb069681291f,08/31/2017,,19:00:00,1504220400000,3430,NYJ,New York Jets,Jets,3700,PHI,Philadelphia Eagles,Eagles,FINAL,16,10,3757,,East Rutherford,NJ,OUTDOOR,NFL NETWORK,true,true
2017,PRE,4,P4,2017083152,57219,10012017-0831-527c-3f0c-6dc8c2c166f3,08/31/2017,,19:00:00,1504220400000,0200,ATL,Atlanta Falcons,Falcons,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,7,13,2076,,Atlanta,GA,INDOOR,,true,true
2017,PRE,4,P4,2017083153,57220,10012017-0831-536c-6bfc-0731affed1d8,08/31/2017,,19:00:00,1504220400000,0610,BUF,Buffalo Bills,Bills,1540,DET,Detroit Lions,Lions,FINAL,27,17,3770,,Orchard Park,NY,OUTDOOR,,true,true
2017,PRE,4,P4,2017083154,57221,10012017-0831-545f-d8e5-31227a92a44e,08/31/2017,,19:30:00,1504222200000,0750,CAR,Carolina Panthers,Panthers,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,14,17,1769,,Charlotte,NC,OUTDOOR,,true,true
2017,PRE,4,P4,2017083155,57222,10012017-0831-55c5-ef44-921c8fb2c467,08/31/2017,,20:00:00,1504224000000,0810,CHI,Chicago Bears,Bears,1050,CLE,Cleveland Browns,Browns,FINAL,0,25,4620,,Chicago,IL,OUTDOOR,,true,true
2017,PRE,4,P4,2017083156,57223,10012017-0831-56ec-cd6a-413b4262743b,08/31/2017,,21:00:00,1504227600000,1400,DEN,Denver Broncos,Broncos,3800,ARI,Arizona Cardinals,Cardinals,FINAL,30,2,5786,,Denver,CO,OUTDOOR,,true,true
2017,PRE,4,P4,2017083157,57224,10012017-0831-577a-0d5e-8af442ecac5a,08/31/2017,,19:00:00,1504220400000,1800,GB,Green Bay Packers,Packers,2510,LA,Los Angeles Rams,Rams,FINAL,24,10,2606,,Green Bay,WI,OUTDOOR,NFL NETWORK,true,true
2017,PRE,4,P4,2017083159,57226,10012017-0831-595f-7acd-755480c2cf45,08/31/2017,,19:00:00,1504220400000,2200,IND,Indianapolis Colts,Colts,0920,CIN,Cincinnati Bengals,Bengals,FINAL,7,6,2878,,Indianapolis,IN,INDOOR,,true,true
2017,PRE,4,P4,2017083160,57227,10012017-0831-6087-b565-1d0598b357c2,08/31/2017,,20:30:00,1504225800000,2310,KC,Kansas City Chiefs,Chiefs,2100,TEN,Tennessee Titans,Titans,FINAL,30,6,1552,,Kansas City,MO,OUTDOOR,,true,true
2017,PRE,4,P4,2017083161,57228,10012017-0831-61d8-6f2c-76aa9bd5879c,08/31/2017,,20:00:00,1504224000000,3000,MIN,Minnesota Vikings,Vikings,2700,MIA,Miami Dolphins,Dolphins,FINAL,9,30,1652,,Minneapolis,MN,INDOOR,,true,true
2017,PRE,4,P4,2017083162,57229,10012017-0831-622b-f7f6-bfc13ff9bc96,08/31/2017,,19:30:00,1504222200000,3200,NE,New England Patriots,Patriots,3410,NYG,New York Giants,Giants,FINAL,38,40,1065,,Foxborough,MA,OUTDOOR,,true,true
2017,PRE,4,P4,2017083163,57230,10012017-0831-636e-319b-cbf263de2bfe,08/31/2017,,20:00:00,1504224000000,3300,NO,New Orleans Saints,Saints,0325,BAL,Baltimore Ravens,Ravens,FINAL,13,14,2870,,New Orleans,LA,INDOOR,,true,true
2017,PRE,4,P4,2017083164,57231,10012017-0831-64ad-8cd2-7555d8be72d0,08/31/2017,,22:00:00,1504231200000,2520,OAK,Oakland Raiders,Raiders,4600,SEA,Seattle Seahawks,Seahawks,FINAL,13,17,3225,,Oakland,CA,OUTDOOR,NFL NETWORK,true,true
2017,PRE,4,P4,2017083165,57232,10012017-0831-65eb-b24d-4dd42c99f84e,08/31/2017,,22:00:00,1504231200000,4500,SF,San Francisco 49ers,49ers,4400,LAC,Los Angeles Chargers,Chargers,FINAL,23,13,2099,,Santa Clara,CA,OUTDOOR,,true,true
2017,PRE,4,P4,2017083166,57233,10012017-0831-66d5-7c6a-eddd974912f6,08/31/2017,,19:30:00,1504222200000,4900,TB,Tampa Bay Buccaneers,Buccaneers,5110,WAS,Washington Football Team,Football Team,FINAL,10,13,3697,,Tampa,FL,OUTDOOR,,true,true
2017,PRO,21,PRO,2018012800,57501,10012018-0128-00fa-7fdf-be4fd0050331,01/28/2018,,15:00:00,1517169600000,8600,AFC,AFC Pro Bowl Team,AFC Pro Bowl,8700,NFC,NFC Pro Bowl Team,NFC Pro Bowl,FINAL,24,23,2010,,Orlando,FL,OUTDOOR,ESPN,true,true
2017,REG,1,Week 1,2017090700,57234,10012017-0907-0048-c3b3-932661e7094f,09/07/2017,,20:30:00,1504830600000,3200,NE,New England Patriots,Patriots,2310,KC,Kansas City Chiefs,Chiefs,FINAL,27,42,1065,,Foxborough,MA,OUTDOOR,NBC,true,true
2017,REG,1,Week 1,2017091000,57235,10012017-0910-007a-9603-93516b0720bf,09/10/2017,,13:00:00,1505062800000,0610,BUF,Buffalo Bills,Bills,3430,NYJ,New York Jets,Jets,FINAL,21,12,3770,,Orchard Park,NY,OUTDOOR,CBS,true,true
2017,REG,1,Week 1,2017091001,57236,10012017-0910-0124-da5e-c8a0cd3f75eb,09/10/2017,,13:00:00,1505062800000,0810,CHI,Chicago Bears,Bears,0200,ATL,Atlanta Falcons,Falcons,FINAL,17,23,4620,,Chicago,IL,OUTDOOR,FOX,true,true
2017,REG,1,Week 1,2017091002,57237,10012017-0910-02b1-a221-11b7791c2be0,09/10/2017,,13:00:00,1505062800000,0920,CIN,Cincinnati Bengals,Bengals,0325,BAL,Baltimore Ravens,Ravens,FINAL,0,20,3530,,Cincinnati,OH,OUTDOOR,CBS,true,true
2017,REG,1,Week 1,2017091003,57238,10012017-0910-032e-4814-f966ce3e4aae,09/10/2017,,13:00:00,1505062800000,1050,CLE,Cleveland Browns,Browns,3900,PIT,Pittsburgh Steelers,Steelers,FINAL,18,21,1048,,Cleveland,OH,OUTDOOR,CBS,true,true
2017,REG,1,Week 1,2017091004,57239,10012017-0910-04e6-82e0-b5888d13894c,09/10/2017,,13:00:00,1505062800000,1540,DET,Detroit Lions,Lions,3800,ARI,Arizona Cardinals,Cardinals,FINAL,35,23,2026,,Detroit,MI,INDOOR,FOX,true,true
2017,REG,1,Week 1,2017091005,57240,10012017-0910-053c-52c9-2fd12c1b4333,09/10/2017,,13:00:00,1505062800000,2120,HOU,Houston Texans,Texans,2250,JAX,Jacksonville Jaguars,Jaguars,FINAL,7,29,3698,,Houston,TX,OUTDOOR,CBS,true,true
2017,REG,1,Week 1,2017091007,57242,10012017-0910-07fc-3ba5-032bd0805ab5,09/10/2017,,13:00:00,1505062800000,2100,TEN,Tennessee Titans,Titans,2520,OAK,Oakland Raiders,Raiders,FINAL,16,26,2350,,Nashville,TN,OUTDOOR,CBS,true,true
2017,REG,1,Week 1,2017091008,57243,10012017-0910-08e0-4e0b-011ea3f0dd8e,09/10/2017,,13:00:00,1505062800000,5110,WAS,Washington Football Team,Football Team,3700,PHI,Philadelphia Eagles,Eagles,FINAL,17,30,2389,,Landover,MD,OUTDOOR,FOX,true,true
2017,REG,1,Week 1,2017091009,57244,10012017-0910-09f0-9d73-596cec185bb0,09/10/2017,,16:05:00,1505073900000,2510,LA,Los Angeles Rams,Rams,2200,IND,Indianapolis Colts,Colts,FINAL,46,9,2850,,Los Angeles,CA,OUTDOOR,CBS,true,true
2017,REG,1,Week 1,2017091010,57245,10012017-0910-102f-b9ca-05de0b4a50cb,09/10/2017,,16:25:00,1505075100000,1800,GB,Green Bay Packers,Packers,4600,SEA,Seattle Seahawks,Seahawks,FINAL,17,9,2606,,Green Bay,WI,OUTDOOR,FOX,true,true
2017,REG,1,Week 1,2017091011,57246,10012017-0910-11a3-01e2-9af94180303b,09/10/2017,,16:25:00,1505075100000,4500,SF,San Francisco 49ers,49ers,0750,CAR,Carolina Panthers,Panthers,FINAL,3,23,2099,,Santa Clara,CA,OUTDOOR,FOX,true,true
2017,REG,1,Week 1,2017091012,57247,10012017-0910-1259-941f-cc7dcfc98b41,09/10/2017,,20:30:00,1505089800000,1200,DAL,Dallas Cowboys,Cowboys,3410,NYG,New York Giants,Giants,FINAL,19,3,4948,,Arlington,TX,RETRACTABLE,NBC,true,true
2017,REG,1,Week 1,2017091100,57248,10012017-0911-008e-416f-ea4c68f01520,09/11/2017,,19:10:00,1505171400000,3000,MIN,Minnesota Vikings,Vikings,3300,NO,New Orleans Saints,Saints,FINAL,29,19,1652,,Minneapolis,MN,INDOOR,ESPN,true,true
2017,REG,1,Week 1,2017091101,57249,10012017-0911-0131-3689-c8cd65e4be8e,09/11/2017,,22:20:00,1505182800000,1400,DEN,Denver Broncos,Broncos,4400,LAC,Los Angeles Chargers,Chargers,FINAL,24,21,5786,,Denver,CO,OUTDOOR,ESPN,true,true
2017,REG,2,Week 2,2017091400,57250,10012017-0914-00cb-4d95-fa9e3d999ae0,09/14/2017,,20:25:00,1505435100000,0920,CIN,Cincinnati Bengals,Bengals,2120,HOU,Houston Texans,Texans,FINAL,9,13,3530,,Cincinnati,OH,OUTDOOR,NFL NETWORK,true,true
2017,REG,2,Week 2,2017091700,57251,10012017-0917-0070-fb5c-d089e47f4d81,09/17/2017,,13:00:00,1505667600000,0325,BAL,Baltimore Ravens,Ravens,1050,CLE,Cleveland Browns,Browns,FINAL,24,10,3695,,Baltimore,MD,OUTDOOR,CBS,true,true
2017,REG,2,Week 2,2017091701,57252,10012017-0917-01fa-a40b-d13deb748d5a,09/17/2017,,13:00:00,1505667600000,0750,CAR,Carolina Panthers,Panthers,0610,BUF,Buffalo Bills,Bills,FINAL,9,3,1769,,Charlotte,NC,OUTDOOR,CBS,true,true
2017,REG,2,Week 2,2017091702,57253,10012017-0917-025a-99be-d94da9f2c77d,09/17/2017,,13:00:00,1505667600000,2200,IND,Indianapolis Colts,Colts,3800,ARI,Arizona Cardinals,Cardinals,FINAL_OVERTIME,13,16,2878,,Indianapolis,IN,INDOOR,FOX,true,true
