season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_season_type,player_week,player_suffix
2020,REG,2,week,5,Adam Thielen,00-0030035,Adam Thielen,A.Thielen,THI510348,WR,WR,19,3000,2020,40488,,Adam,Thielen,Adam,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ivv1msxgjhj02lwmkwtj,WR,3000,5.4325,2.144286230715442,16.21875,42.89397996627989,3,8,37.5,31,0,0.3600000000000018,1.8631107745271673,-1.5031107745271655,REG,2,
2020,REG,2,week,5,Julian Edelman,00-0027150,Julian Edelman,J.Edelman,EDE425791,WR,WR,11,3200,2020,34683,,Julian,Edelman,Julian,SLOT_WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u0hbuo2bsvtlg7lnxm43,WR,3200,5.365454545454546,3.057584701112601,14.815454545454548,47.75817606376743,8,11,72.72727272727273,179,0,4.63,4.580843991563199,0.04915600843680057,REG,2,
2020,REG,2,week,5,Damiere Byrd,00-0031868,Damiere Byrd,D.Byrd,BYR127180,WR,WR,10,3200,2020,42899,,Damiere,Byrd,Damiere,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/thhwhd13yrxfotpmg3mr,WR,3200,6.415555555555555,2.4787416213961007,10.953333333333333,28.88875864494197,6,9,66.66666666666666,72,0,0.6033333333333329,2.2690717194633123,-1.6657383861299793,REG,2,
2020,REG,2,week,5,N'Keal Harry,00-0035624,N'Keal Harry,N.Harry,HAR654593,WR,WR,15,3200,2020,47815,,N'Keal,Harry,N'Keal,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/btk6zy5hg3kulr1g7kfh,WR,3200,7.59,3.8873958605919903,6.156666666666666,21.650451295276046,8,12,66.66666666666666,72,0,4.30375,4.4364872197544685,-0.1327372197544685,REG,2,
2020,REG,2,week,5,Jared Cook,00-0027061,Jared Cook,J.Cook,COO152641,TE,TE,87,3300,2020,34540,,Jared,Cook,Jared,SLOT_WR,WR,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hek6kwvkzqj2dvgc5ob6,TE,3300,6.985,2.3063637208288252,11.168000000000001,28.890728476821202,2,5,40.0,13,1,0.6499999999999986,0.6056930386314434,0.044306961368555164,REG,2,
2020,REG,2,week,5,Tre'Quan Smith,00-0034765,Tre'Quan Smith,T.Smith,SMI764556,WR,WR,10,3300,2020,46160,,Tre'Quan,Smith,Tre'Quan,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kahblkco0b8ustozftur,WR,3300,4.751428571428571,2.6368521113901373,9.641428571428571,34.91825331125828,5,7,71.42857142857143,86,0,7.040000000000001,4.552136944518452,2.487863055481549,REG,2,
2020,REG,2,week,5,Deonte Harris,00-0035215,Deonte Harris,D.Harris,HAR363871,WR,WR,11,3300,2020,48415,,Deonte,Harris,Deonte,SLOT_WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxyccieacg2ajnegxdtj,WR,3300,5.672,3.3826825580227107,4.872,12.603476821192055,3,5,60.0,23,0,5.546666666666667,3.077344594385371,2.469322072281296,REG,2,
2020,REG,2,week,5,Golden Tate,00-0027891,Golden Tate,G.Tate,TAT245022,WR,WR,15,3410,2020,35499,,Golden,Tate,Golden,SLOT_WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ou4hq9jwx5iqbvp1u62j,WR,3410,6.9,2.4105332152869923,7.787999999999999,16.12689472376377,5,5,100.0,47,0,1.6120000000000005,2.9373675626939075,-1.325367562693907,REG,2,III
2020,REG,2,week,5,Evan Engram,00-0033881,Evan Engram,E.Engram,ENG726325,TE,TE,88,3410,2020,44835,,Evan,Engram,Evan,SLOT_WR,WR,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nyhnfypbeatlkr7wveja,TE,3410,4.927500000000001,2.589182614558549,5.425000000000001,17.97399155139568,6,8,75.0,65,0,5.721666666666667,2.902253305520181,2.8194133611464856,REG,2,
2020,REG,2,week,5,Darius Slayton,00-0035535,Darius Slayton,D.Slayton,SLA500077,WR,WR,86,3410,2020,47954,,Darius,Slayton,Darius,WR,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dmmwezroq3otqrv4mqet,WR,3410,6.941666666666666,1.6159089718183566,11.065,27.49523730638615,3,6,50.0,33,0,-0.4899999999999996,0.3749100808084525,-0.8649100808084521,REG,2,
