season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_current_team_id,team_id,player_season_type,player_week
2025,PRE,0,season,8,Myles Price,00-0040506,Myles Price,M.Price,PRI261712,WR,WR,4,2025,58952,32005052-4926-1712-805a-415e270f2a27,Myles,Price,Myles,WR,WR,4,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xd9ciqvi9v0wyvsdh6nc,WR,5.448888888888889,2.341978735048833,11.085555555555556,10.79388090704518,5,9,55.55555555555556,38,1,2.8440000000000003,2.9840896508502284,-0.14008965085022806,3000,3000,,
2025,PRE,0,season,8,John Jiles,00-0039505,John Jiles,J.Jiles,JIL559722,WR,WR,83,2025,57620,32004a49-4c55-9722-7546-08948035f93d,John,Jiles,John,WR,WR,83,DEV,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zfjfhamtyvdini9sqail,WR,7.2215384615384615,2.5602035521186335,6.774615384615383,14.918774244913857,9,13,69.23076923076923,98,0,3.143333333333335,2.3569752820582406,0.7863580512750943,3200,3200,,
2025,PRE,0,season,8,Efton Chism III,00-0040563,Efton Chism III,E.Chism,CHI783860,WR,WR,86,2025,59023,32004348-4978-3860-8729-f459bdd4507b,Efton,Chism,Efton,WR,WR,86,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zbnf3ujmwprzgjnwdtlo,WR,5.944166666666667,3.4323935108800185,4.580000000000003,10.861721410058786,12,14,85.71428571428571,121,2,6.639166666666665,5.58280516787454,1.0563614987921257,3200,3200,,
2025,PRE,0,season,8,Jeremiah Webb,00-0040570,Jeremiah Webb,J.Webb,WEB203165,WR,WR,29,2025,59039,32005745-4220-3165-238e-02ce01bb37ff,Jeremiah,Webb,Jeremiah,WR,WR,29,DEV,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dfay1nwxlijuhxbqcids,WR,4.926666666666667,2.160095805356137,9.978888888888891,15.213524638761372,6,9,66.66666666666666,80,1,5.621666666666665,5.243658688355197,0.3780079783114685,3200,3200,,
2025,PRE,0,season,8,Dante Pettis,00-0034860,Dante Pettis,D.Pettis,PET735981,WR,WR,11,2025,46113,32005045-5473-5981-8eda-5f27db81c106,Dante,Pettis,Dante,WR,WR,11,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xz70t2ahl2ak2q9mqtia,WR,7.2942857142857145,3.144975995449723,10.315625,21.210563516031613,7,16,43.75,87,1,2.462857142857142,3.6774260087602886,-1.2145688659031464,3300,3300,,
2025,PRE,0,season,8,Kevin Austin,00-0037231,Kevin Austin,K.Austin,AUS749254,WR,WR,81,2025,54911,32004155-5374-9254-94ca-870bbdf22344,Kevin,Austin,Kevin,WR,WR,81,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fh2yaqaxkornxeb7d9ie,WR,8.091818181818182,2.6439321639258453,8.348181818181816,11.80106663239735,7,11,63.63636363636363,76,0,3.9457142857142857,3.3888868487330392,0.5568274369812465,3300,3300,,
2025,PRE,0,season,8,Mason Tipton,00-0039623,Mason Tipton,M.Tipton,TIP628557,WR,WR,15,2025,57751,32005449-5062-8557-462c-64c42c657cb3,Mason,Tipton,Mason,WR,WR,15,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ec09iyl2olrttgosoo8i,WR,6.3753846153846165,2.0576493410613,14.768461538461537,24.67262095996915,8,13,61.53846153846154,158,1,6.1275,5.700865926215638,0.4266340737843626,3300,3300,,
2025,PRE,0,season,8,Gunner Olszewski,00-0035645,Gunner Olszewski,G.Olszewski,OLS746941,WR,WR,80,2025,48988,32004f4c-5374-6941-75b1-22a2662014a2,Kaleb,Olszewski,Gunner,WR,WR,80,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/q6fs5e2eotgeh47xeo74,WR,6.173076923076922,1.705292817810086,10.640714285714285,14.878253400715097,10,14,71.42857142857143,112,1,2.6129999999999995,5.397311564805799,-2.784311564805799,3410,3410,,
2025,PRE,0,season,8,Isaiah Hodgins,00-0036165,Isaiah Hodgins,I.Hodgins,HOD537222,WR,WR,89,2025,52615,3200484f-4453-7222-c7f0-678f7be73ebc,Isaiah,Hodgins,Isaiah,WR,WR,89,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/d6ezyptfnmmxgm8rykf4,WR,7.00375,2.1552081685279463,14.338749999999997,16.93736526592446,4,8,50.0,36,0,1.1250000000000018,2.063564053824166,-0.9385640538241642,3410,3410,,
2025,PRE,0,season,8,Tanner Conner,00-0037348,Tanner Conner,T.Conner,CON474977,TE,TE,48,2025,54931,3200434f-4e47-4977-61d5-70937df6e5f5,Tanner,Conner,Tanner,TE,TE,48,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ndhpqkxblrd3vcbcfadw,TE,5.595000000000001,4.6121041528315185,4.976000000000001,7.344974685225915,6,10,60.0,48,0,3.8399999999999994,5.2847016560629365,-1.444701656062937,3410,3410,,
2025,PRE,0,season,8,Ryan Miller,00-0038824,Ryan Miller,R.Miller,MIL545030,WR,WR,9,2025,56544,32004d49-4c54-5030-488c-44ba8957544b,Ryan,Miller,Ryan,WR,WR,9,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lakkaed2btx1ndkqj2pt,WR,4.998461538461537,3.059640328698052,5.325384615384615,11.34527457760443,10,13,76.92307692307693,95,0,5.565,4.815417759304421,0.7495822406955792,3410,3410,,
2025,PRE,0,season,8,Jalin Hyatt,00-0038938,Jalin Hyatt,J.Hyatt,HYA420916,WR,WR,13,2025,55938,32004859-4142-0916-68d0-ff3c547de346,Jalin,Hyatt,Jalin,WR,WR,13,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bzyn9cpmwfqjtztwblmy,WR,6.1875,1.6786198132843877,22.767500000000005,18.191079240157404,4,8,50.0,59,1,1.1999999999999984,2.1052779320652917,-0.9052779320652933,3410,3410,,
2025,PRE,0,season,8,Thomas Fidone,00-0040225,Thomas Fidone,T.Fidone,FID396877,TE,TE,86,2025,58424,32004649-4439-6877-94de-0250253c24e7,Thomas,Fidone,Thomas,TE,TE,86,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vbaqpkcxcfwh9dhzescy,TE,4.266666666666667,4.694249124844074,3.6077777777777778,3.242913928450152,8,9,88.88888888888889,64,1,5.55625,6.666706246418542,-1.1104562464185417,3410,3410,,
2025,PRE,0,season,8,Antwane Wells Jr.,00-0040438,Antwane Wells Jr.,A.Wells,WEL705993,WR,WR,88,2025,58883,32005745-4c70-5993-9d56-5f704d78aab7,Antwane,Wells,Antwane,SLOT_WR,WR,88,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hkykumebe2vwvbvr1vul,WR,6.921250000000001,3.211023139474843,7.404999999999999,5.9165451531070845,4,8,50.0,24,0,6.350000000000001,6.390095780530942,-0.04009578053094032,3410,3410,,
2025,PRE,0,season,8,Trenton Irwin,00-0035341,Trenton Irwin,T.Irwin,IRW629310,WR,WR,38,2025,48471,32004952-5762-9310-4b26-60a860d74b06,Trenton,Irwin,Trenton,WR,WR,38,DEV,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xqipuwaysjsl9xhtqblt,WR,5.211,2.55679500844262,11.65,18.685143306227847,6,10,60.0,69,1,2.1833333333333336,2.615494119089893,-0.4321607857565595,3430,3430,,
2025,PRE,0,season,8,John Metchie,00-0037614,John Metchie,J.Metchie,MET373452,WR,WR,3,2025,54509,32004d45-5437-3452-4786-13bd57b6dd0c,John,Metchie,John,WR,WR,3,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/u7ir1sy2vrpidvwpndqd,WR,6.554615384615384,2.453415670231446,10.263076923076921,21.950938615685818,7,13,53.84615384615385,67,0,2.914285714285715,2.9159894462103546,-0.0017037319246395732,3430,3430,,
2025,PRE,0,season,8,Jelani Woods,00-0037755,Jelani Woods,J.Woods,WOO500422,TE,TE,86,2025,54538,3200574f-4f50-0422-b6bf-870b499f48cd,Jelani,Woods,Jelani,TE,TE,86,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jpipxh1d5vzrwaug8djv,TE,6.314166666666668,3.4906334385145352,7.7,9.077601705488803,7,12,58.333333333333336,75,0,8.040000000000001,7.229665250363398,0.8103347496366027,3430,3430,,
2025,PRE,0,season,8,Adonai Mitchell,00-0039890,Adonai Mitchell,A.Mitchell,MIT056120,WR,WR,15,2025,57173,32004d49-5405-6120-269b-4e222571d8ba,Adonai,Mitchell,Adonai,WR,WR,15,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hwwacoa3pqapd7pgahfx,WR,5.54,1.8244272714607301,15.157499999999999,11.912878601813551,4,8,50.0,49,0,0.9750000000000014,2.031735064970455,-1.0567350649704537,3430,3430,,
2025,PRE,0,season,8,Jamaal Pritchett,00-0040405,Jamaal Pritchett,J.Pritchett,PRI782650,WR,WR,81,2025,58846,32005052-4978-2650-b0ae-81936378f82f,Jamaal,Pritchett,Jamaal,SLOT_WR,WR,81,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xl7cl9eyaul1rc1spbco,WR,6.642142857142858,2.466528953952642,8.079333333333333,15.771938729030829,7,15,46.666666666666664,70,0,5.354285714285713,2.7553531377756064,2.598932576510107,3430,3430,,
2025,PRE,0,season,8,Quentin Skinner,00-0040406,Quentin Skinner,Q.Skinner,SKI638685,WR,WR,88,2025,58847,3200534b-4963-8685-129b-a6121e02993b,Quentin,Skinner,Quentin,WR,WR,88,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/opemnlou4xhxf1hf1d3j,WR,6.604444444444444,2.8745356774724478,13.991000000000003,18.208201564309796,8,10,80.0,114,1,2.0875000000000004,2.781593034143995,-0.6940930341439948,3430,3430,,
2025,PRE,0,season,8,Arian Smith,00-0040582,Arian Smith,A.Smith,SMI041251,WR,WR,82,2025,58315,3200534d-4904-1251-9b42-a08f3a861b2a,Arian,Smith,Arian,WR,WR,82,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/asywvwrn6zhlidxothqn,WR,6.486999999999999,2.190678326578896,16.995,22.117674618357867,4,10,40.0,57,0,3.9899999999999993,2.4977952778071426,1.4922047221928567,3430,3430,,
2025,PRE,0,season,8,Britain Covey,00-0037132,Britain Covey,B.Covey,COV404041,WR,WR,18,2025,54810,3200434f-5640-4041-7900-8506d07905c3,Britain,Covey,Britain,WR,WR,18,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ccxa0mqgouhyluizjbwt,WR,7.796363636363637,3.32545628524624,5.839999999999999,10.189177737344531,9,14,64.28571428571429,76,0,3.6866666666666656,3.9994466024894972,-0.3127799358228316,3700,3700,,
2025,PRE,0,season,8,E.J. Jenkins,00-0038498,E.J. Jenkins,E.Jenkins,JEN184122,TE,TE,84,2025,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,Emanuel,Jenkins,E.J.,TE,TE,84,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jmhuk0gcnyotcjhdxo6v,TE,4.74625,4.125641937122576,5.267777777777777,6.890788058486671,5,9,55.55555555555556,41,0,4.793999999999999,5.060089337194779,-0.26608933719478056,3700,3700,,
2025,PRE,0,season,8,Darius Cooper,00-0040024,Darius Cooper,D.Cooper,COO529552,WR,WR,80,2025,58469,3200434f-4f52-9552-7aa6-55a813195147,Darius,Cooper,Darius,WR,WR,80,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gafypo1xvg1cbkt7hj6b,WR,4.4559999999999995,2.2010190170166894,11.987,17.422458649457866,7,10,70.0,90,1,4.044285714285714,3.331107759300354,0.7131779549853596,3700,3700,,
2025,PRE,0,season,8,Tejhaun Palmer,00-0039397,Tejhaun Palmer,T.Palmer,PAL661865,WR,WR,83,2025,57311,32005041-4c66-1865-8429-a408d8e352f7,Tejhaun,Palmer,Tejhaun,WR,WR,83,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ngj0tmtegnrjbz5qcbql,WR,6.659999999999999,3.53778146887746,4.785000000000002,10.897600136647027,3,8,37.5,18,0,5.363333333333331,3.565350748260395,1.7979825850729356,3800,3800,,
2025,PRE,0,season,8,Xavier Weaver,00-0039521,Xavier Weaver,X.Weaver,WEA802270,WR,WR,89,2025,57639,32005745-4180-2270-4001-4e374e6b003d,Xavier,Weaver,Xavier,WR,WR,89,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bevrgazhjzigxagrb0qo,WR,4.403333333333332,2.0850318507732672,10.680000000000001,27.36356648731745,5,9,55.55555555555556,51,1,5.083999999999999,3.765797867175744,1.3182021328242546,3800,3800,,
2025,PRE,0,season,8,Scott Miller,00-0035298,Scott Miller,S.Miller,MIL546315,WR,WR,13,2025,47991,32004d49-4c54-6315-cdf3-7806972abae8,Scott,Miller,Scott,WR,WR,13,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mlx2xhjvzt6pqwgoloqa,WR,7.33111111111111,3.2794896868714662,16.002222222222223,20.38528500049541,9,9,100.0,167,0,2.5533333333333323,3.187841753436278,-0.6345084201029456,3900,3900,,
2025,PRE,0,season,8,Brandon Smith,00-0036775,Brandon Smith,B.Smith,SMI082514,WR,WR,87,2025,53986,3200534d-4908-2514-6354-091f5928deef,Brandon,Smith,Brandon,WR,WR,87,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dsoiib9zpqnrsqcrn3pm,WR,6.760769230769231,2.7607483702586038,8.53153846153846,14.43407644555499,10,13,76.92307692307693,113,0,3.1130000000000013,2.817558635129603,0.2954413648703982,3900,3900,,
2025,PRE,0,season,8,Rakim Jarrett,00-0038821,Rakim Jarrett,R.Jarrett,JAR260842,WR,WR,18,2025,56541,32004a41-5226-0842-1591-c4d0d04d4b30,Rakim,Jarrett,Rakim,WR,WR,18,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/clvmliknnulpmcoofvik,WR,4.28125,3.088165814990954,6.991250000000001,9.165697055112174,2,8,25.0,26,0,4.789999999999999,5.0070833970407875,-0.21708339704078838,3900,3900,,
2025,PRE,0,season,8,KeAndre Lambert-Smith,00-0040184,KeAndre Lambert-Smith,K.Lambert-Smith,LAM544943,WR,WR,84,2025,58363,32004c41-4d54-4943-5877-584673e6154b,KeAndre,Lambert-Smith,KeAndre,WR,WR,84,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xhhzgylwh0ptvpaghnuu,WR,4.6045454545454545,1.4339245427198573,19.216363636363635,16.554024950857933,4,11,36.36363636363637,109,1,4.800000000000002,4.373473410899956,0.42652658910004604,4400,4400,,
2025,PRE,0,season,8,Oronde Gadsden,00-0040189,Oronde Gadsden,O.Gadsden,GAD727534,TE,TE,86,2025,58370,32004741-4472-7534-60e1-93967e881273,Oronde,Gadsden,Oronde,SLOT_WR,WR,86,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/r8b4oghjwhw8x9nv1wbs,TE,3.4675000000000002,2.1588451684885874,8.576363636363634,7.3881479509127495,7,11,63.63636363636363,80,1,3.804285714285716,3.248749426613358,0.555536287672358,4400,4400,,
2025,PRE,0,season,8,Luke Grimm,00-0040461,Luke Grimm,L.Grimm,GRI759978,WR,WR,87,2025,58906,32004752-4975-9978-8663-03a0540c8d86,Luke,Grimm,Luke,SLOT_WR,WR,87,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/z7gsmzrifvq0luw2576h,WR,6.684285714285713,2.2845907588797676,12.4525,7.801646161436595,4,8,50.0,34,1,1.264999999999997,0.8502426979727602,0.4147573020272368,4400,4400,,
2025,PRE,0,season,8,Dalevon Campbell,00-0040629,Dalevon Campbell,D.Campbell,CAM219717,WR,WR,81,2025,59084,32004341-4d21-9717-b933-6f54433bc2b5,Dalevon,Campbell,Dalevon,WR,WR,81,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lmdwuz4anz0nhbaeewmm,WR,4.053888888888888,1.6581289509680295,15.735000000000001,22.18088980429318,8,18,44.44444444444444,147,0,2.851250000000002,2.2516175909736873,0.5996324090263148,4400,4400,,
2025,PRE,0,season,8,Tre Harris,00-0040727,Tre Harris,T.Harris,HAR549958,WR,WR,9,2025,58260,32004841-5254-9958-4dd2-0e73024370c7,Cleveland,Harris,Tre,WR,WR,9,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vfjekjvrfpbmskmuwoz9,WR,6.787000000000001,1.951333405470568,12.129000000000001,9.498711733794867,6,10,60.0,85,0,2.2283333333333313,2.150131347895126,0.07820198543820522,4400,4400,,
2025,PRE,0,season,8,Demarcus Robinson,00-0032775,Demarcus Robinson,D.Robinson,ROB399065,WR,WR,5,2025,43415,3200524f-4239-9065-1db8-5ff5da8a3829,Demarcus,Robinson,Demarcus,WR,WR,5,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/aynbxqjpwz1vhpxbxvv8,WR,5.46,2.4102573118777246,9.837499999999999,11.620352597230013,7,8,87.5,94,1,2.772857142857145,2.9678025334198628,-0.19494539056271787,4500,4500,,
2025,PRE,0,season,8,Skyy Moore,00-0038090,Skyy Moore,S.Moore,MOO678505,WR,WR,9,2025,54519,32004d4f-4f67-8505-ee46-18aa406b13ff,Skyy,Moore,Skyy,WR,WR,9,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fadcpretmhczwjq8ovae,WR,6.13125,3.145628516464405,3.8900000000000015,5.169358887281105,3,9,33.33333333333333,19,0,9.056666666666665,11.532842989667111,-2.4761763230004465,4500,4500,,
2025,PRE,0,season,8,Javon Baker,00-0039853,Javon Baker,J.Baker,BAK232522,WR,WR,83,2025,57231,32004241-4b23-2522-ebe6-4b613d394be0,Javon,Baker,Javon,WR,WR,83,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wlbxcwbm2byh2lnfhlam,WR,4.056363636363637,2.264251666975315,9.299999999999999,17.329290396896646,1,11,9.090909090909092,13,0,-0.9000000000000057,0.5666468580134278,-1.4666468580134335,4500,4500,,
2025,PRE,0,season,8,Cody White,00-0035891,Cody White,C.White,WHI144160,WR,WR,82,2025,52793,32005748-4914-4160-9964-e514adfb9bc8,Cody,White,Cody,WR,WR,82,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tt9wl5yecg6zcnfnledb,WR,7.165555555555557,3.3507294556437395,12.257777777777777,18.707817534339497,5,9,55.55555555555556,95,1,8.502,9.06868220244487,-0.5666822024448699,4600,4600,,
2025,PRE,0,season,8,Tory Horton,00-0040648,Tory Horton,T.Horton,HOR714724,WR,WR,15,2025,58371,3200484f-5271-4724-279c-0b867b4b01d4,Tory,Horton,Tory,WR,WR,15,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vpgs86vlcp3gejw6tget,WR,5.384444444444444,2.316424946378833,13.312222222222223,20.317110395116163,4,9,44.44444444444444,43,1,4.562500000000002,3.287791619641723,1.2747083803582786,4600,4600,,
2025,PRE,0,season,8,Devin Culp,00-0039754,Devin Culp,D.Culp,CUL534924,TE,TE,82,2025,57366,32004355-4c53-4924-6111-acbfbc1f6900,Devin,Culp,Devin,TE,TE,82,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/p5mk3qxwrbwdr3y3kt6u,TE,7.108333333333333,2.6524185598954353,6.155,8.069353173497648,5,8,62.5,46,0,3.716000000000001,3.6159653631089155,0.1000346368910856,4900,4900,,
2025,PRE,0,season,8,Tez Johnson,00-0040237,Tez Johnson,T.Johnson,JOH679448,WR,WR,15,2025,58440,32004a4f-4867-9448-4f25-4821b872e83b,Tez,Johnson,Tez,WR,WR,15,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zjtu1bcayjh9qunkxs9z,WR,6.651818181818182,3.9412110406922096,3.7819999999999983,9.296799462480125,12,15,80.0,82,1,5.026666666666668,4.356992633178223,0.6696740334884455,4900,4900,,
2025,PRE,0,season,8,Garrett Greene,00-0040419,Garrett Greene,G.Greene,GRE453435,WR,WR,85,2025,58863,32004752-4545-3435-64c8-a89965741ce0,Garrett,Greene,Garrett,SLOT_WR,WR,85,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/nr3jzekdq18xokxuthth,WR,5.75,3.5997067425771787,2.97375,3.8986578391045703,8,8,100.0,65,1,5.62625,4.928309486756291,0.6979405132437089,4900,4900,,
2025,PRE,0,season,8,Robbie Chosen,00-0032688,Robbie Chosen,R.Chosen,AND460305,WR,WR,12,2025,43808,3200414e-4446-0305-58a8-61667bde4206,Robbie,Chosen,Robbie,WR,WR,12,TRD,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kz2hbymqgrobo1uynciv,WR,5.390000000000001,2.5529857057802787,10.995000000000003,19.481439919676347,9,12,75.0,117,0,3.9477777777777763,3.73437453960355,0.21340323817422613,5110,5110,,
2025,PRE,0,season,8,Ja'Corey Brooks,00-0040315,Ja'Corey Brooks,J.Brooks,BRO124504,WR,WR,88,2025,58751,32004252-4f12-4504-5440-e569c29bd2e7,Ja'Corey,Brooks,Ja'Corey,WR,WR,88,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lnncmzqomxihtw73wasv,WR,8.051428571428572,3.2872954775629535,6.7264285714285705,17.095398021239898,10,14,71.42857142857143,90,0,3.4850000000000008,2.8480608018996003,0.6369391981004004,5110,5110,,
2025,PRE,0,season,8,Nick Nash,00-0040551,Nick Nash,N.Nash,NAS384527,WR,WR,80,2025,58997,32004e41-5338-4527-25f6-56e5009325dd,Nick,Nash,Nick,WR,WR,80,RES,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ygbtjkrm5ie8xginvuaq,WR,6.172105263157896,2.9078317012757755,10.501052631578949,25.2413182364476,12,19,63.1578947368421,136,0,4.225833333333334,3.807174013576694,0.41865931975664017,5110,5110,,
2025,PRE,0,season,8,Deon Cain,00-0034406,Deon Cain,D.Cain,CAI129929,WR,WR,32,2025,46254,32004341-4912-9929-9156-543135057eaa,Deon,Cain,Deon,WR,WR,32,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wltinnuei2g3smdoayn3,WR,4.33,3.0580961340849075,11.723749999999999,14.382763379849717,4,8,50.0,49,0,4.660000000000002,4.085303144032196,0.5746968559678063,,,,
2025,PRE,0,season,8,Michael Gallup,00-0034764,Michael Gallup,M.Gallup,GAL779981,WR,WR,12,2025,46150,32004741-4c77-9981-95e1-30b1c57c6002,Michael,Gallup,Michael,WR,WR,12,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gf57mcgnpzffhwbybgyo,WR,8.51,3.6294616764099312,7.965,5.783788690206045,4,10,40.0,40,0,1.9375,1.2741528111125353,0.6633471888874647,,,,
2025,PRE,0,season,8,Collin Johnson,00-0036254,Collin Johnson,C.Johnson,JOH137817,WR,WR,17,2025,52573,32004a4f-4813-7817-68b3-40b44f76613d,Collin,Johnson,Collin,WR,WR,17,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ijr7bal4mbsaum2lp9dq,WR,4.454444444444444,2.4861498818617824,8.964444444444444,8.154931570541978,5,9,55.55555555555556,42,0,2.996000000000002,3.3775646133604367,-0.38156461336043446,,,,
2025,PRE,0,season,8,Montrell Washington,00-0037272,Montrell Washington,M.Washington,WAS581408,WR,WR,80,2025,54627,32005741-5358-1408-3dd4-fb0fc5753c22,Montrell,Washington,Montrell,SLOT_WR,WR,80,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qzoiydo6y3vvjnrujfx0,WR,7.26125,3.9612276707009446,8.911818181818182,9.79066376365779,7,11,63.63636363636363,105,0,7.095714285714285,8.018437035022194,-0.9227227493079084,,,,
2025,PRE,0,season,8,Drake Stoops,00-0039773,Drake Stoops,D.Stoops,STO504262,WR,WR,6,2025,57912,32005354-4f50-4262-1c2b-503ad1937284,Drake,Stoops,Drake,WR,WR,6O,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/pe5lilf6pjcz6bz0vrwt,WR,8.305833333333334,3.562464884947893,8.2125,12.281598165549212,8,12,66.66666666666666,74,1,1.2487500000000002,1.3402692638725329,-0.09151926387253262,,,,
2025,PRE,0,season,8,Ajou Ajou,00-0039957,Ajou Ajou,A.Ajou,AJO415291,WR,WR,9,2025,57542,3200414a-4f41-5291-2dc4-2f955d611929,Ajou,Ajou,Ajou,WR,WR,9,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wdqr7lkxo7dtev7szagu,WR,5.895,2.968921817915363,6.866250000000001,5.396457377516233,4,8,50.0,27,0,2.5600000000000005,4.053336754959901,-1.4933367549599001,,,,
2025,PRE,0,season,8,Taylor Morin,00-0040030,Taylor Morin,T.Morin,MOR269081,WR,WR,45,2025,58475,32004d4f-5226-9081-c0b8-521a83fb6f4f,Taylor,Morin,Taylor,WR,WR,45O,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sgia5ddcmerv9fcqo0ua,WR,5.00125,2.2433127704038123,8.397499999999999,9.764251039213976,5,8,62.5,46,0,2.5900000000000007,3.6191076946708565,-1.0291076946708557,,,,
2025,PRE,0,season,8,Dorian Singer,00-0040340,Dorian Singer,D.Singer,SIN077866,WR,WR,13,2025,58776,32005349-4e07-7866-aee2-b9f77ef4be51,Dorian,Singer,Dorian,SLOT_WR,WR,13,CUT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eyentkbtrjiidryafgfh,WR,5.466666666666668,3.9234518592116916,3.2928571428571445,3.696931787197872,7,8,87.5,59,0,4.977142857142856,2.7390998678458964,2.2380429892969596,,,,
2025,PRE,0,season,8,Roc Taylor,00-0040531,Roc Taylor,R.Taylor,TAY648195,WR,WR,89,2025,58977,32005441-5964-8195-9d6f-a126d9bf4629,Rokafewlloa,Taylor,Roc,WR,WR,89,CUT,,WR,7.040000000000001,2.6486569414128622,14.32,16.215374598366576,5,8,62.5,77,0,6.764,6.105334050564034,0.6586659494359663,,,,
2025,PRE,1,week,5,Dylan Drummond,00-0038953,Dylan Drummond,D.Drummond,DRU358601,WR,WR,81,2025,56665,32004452-5535-8601-b24c-4fcb0891ac83,Dylan,Drummond,Dylan,SLOT_WR,WR,81,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/up6bfwtgftqcvlfshtmt,WR,6.105714285714285,5.004188919282319,2.8137500000000006,12.997286217449048,8,8,100.0,63,0,5.061249999999999,5.8191680703038315,-0.7579180703038322,0200,0200,PRE,1
2025,PRE,1,week,5,David Moore,00-0033589,David Moore,D.Moore,MOO249444,WR,WR,83,2025,45039,32004d4f-4f24-9444-1f85-e742d8abb0fb,David,Moore,David,WR,WR,83,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/k2szy47lyxy9u5om7vd1,WR,7.596666666666667,2.819214055553383,11.31,25.060935076445823,2,6,33.33333333333333,26,0,11.500000000000002,9.517699630241623,1.982300369758379,0750,0750,PRE,1
2025,PRE,1,week,5,Tetairoa McMillan,00-0040124,Tetairoa McMillan,T.McMillan,MCM514957,WR,WR,4,2025,58210,32004d43-4d51-4957-830f-234e646a998f,Tetairoa,McMillan,Tetairoa,WR,WR,04,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hokqp6gl5xujtlqwecg8,WR,5.706,1.6579968394021378,12.9,23.820075337912698,2,5,40.0,43,0,5.0000000000000036,4.742638615540272,0.2573613844597311,0750,0750,PRE,1
