season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_season_type,player_week
2021,POST,19,week,5,Tyreek Hill,00-0033040,Tyreek Hill,T.Hill,HIL628694,WR,WR,10,2310,2021,43454,32004849-4c62-8694-8490-45499711dee4,Tyreek,Hill,Tyreek,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xw0jhb7zeobj4bkxfpwg,WR,2310,7.368,4.399881366861278,9.448000000000002,21.454198646623375,5,5,100.0,57,1,1.9239999999999988,2.60911453033724,-0.685114530337241,POST,19
2021,POST,19,week,5,Byron Pringle,00-0034297,Byron Pringle,B.Pringle,PRI547217,WR,WR,13,2310,2021,46522,32005052-4954-7217-e0dd-54f84f919c3a,Byron,Pringle,Byron,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ciojowlm1oqc6onkec8u,WR,2310,6.033333333333332,2.853269384021534,7.828571428571429,24.887597075253193,5,7,71.42857142857143,37,2,4.010000000000001,3.1973643110322882,0.8126356889677124,POST,19
2021,POST,19,week,5,Cooper Kupp,00-0033908,Cooper Kupp,C.Kupp,KUP534597,WR,WR,10,2510,2021,44881,32004b55-5053-4597-b958-87408c31956f,Cooper,Kupp,Cooper,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jiaeufv3lpbkhulrddjq,WR,2510,7.409999999999999,4.025795038863321,6.609999999999999,23.830861145447056,5,7,71.42857142857143,61,1,8.428,4.4104029213741685,4.017597078625832,POST,19
2021,POST,19,week,5,Darren Waller,00-0031610,Darren Waller,D.Waller,WAL509040,TE,TE,83,2520,2021,42547,32005741-4c50-9040-67d6-042691fb535a,Darren,Waller,Darren,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zr239ya4yqyvi16jmoyh,TE,2520,4.894285714285714,2.8487256637151837,7.9674999999999985,25.623090529023962,7,12,58.333333333333336,76,0,2.5914285714285725,2.6493584984643967,-0.057929927035824225,POST,19
2021,POST,19,week,5,Zay Jones,00-0033891,Zay Jones,Z.Jones,JON403726,WR,WR,7,2520,2021,44849,32004a4f-4e40-3726-920b-837ea00d253e,Isaiah,Jones,Zay,WR,WR,07,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cbusqo5hvl7zlb25n9n0,WR,2520,7.255,2.536777424589339,12.076250000000002,25.891086455485883,5,8,62.5,61,1,0.3959999999999987,0.9020213023421547,-0.506021302342156,POST,19
2021,POST,19,week,5,Hunter Renfrow,00-0034983,Hunter Renfrow,H.Renfrow,REN358499,WR,WR,13,2520,2021,47932,32005245-4e35-8499-ff02-b25484b87290,Hunter,Renfrow,Hunter,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ei9rwrzfpwto9ktqc3mt,WR,2520,6.19,3.8520444253073025,6.18909090909091,18.245162673527368,8,11,72.72727272727273,58,0,4.834999999999999,5.102702793089398,-0.2677027930893985,POST,19
2021,POST,19,week,5,Bryan Edwards,00-0036365,Bryan Edwards,B.Edwards,EDW157935,WR,WR,89,2520,2021,52489,32004544-5715-7935-d52c-2e0bf57adf37,Bryan,Edwards,Bryan,WR,WR,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aqic7l7pnw9x5ukh6iqr,WR,2520,4.083333333333333,3.0637110017553257,11.281666666666666,18.140644262207218,3,6,50.0,41,0,5.13,7.499847955804246,-2.3698479558042465,POST,19
2021,POST,19,week,5,Kendrick Bourne,00-0033307,Kendrick Bourne,K.Bourne,BOU434790,WR,WR,84,3200,2021,45185,3200424f-5543-4790-acfc-7b92d77f3c8b,Kendrick,Bourne,Kendrick,WR,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/juhjhxyvitkwt0qcfqod,WR,3200,3.8100000000000005,2.912822531520986,10.376250000000002,32.37519500780032,7,8,87.5,77,2,2.519999999999999,0.6240868812410919,1.8959131187589073,POST,19
2021,POST,19,week,5,Jakobi Meyers,00-0034960,Jakobi Meyers,J.Meyers,MEY171606,WR,WR,16,3200,2021,48097,32004d45-5917-1606-4197-8f46779fb9b7,Jakobi,Meyers,Jakobi,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g0apvgjnlqqhw0zaremx,WR,3200,5.91,2.87719675232432,7.010000000000001,24.60608424336974,6,9,66.66666666666666,40,0,0.6883333333333338,1.3228431851709388,-0.634509851837605,POST,19
2021,POST,19,week,5,Dallas Goedert,00-0034351,Dallas Goedert,D.Goedert,GOE595520,TE,TE,88,3700,2021,46118,3200474f-4559-5520-b7af-5e002aedafbb,Dallas,Goedert,Dallas,SLOT_WR,WR,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/toiqpnmbuxgfwr8wkw4r,TE,3700,6.5569999999999995,2.844396965961639,12.443333333333333,31.720270212856345,6,12,50.0,92,0,5.416666666666667,1.7144593768099885,3.7022072898566787,POST,19
2021,POST,19,week,5,Quez Watkins,00-0036271,Quez Watkins,Q.Watkins,WAT256754,WR,WR,16,3700,2021,52608,32005741-5425-6754-e1b1-afc9abed8980,Terrance,Watkins,Quez,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gwow6ytckqv1ukrbrl5l,WR,3700,5.882,3.6178056562647773,26.76571428571429,39.80116412456982,2,7,28.57142857142857,35,0,2.8699999999999974,4.575976858039212,-1.7059768580392145,POST,19
2021,POST,19,week,5,DeVonta Smith,00-0036912,DeVonta Smith,D.Smith,SMI206016,WR,WR,6,3700,2021,53439,3200534d-4920-6016-573c-fcc767bafc4d,DeVonta,Smith,DeVonta,WR,WR,06,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hol7dluumxi1cqxyagg3,WR,3700,7.77,3.0610830182734046,11.997272727272724,28.03458384670942,4,11,36.36363636363637,60,0,12.350000000000003,4.354229192197465,7.995770807802538,POST,19
2021,POST,19,week,5,Christian Kirk,00-0034775,Christian Kirk,C.Kirk,KIR257918,WR,WR,13,3800,2021,46116,32004b49-5225-7918-e402-81feed3bdafb,Christian,Kirk,Christian,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y1uvf0zoqcmhdnnm9zpt,WR,3800,7.489090909090908,3.027428768092716,12.058181818181817,52.31109007729927,6,11,54.54545454545454,51,0,2.8233333333333337,2.2680980286782906,0.5552353046550431,POST,19
2021,POST,19,week,5,Rondale Moore,00-0036936,Rondale Moore,R.Moore,MOO672093,WR,WR,4,3800,2021,53478,32004d4f-4f67-2093-7b5b-808e901606a0,Rondale,Moore,Rondale,SLOT_WR,WR,04,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qwcd3lglkknslsavcvr7,WR,3800,6.7733333333333325,4.202493153507398,2.3949999999999982,5.667297681022242,5,6,83.33333333333334,32,0,3.4140000000000015,4.965042261378835,-1.551042261378834,POST,19
2021,POST,19,week,5,JuJu Smith-Schuster,00-0033857,JuJu Smith-Schuster,J.Smith-Schuster,SMI829709,WR,WR,19,3900,2021,44874,3200534d-4982-9709-6877-2f8181b1e986,John,Smith-Schuster,JuJu,SLOT_WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sp4gz46f1rkpksvsmtg7,WR,3900,5.339999999999999,2.9918451066475784,4.753750000000002,11.443444768753952,5,8,62.5,26,0,2.9079999999999986,2.4934100982920313,0.4145899017079673,POST,19
2021,POST,19,week,5,Diontae Johnson,00-0035216,Diontae Johnson,D.Johnson,JOH000017,WR,WR,18,3900,2021,47849,32004a4f-4800-0017-a19a-a554dee114ed,Diontae,Johnson,Diontae,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kpxblj81lquuhjasvhe8,WR,3900,2.242,2.895745867017625,10.361999999999998,31.17985135257123,5,10,50.0,34,1,1.8580000000000005,2.0143109686994647,-0.15631096869946415,POST,19
2021,POST,19,week,5,Chase Claypool,00-0036326,Chase Claypool,C.Claypool,CLA781009,WR,WR,11,3900,2021,52457,3200434c-4178-1009-34a1-bfb9899e5d84,Chase,Claypool,Chase,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zxk0jfinayjjhguk83gw,WR,3900,2.217142857142857,1.574637609851776,13.161428571428573,27.72244455811994,3,7,42.857142857142854,25,0,4.11333333333333,3.6439202367510006,0.4694130965823291,POST,19
2021,POST,19,week,5,Pat Freiermuth,00-0036894,Pat Freiermuth,P.Freiermuth,FRE439769,TE,TE,88,3900,2021,53484,32004652-4543-9769-d771-bdf1de25cd8b,Pat,Freiermuth,Pat,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mcmq0fne7lzmd4ymuonx,TE,3900,7.212000000000001,3.7890296121887275,2.467999999999999,3.7131766617518713,4,5,80.0,25,0,6.127500000000001,3.6291099566591356,2.4983900433408657,POST,19
2021,POST,19,week,5,Jauan Jennings,00-0036259,Jauan Jennings,J.Jennings,JEN497457,WR,WR,15,4500,2021,52625,32004a45-4e49-7457-3af8-79760d0083cb,Bennie,Jennings,Jauan,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cqlktgcvfqbt8j8w6kel,WR,4500,4.773333333333333,1.7472910291582828,7.793999999999999,24.862830164603807,3,5,60.0,29,0,2.5033333333333374,1.9690584837737977,0.5342748495595397,POST,19
2021,POST,19,week,5,Brandon Aiyuk,00-0036261,Brandon Aiyuk,B.Aiyuk,AIY189231,WR,WR,11,4500,2021,52433,32004149-5918-9231-4476-63b611051b08,Brandon,Aiyuk,Brandon,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/myd0hbdegadm0beryuxz,WR,4500,6.024999999999999,3.4440963006358003,10.089999999999998,38.62447365063162,5,6,83.33333333333334,66,0,5.802000000000001,6.449904956654814,-0.6479049566548127,POST,19
2021,POST,19,week,5,Rob Gronkowski,00-0027656,Rob Gronkowski,R.Gronkowski,GRO135948,TE,TE,87,4900,2021,35481,32004752-4f13-5948-af95-481204a115ed,Robert,Gronkowski,Rob,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/svpo7chliiymc0r7hegp,TE,4900,5.453999999999999,4.952699534272965,6.219999999999999,22.425189280134596,5,6,83.33333333333334,31,1,3.5080000000000013,3.339618241066728,0.16838175893327323,POST,19
2021,POST,19,week,5,Mike Evans,00-0031408,Mike Evans,M.Evans,EVA534309,WR,WR,13,4900,2021,41233,32004556-4153-4309-b2ed-6b8233f6fea5,Mike,Evans,Mike,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hp7exmuqylysgife5p9m,WR,4900,7.045999999999999,3.219044701941358,7.882999999999998,47.36810479509673,9,10,90.0,117,1,4.873333333333334,4.776396163106073,0.09693717022726123,POST,19
2021,POST,20,week,5,Cole Beasley,00-0029000,Cole Beasley,C.Beasley,BEA434808,WR,WR,11,0610,2021,38947,32004245-4143-4808-b9d8-45a5d1a5ad73,Cole,Beasley,Cole,SLOT_WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y5r0fhwctl6ljwvmktvu,WR,0610,7.701666666666665,2.9393248378149526,4.8249999999999975,13.823234493625547,6,8,75.0,60,0,5.0466666666666695,4.831108711681206,0.2155579549854636,POST,20
2021,POST,20,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,0610,2021,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hcvd2avk0kufoli80veb,WR,0610,3.7016666666666667,2.964329859584161,7.581666666666666,16.29064603924939,3,6,50.0,7,0,1.5066666666666677,2.647164034958905,-1.1404973682922375,POST,20
2021,POST,20,week,5,Gabriel Davis,00-0036196,Gabriel Davis,G.Davis,DAV329675,WR,WR,13,0610,2021,52536,32004441-5632-9675-38f5-3e009da4e98e,Gabriel,Davis,Gabriel,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ebtshr6tcwatrt1mptvb,WR,0610,3.8370000000000006,3.591259183099706,19.816,70.96404526572124,8,10,80.0,201,4,5.049999999999998,5.472231719427924,-0.42223171942792614,POST,20
2021,POST,20,week,5,C.J. Uzomah,00-0032134,C.J. Uzomah,C.Uzomah,UZO415291,TE,TE,87,0920,2021,42500,3200555a-4f41-5291-7c48-f42f95ee20d2,Christopher,Uzomah,C.J.,SLOT_WR,WR,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mx5gvpkq84jphclpkvux,TE,0920,4.164285714285714,4.6129623122837105,3.2087499999999998,16.307731402071024,7,8,87.5,71,0,7.057142857142857,6.425582375734848,0.6315604814080089,POST,20
2021,POST,20,week,5,Tee Higgins,00-0036410,Tee Higgins,T.Higgins,HIG387791,WR,WR,85,0920,2021,52441,32004849-4738-7791-9f89-d556c4b59b9a,Tamaurice,Higgins,Tee,WR,WR,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bhghlnepvrsmsztx0wzh,WR,0920,7.146666666666667,3.202153767178037,8.062222222222225,46.09618194523856,7,9,77.77777777777779,96,0,5.958571428571427,4.915963706714775,1.042607721856652,POST,20
2021,POST,20,week,5,Ja'Marr Chase,00-0036900,Ja'Marr Chase,J.Chase,CHA694469,WR,WR,1,0920,2021,53434,32004348-4169-4469-b021-d2c20a7d7cf5,Ja'Marr,Chase,Ja'Marr,WR,WR,01,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fxclfdx8fz5cbuep6ngd,WR,0920,6.5683333333333325,4.138924563788243,3.315000000000001,12.635791881074903,5,6,83.33333333333334,109,0,18.956,8.073786832957447,10.882213167042552,POST,20
2021,POST,20,week,5,Davante Adams,00-0031381,Davante Adams,D.Adams,ADA218591,WR,WR,17,1800,2021,41282,32004144-4121-8591-4d26-4c0ac739af41,Davante,Adams,Davante,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hxerspgvszxel5frf2ez,WR,1800,5.244545454545453,2.5928460107532034,11.424545454545454,64.84854739666648,9,11,81.81818181818183,90,0,2.330000000000001,2.9625650758569892,-0.6325650758569883,POST,20
2021,POST,20,week,5,Julio Jones,00-0027944,Julio Jones,J.Jones,JON640315,WR,WR,2,2100,2021,37079,32004a4f-4e64-0315-6848-b53a911b9cd3,Quintorris,Jones,Julio,WR,WR,02,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pxrjunbln50toj2tmvbs,WR,2100,9.444285714285714,2.7285675912922605,8.13,21.742120343839545,6,7,85.71428571428571,62,0,3.7599999999999993,2.9459376617417,0.8140623382582994,POST,20
2021,POST,20,week,5,A.J. Brown,00-0035676,A.J. Brown,A.Brown,BRO413223,WR,WR,11,2100,2021,47834,32004252-4f41-3223-e4c5-1e30dffa87f8,Arthur,Brown,A.J.,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oiacjddbxvaeiewm9v62,WR,2100,6.622222222222222,2.3554604113567685,20.726666666666667,71.26647564469913,5,9,55.55555555555556,142,1,3.184000000000002,2.7615318729939418,0.4224681270060602,POST,20
2021,POST,20,week,5,Travis Kelce,00-0030506,Travis Kelce,T.Kelce,KEL012458,TE,TE,87,2310,2021,40011,32004b45-4c01-2458-b7b6-3a14cdb414dd,Travis,Kelce,Travis,SLOT_WR,WR,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bcm53707vuxzjyml1ujt,TE,2310,7.998,3.615976231640409,8.843333333333334,35.932279909706544,8,9,88.88888888888889,96,1,3.67375,3.875312987282257,-0.20156298728225686,POST,20
2021,POST,20,week,5,Tyreek Hill,00-0033040,Tyreek Hill,T.Hill,HIL628694,WR,WR,10,2310,2021,43454,32004849-4c62-8694-8490-45499711dee4,Tyreek,Hill,Tyreek,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xw0jhb7zeobj4bkxfpwg,WR,2310,4.14,3.722277388438564,6.186153846153845,36.30699774266365,11,13,84.61538461538461,150,1,8.608181818181817,4.924527332455806,3.683654485726011,POST,20
2021,POST,20,week,5,Byron Pringle,00-0034297,Byron Pringle,B.Pringle,PRI547217,WR,WR,13,2310,2021,46522,32005052-4954-7217-e0dd-54f84f919c3a,Byron,Pringle,Byron,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ciojowlm1oqc6onkec8u,WR,2310,3.06,2.599785389906129,5.604285714285713,17.711060948081254,5,7,71.42857142857143,29,1,1.0220000000000027,1.1834086520159872,-0.16140865201598453,POST,20
2021,POST,20,week,5,Odell Beckham,00-0031235,Odell Beckham,O.Beckham,BEC573252,WR,WR,3,2510,2021,41238,32004245-4357-3252-264b-1da3e93d2745,Odell,Beckham,Odell,WR,WR,03,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dw6kneiq5flxfw0m6rf3,WR,2510,6.74625,2.855251549367668,7.495000000000001,21.207512467725397,6,8,75.0,69,0,3.9566666666666657,3.059395257348484,0.8972714093181815,POST,20
2021,POST,20,week,5,Tyler Higbee,00-0033110,Tyler Higbee,T.Higbee,HIG033222,TE,TE,89,2510,2021,43399,32004849-4703-3222-e4e8-bd596550bfdb,Tyler,Higbee,Tyler,TE,TE,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bu5gamvcta2q5smo17pb,TE,2510,7.796666666666667,2.94983744646376,8.648571428571428,21.412655183390516,4,7,57.14285714285714,51,0,3.2200000000000006,2.5197728798581807,0.70022712014182,POST,20
2021,POST,20,week,5,Cooper Kupp,00-0033908,Cooper Kupp,C.Kupp,KUP534597,WR,WR,10,2510,2021,44881,32004b55-5053-4597-b958-87408c31956f,Cooper,Kupp,Cooper,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jiaeufv3lpbkhulrddjq,WR,2510,6.43,4.112006349545596,13.284545454545453,51.6853535174902,9,11,81.81818181818183,183,1,7.2155555555555555,5.687079759126915,1.5284757964286406,POST,20
2021,POST,20,week,5,George Kittle,00-0033288,George Kittle,G.Kittle,KIT388290,TE,TE,85,4500,2021,44959,32004b49-5438-8290-eeed-c9c9cca62ec1,George,Kittle,George,TE,TE,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/i5jklsh3tbdq6qhjjx3z,TE,4500,5.6816666666666675,1.5793655402176483,11.698333333333332,63.96609860566846,4,6,66.66666666666666,63,0,7.800000000000001,4.345362770275784,3.4546372297242165,POST,20
2021,POST,20,week,5,Rob Gronkowski,00-0027656,Rob Gronkowski,R.Gronkowski,GRO135948,TE,TE,87,4900,2021,35481,32004752-4f13-5948-af95-481204a115ed,Robert,Gronkowski,Rob,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/svpo7chliiymc0r7hegp,TE,4900,5.260909090909091,2.070358277265053,12.757272727272726,34.57511025697884,4,11,36.36363636363637,85,0,13.7575,11.379269005641163,2.3782309943588373,POST,20
2021,POST,20,week,5,Mike Evans,00-0031408,Mike Evans,M.Evans,EVA534309,WR,WR,13,4900,2021,41233,32004556-4153-4309-b2ed-6b8233f6fea5,Mike,Evans,Mike,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hp7exmuqylysgife5p9m,WR,4900,8.238125,2.9492708894835697,11.2375,44.29989898243281,8,16,50.0,119,1,4.705,2.2604275921449464,2.4445724078550537,POST,20
2021,POST,20,week,5,Scott Miller,00-0035298,Scott Miller,S.Miller,MIL546315,WR,WR,10,4900,2021,47991,32004d49-4c54-6315-cdf3-7806972abae8,Scott,Miller,Scott,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/t25xiwqy1y0k99fybmpv,WR,4900,7.5249999999999995,2.462379905128952,10.451666666666666,15.450760095597113,4,6,66.66666666666666,38,0,0.4200000000000008,1.9794974362424398,-1.559497436242439,POST,20
2021,POST,20,week,5,Tyler Johnson,00-0036427,Tyler Johnson,T.Johnson,JOH711094,WR,WR,18,4900,2021,52569,32004a4f-4871-1094-58d9-ca4ef7922f8c,Tyler,Johnson,Tyler,SLOT_WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/d6e5mwllmmwixl01o93g,WR,4900,8.055,3.07898327360747,2.198333333333332,3.2498090521595566,3,6,50.0,15,0,3.69,3.651151878366212,0.038848121633788146,POST,20
2021,POST,21,week,5,Tyler Boyd,00-0033009,Tyler Boyd,T.Boyd,BOY378353,WR,WR,83,0920,2021,43344,3200424f-5937-8353-b941-dfa7122ba16b,Tyler,Boyd,Tyler,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/p4khoqwg4cbtvkyxnyop,WR,0920,6.552,2.8814254629944305,4.586666666666666,10.414774447471993,4,6,66.66666666666666,19,0,3.0749999999999993,3.3544740635087464,-0.27947406350874715,POST,21
2021,POST,21,week,5,Tee Higgins,00-0036410,Tee Higgins,T.Higgins,HIG387791,WR,WR,85,0920,2021,52441,32004849-4738-7791-9f89-d556c4b59b9a,Tamaurice,Higgins,Tee,WR,WR,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bhghlnepvrsmsztx0wzh,WR,0920,5.366666666666667,2.2351122231987945,14.034999999999997,53.11459279442929,6,10,60.0,103,0,7.203333333333334,3.829037345748096,3.374295987585238,POST,21
2021,POST,21,week,5,Ja'Marr Chase,00-0036900,Ja'Marr Chase,J.Chase,CHA694469,WR,WR,1,0920,2021,53434,32004348-4169-4469-b021-d2c20a7d7cf5,Ja'Marr,Chase,Ja'Marr,WR,WR,01,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fxclfdx8fz5cbuep6ngd,WR,0920,3.602222222222222,2.427712755475094,9.188888888888888,31.297305479866782,6,9,66.66666666666666,54,1,3.933333333333335,3.173939492085689,0.759393841247646,POST,21
