season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_smart_id,player_first_name,player_last_name,player_football_name,player_suffix,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_short_name,player_ngs_position,player_ngs_position_group,player_gsis_it_id,player_season_type,player_week
2016,POST,18,week,5,Anquan Boldin,00-0022084,Anquan Boldin,BOL283010,WR,WR,80,1540,2016,3200424f-4c28-3010-ceb9-7a5e123e35c7,Anquan,Boldin,Anquan,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ajabgwxbliupgkwjbnut,WR,1540,3.7159999999999997,3.166163675997563,4.891666666666667,11.799469325400015,2,6,33.33333333333333,24,0,11.11,10.43066954611,0.6793304538899996,A.Boldin,SLOT_WR,WR,,POST,18
2016,POST,18,week,5,Golden Tate,00-0027891,Golden Tate,TAT245022,WR,WR,15,1540,2016,32005441-5424-5022-18f3-b9b5433de8e5,Golden,Tate,Golden,III,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ou4hq9jwx5iqbvp1u62j,WR,1540,4.1275,3.2147333347995826,7.4959999999999996,15.067942429846424,3,5,60.0,25,0,3.59,6.61027765274,-3.02027765274,G.Tate,WR,WR,,POST,18
2016,POST,18,week,5,Marvin Jones,00-0029293,Marvin Jones,JON601697,WR,WR,11,1540,2016,32004a4f-4e60-1697-4762-9c6d786d2931,Marvin,Jones,Marvin,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mc0dz7flilovcjxkttcx,WR,1540,5.4799999999999995,2.504393440730653,15.765714285714287,44.367612768352494,4,7,57.14285714285714,81,0,1.4874999999999972,4.6443984061479995,-3.1568984061480023,M.Jones,WR,WR,,POST,18
2016,POST,18,week,5,Eric Ebron,00-0031387,Eric Ebron,EBR474619,TE,TE,85,1540,2016,32004542-5247-4619-e13a-2be177a1a622,Eric,Ebron,Eric,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxxogysbupsery4gckld,TE,1540,5.002,1.3052593052404322,8.341666666666667,20.12141191605692,2,6,33.33333333333333,23,0,5.274999999999999,8.89629554746,-3.621295547460001,E.Ebron,SLOT_WR,WR,,POST,18
2016,POST,18,week,5,Jared Cook,00-0027061,Jared Cook,COO152641,TE,TE,89,1800,2016,3200434f-4f15-2641-bb32-32c02af1d6b5,Jared,Cook,Jared,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cogz3snqmlqne2ehsn7y,TE,1800,4.671428571428572,1.5416882819100766,13.47888888888889,23.163140609485986,5,9,55.55555555555556,48,0,4.13,2.7854215443127996,1.3445784556872002,J.Cook,SLOT_WR,WR,34540,POST,18
2016,POST,18,week,5,Randall Cobb,00-0028002,Randall Cobb,COB365535,WR,WR,18,1800,2016,3200434f-4236-5535-cf6f-4337b5dff0b3,Randall,Cobb,Randall,II,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mqz6skxxvjzs9pithxab,WR,1800,4.375,2.6399276222773715,21.301428571428573,28.47132055296723,5,7,71.42857142857143,116,3,4.1739999999999995,2.7056271553019995,1.468372844698,R.Cobb,SLOT_WR,WR,37139,POST,18
2016,POST,18,week,5,Davante Adams,00-0031381,Davante Adams,ADA218591,WR,WR,17,1800,2016,32004144-4121-8591-4d26-4c0ac739af41,Davante,Adams,Davante,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ajawfxrv5pr1eehdguw0,WR,1800,3.875,2.9216413841812092,10.529166666666667,24.125486901397693,8,12,66.66666666666666,125,1,5.8375,8.660397261380002,-2.8228972613800014,D.Adams,WR,WR,41282,POST,18
2016,POST,18,week,5,DeAndre Hopkins,00-0030564,DeAndre Hopkins,HOP161500,WR,WR,10,2120,2016,3200484f-5016-1500-bfbe-c87b292b639c,DeAndre,Hopkins,DeAndre,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/boialnvkpcs0uvlbnsfv,WR,2120,2.968888888888889,2.0761286243252552,10.79,41.89206677882748,5,9,55.55555555555556,67,1,4.170000000000002,4.178209543228149,-0.008209543228147709,D.Hopkins,WR,WR,39973,POST,18
2016,POST,18,week,5,Will Fuller,00-0033127,Will Fuller,FUL503598,WR,WR,15,2120,2016,32004655-4c50-3598-6762-28495ce40669,William,Fuller,Will,V,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y0y6lyylu0iq0fmqb2i0,WR,2120,6.892,2.7990150813509245,9.192000000000002,19.826582114662873,4,5,80.0,37,0,4.374999999999999,4.861588776111603,-0.48658877611160367,W.Fuller,WR,WR,43310,POST,18
2016,POST,18,week,5,Michael Crabtree,00-0026986,Michael Crabtree,CRA111040,WR,WR,15,2520,2016,32004352-4111-1040-c59d-b7b219582be7,Michael,Crabtree,Michael,II,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kcavcmeyaion38ewxwyk,WR,2520,5.212857142857142,1.976784602299282,10.448571428571428,15.821237751195136,2,7,28.57142857142857,33,0,6.289999999999999,8.264718294143677,-1.9747182941436776,M.Crabtree,WR,WR,,POST,18
2016,POST,18,week,5,Andre Holmes,00-0028263,Andre Holmes,HOL497389,WR,WR,18,2520,2016,3200484f-4c49-7389-b137-2b06c67d27e3,Andre,Holmes,Andre,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ujb4sism9jdte3o8ofve,WR,2520,8.628,1.24329338642244,14.758,15.961842133725582,4,5,80.0,50,1,-0.5175000000000001,0.3467133417725563,-0.8642133417725564,A.Holmes,WR,WR,,POST,18
2016,POST,18,week,5,Mychal Rivera,00-0030514,Mychal Rivera,RIV251717,TE,TE,81,2520,2016,32005249-5625-1717-d34c-30cdda8e3d16,Mychal,Rivera,Mychal,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nnbvmfg9qugawrxv2qyt,TE,2520,4.3825,3.932559579931836,6.676000000000002,7.220575829025072,4,5,80.0,31,0,2.117499999999999,3.4945041239261627,-1.377004123926164,M.Rivera,SLOT_WR,WR,,POST,18
2016,POST,18,week,5,Seth Roberts,00-0031166,Seth Roberts,ROB240370,WR,WR,10,2520,2016,3200524f-4224-0370-24b1-002f3e8d6b15,Seth,Roberts,Seth,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/evaluuij0u4wrxo94tkw,WR,2520,7.3,2.8405335999132815,12.497142857142858,18.923186744251446,1,7,14.285714285714285,1,0,3.41,5.90360689163208,-2.49360689163208,S.Roberts,SLOT_WR,WR,,POST,18
2016,POST,18,week,5,Amari Cooper,00-0031544,Amari Cooper,COO487703,WR,WR,89,2520,2016,3200434f-4f48-7703-16a5-c78426109031,Amari,Cooper,Amari,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekwyie7av318q4eaffiy,WR,2520,6.667,2.0893293681578418,14.588999999999999,31.558112872872,2,10,20.0,10,0,1.3199999999999985,3.2907656133174896,-1.9707656133174911,A.Cooper,WR,WR,,POST,18
2016,POST,18,week,5,Kenny Stills,00-0030085,Kenny Stills,STI417540,WR,WR,10,2700,2016,32005354-4941-7540-2f57-a0adf1ab483e,Kenny,Stills,Kenny,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ets69ksudoveicvp50ob,WR,2700,5.765,2.478775466159334,16.233999999999998,29.92663053497032,5,5,100.0,82,0,0.1660000000000011,2.4925089240065996,-2.3265089240065984,K.Stills,WR,WR,,POST,18
2016,POST,18,week,5,Dion Sims,00-0030422,Dion Sims,SIM687398,TE,TE,80,2700,2016,32005349-4d68-7398-27a7-235867d0df36,Dion,Sims,Dion,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gvok1agdl3xtz9nceqfr,TE,2700,3.6449999999999996,1.9511130388432325,5.956,10.97961139991889,5,5,100.0,34,0,0.8439999999999998,1.3749760031698,-0.5309760031698002,D.Sims,TE,TE,,POST,18
2016,POST,18,week,5,Jarvis Landry,00-0031382,Jarvis Landry,LAN163029,WR,WR,14,2700,2016,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,WR,2700,7.432307692307692,2.512573190215323,6.749999999999998,34.84127861962172,11,14,78.57142857142857,102,0,3.8827272727272755,3.0322064432239997,0.8505208295032758,J.Landry,SLOT_WR,WR,,POST,18
2016,POST,18,week,5,DeVante Parker,00-0031547,DeVante Parker,PAR226609,WR,WR,11,2700,2016,32005041-5222-6609-dc38-38b3aae27410,DeVante,Parker,DeVante,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eo6lkabi41o9qmivprcw,WR,2700,5.136666666666667,2.316971431032778,10.336666666666668,22.866202116285077,4,6,66.66666666666666,55,0,3.1799999999999997,4.053142666815,-0.8731426668150002,D.Parker,WR,WR,,POST,18
2016,POST,18,week,5,Tavarres King,00-0030091,Tavarres King,KIN640376,WR,WR,15,3410,2016,32004b49-4e64-0376-9c0e-c13d530d8d1c,Tavarres,King,Tavarres,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yfkwzczsoeihruafz1kg,WR,3410,8.616666666666669,2.734476904968948,22.98,27.778225481505352,3,6,50.0,73,1,9.01,11.607007331833335,-2.5970073318333355,T.King,WR,WR,,POST,18
2016,POST,18,week,5,Odell Beckham,00-0031235,Odell Beckham,BEC573252,WR,WR,13,3410,2016,32004245-4357-3252-264b-1da3e93d2745,Odell,Beckham,Odell,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yzjnhcodduxtsqobvmpe,WR,3410,4.11909090909091,2.4628655234574506,14.118181818181819,31.287775002014666,4,11,36.36363636363637,28,0,2.807500000000001,2.766761854292675,0.04073814570732592,O.Beckham,WR,WR,,POST,18
2016,POST,18,week,5,Will Tye,00-0032004,Will Tye,TYE029662,TE,TE,45,3410,2016,32005459-4502-9662-abeb-35e4f6c14068,Will,Tye,Will,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dv5nojtrswp6cprkwn2y,TE,3410,2.3814285714285717,0.6128240408080924,6.0685714285714285,8.558304456442903,4,7,57.14285714285714,66,0,8.6425,3.1652851402637494,5.47721485973625,W.Tye,TE,TE,,POST,18
2016,POST,18,week,5,Sterling Shepard,00-0032385,Sterling Shepard,SHE495754,WR,WR,87,3410,2016,32005348-4549-5754-5697-2a8312edc489,Sterling,Shepard,Sterling,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/clyfhd10ta2iqitjn62q,WR,3410,3.9755555555555557,2.0621787680302344,14.54888888888889,26.380046740269155,4,9,44.44444444444444,63,0,0.6600000000000019,1.783675938844,-1.123675938843998,S.Shepard,SLOT_WR,WR,,POST,18
2016,POST,18,week,5,Antonio Brown,00-0027793,Antonio Brown,BRO000001,WR,WR,84,3900,2016,32004252-4f00-0001-4ac0-67a98b776d89,Antonio,Brown,Antonio,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cyerysyv0ar5zndo5wik,WR,3900,5.65,2.5861394492884866,7.493333333333333,68.8022852479086,5,9,55.55555555555556,124,2,21.14,7.9723290443411,13.1676709556589,A.Brown,WR,WR,35634,POST,18
2016,POST,18,week,5,Doug Baldwin,00-0028434,Doug Baldwin,BAL312014,WR,WR,89,4600,2016,32004241-4c31-2014-c93d-20c503b6b7fe,Doug,Baldwin,Doug,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kccmcttfdtl7m3g49vb8,WR,4600,5.737,3.5180613478679477,5.584166666666666,32.25666698758062,11,12,91.66666666666666,104,1,4.292727272727273,5.953523007310545,-1.6607957345832718,D.Baldwin,SLOT_WR,WR,37914,POST,18
2016,POST,19,week,5,Julio Jones,00-0027944,Julio Jones,JON640315,WR,WR,11,0200,2016,32004a4f-4e64-0315-6848-b53a911b9cd3,Quintorris,Jones,Julio,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qs9ucm0ucvjjkbumufh8,WR,0200,4.875,2.0333063796310995,8.568750000000001,21.232112990150533,6,8,75.0,67,1,3.5149999999999983,3.2537544655808333,0.2612455344191651,J.Jones,WR,WR,37079,POST,19
2016,POST,19,week,5,Mohamed Sanu,00-0029632,Mohamed Sanu,SAN808447,WR,WR,12,0200,2016,32005341-4e80-8447-be59-af7546fda327,Mohamed,Sanu,Mohamed,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/h7hgvvjlefzoy7nbeb2j,WR,0200,2.5780000000000003,2.0695936972183295,11.176000000000002,17.307811435297037,4,5,80.0,44,1,2.879999999999999,3.2051346898075,-0.32513468980750115,M.Sanu,SLOT_WR,WR,38613,POST,19
2016,POST,19,week,5,Taylor Gabriel,00-0031228,Taylor Gabriel,GAB627060,WR,WR,18,0200,2016,32004741-4262-7060-f2df-7bd304949774,Taylor,Gabriel,Taylor,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nc4aoax8j5mnnrjewu7p,WR,0200,6.843333333333334,2.9734461220372683,8.326666666666666,15.47419934336864,4,6,66.66666666666666,71,0,10.1625,5.8398266062095,4.3226733937905,T.Gabriel,WR,WR,42016,POST,19
2016,POST,19,week,5,Jason Witten,00-0022127,Jason Witten,WIT559021,TE,TE,82,1200,2016,32005749-5455-9021-9f23-668d83c1b782,Christopher,Witten,Jason,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sgdcd0b8qhxmcssehvs1,TE,1200,5.876666666666668,2.528501899964072,12.086666666666668,24.27258122099251,6,9,66.66666666666666,59,1,1.474999999999999,1.2301387786861533,0.2448612213138457,J.Witten,TE,TE,28103,POST,19
2016,POST,19,week,5,Dez Bryant,00-0027902,Dez Bryant,BRY336027,WR,WR,88,1200,2016,32004252-5933-6027-4b90-c84470ce4b8e,Dez,Bryant,Dez,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jmggujwkiv7osgkhhnhl,WR,1200,3.593636363636364,3.1654356398967054,10.864999999999997,29.09228846840414,9,12,75.0,132,2,5.181111111111113,7.094976605306667,-1.9138654941955542,D.Bryant,WR,WR,35463,POST,19
2016,POST,19,week,5,Cole Beasley,00-0029000,Cole Beasley,BEA434808,WR,WR,11,1200,2016,32004245-4143-4808-b9d8-45a5d1a5ad73,Cole,Beasley,Cole,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f8ps0df05hmcu1tzrbub,WR,1200,5.734,3.543767616034531,3.8483333333333305,5.152177793645123,4,6,66.66666666666666,45,0,7.332500000000005,7.778352737420475,-0.44585273742046994,C.Beasley,SLOT_WR,WR,38947,POST,19
2016,POST,19,week,5,Terrance Williams,00-0030542,Terrance Williams,WIL532584,WR,WR,83,1200,2016,32005749-4c53-2584-19b4-d17271e4b32a,Terrance,Williams,Terrance,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/emdrh1uwgitgnw1wytiv,WR,1200,5.273999999999999,2.9112653507538346,17.57,23.52284898250625,4,6,66.66666666666666,68,0,5.059999999999999,6.075040698047499,-1.0150406980475006,T.Williams,WR,WR,40022,POST,19
2016,POST,19,week,5,Jared Cook,00-0027061,Jared Cook,COO152641,TE,TE,89,1800,2016,3200434f-4f15-2641-bb32-32c02af1d6b5,Jared,Cook,Jared,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cogz3snqmlqne2ehsn7y,TE,1800,4.482,2.1342181070956094,16.41181818181818,39.7310621066068,6,11,54.54545454545454,103,1,1.9233333333333331,3.5313680171966673,-1.6080346838633341,J.Cook,TE,WR,,POST,19
2016,POST,19,week,5,Randall Cobb,00-0028002,Randall Cobb,COB365535,WR,WR,18,1800,2016,3200434f-4236-5535-cf6f-4337b5dff0b3,Randall,Cobb,Randall,II,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mqz6skxxvjzs9pithxab,WR,1800,5.85,5.425508349193837,5.735000000000001,10.097275408248603,7,8,87.5,62,0,5.385714285714284,5.577877078738571,-0.19216279302428685,R.Cobb,SLOT_WR,WR,,POST,19
2016,POST,19,week,5,Davante Adams,00-0031381,Davante Adams,ADA218591,WR,WR,17,1800,2016,32004144-4121-8591-4d26-4c0ac739af41,Davante,Adams,Davante,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ajawfxrv5pr1eehdguw0,WR,1800,5.758,2.615098610684593,14.914999999999997,32.824948281174336,5,10,50.0,76,0,5.444000000000002,5.3766748189942,0.06732518100580176,D.Adams,WR,WR,,POST,19
2016,POST,19,week,5,Geronimo Allison,00-0032626,Geronimo Allison,ALL713965,WR,WR,81,1800,2016,3200414c-4c71-3965-6283-5b398ba32110,Geronimo,Allison,Geronimo,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e69fw9fgf6fngwjnfxhn,WR,1800,4.359999999999999,3.6042183773340213,9.75,10.728905321537038,3,5,60.0,46,0,4.089999999999999,5.411941687263334,-1.321941687263335,G.Allison,WR,WR,,POST,19
2016,POST,19,week,5,DeAndre Hopkins,00-0030564,DeAndre Hopkins,HOP161500,WR,WR,10,2120,2016,3200484f-5016-1500-bfbe-c87b292b639c,DeAndre,Hopkins,DeAndre,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/boialnvkpcs0uvlbnsfv,WR,2120,3.855714285714286,2.868421460326378,10.825555555555555,27.427300622132133,6,9,66.66666666666666,65,0,2.1816666666666684,2.5430194338168333,-0.36135276715016484,D.Hopkins,WR,WR,,POST,19
2016,POST,19,week,5,C.J. Fiedorowicz,00-0031302,C.J. Fiedorowicz,FIE077391,TE,TE,87,2120,2016,32004649-4507-7391-241a-605c0e2d82d4,C.J.,Fiedorowicz,C.J.,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/syuzjdnhzquetrf9jqvp,TE,2120,4.075,3.739958490184366,13.486,18.982067955972187,3,5,60.0,36,1,2.643333333333333,2.43337893486,0.2099543984733332,C.Fiedorowicz,TE,TE,,POST,19
2016,POST,19,week,5,Will Fuller,00-0033127,Will Fuller,FUL503598,WR,WR,15,2120,2016,32004655-4c50-3598-6762-28495ce40669,Will,Fuller,Will,V,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y0y6lyylu0iq0fmqb2i0,WR,2120,4.181666666666667,2.0538735346493957,16.268333333333334,27.477972018129105,3,6,50.0,16,0,0.6566666666666663,0.8631522357447334,-0.20648556907806714,W.Fuller,WR,WR,,POST,19
2016,POST,19,week,5,Travis Kelce,00-0030506,Travis Kelce,KEL012458,TE,TE,87,2310,2016,32004b45-4c01-2458-b7b6-3a14cdb414dd,Travis,Kelce,Travis,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/n0gfqddteoputgezwl0k,TE,2310,5.8999999999999995,3.2024362312210366,13.671428571428569,38.115341723753374,5,7,71.42857142857143,77,0,7.796000000000001,6.97388324738,0.8221167526200013,T.Kelce,TE,TE,40011,POST,19
2016,POST,19,week,5,Tyreek Hill,00-0033040,Tyreek Hill,HIL628694,WR,WR,10,2310,2016,32004849-4c62-8694-8490-45499711dee4,Tyreek,Hill,Tyreek,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/daheq1ssy3lui6kxtudq,WR,2310,11.594999999999999,4.203761034490525,1.4116666666666653,3.3734267962402384,4,6,66.66666666666666,27,0,4.345000000000002,5.4261537790275005,-1.081153779027498,T.Hill,SLOT_WR,WR,43454,POST,19
2016,POST,19,week,5,Julian Edelman,00-0027150,Julian Edelman,EDE425791,WR,WR,11,3200,2016,32004544-4542-5791-52f0-bc67f5a8aae9,Julian,Edelman,Julian,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u0hbuo2bsvtlg7lnxm43,WR,3200,6.006153846153846,1.992887513691482,15.54692307692308,41.642113938394985,8,13,61.53846153846154,137,0,4.91125,3.971043013036,0.9402069869639997,J.Edelman,WR,WR,34683,POST,19
2016,POST,19,week,5,Antonio Brown,00-0027793,Antonio Brown,BRO000001,WR,WR,84,3900,2016,32004252-4f00-0001-4ac0-67a98b776d89,Antonio,Brown,Antonio,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cyerysyv0ar5zndo5wik,WR,3900,4.109999999999999,2.814509155810306,13.897272727272728,59.20604182804028,6,11,54.54545454545454,108,0,5.231666666666668,6.418649742994333,-1.1869830763276648,A.Brown,WR,WR,,POST,19
2016,POST,19,week,5,Eli Rogers,00-0031782,Eli Rogers,ROG291905,WR,WR,17,3900,2016,3200524f-4729-1905-a030-ddc033cc0a2a,Eli,Rogers,Eli,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wj9e3uvudi1wvdsr0qdi,WR,3900,4.573333333333334,2.635969658127199,7.692857142857141,20.855925639039498,5,7,71.42857142857143,27,0,1.2620000000000018,3.0195196151755996,-1.7575196151755978,E.Rogers,SLOT_WR,WR,,POST,19
2016,POST,19,week,5,Jesse James,00-0032135,Jesse James,JAM239797,TE,TE,81,3900,2016,32004a41-4d23-9797-c82d-bde8548b3188,Jesse,James,Jesse,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/frjwjsoadrmhxjri77ij,TE,3900,7.760000000000001,5.656797495514705,7.998333333333332,18.58636715724245,5,6,83.33333333333334,83,0,7.952000000000001,8.367968273162,-0.415968273162,J.James,TE,TE,,POST,19
2016,POST,19,week,5,Doug Baldwin,00-0028434,Doug Baldwin,BAL312014,WR,WR,89,4600,2016,32004241-4c31-2014-c93d-20c503b6b7fe,Doug,Baldwin,Doug,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kccmcttfdtl7m3g49vb8,WR,4600,4.26,2.4376935773919883,16.40555555555555,36.0790734043593,5,9,55.55555555555556,80,1,3.0159999999999982,2.5898072958,0.4261927041999982,D.Baldwin,SLOT_WR,WR,,POST,19
2016,POST,19,week,5,Paul Richardson,00-0031257,Paul Richardson,RIC593564,WR,WR,10,4600,2016,32005249-4359-3564-6fd7-029e19597fb9,Paul,Richardson,Paul,Jr.,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jxsldwomavxfbs7gueqt,WR,4600,5.508000000000001,3.4538551170413205,23.434,28.63112110253153,4,5,80.0,83,0,5.9725,6.7033559679925,-0.7308559679924995,P.Richardson,WR,WR,,POST,19
2016,POST,20,week,5,Julio Jones,00-0027944,Julio Jones,JON640315,WR,WR,11,0200,2016,32004a4f-4e64-0315-6848-b53a911b9cd3,Quintorris,Jones,Julio,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qs9ucm0ucvjjkbumufh8,WR,0200,4.890833333333334,2.071347022750215,11.867499999999998,38.47878951634692,9,12,75.0,180,2,9.53,5.833492206200889,3.6965077937991104,J.Jones,WR,WR,37079,POST,20
2016,POST,20,week,5,Mohamed Sanu,00-0029632,Mohamed Sanu,SAN808447,WR,WR,12,0200,2016,32005341-4e80-8447-be59-af7546fda327,Mohamed,Sanu,Mohamed,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/h7hgvvjlefzoy7nbeb2j,WR,0200,6.372857142857143,2.8407191230868807,10.994285714285713,20.794379897325044,5,7,71.42857142857143,52,1,-0.2799999999999983,0.90917797088626,-1.1891779708862582,M.Sanu,WR,WR,38613,POST,20
2016,POST,20,week,5,Jordy Nelson,00-0026176,Jordy Nelson,NEL517441,WR,WR,87,1800,2016,32004e45-4c51-7441-cb9a-dcc50c9bd02c,Jordy,Nelson,Jordy,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bde2n4ozsakatgs4yyp2,WR,1800,6.485555555555556,2.313575851337827,15.117777777777782,34.522480462803216,6,9,66.66666666666666,67,1,1.3050000000000006,2.5939937680951664,-1.2889937680951657,J.Nelson,WR,WR,,POST,20
2016,POST,20,week,5,Jared Cook,00-0027061,Jared Cook,COO152641,TE,TE,89,1800,2016,3200434f-4f15-2641-bb32-32c02af1d6b5,Jared,Cook,Jared,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cogz3snqmlqne2ehsn7y,TE,1800,4.622727272727273,2.6102529873606444,10.1575,30.927128793260938,7,12,58.333333333333336,78,1,2.972857142857143,3.959699528555714,-0.9868423856985711,J.Cook,SLOT_WR,WR,,POST,20
2016,POST,20,week,5,Randall Cobb,00-0028002,Randall Cobb,COB365535,WR,WR,18,1800,2016,3200434f-4236-5535-cf6f-4337b5dff0b3,Randall,Cobb,Randall,II,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mqz6skxxvjzs9pithxab,WR,1800,5.5175,2.5853009766052413,10.036666666666665,22.919415406475185,6,9,66.66666666666666,82,0,3.5550000000000015,4.827617347243333,-1.2726173472433313,R.Cobb,SLOT_WR,WR,,POST,20
2016,POST,20,week,5,Martellus Bennett,00-0026201,Martellus Bennett,BEN379259,TE,TE,88,3200,2016,32004245-4e37-9259-4e00-fc30bbd337df,Martellus,Bennett,Martellus,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/repls3tq1d4jnvwmaqia,TE,3200,4.63,5.071840638679838,2.343999999999999,4.305183117217059,5,5,100.0,32,0,4.056000000000001,5.148803901674,-1.0928039016739994,M.Bennett,TE,TE,33142,POST,20
2016,POST,20,week,5,Julian Edelman,00-0027150,Julian Edelman,EDE425791,WR,WR,11,3200,2016,32004544-4542-5791-52f0-bc67f5a8aae9,Julian,Edelman,Julian,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u0hbuo2bsvtlg7lnxm43,WR,3200,8.608333333333333,3.931969831789368,6.208999999999999,22.807919773720755,8,10,80.0,118,1,8.735000000000001,4.03894615173,4.696053848270001,J.Edelman,WR,WR,34683,POST,20
2016,POST,20,week,5,Chris Hogan,00-0028237,Chris Hogan,HOG008552,WR,WR,15,3200,2016,3200484f-4700-8552-d771-1e9cfd53695f,Chris,Hogan,Chris,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dssn7zhhr5aqj3ujotfy,WR,3200,7.615833333333334,4.036735481381055,13.295833333333336,58.608529552216915,9,12,75.0,180,2,6.446666666666666,7.302256231713112,-0.8555895650464453,C.Hogan,WR,WR,37737,POST,20
2016,POST,20,week,5,Antonio Brown,00-0027793,Antonio Brown,BRO000001,WR,WR,84,3900,2016,32004252-4f00-0001-4ac0-67a98b776d89,Antonio,Brown,Antonio,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cyerysyv0ar5zndo5wik,WR,3900,2.9266666666666667,4.185467714394422,7.023333333333333,13.421237021466336,7,9,77.77777777777779,77,0,4.734285714285714,6.0660949775179995,-1.3318092632322855,A.Brown,WR,WR,,POST,20
2016,POST,20,week,5,Cobi Hamilton,00-0030290,Cobi Hamilton,HAM196632,WR,WR,83,3900,2016,32004841-4d19-6632-9562-044760f49032,Cobi,Hamilton,Cobi,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fslk4pbx1mtdjdl5zk9g,WR,3900,2.3939999999999997,2.377544359030664,17.228,18.289912308639618,2,5,40.0,37,1,2.719999999999999,3.41915297508,-0.699152975080001,C.Hamilton,WR,WR,,POST,20
2016,POST,20,week,5,Eli Rogers,00-0031782,Eli Rogers,ROG291905,WR,WR,17,3900,2016,3200524f-4729-1905-a030-ddc033cc0a2a,Eli,Rogers,Eli,,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wj9e3uvudi1wvdsr0qdi,WR,3900,4.49,3.063629450074784,7.416999999999999,15.74834915175064,7,10,70.0,66,0,2.962857142857143,5.78160934789143,-2.818752205034287,E.Rogers,SLOT_WR,WR,,POST,20
