season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_suffix,player_season_type,player_week
2019,PRE,3,week,5,Derrick Willies,00-0034258,Derrick Willies,D.Willies,WIL593224,WR,WR,84,1050,2019,46511,32005749-4c59-3224-d50d-07bf86e9c28a,Derrick,Willies,Derrick,WR,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rmioj9lqsbhzgojtsq0u,WR,1050,3.9149999999999996,3.197758358303158,9.698333333333332,15.691826443383757,2,6,33.33333333333333,16,0,4.425000000000001,4.452075660228729,-0.027075660228728538,,PRE,3
2019,PRE,3,week,5,Marcus Lucas,00-0031121,Marcus Lucas,M.Lucas,LUC080913,TE,TE,80,1200,2019,41938,32004c55-4308-0913-4864-5de722d9be7b,Marcus,Lucas,Marcus,TE,TE,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aqggz3ufskmp2uju0hwq,TE,1200,6.243333333333333,3.3013723385550566,8.58,12.270289595995711,4,6,66.66666666666666,50,0,2.76,4.462153524160385,-1.7021535241603853,,PRE,3
2019,PRE,3,week,5,Devin Smith,00-0031934,Devin Smith,D.Smith,SMI202710,WR,WR,15,1200,2019,42380,3200534d-4920-2710-5876-087c34c4a942,Devin,Smith,Devin,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tcxsufimlhunswowckmw,WR,1200,6.439000000000002,2.1081793330440584,15.061000000000002,35.8979859373138,6,10,60.0,79,0,-0.06833333333333395,1.1210058679183323,-1.1893392012516664,,PRE,3
2019,PRE,3,week,5,Troy Fumagalli,00-0034393,Troy Fumagalli,T.Fumagalli,FUM059326,TE,TE,84,1400,2019,46225,32004655-4d05-9326-996b-be8ae628f854,Troy,Fumagalli,Troy,TE,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eyha7ffqaz9ktmxbufcq,TE,1400,3.4875,2.0541331107725753,5.867999999999999,11.517625814556016,5,5,100.0,44,0,2.932000000000001,3.459194564819336,-0.527194564819335,,PRE,3
2019,PRE,3,week,5,Trevor Davis,00-0032423,Trevor Davis,T.Davis,DAV778929,WR,WR,11,1800,2019,43452,32004441-5677-8929-166a-9f85897c200e,Trevor,Davis,Trevor,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gigsemzd0qjlhxboelpc,WR,1800,5.409999999999999,2.1805551234161555,14.306666666666667,24.12184566964537,5,6,83.33333333333334,78,1,5.212,3.246596300601959,1.9654036993980406,,PRE,3
2019,PRE,3,week,5,Kalif Raymond,00-0032464,Kalif Raymond,K.Raymond,RAY748263,WR,WR,14,2100,2019,43584,32005241-5974-8263-1ad0-b2ba085ce237,Kalif,Raymond,Kalif,SLOT_WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dk07hupjowmg0mnpmvwo,WR,2100,5.114,2.9854386561436606,8.979999999999999,22.022758485383555,5,5,100.0,58,0,2.620000000000001,6.03616589307785,-3.4161658930778493,,PRE,3
2019,PRE,3,week,5,Jordan Thomas,00-0034420,Jordan Thomas,J.Thomas,THO263261,TE,TE,83,2120,2019,46280,32005448-4f26-3261-42f2-ffe8415f2381,Jordan,Thomas,Jordan,TE,TE,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xteh33cytzmvrhqyini6,TE,2120,5.18,1.5178576935963684,10.27833333333333,22.579818394844754,2,6,33.33333333333333,33,0,6.93,4.446806192398071,2.4831938076019284,,PRE,3
2019,PRE,3,week,5,Marcus Johnson,00-0032980,Marcus Johnson,M.Johnson,JOH490446,WR,WR,16,2200,2019,44003,32004a4f-4849-0446-9fc1-0d959fdf39c6,Marcus,Johnson,Marcus,WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/utgz7hwb1pzjm4dhrr7b,WR,2200,5.88,2.765388071195578,7.0,10.842291131005855,2,5,40.0,9,0,5.52,9.546469926834106,-4.026469926834107,,PRE,3
2019,PRE,3,week,5,Krishawn Hogan,00-0033604,Krishawn Hogan,K.Hogan,HOG023409,WR,WR,83,2200,2019,45474,3200484f-4702-3409-5a3b-2813760347f3,Krishawn,Hogan,Krishawn,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxw9mclsvbju33ixnqz9,WR,2200,5.423333333333333,1.5922753139789567,8.950000000000001,13.862643660357488,4,5,80.0,35,0,1.1249999999999982,1.7009771317243576,-0.5759771317243594,,PRE,3
2019,PRE,3,week,5,Tre McBride,00-0032123,Tre McBride,T.McBride,MCB743359,WR,WR,88,2250,2019,42588,32004d43-4274-3359-9a34-a32802e90c57,Douglas,McBride,Tre,SLOT_WR,WR,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxiebdueieuygbu3b14z,WR,2250,3.8883333333333336,3.1217026649769806,8.063333333333333,21.79279279279279,3,6,50.0,31,0,5.173333333333332,7.13745375474294,-1.964120421409608,III,PRE,3
2019,PRE,3,week,5,C.J. Board,00-0033367,C.J. Board,C.Board,BOA313482,WR,WR,16,2250,2019,45255,3200424f-4131-3482-9951-6db691fd8952,Clarence,Board,C.J.,WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kp88ulodkaslupsodcyo,WR,2250,3.478,1.8909833922737747,10.724000000000002,24.15315315315316,4,5,80.0,56,0,3.429999999999998,2.1548238545656204,1.2751761454343775,,PRE,3
2019,PRE,3,week,5,Dede Westbrook,00-0033839,Dede Westbrook,D.Westbrook,WES551470,WR,WR,12,2250,2019,44923,32005745-5355-1470-8067-83ca40023853,Decrick,Westbrook,Dede,SLOT_WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ka3wmdkh42mcj3lgbjoe,WR,2250,5.355,2.035563969934888,10.76,33.927927927927925,4,7,57.14285714285714,29,1,1.4825000000000017,2.3449562191963196,-0.8624562191963179,,PRE,3
2019,PRE,3,week,5,Cody Thompson,00-0035164,Cody Thompson,C.Thompson,THO480148,WR,WR,83,2310,2019,48266,32005448-4f48-0148-e3e0-9719db2d8913,Cody,Thompson,Cody,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aave7ivjywwbe4uekoia,WR,2310,5.11,1.6579895903251036,11.834000000000001,36.36084311436122,1,5,20.0,5,0,4.659999999999997,5.435314178466797,-0.7753141784668003,,PRE,3
2019,PRE,3,week,5,Jalen Greene,00-0035610,Jalen Greene,J.Greene,GRE460594,WR,WR,3,2510,2019,48773,32004752-4546-0594-8472-7d9224b75e82,Jalen,Greene,Jalen,WR,WR,03,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/giscxahmc1gqdf26y8wy,WR,2510,4.752,1.571183634396851,10.788,21.029239766081872,1,5,20.0,4,1,,,,,PRE,3
2019,PRE,3,week,5,De'Mornay Pierson-El,00-0034103,De'Mornay Pierson-El,D.Pierson-El,PIE660660,WR,WR,9,2520,2019,46361,32005049-4566-0660-9cc6-62078d186da4,De'Mornay,Pierson-El,De'Mornay,SLOT_WR,WR,09,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jd5cuvjgdvlvgi0gyruk,WR,2520,5.995,2.308766949470768,9.165000000000001,28.485733822341015,6,10,60.0,38,1,1.6083333333333332,2.9251686533292136,-1.3168353199958804,,PRE,3
2019,PRE,3,week,5,Paul Butler,00-0034313,Paul Butler,P.Butler,BUT504180,TE,TE,81,2520,2019,46538,32004255-5450-4180-d2f3-121f68eaa436,Paul,Butler,Paul,TE,TE,81,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vap20jje4zm6paqddoya,TE,2520,6.653333333333333,3.525084079635994,2.5320000000000022,3.934854230123704,3,5,60.0,18,0,3.4433333333333302,3.272158016761144,0.1711753165721861,,PRE,3
2019,PRE,3,week,5,Keelan Doss,00-0035120,Keelan Doss,K.Doss,DOS523180,WR,WR,89,2520,2019,48228,3200444f-5352-3180-911e-9120a7a10e9c,Keelan,Doss,Keelan,WR,WR,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fpf5c5mcaewqzyr9n0ck,WR,2520,5.47,3.8671138615141496,5.455999999999999,8.47889600298377,4,5,80.0,51,0,7.877500000000001,10.075886964797974,-2.1983869647979724,,PRE,3
2019,PRE,3,week,5,Phillip Dorsett,00-0032208,Phillip Dorsett,P.Dorsett,DOR488199,WR,WR,13,3200,2019,42372,3200444f-5248-8199-3ca5-f2de722dd057,Phillip,Dorsett,Phillip,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/imisp1exzlw9m0yvy5rh,WR,3200,7.340000000000001,4.206639495848447,6.17,16.274775793202203,7,7,100.0,47,0,0.5442857142857146,4.900792692388807,-4.356506978103092,Jr.,PRE,3
2019,PRE,3,week,5,Jakobi Meyers,00-0034960,Jakobi Meyers,J.Meyers,MEY171606,WR,WR,16,3200,2019,48097,32004d45-5917-1606-4197-8f46779fb9b7,Jakobi,Meyers,Jakobi,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zftpoiqvpw1jmyt5l81l,WR,3200,7.678181818181819,1.6444647229704517,12.514166666666668,56.58678121938353,7,12,58.333333333333336,74,0,1.5985714285714283,1.808458455971309,-0.20988702739988074,,PRE,3
2019,PRE,3,week,5,Dan Arnold,00-0034011,Dan Arnold,D.Arnold,ARN413883,TE,TE,85,3300,2019,45785,32004152-4e41-3883-2521-46a3b5976b3b,Daniel,Arnold,Dan,TE,TE,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sca7yy4gfdwso9v3eys9,TE,3300,3.58,2.9452578470706983,14.420000000000002,22.879204569494398,5,6,83.33333333333334,83,0,2.872,3.5406036376953125,-0.6686036376953126,,PRE,3
2019,PRE,3,week,5,Emmanuel Butler,00-0034943,Emmanuel Butler,E.Butler,BUT161242,WR,WR,17,3300,2019,48071,32004255-5416-1242-2b19-26e97bf335da,Emmanuel,Butler,Emmanuel,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sbjcochu8y9nfxfvnmfz,WR,3300,6.63,2.447874361572812,4.092000000000001,5.410408292786124,4,5,80.0,27,0,3.224999999999998,2.5444547832012177,0.6805452167987802,,PRE,3
2019,PRE,3,week,5,Greg Ward,00-0033733,Greg Ward,G.Ward,WAR170484,WR,WR,6,3700,2019,45607,32005741-5217-0484-b321-8aea367bc0a5,Gregory,Ward,Greg,SLOT_WR,WR,06,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xucwcnyuf1k0tnxogtkj,WR,3700,4.826,2.637540225601434,9.604000000000001,24.441390543085465,4,5,80.0,45,0,2.799999999999999,1.8969858065247536,0.9030141934752454,,PRE,3
2019,PRE,3,week,5,J.J. Arcega-Whiteside,00-0035246,J.J. Arcega-Whiteside,J.Arcega-Whiteside,ARC336505,WR,WR,19,3700,2019,47840,32004152-4333-6505-70a1-e94c6ecf2bd3,Jose Joaquin,Arcega-Whiteside,J.J.,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkgyy6tcouzgwb8ss2v4,WR,3700,3.195555555555556,3.010960761709632,7.342222222222221,33.63363363363363,8,9,88.88888888888889,104,1,6.352500000000001,3.601696789264679,2.750803210735322,,PRE,3
2019,PRE,3,week,5,Pharoh Cooper,00-0033111,Pharoh Cooper,P.Cooper,COO679646,WR,WR,12,3800,2019,43406,3200434f-4f67-9646-cb70-e583ad437505,Pharoh,Cooper,Pharoh,SLOT_WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpa5bclwtv0x4ehntjrr,WR,3800,9.375,4.955288589859956,18.312,24.183835182250398,3,5,60.0,59,0,4.476666666666664,4.7681857744852705,-0.29151910781860657,,PRE,3
2019,PRE,3,week,5,Ricky Seals-Jones,00-0033611,Ricky Seals-Jones,R.Seals-Jones,SEA449742,TE,TE,86,3800,2019,45481,32005345-4144-9742-e3b2-759908a92e0d,Roderick,Seals-Jones,Ricky,SLOT_WR,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rmsvy1ooksbk6qwihdxk,TE,3800,5.833333333333333,3.2749991733202286,6.936000000000003,9.16006339144216,3,5,60.0,22,0,4.623333333333332,4.680721600850423,-0.057388267517090696,,PRE,3
2019,PRE,3,week,5,Christian Kirk,00-0034775,Christian Kirk,C.Kirk,KIR257918,WR,WR,13,3800,2019,46116,32004b49-5225-7918-e402-81feed3bdafb,Christian,Kirk,Christian,SLOT_WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xhicurlusjfytzmkrfo9,WR,3800,5.426,2.2456555810564,11.353333333333333,17.99260433174855,2,6,33.33333333333333,5,0,1.2399999999999984,4.968247890472412,-3.7282478904724137,,PRE,3
2019,PRE,3,week,5,KeeSean Johnson,00-0035287,KeeSean Johnson,K.Johnson,JOH000018,WR,WR,19,3800,2019,47957,32004a4f-4800-0018-9595-504f85cf2f56,KeeSean,Johnson,KeeSean,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k6na79hmornivrqegvvk,WR,3800,4.414285714285714,2.2831763957072586,9.534285714285716,17.628103539355525,7,7,100.0,85,0,2.608571428571429,2.8924483231135776,-0.2838768945421486,,PRE,3
2019,PRE,3,week,5,JuJu Smith-Schuster,00-0033857,JuJu Smith-Schuster,J.Smith-Schuster,SMI829709,WR,WR,19,3900,2019,44874,3200534d-4982-9709-6877-2f8181b1e986,John,Smith-Schuster,JuJu,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sp4gz46f1rkpksvsmtg7,WR,3900,6.65,4.796731626449625,6.467999999999999,13.325641765214883,4,5,80.0,37,1,4.345000000000001,3.6093578338623047,0.735642166137696,,PRE,3
2019,PRE,3,week,5,Dante Pettis,00-0034860,Dante Pettis,D.Pettis,PET735981,WR,WR,18,4500,2019,46113,32005045-5473-5981-8eda-5f27db81c106,Dante,Pettis,Dante,SLOT_WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/d0utivdrtm4tumhdm3ik,WR,4500,5.682499999999999,3.6289363508038024,6.492000000000002,12.79262236935446,3,5,60.0,36,0,7.049999999999997,8.029333273569742,-0.9793332735697451,,PRE,3
2019,PRE,3,week,5,Jacob Hollister,00-0033387,Jacob Hollister,J.Hollister,HOL292467,TE,TE,48,4600,2019,45281,3200484f-4c29-2467-de51-661befd08df1,Jacob,Hollister,Jacob,TE,TE,48O,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekswzksp2camcm4yrznj,TE,4600,6.0133333333333345,3.0414251915516948,5.611999999999998,11.88227821300021,3,5,60.0,17,0,0.1700000000000017,1.4041456778844197,-1.234145677884418,,PRE,3
2019,PRE,3,week,5,Breshad Perriman,00-0032054,Breshad Perriman,B.Perriman,PER440170,WR,WR,19,4900,2019,42369,32005045-5244-0170-6920-f60eb457c1fb,Breshad,Perriman,Breshad,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bne5jiks934q5elln42g,WR,4900,7.626,1.76305207123863,27.438,37.89360291680477,2,5,40.0,15,0,2.0350000000000037,2.2277491092681885,-0.19274910926818478,,PRE,3
2019,PRE,3,week,5,Chris Godwin,00-0033921,Chris Godwin,C.Godwin,GOD549393,WR,WR,12,4900,2019,44896,3200474f-4454-9393-6eec-24189dd66641,Rod,Godwin,Chris,SLOT_WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gv8mcd9ndaqdud3yeooe,WR,4900,7.271666666666666,2.158289826667785,6.955000000000003,11.526350679482935,4,6,66.66666666666666,52,0,7.687499999999997,4.324010729789734,3.3634892702102634,,PRE,3
2019,PRE,3,week,5,Tanner Hudson,00-0034613,Tanner Hudson,T.Hudson,HUD753368,TE,TE,88,4900,2019,46797,32004855-4475-3368-5306-edfb2fda948f,Tanner,Hudson,Tanner,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gw9gqdwklqjkyjnp5mtq,TE,4900,5.987500000000001,1.465644856853314,8.401428571428571,16.24406142967628,4,7,57.14285714285714,49,0,5.112500000000001,2.9827427864074707,2.12975721359253,,PRE,3
2019,PRE,3,week,5,Scott Miller,00-0035298,Scott Miller,S.Miller,MIL546315,WR,WR,10,4900,2019,47991,32004d49-4c54-6315-cdf3-7806972abae8,Scott,Miller,Scott,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ecgl1wedses2bpw4uvv6,WR,4900,7.1066666666666665,2.8121237361068996,8.928333333333335,14.796707546127502,2,6,33.33333333333333,15,0,6.505000000000003,3.2037376761436462,3.3012623238563563,,PRE,3
2019,PRE,3,week,5,Cam Sims,00-0034104,Cam Sims,C.Sims,SIM667389,WR,WR,89,5110,2019,46362,32005349-4d66-7389-635d-47b12e2ab8b9,Cam,Sims,Cam,WR,WR,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u9pjlyn6owtyn46yjxo5,WR,5110,3.1140000000000003,2.576398390325751,10.803999999999998,26.34094012092842,3,5,60.0,48,0,8.466666666666667,8.050163745880127,0.41650292078653983,,PRE,3
2019,PRE,4,week,5,Jaeden Graham,00-0034788,Jaeden Graham,J.Graham,GRA199272,TE,TE,87,0200,2019,46959,32004752-4119-9272-d01a-e4b62d9ea10c,Jaeden,Graham,Jaeden,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ciragd5xgdhw59tnflwg,TE,0200,5.202500000000001,2.15221624394529,9.886,21.854275355911223,3,5,60.0,35,0,2.4833333333333343,3.028990109761556,-0.5456567764282219,,PRE,4
2019,PRE,4,week,5,Jaleel Scott,00-0034267,Jaleel Scott,J.Scott,SCO365808,WR,WR,12,0325,2019,46201,32005343-4f36-5808-98b7-b71f9bf197cd,Jaleel,Scott,Jaleel,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/npoq59gzmfmtwmrfdnhk,WR,0325,7.454000000000001,2.9894666879277856,11.154,38.621883656509695,6,10,60.0,87,1,4.796666666666666,4.361304561297099,0.4353621053695669,,PRE,4
2019,PRE,4,week,5,Duke Williams,00-0032945,Duke Williams,D.Williams,WIL236356,WR,WR,82,0610,2019,43993,32005749-4c23-6356-e5cc-fc801aeff0b6,D'haquille,Williams,D'haquille,WR,WR,82,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a7dtqzmptaqj64opqzut,WR,0610,7.884,2.1080013636145405,13.245999999999999,35.87951676688877,2,5,40.0,18,0,0.38000000000000256,0.6501818299293518,-0.27018182992934925,,PRE,4
2019,PRE,4,week,5,Ray-Ray McCloud,00-0034407,Ray-Ray McCloud,R.McCloud,MCC417118,WR,WR,14,0610,2019,46256,32004d43-4341-7118-745c-2c9756292bc8,Ray-Ray,McCloud,Ray-Ray,SLOT_WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ntswrzbqzdgjumxoutd9,WR,0610,7.759999999999999,2.6540766561600697,1.2380000000000018,3.3533777561081357,5,5,100.0,48,0,8.361999999999998,4.174746823310852,4.187253176689146,,PRE,4
2019,PRE,4,week,5,Nick Easley,00-0035353,Nick Easley,N.Easley,EAS131508,WR,WR,86,0610,2019,48483,32004541-5313-1508-660e-564e796b11f3,Nick,Easley,Nick,SLOT_WR,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ybwochqjrnkvwxivwrzo,WR,0610,6.35,2.1750467509234253,4.253333333333334,13.825234303050001,4,6,66.66666666666666,41,0,9.24,2.653100296854973,6.586899703145027,,PRE,4
2019,PRE,4,week,5,DeAndrew White,00-0031511,DeAndrew White,D.White,WHI152624,WR,WR,18,0750,2019,42607,32005748-4915-2624-26c3-e9625de98423,DeAndrew,White,DeAndrew,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zacsaqj4qiijpsrthibe,WR,0750,4.2316666666666665,2.749411393208413,13.608333333333334,25.49729881647566,4,6,66.66666666666666,94,0,15.962499999999999,9.270085245370865,6.692414754629134,,PRE,4
2019,PRE,4,week,5,Thomas Ives,00-0035074,Thomas Ives,T.Ives,IVE604368,WR,WR,14,0810,2019,48171,32004956-4560-4368-7329-d324cbe83573,Thomas,Ives,Thomas,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gbagwolrar5iou2s2eoj,WR,0810,6.126250000000001,1.9913410731256431,12.441111111111113,31.855813821161338,5,9,55.55555555555556,99,0,6.547999999999999,3.00134482383728,3.546655176162719,,PRE,4
2019,PRE,4,week,5,Jesper Horsted,00-0035562,Jesper Horsted,J.Horsted,HOR532134,TE,TE,47,0810,2019,48700,3200484f-5253-2134-c6eb-779645e4a678,Jesper,Horsted,Jesper,TE,TE,47O,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nahcxub0kvttzsnf4ar7,TE,0810,6.2875,2.02678702537355,13.778571428571427,27.440325471563902,5,7,71.42857142857143,82,1,3.0900000000000007,3.3784791946411135,-0.2884791946411127,,PRE,4
2019,PRE,4,week,5,Cody Core,00-0032795,Cody Core,C.Core,COR258226,WR,WR,16,0920,2019,43488,3200434f-5225-8226-f861-d9846eff095d,Cody,Core,Cody,WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kqipbuulj7tziw0dgz9f,WR,0920,5.609,3.0261733639647033,11.812000000000001,34.956053386996544,5,10,50.0,75,0,7.948000000000002,5.796739017963409,2.151260982036593,,PRE,4
2019,PRE,4,week,5,Ventell Bryant,00-0035548,Ventell Bryant,V.Bryant,BRY670115,WR,WR,81,0920,2019,48684,32004252-5967-0115-3bb5-0a7e2ba16ad7,Ventell,Bryant,Ventell,SLOT_WR,WR,81,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qa3whaflos4a7rqxx6nc,WR,0920,6.496,2.7299883836822394,6.546153846153847,25.184220650469065,9,13,69.23076923076923,83,0,3.8000000000000003,4.4303689863946705,-0.6303689863946702,,PRE,4
2019,PRE,4,week,5,Braxton Miller,00-0033069,Braxton Miller,B.Miller,MIL146472,WR,WR,12,1050,2019,43374,32004d49-4c14-6472-6603-0ba93d9ad785,Braxton,Miller,Braxton,SLOT_WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ya38kjppomtdyqbq5cyg,WR,1050,4.9316666666666675,3.5689665990017905,7.246666666666666,10.526060958191104,3,6,50.0,19,0,5.403333333333333,6.478768348693848,-1.0754350153605143,,PRE,4
2019,PRE,4,week,5,Ishmael Hyman,00-0034922,Ishmael Hyman,I.Hyman,HYM029663,WR,WR,16,1050,2019,47243,32004859-4d02-9663-52a4-c675bbd406cb,Ishmael,Hyman,Ishmael,WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uzwqgidtltcvxvzicikj,WR,1050,5.186,1.856884051009184,16.437272727272727,43.77224199288256,5,11,45.45454545454545,61,0,3.560000000000001,2.3989774763584135,1.1610225236415874,,PRE,4
2019,PRE,4,week,5,Marcus Lucas,00-0031121,Marcus Lucas,M.Lucas,LUC080913,TE,TE,80,1200,2019,41938,32004c55-4308-0913-4864-5de722d9be7b,Marcus,Lucas,Marcus,TE,TE,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aqggz3ufskmp2uju0hwq,TE,1200,5.6066666666666665,2.6086698733846463,2.6557142857142852,7.617915830020898,5,7,71.42857142857143,28,0,4.630000000000001,6.741071492433548,-2.111071492433547,,PRE,4
2019,PRE,4,week,5,Ced Wilson,00-0034418,Ced Wilson,C.Wilson,WIL656498,WR,WR,16,1200,2019,46277,32005749-4c65-6498-c69c-d263ba915a14,Cedrick,Wilson,Cedrick,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mqx2ue8p1i49rsft8lrx,WR,1200,6.344444444444445,2.8518387326765673,11.819,48.432569766012385,5,10,50.0,49,0,4.279999999999999,4.625973796844482,-0.3459737968444827,,PRE,4
2019,PRE,4,week,5,Fred Brown,00-0033994,Fred Brown,F.Brown,BRO435981,WR,WR,19,1400,2019,45797,32004252-4f43-5981-a46c-bdab7f15b0d3,Frederick,Brown,Fred,WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/znusfrg95tvjjnuxk2sv,WR,1400,7.554,3.3626162757863716,10.463999999999999,14.389438943894389,5,5,100.0,66,1,4.002000000000001,4.183228540420532,-0.18122854042053138,,PRE,4
2019,PRE,4,week,5,River Cracraft,00-0034054,River Cracraft,R.Cracraft,CRA117607,WR,WR,11,1400,2019,45900,32004352-4111-7607-73cf-c45c2c324726,Tanner,Cracraft,River,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cmg3fw66vehtadxsxhgy,WR,1400,7.730000000000001,3.8615892701022005,2.6549999999999994,4.38118811881188,6,6,100.0,41,0,4.178333333333334,4.379215816656749,-0.20088248332341507,,PRE,4
2019,PRE,4,week,5,Teo Redding,00-0034647,Teo Redding,T.Redding,RED335474,WR,WR,88,1800,2019,46831,32005245-4433-5474-8796-304e33a04d64,Teo,Redding,Teo,WR,WR,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iiwfrqwa1afsapoyjjrv,WR,1800,5.62,2.885887437041815,14.806666666666667,44.00634040023777,4,6,66.66666666666666,49,0,2.1874999999999982,6.473747238516808,-4.286247238516809,,PRE,4
2019,PRE,4,week,5,Cody Hollister,00-0033386,Cody Hollister,C.Hollister,HOL292273,WR,WR,16,2100,2019,45280,3200484f-4c29-2273-c1c4-918c5ca7766d,Cody,Hollister,Cody,WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/btorztpyggvam92n1wii,WR,2100,6.765000000000001,1.5243687622644781,11.138333333333334,29.361627345019997,4,6,66.66666666666666,50,0,2.75,4.365401141345501,-1.615401141345501,,PRE,4
2019,PRE,4,week,5,Papi White,00-0035376,Papi White,P.White,WHI371918,WR,WR,80,2100,2019,48506,32005748-4937-1918-f661-7b14631fd526,Papi,White,Papi,SLOT_WR,WR,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s0prbqb8eigcjqdo6wyo,WR,2100,5.739999999999999,2.6313333980703972,4.1383333333333345,10.909011027634994,2,6,33.33333333333333,15,0,2.2499999999999964,3.5443921089172363,-1.2943921089172399,,PRE,4
2019,PRE,4,week,5,Jerell Adams,00-0032429,Jerell Adams,J.Adams,ADA400343,TE,TE,89,2120,2019,43473,32004144-4140-0343-fd0c-4595e9eb7550,Jerell,Adams,Jerell,TE,TE,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/abomoszneuismb64qcgy,TE,2120,4.744,3.6168815485909716,3.736666666666667,5.840366781285819,5,6,83.33333333333334,36,1,2.6619999999999995,3.4150148153305055,-0.7530148153305061,,PRE,4
2019,PRE,4,week,5,Chad Hansen,00-0033840,Chad Hansen,C.Hansen,HAN612772,WR,WR,85,2120,2019,44954,32004841-4e61-2772-c6a9-08caa43eb67b,Timothy,Hansen,Chad,WR,WR,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a0vvlhbdw91ewmi5hioo,WR,2120,8.906,2.2034116701489745,21.075999999999997,27.451286860477225,3,5,60.0,41,0,1.8766666666666698,3.008026401201884,-1.131359734535214,,PRE,4
