season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_suffix,player_season_type,player_week
2017,POST,18,week,5,Corey Davis,00-0033871,Corey Davis,C.Davis,DAV247957,WR,WR,84,2100,2017,44817,32004441-5624-7957-ef31-0e38b3301e4b,Corey,Davis,Corey,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvc0v713yjjeq5pvlep4,WR,2100,4.901428571428572,3.7877589325696133,11.134285714285712,25.6761653763795,4,7,57.14285714285714,35,0,5.985000000000003,4.860753293775701,1.1242467062243016,,POST,18
2017,POST,18,week,5,Dede Westbrook,00-0033839,Dede Westbrook,D.Westbrook,WES551470,WR,WR,12,2250,2017,44923,32005745-5355-1470-8067-83ca40023853,Decrick,Westbrook,Dede,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ka3wmdkh42mcj3lgbjoe,WR,2250,6.132857142857142,2.5700331262800398,6.945,64.29811364425414,5,8,62.5,48,0,4.311999999999999,3.9110371906551675,0.40096280934483186,,POST,18
2017,POST,18,week,5,Tyreek Hill,00-0033040,Tyreek Hill,T.Hill,HIL628694,WR,WR,10,2310,2017,43454,32004849-4c62-8694-8490-45499711dee4,Tyreek,Hill,Tyreek,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/daheq1ssy3lui6kxtudq,WR,2310,5.974444444444444,3.6017705275677243,7.713636363636363,38.374564696304994,7,11,63.63636363636363,87,0,11.671428571428573,10.277840529604873,1.3935880418236994,,POST,18
2017,POST,18,week,5,Robert Woods,00-0030431,Robert Woods,R.Woods,WOO561144,WR,WR,17,2510,2017,39989,3200574f-4f56-1144-59b1-dbf0c9bdb37a,Robert,Woods,Robert,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vwtoba3zfsmti9s9wwau,WR,2510,7.250714285714286,3.5384940763536683,13.139285714285714,43.66350969640864,9,14,64.28571428571429,142,0,3.1422222222222245,2.0786920006815963,1.0635302215406282,,POST,18
2017,POST,18,week,5,Cooper Kupp,00-0033908,Cooper Kupp,C.Kupp,KUP534597,WR,WR,18,2510,2017,44881,32004b55-5053-4597-b958-87408c31956f,Cooper,Kupp,Cooper,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kfmofyneoponii4twxdq,WR,2510,7.054545454545454,3.7391077555602132,8.229999999999999,25.395808113176187,8,13,61.53846153846154,69,1,1.2700000000000014,2.6712229712786684,-1.401222971278667,,POST,18
2017,POST,18,week,5,Ted Ginn,00-0025396,Ted Ginn,T.Ginn,GIN403290,WR,WR,19,3300,2017,32202,32004749-4e40-3290-b291-829cfef68d62,Ted,Ginn,Ted,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/myuaipuopeaowqpksxnn,WR,3300,6.501666666666666,1.5840278030896624,23.95,40.44583298150805,4,6,66.66666666666666,115,1,10.420000000000002,6.8513125873629495,3.5686874126370522,Jr.,POST,18
2017,POST,18,week,5,Brandon Coleman,00-0030801,Brandon Coleman,B.Coleman,COL222062,WR,WR,16,3300,2017,41639,3200434f-4c22-2062-6e9b-1b84ac3daffd,Brandon,Coleman,Brandon,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mudu6l15nmg2cfvljd0d,WR,3300,6.018,3.131509811155002,10.42,14.664077232683157,4,5,80.0,44,0,2.820000000000002,2.8838908035885993,-0.06389080358859722,,POST,18
2017,POST,18,week,5,Michael Thomas,00-0032765,Michael Thomas,M.Thomas,THO308912,WR,WR,13,3300,2017,43336,32005448-4f30-8912-926a-d25d51327661,Michael,Thomas,Michael,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/liuzt7209f2hqa9mu1zw,WR,3300,5.413333333333334,2.164737279328641,10.878888888888891,27.557769709251602,8,9,88.88888888888889,131,0,5.999999999999997,3.628921399237523,2.3710786007624742,Jr.,POST,18
2017,POST,19,week,5,Julio Jones,00-0027944,Julio Jones,Ju.Jones,JON640315,WR,WR,11,0200,2017,37079,32004a4f-4e64-0315-6848-b53a911b9cd3,Quintorris,Jones,Julio,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qs9ucm0ucvjjkbumufh8,WR,0200,7.7806250000000015,2.350665701309969,12.327499999999999,67.17068519275303,9,16,56.25,101,0,1.3266666666666658,1.681896593237572,-0.35522992657090624,,POST,19
2017,POST,19,week,5,Mohamed Sanu,00-0029632,Mohamed Sanu,M.Sanu,SAN808447,WR,WR,12,0200,2017,38613,32005341-4e80-8447-be59-af7546fda327,Mohamed,Sanu,Mohamed,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/h7hgvvjlefzoy7nbeb2j,WR,0200,6.522,2.992698641326073,12.322,20.981473913635742,3,5,60.0,50,0,8.713333333333333,4.074714641079481,4.638618692253852,,POST,19
2017,POST,19,week,5,Delanie Walker,00-0024389,Delanie Walker,D.Walker,WAL115671,TE,TE,82,2100,2017,30990,32005741-4c11-5671-e747-a27704ad47c0,Delanie,Walker,Delanie,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/diknegkpqy0qnri7877z,TE,2100,6.644,3.5326460471719945,8.743333333333332,12.620892075253812,3,6,50.0,49,0,7.850000000000001,5.390458632919338,2.4595413670806634,,POST,19
2017,POST,19,week,5,Eric Decker,00-0027690,Eric Decker,E.Decker,DEC487021,WR,WR,87,2100,2017,35526,32004445-4348-7021-73da-337d6aef450b,Eric,Decker,Eric,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jg5ftnvxz4jdiajzeoyn,WR,2100,5.194285714285714,3.7413638061107943,14.349999999999998,24.16638598854833,6,7,85.71428571428571,85,0,2.2016666666666693,1.5377933398406836,0.6638733268259858,,POST,19
2017,POST,19,week,5,Rishard Matthews,00-0029580,Rishard Matthews,R.Matthews,MAT576281,WR,WR,18,2100,2017,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard,Matthews,Rishard,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fr7nzgwarzuorvi8cvlc,WR,2100,5.30625,1.918824759630657,14.506249999999998,27.91945339941298,3,8,37.5,27,0,1.8166666666666675,1.313463356788186,0.5032033098784816,,POST,19
2017,POST,19,week,5,Corey Davis,00-0033871,Corey Davis,C.Davis,DAV247957,WR,WR,84,2100,2017,44817,32004441-5624-7957-ef31-0e38b3301e4b,Corey,Davis,Corey,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvc0v713yjjeq5pvlep4,WR,2100,6.3675,2.3588433349201567,12.383750000000001,23.83438387143339,5,8,62.5,63,2,1.9200000000000004,1.2501046410334307,0.6698953589665697,,POST,19
2017,POST,19,week,5,Marqise Lee,00-0031431,Marqise Lee,M.Lee,LEE466282,WR,WR,11,2250,2017,41268,32004c45-4546-6282-baae-dd48c42a2f01,Marqise,Lee,Marqise,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/drsesqqzwhkilsx51j4i,WR,2250,8.671666666666665,2.7729322949352304,19.89833333333333,46.7188417139503,3,6,50.0,28,0,0.6966666666666678,2.4435581569290434,-1.7468914902623758,,POST,19
2017,POST,19,week,5,Kyle Rudolph,00-0027981,Kyle Rudolph,K.Rudolph,RUD559717,TE,TE,82,3000,2017,37118,32005255-4455-9717-7e48-fda7c76802aa,Kyle,Rudolph,Kyle,TE,TE,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mghugoiw9q76t8dwqhz1,TE,3000,6.686249999999999,2.233401863193898,6.89875,15.46111609143882,5,8,62.5,28,0,2.6140000000000017,3.249331991796711,-0.6353319917967095,,POST,19
2017,POST,19,week,5,Jarius Wright,00-0029572,Jarius Wright,J.Wright,WRI391959,WR,WR,17,3000,2017,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius,Wright,Jarius,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f4xgfra44cd6qjy6havp,WR,3000,4.0683333333333325,2.7397762451192307,14.718333333333334,24.73946660690274,3,6,50.0,56,0,4.960000000000001,4.706014246054944,0.25398575394505674,,POST,19
2017,POST,19,week,5,Adam Thielen,00-0030035,Adam Thielen,A.Thielen,THI510348,WR,WR,19,3000,2017,40488,32005448-4951-0348-440c-28f32f21652b,Adam,Thielen,Adam,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/stmxpojttikyk6i8hgi0,WR,3000,3.435555555555555,1.837327366149068,13.268888888888888,33.454728821156436,6,9,66.66666666666666,74,0,1.088333333333333,1.8022442639543594,-0.7139109306210265,,POST,19
2017,POST,19,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,3000,2017,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wrvjgnqxlwmh3jcpwknm,WR,3000,8.071,2.9220609353277953,9.663000000000002,27.070259973106243,6,10,60.0,137,1,12.606666666666664,6.6538613728385725,5.952805293828091,,POST,19
2017,POST,19,week,5,Danny Amendola,00-0026035,Danny Amendola,D.Amendola,AME359918,WR,WR,80,3200,2017,33566,3200414d-4535-9918-e336-c0dd118d7e30,Daniel,Amendola,Danny,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsowpkotvrwu0pfgchne,WR,3200,5.925000000000001,3.9028796468336564,6.138461538461538,21.889400921658986,11,13,84.61538461538461,112,0,3.0745454545454547,4.180810518234249,-1.1062650636887947,,POST,19
2017,POST,19,week,5,Rob Gronkowski,00-0027656,Rob Gronkowski,R.Gronkowski,GRO135948,TE,TE,87,3200,2017,35481,32004752-4f13-5948-af95-481204a115ed,Robert,Gronkowski,Rob,TE,TE,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hdryd2czt78fk6bi4t3a,TE,3200,3.6687499999999997,1.5130761249944973,10.335555555555553,25.515690147026547,6,9,66.66666666666666,81,1,3.5966666666666676,2.709444162116976,0.8872225045496918,,POST,19
2017,POST,19,week,5,Brandin Cooks,00-0031236,Brandin Cooks,B.Cooks,COO299382,WR,WR,14,3200,2017,41246,3200434f-4f29-9382-29e1-70020b0a09be,Brandin,Cooks,Brandin,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eds7l8wtfctqodval2jl,WR,3200,5.493333333333334,1.880494650650723,16.836666666666662,41.56517445687952,3,9,33.33333333333333,32,0,5.4433333333333325,5.73839003390799,-0.2950567005746576,,POST,19
2017,POST,19,week,5,Ted Ginn,00-0025396,Ted Ginn,T.Ginn,GIN403290,WR,WR,19,3300,2017,32202,32004749-4e40-3290-b291-829cfef68d62,Ted,Ginn,Ted,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/myuaipuopeaowqpksxnn,WR,3300,7.2636363636363654,3.048489831518117,10.389090909090909,33.94119394119394,8,11,72.72727272727273,72,0,2.4487500000000004,2.8250314318169405,-0.37628143181694007,Jr.,POST,19
2017,POST,19,week,5,Josh Hill,00-0030216,Josh Hill,J.Hill,HIL451418,TE,TE,89,3300,2017,40676,32004849-4c45-1418-36e4-67d3e182ce4d,Josh,Hill,Josh,TE,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hye1b8huwjtbuo0ekxjz,TE,3300,5.945,2.5070135287659148,6.213333333333332,11.07217107217107,3,6,50.0,54,0,10.406666666666666,12.448221429734835,-2.0415547630681683,,POST,19
2017,POST,19,week,5,Michael Thomas,00-0032765,Michael Thomas,M.Thomas,THO308912,WR,WR,13,3300,2017,43336,32005448-4f30-8912-926a-d25d51327661,Michael,Thomas,Michael,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/liuzt7209f2hqa9mu1zw,WR,3300,3.5900000000000003,1.8743339266162677,9.592307692307694,37.03593703593703,7,13,53.84615384615385,85,2,3.3800000000000003,2.4281229949675662,0.9518770050324341,Jr.,POST,19
2017,POST,19,week,5,Alshon Jeffery,00-0029137,Alshon Jeffery,A.Jeffery,JEF498860,WR,WR,17,3700,2017,38575,32004a45-4649-8860-b9ad-0608f64c795e,Alshon,Jeffery,Alshon,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrbsgwhzlsmwgkdfjryh,WR,3700,6.377999999999999,3.251267933227615,12.015999999999998,45.00374531835205,4,5,80.0,61,0,4.950000000000001,3.7351031305072295,1.2148968694927715,,POST,19
2017,POST,19,week,5,Zach Ertz,00-0030061,Zach Ertz,Z.Ertz,ERT800920,TE,TE,86,3700,2017,39983,32004552-5480-0920-32a6-165b5a77814e,Zachary,Ertz,Zach,TE,TE,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/irowplnl44sextckrrxb,TE,3700,3.7499999999999996,2.07407935855439,4.337999999999999,16.247191011235955,3,5,60.0,32,0,4.589999999999999,5.430745541172308,-0.8407455411723088,,POST,19
2017,POST,19,week,5,Antonio Brown,00-0027793,Antonio Brown,A.Brown,BRO000001,WR,WR,84,3900,2017,35634,32004252-4f00-0001-4ac0-67a98b776d89,Antonio,Brown,Antonio,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cyerysyv0ar5zndo5wik,WR,3900,4.5618181818181816,2.301350245454286,14.606363636363637,36.46038986089364,7,11,63.63636363636363,132,2,3.8871428571428575,3.4026416908009764,0.484501166341881,,POST,19
2017,POST,19,week,5,Vance McDonald,00-0030470,Vance McDonald,V.McDonald,MCD589658,TE,TE,89,3900,2017,40003,32004d43-4458-9658-1fa3-62884c020db7,Vance,McDonald,Vance,TE,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sk4wyebbceeraudd7cma,TE,3900,6.408333333333332,3.501130544709487,3.001250000000001,10.897043138856747,10,16,62.5,112,0,9.878999999999998,7.4794290607951295,2.3995709392048683,,POST,19
2017,POST,19,week,5,Eli Rogers,00-0031782,Eli Rogers,E.Rogers,ROG291905,WR,WR,17,3900,2017,42813,3200524f-4729-1905-a030-ddc033cc0a2a,Eli,Rogers,Eli,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wj9e3uvudi1wvdsr0qdi,WR,3900,6.239999999999999,2.4462614423816853,4.062,4.608891006875894,5,5,100.0,42,0,4.337999999999999,4.3347647650123005,0.003235234987698732,,POST,19
2017,POST,19,week,5,JuJu Smith-Schuster,00-0033857,JuJu Smith-Schuster,J.Smith-Schuster,SMI829709,WR,WR,19,3900,2017,44874,3200534d-4982-9709-6877-2f8181b1e986,John,Smith-Schuster,JuJu,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sp4gz46f1rkpksvsmtg7,WR,3900,6.43,1.5606717654566635,5.85,6.637619987745932,3,5,60.0,5,1,1.8699999999999999,2.303719800055054,-0.43371980005505395,,POST,19
2017,POST,20,week,5,Allen Hurns,00-0030821,Allen Hurns,A.Hurns,HUR436342,WR,WR,88,2250,2017,41659,32004855-5243-6342-a061-156e2eb1ca31,Allen,Hurns,Allen,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ht8yxzhw0gb3pfqbmzdp,WR,2250,5.508571428571429,3.192776746969435,9.65857142857143,22.017063957274978,6,7,85.71428571428571,80,0,4.853333333333333,5.019318795049806,-0.1659854617164731,III,POST,20
2017,POST,20,week,5,Marqise Lee,00-0031431,Marqise Lee,M.Lee,LEE466282,WR,WR,11,2250,2017,41268,32004c45-4546-6282-baae-dd48c42a2f01,Marqise,Lee,Marqise,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/drsesqqzwhkilsx51j4i,WR,2250,4.005,2.8542997106478185,7.372500000000001,19.206721375537324,4,8,50.0,41,0,5.4350000000000005,3.9574288911850317,1.4775711088149688,,POST,20
2017,POST,20,week,5,Jarius Wright,00-0029572,Jarius Wright,J.Wright,WRI391959,WR,WR,17,3000,2017,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius,Wright,Jarius,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f4xgfra44cd6qjy6havp,WR,3000,5.989999999999999,4.356241085892296,10.233333333333334,21.349095966620308,3,6,50.0,51,0,6.939999999999998,7.856982525266024,-0.9169825252660262,,POST,20
2017,POST,20,week,5,Adam Thielen,00-0030035,Adam Thielen,A.Thielen,THI510348,WR,WR,19,3000,2017,40488,32005448-4951-0348-440c-28f32f21652b,Adam,Thielen,Adam,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/stmxpojttikyk6i8hgi0,WR,3000,7.550000000000001,2.1116066879820163,10.75888888888889,33.6682892906815,3,9,33.33333333333333,28,0,-0.8999999999999998,0.5288822945939652,-1.428882294593965,,POST,20
2017,POST,20,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,3000,2017,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wrvjgnqxlwmh3jcpwknm,WR,3000,7.639166666666665,3.534869473449481,7.016666666666667,29.276773296244784,8,12,66.66666666666666,70,0,1.9337499999999999,2.1252712338133506,-0.19152123381335073,,POST,20
2017,POST,20,week,5,Danny Amendola,00-0026035,Danny Amendola,D.Amendola,AME359918,WR,WR,80,3200,2017,33566,3200414d-4535-9918-e336-c0dd118d7e30,Daniel,Amendola,Danny,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsowpkotvrwu0pfgchne,WR,3200,6.352222222222222,2.241594661506796,11.27111111111111,24.284790883627398,7,9,77.77777777777779,84,2,2.464285714285714,2.4038315826976313,0.06045413158808266,,POST,20
2017,POST,20,week,5,Brandin Cooks,00-0031236,Brandin Cooks,B.Cooks,COO299382,WR,WR,14,3200,2017,41246,3200434f-4f29-9382-29e1-70020b0a09be,Brandin,Cooks,Brandin,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eds7l8wtfctqodval2jl,WR,3200,7.00375,2.6130772393753205,19.081250000000004,36.54449259055327,6,8,75.0,100,0,2.783333333333331,2.2180716710813164,0.5652616622520146,,POST,20
2017,POST,20,week,5,Torrey Smith,00-0027996,Torrey Smith,T.Smith,SMI344958,WR,WR,82,3700,2017,37133,3200534d-4934-4958-aa63-7a248b7c5789,James,Smith,Torrey,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sqvbn4ybxagyfwva3i51,WR,3700,5.234285714285714,2.4426811683264567,17.728571428571428,41.47588650111961,5,7,71.42857142857143,69,1,4.088000000000001,5.5162144855010755,-1.4282144855010745,,POST,20
2017,POST,20,week,5,Alshon Jeffery,00-0029137,Alshon Jeffery,A.Jeffery,JEF498860,WR,WR,17,3700,2017,38575,32004a45-4649-8860-b9ad-0608f64c795e,Alshon,Jeffery,Alshon,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrbsgwhzlsmwgkdfjryh,WR,3700,4.902,3.1127335928776767,14.59,24.380869623341464,5,5,100.0,85,2,3.4259999999999993,1.753622098742835,1.6723779012571642,,POST,20
2017,POST,20,week,5,Zach Ertz,00-0030061,Zach Ertz,Z.Ertz,ERT800920,TE,TE,86,3700,2017,39983,32004552-5480-0920-32a6-165b5a77814e,Zachary,Ertz,Zach,TE,TE,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/irowplnl44sextckrrxb,TE,3700,6.4775,3.796023660469327,5.6487500000000015,15.103104842752584,8,8,100.0,93,0,5.9762499999999985,5.367114129193823,0.6091358708061758,,POST,20
2017,POST,22,week,5,Danny Amendola,00-0026035,Danny Amendola,D.Amendola,AME359918,WR,WR,80,3200,2017,33566,3200414d-4535-9918-e336-c0dd118d7e30,Daniel,Amendola,Danny,SLOT_WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsowpkotvrwu0pfgchne,WR,3200,7.059999999999999,4.539263911571262,14.049090909090909,28.263135755957503,8,11,72.72727272727273,152,0,8.71625,8.219609980482446,0.4966400195175549,,POST,22
2017,POST,22,week,5,Rob Gronkowski,00-0027656,Rob Gronkowski,R.Gronkowski,GRO135948,TE,TE,87,3200,2017,35481,32004752-4f13-5948-af95-481204a115ed,Robert,Gronkowski,Rob,TE,TE,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hdryd2czt78fk6bi4t3a,TE,3200,5.811000000000002,3.4286758507247144,12.511333333333333,34.32213464035554,9,15,60.0,116,2,5.755555555555556,5.578404889512917,0.17715066604263985,,POST,22
2017,POST,22,week,5,Chris Hogan,00-0028237,Chris Hogan,C.Hogan,HOG008552,WR,WR,15,3200,2017,37737,3200484f-4700-8552-d771-1e9cfd53695f,Chris,Hogan,Chris,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dssn7zhhr5aqj3ujotfy,WR,3200,8.052499999999998,4.0964615772168855,15.605000000000002,22.831434371513755,6,8,75.0,128,1,8.006666666666668,8.022534856104661,-0.015868189437993507,,POST,22
2017,POST,22,week,5,Torrey Smith,00-0027996,Torrey Smith,T.Smith,SMI344958,WR,WR,82,3700,2017,37133,3200534d-4934-4958-aa63-7a248b7c5789,James,Smith,Torrey,WR,WR,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sqvbn4ybxagyfwva3i51,WR,3700,5.065555555555556,2.1069546011961546,10.737777777777778,22.610608081233472,5,9,55.55555555555556,49,0,5.0280000000000005,5.858751435070826,-0.8307514350708258,,POST,22
