season,season_type,week,game_id,play_id,team_id,team_abbr,play_game_key,play_sequence,play_description,play_type_code,play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_direction,play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_start_game_clock,play_end_game_clock
2021,REG,1,2021091201,1393,3900,PIT,58505,1393.0,"(8:47) (Shotgun) J.Allen sacked at PIT 45 for -7 yards (T.Watt). FUMBLES (T.Watt) [T.Watt], touched at PIT 43, RECOVERED by PIT-C.Heyward at PIT 44.",2,play_type_sack,2,3,13,0610,08:47,PIT 38,38,PIT,72,2021-09-12T18:04:29.000Z,false,false,false,false,false,true,3,0,right,APPROVED,3,0,false,13.45,85.06,true,true,,
2021,REG,1,2021091201,1653,0610,BUF,58505,1653.0,"(3:42) (No Huddle, Shotgun) J.Allen pass deep middle to G.Davis to PIT 36 for 37 yards (Te.Edmunds; J.Haden) [T.Watt]. Penalty on PIT, Defensive Too Many Men on Field, declined.",2,play_type_pass,2,3,5,0610,03:42,BUF 27,27,BUF,37,2021-09-12T18:16:59.000Z,false,false,false,false,false,false,3,0,right,APPROVED,3,0,true,5.91,41.92,true,true,,
2021,REG,1,2021091201,1951,0610,BUF,58505,1951.0,"(:27) (Shotgun) J.Allen pass short right to G.Davis for 3 yards, TOUCHDOWN [T.Watt].",2,play_type_pass,2,3,3,0610,00:27,PIT 3,3,PIT,107,2021-09-12T18:28:18.000Z,false,false,true,true,false,false,9,0,right,APPROVED,3,0,true,3.42,110.0,true,true,,
2021,REG,1,2021091201,2731,3900,PIT,58505,2731.0,"(4:15) (Shotgun) B.Roethlisberger pass short middle to P.Freiermuth to BUF 29 for 24 yards (J.Poyer, Tr.Edmunds).",2,play_type_pass,3,2,10,3900,04:15,PIT 47,47,PIT,57,2021-09-12T19:09:14.000Z,false,false,false,false,false,false,10,3,right,APPROVED,10,3,true,10.63,67.04,true,true,,
2021,REG,1,2021091201,2777,3900,PIT,58505,2777.0,"(3:45) C.Claypool right end pushed ob at BUF 4 for 25 yards (M.Hyde). End-around, handoff from B.Roethlisberger.",2,play_type_rush,3,2,10,3900,03:45,BUF 29,29,BUF,81,2021-09-12T19:10:21.000Z,false,false,false,false,false,false,10,3,right,APPROVED,10,3,true,10.21,90.93,true,true,,
2021,REG,1,2021091201,3219,3900,PIT,58505,3219.0,"(11:24) (Shotgun) B.Roethlisberger pass short left to D.Johnson for 5 yards, TOUCHDOWN.",2,play_type_pass,4,1,5,3900,11:24,BUF 5,5,BUF,15,2021-09-12T19:30:11.000Z,false,false,true,true,false,false,10,12,left,APPROVED,10,6,true,5.67,10.0,true,true,,
2021,REG,1,2021091201,3346,3900,PIT,58505,3346.0,(10:31) (Shotgun) J.Allen sacked at BUF 23 for -6 yards (C.Heyward).,2,play_type_sack,4,3,6,0610,10:31,BUF 29,29,BUF,39,2021-09-12T19:36:31.000Z,false,false,false,false,false,false,10,13,right,APPROVED,10,13,false,6.32,44.81,true,true,,
2021,REG,1,2021091201,3365,3900,PIT,58505,3365.0,"(9:51) M.Haack punt is BLOCKED by M.Killebrew, Center-R.Ferguson, RECOVERED by PIT-U.Gilbert at BUF 9. U.Gilbert for 9 yards, TOUCHDOWN.",2,play_type_punt,4,4,12,0610,09:51,BUF 23,23,BUF,33,2021-09-12T19:37:11.000Z,true,false,true,false,false,true,10,19,right,APPROVED,10,13,true,12.58,44.81,true,true,,
2021,REG,1,2021091201,3709,3900,PIT,58505,3709.0,"(4:46) (No Huddle, Shotgun) B.Roethlisberger pass deep right to J.Smith-Schuster to BUF 43 for 24 yards (T.Johnson).",2,play_type_pass,4,2,7,3900,04:46,PIT 33,33,PIT,77,2021-09-12T19:50:09.000Z,false,false,false,false,false,false,13,20,left,APPROVED,13,20,true,7.43,70.17,true,true,,
2021,REG,1,2021091202,210,0750,CAR,58506,210.0,(12:20) (Shotgun) Z.Wilson sacked at NYJ 22 for -9 yards (B.Burns).,2,play_type_sack,1,2,14,3430,12:20,NYJ 31,31,NYJ,41,2021-09-12T17:10:55.000Z,false,false,false,false,false,false,0,0,right,APPROVED,0,0,false,14.95,55.04,true,false,,
2021,REG,1,2021091202,1021,0750,CAR,58506,1021.0,(14:21) (Shotgun) S.Darnold pass deep right to Dj.Moore pushed ob at NYJ 45 for 26 yards (S.Redwine) [N.Shepherd].,2,play_type_pass,2,2,9,0750,14:21,CAR 29,29,CAR,39,2021-09-12T17:50:40.000Z,false,false,false,false,false,false,0,0,right,APPROVED,0,0,true,9.12,47.4,true,true,,
2021,REG,1,2021091202,1074,0750,CAR,58506,1074.0,(12:58) S.Darnold pass deep left to Dj.Moore ran ob at NYJ 13 for 27 yards.,2,play_type_pass,2,2,5,0750,12:58,NYJ 40,40,NYJ,70,2021-09-12T17:52:08.000Z,false,false,false,false,false,false,0,0,right,APPROVED,0,0,true,5.31,74.82,true,true,,
2021,REG,1,2021091202,1183,3430,NYJ,58506,1183.0,"(11:33) S.Darnold FUMBLES (Aborted) at NYJ 8, RECOVERED by NYJ-S.Rankins at NYJ 9.",2,play_type_rush,2,4,1,0750,11:33,NYJ 4,4,NYJ,106,2021-09-12T17:56:24.000Z,false,false,false,false,false,true,0,0,right,APPROVED,0,0,true,0.97,106.83,true,true,,
2021,REG,1,2021091202,1241,3430,NYJ,58506,1241.0,(10:49) (Shotgun) Z.Wilson pass short right to C.Davis to NYJ 46 for 35 yards (J.Chinn).,2,play_type_pass,2,2,8,3430,10:49,NYJ 11,11,NYJ,99,2021-09-12T18:00:13.000Z,false,false,false,false,false,false,0,0,left,APPROVED,0,0,true,9.03,90.61,true,true,,
2021,REG,1,2021091202,1319,0750,CAR,58506,1319.0,(9:37) (Shotgun) Z.Wilson pass short middle intended for R.Griffin INTERCEPTED by S.Thompson at CAR 39. S.Thompson pushed ob at NYJ 32 for 29 yards (A.Vera-Tucker).,2,play_type_pass,2,2,10,3430,09:37,CAR 49,49,CAR,59,2021-09-12T18:02:56.000Z,false,false,false,false,false,true,0,0,left,APPROVED,0,0,true,10.49,49.23,true,false,,
2021,REG,1,2021091202,1696,0750,CAR,58506,1696.0,"(4:14) S.Darnold pass deep right to R.Anderson for 57 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,0750,04:14,CAR 43,43,CAR,53,2021-09-12T18:19:54.000Z,false,false,true,false,false,false,9,0,right,APPROVED,3,0,true,10.0,62.69,true,true,,
2021,REG,1,2021091202,1798,0750,CAR,58506,1798.0,(3:21) (Shotgun) Z.Wilson sacked at NYJ 22 for -11 yards (M.Haynes).,2,play_type_sack,2,3,2,3430,03:21,NYJ 33,33,NYJ,77,2021-09-12T18:24:04.000Z,false,false,false,false,false,false,9,0,left,APPROVED,9,0,false,2.29,75.17,true,true,,
2021,REG,1,2021091202,1991,0750,CAR,58506,1991.0,"(:47) (No Huddle, Shotgun) S.Darnold pass short middle to C.McCaffrey to NYJ 5 for 22 yards (M.Maye) [Q.Williams].",2,play_type_pass,2,1,10,0750,00:47,NYJ 27,27,NYJ,83,2021-09-12T18:32:06.000Z,false,false,false,false,false,false,9,0,right,APPROVED,9,0,true,10.0,92.84,true,true,,
2021,REG,1,2021091202,2032,0750,CAR,58506,2032.0,"(:38) (Shotgun) S.Darnold up the middle for 5 yards, TOUCHDOWN.",2,play_type_rush,2,1,5,0750,00:38,NYJ 5,5,NYJ,105,2021-09-12T18:33:24.000Z,false,false,true,true,false,false,15,0,right,APPROVED,9,0,true,5.730000000000004,110.0,true,true,,
2021,REG,1,2021091202,2196,3430,NYJ,58506,2196.0,(14:15) (Shotgun) S.Darnold sacked at CAR 20 for -9 yards (J.Franklin-Myers).,2,play_type_sack,3,3,2,0750,14:15,CAR 29,29,CAR,81,2021-09-12T18:52:27.000Z,false,false,false,false,false,false,16,0,left,APPROVED,16,0,false,2.14,79.71,true,true,,
2021,REG,1,2021091202,2543,0750,CAR,58506,2543.0,(9:23) (Shotgun) Z.Wilson sacked at NYJ 17 for -10 yards (sack split by D.Nixon and H.Reddick).,2,play_type_sack,3,1,10,3430,09:23,NYJ 27,27,NYJ,37,2021-09-12T19:10:34.000Z,false,false,false,false,false,false,16,0,right,APPROVED,16,0,false,10.0,46.82,true,true,,
2021,REG,1,2021091202,2949,3430,NYJ,58506,2949.0,"(1:35) (Shotgun) Z.Wilson pass deep right to C.Davis for 22 yards, TOUCHDOWN. NYJ-M.Becton was injured during the play. His return is Doubtful.",2,play_type_pass,3,1,10,3430,01:35,CAR 22,22,CAR,88,2021-09-12T19:26:44.000Z,false,false,true,false,false,false,16,6,right,APPROVED,16,0,true,10.0,97.89,true,true,,
2021,REG,1,2021091202,3420,0750,CAR,58506,3420.0,(7:53) (Shotgun) Z.Wilson sacked at NYJ 27 for -10 yards (S.Thompson).,2,play_type_sack,4,3,10,3430,07:53,NYJ 37,37,NYJ,73,2021-09-12T19:50:41.000Z,false,false,false,false,false,false,19,8,left,APPROVED,19,8,false,10.35,63.35,true,true,,
2021,REG,1,2021091202,3767,3430,NYJ,58506,3767.0,(3:20) (Shotgun) Z.Wilson pass deep left to B.Berrios to 50 for 25 yards (S.Chandler).,2,play_type_pass,4,4,8,3430,03:20,NYJ 25,25,NYJ,85,2021-09-12T20:03:29.000Z,false,false,false,false,false,false,19,8,left,APPROVED,19,8,true,7.66,77.54,true,true,,
2021,REG,1,2021091202,3791,3430,NYJ,58506,3791.0,"(2:59) (No Huddle, Shotgun) Z.Wilson pass deep left to D.Mims pushed ob at CAR 10 for 40 yards (D.Jackson) [M.Haynes]. CAR-D.Jackson was injured during the play.",2,play_type_pass,4,1,10,3430,02:59,50,50,,60,2021-09-12T20:03:51.000Z,false,false,false,false,false,false,19,8,left,APPROVED,19,8,true,10.0,50.26,true,true,,
2021,REG,1,2021091202,3889,3430,NYJ,58506,3889.0,"(2:00) (Shotgun) Z.Wilson pass short right to C.Davis for 8 yards, TOUCHDOWN.",2,play_type_pass,4,3,8,3430,02:00,CAR 8,8,CAR,18,2021-09-12T20:09:32.000Z,false,false,true,true,false,false,19,14,left,APPROVED,19,8,true,8.4,10.0,true,true,,
2021,REG,1,2021091202,3914,3430,NYJ,58506,3914.0,TWO-POINT CONVERSION ATTEMPT. Z.Wilson pass to E.Moore is incomplete. ATTEMPT FAILS.,26,play_type_two_point_conversion,4,0,0,3430,01:56,CAR 2,2,CAR,12,2021-09-12T20:10:42.000Z,false,false,false,false,false,false,19,14,left,APPROVED,19,14,false,,,true,true,,
2021,REG,1,2021091203,601,3000,MIN,58507,601.0,(6:25) (Shotgun) J.Burrow sacked at CIN 36 for -12 yards (N.Vigil).,2,play_type_sack,1,2,7,0920,06:25,CIN 48,48,CIN,62,2021-09-12T17:28:59.000Z,false,false,false,false,false,false,0,0,left,APPROVED,0,0,false,7.43,55.32,true,true,,
2021,REG,1,2021091203,722,0920,CIN,58507,722.0,(3:48) K.Cousins sacked at MIN 12 for -9 yards (B.Hill).,2,play_type_sack,1,1,10,3000,03:48,MIN 21,21,MIN,31,2021-09-12T17:34:36.000Z,false,false,false,false,false,false,0,0,right,APPROVED,0,0,false,10.0,40.69,true,true,,
2021,REG,1,2021091203,1258,3000,MIN,58507,1258.0,(8:22) (Shotgun) K.Cousins pass short right to K.Osborn pushed ob at CIN 11 for 25 yards (J.Bates).,2,play_type_pass,2,3,24,3000,08:22,CIN 36,36,CIN,46,2021-09-12T17:53:10.000Z,false,false,false,false,false,false,0,0,left,APPROVED,0,0,true,24.88,21.82,true,true,,
2021,REG,1,2021091203,1358,3000,MIN,58507,1358.0,"(6:42) K.Cousins pass short right to A.Thielen for 5 yards, TOUCHDOWN.",2,play_type_pass,2,1,5,3000,06:42,CIN 5,5,CIN,15,2021-09-12T17:56:43.000Z,false,false,true,true,false,false,0,6,left,APPROVED,0,0,true,5.09,10.0,true,false,,
2021,REG,1,2021091203,1667,0920,CIN,58507,1667.0,"(1:52) (Shotgun) J.Burrow pass short middle to T.Higgins for 2 yards, TOUCHDOWN [D.Tomlinson].",2,play_type_pass,2,2,2,0920,01:52,MIN 2,2,MIN,108,2021-09-12T18:10:21.000Z,false,false,true,true,false,false,6,7,right,APPROVED,0,7,true,2.75,110.0,true,true,,
2021,REG,1,2021091203,1967,0920,CIN,58507,1967.0,"(:42) (Shotgun) J.Burrow pass deep right to J.Chase for 50 yards, TOUCHDOWN. MIN-B.Breeland was injured during the play.",2,play_type_pass,2,1,10,0920,00:42,50,50,,60,2021-09-12T18:22:42.000Z,false,false,true,false,false,false,13,7,right,APPROVED,7,7,true,10.0,69.39,true,true,,
2021,REG,1,2021091203,2400,0920,CIN,58507,2400.0,(13:03) (Shotgun) J.Burrow pass short right to T.Higgins pushed ob at MIN 34 for 28 yards (N.Vigil).,2,play_type_pass,3,1,10,0920,13:03,CIN 38,38,CIN,48,2021-09-12T18:51:31.000Z,false,false,false,false,false,false,14,7,right,APPROVED,14,7,true,10.0,57.4,true,true,,
2021,REG,1,2021091203,2822,3000,MIN,58507,2822.0,(5:31) J.Burrow sacked at CIN 13 for -8 yards (M.Pierce).,2,play_type_sack,3,1,10,0920,05:31,CIN 21,21,CIN,31,2021-09-12T19:09:17.000Z,false,false,false,false,false,false,21,7,right,APPROVED,21,7,false,10.0,40.37,true,true,,
2021,REG,1,2021091203,2974,3000,MIN,58507,2974.0,"(2:30) (Shotgun) K.Cousins pass short middle to A.Thielen for 24 yards, TOUCHDOWN.",2,play_type_pass,3,4,4,3000,02:30,CIN 24,24,CIN,34,2021-09-12T19:14:24.000Z,false,false,true,false,false,false,21,13,left,APPROVED,21,7,true,4.6,29.86,true,true,,
2021,REG,1,2021091203,3453,3000,MIN,58507,3453.0,"(10:15) (Shotgun) K.Cousins pass short middle to J.Jefferson to CIN 1 for 34 yards (E.Apple, G.Pratt). Minnesota challenged the short of the goal line ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",2,play_type_pass,4,2,2,3000,10:15,CIN 35,35,CIN,75,2021-09-12T19:37:39.000Z,false,false,false,false,false,false,24,14,right,APPROVED,24,14,true,3.0,77.01,true,true,,
2021,REG,1,2021091203,3645,3000,MIN,58507,3645.0,(8:11) (Shotgun) J.Burrow sacked at CIN 25 for -8 yards (D.Hunter).,2,play_type_sack,4,3,5,0920,08:11,CIN 33,33,CIN,77,2021-09-12T19:46:39.000Z,false,false,false,false,false,false,24,21,left,APPROVED,24,21,false,5.45,72.37,true,true,,
2021,REG,1,2021091203,3764,0920,CIN,58507,3764.0,(5:47) (Shotgun) K.Cousins sacked at MIN 24 for -8 yards (B.Hill).,2,play_type_sack,4,3,10,3000,05:47,MIN 32,32,MIN,42,2021-09-12T19:52:43.000Z,false,false,false,false,false,false,24,21,right,APPROVED,24,21,false,10.51,51.73,true,true,,
2021,REG,1,2021091203,4329,3000,MIN,58507,4329.0,(7:24) (Shotgun) J.Burrow sacked at CIN 36 for -6 yards (M.Pierce).,2,play_type_sack,5,3,3,0920,07:24,CIN 42,42,CIN,52,2021-09-12T20:16:19.000Z,false,false,false,false,false,false,24,24,right,APPROVED,24,24,false,3.01,54.5,true,true,,
2021,REG,1,2021091203,4849,0920,CIN,58507,4849.0,(:39) J.Burrow pass short left to C.Uzomah pushed ob at MIN 20 for 32 yards (X.Woods).,2,play_type_pass,5,4,1,0920,00:39,CIN 48,48,CIN,58,2021-09-12T20:39:12.000Z,false,false,false,false,false,false,24,24,right,APPROVED,24,24,true,0.3,58.5,true,true,,
2021,REG,1,2021091204,516,4500,SF,58508,516.0,"(5:46) (Shotgun) T.Lance pass short left to T.Sherfield for 5 yards, TOUCHDOWN. #5-T. Lance in at QB for this play.",2,play_type_pass,1,1,5,4500,05:46,DET 5,5,DET,105,2021-09-12T17:24:21.000Z,false,false,true,true,false,false,0,6,right,APPROVED,0,0,true,5.099999999999994,110.0,true,true,,
2021,REG,1,2021091204,919,1540,DET,58508,919.0,"(13:33) (Shotgun) J.Goff pass short left to T.Hockenson for 6 yards, TOUCHDOWN.",2,play_type_pass,2,3,6,1540,13:33,SF 6,6,SF,104,2021-09-12T17:40:36.000Z,false,false,true,true,false,false,6,7,right,APPROVED,0,7,true,6.82,110.0,true,true,,
2021,REG,1,2021091204,1026,4500,SF,58508,1026.0,(12:51) J.Garoppolo pass deep middle to D.Samuel to DET 46 for 29 yards (J.Okudah).,2,play_type_pass,2,2,7,4500,12:51,SF 25,25,SF,85,2021-09-12T17:48:16.000Z,false,false,false,false,false,false,7,7,left,APPROVED,7,7,true,7.4,78.17,true,true,,
2021,REG,1,2021091204,1078,4500,SF,58508,1078.0,"(11:20) E.Mitchell right end for 38 yards, TOUCHDOWN. Penalty on DET-R.Okwara, Defensive Offside, declined.",2,play_type_rush,2,2,2,4500,11:20,DET 38,38,DET,48,2021-09-12T17:49:45.000Z,false,false,true,false,false,false,7,13,left,APPROVED,7,7,true,2.37,46.25,true,true,,
2021,REG,1,2021091204,1517,4500,SF,58508,1517.0,"(2:30) (Shotgun) J.Hasty up the middle for 3 yards, TOUCHDOWN.",2,play_type_rush,2,1,3,4500,02:30,DET 3,3,DET,13,2021-09-12T18:07:58.000Z,false,false,true,true,false,false,10,20,left,APPROVED,10,14,true,3.4399999999999995,10.0,true,true,,
2021,REG,1,2021091204,1670,4500,SF,58508,1670.0,"(1:20) (Shotgun) J.Goff pass short middle intended for T.Hockenson INTERCEPTED by D.Greenlaw [D.Ford] at DET 39. D.Greenlaw for 39 yards, TOUCHDOWN.",2,play_type_pass,2,3,8,1540,01:20,DET 32,32,DET,42,2021-09-12T18:16:02.000Z,false,false,true,false,false,true,10,27,right,APPROVED,10,21,true,8.46,49.58,true,true,,
2021,REG,1,2021091204,2148,4500,SF,58508,2148.0,(14:55) J.Garoppolo pass short left to G.Kittle to DET 46 for 35 yards (T.Flowers).,2,play_type_pass,3,1,10,4500,14:55,SF 19,19,SF,91,2021-09-12T18:46:26.000Z,false,false,false,false,false,false,10,31,left,APPROVED,10,31,true,10.0,81.28,true,true,,
2021,REG,1,2021091204,2596,4500,SF,58508,2596.0,"(8:08) J.Garoppolo pass deep right to D.Samuel for 79 yards, TOUCHDOWN [J.Collins].",2,play_type_pass,3,3,8,4500,08:08,SF 21,21,SF,89,2021-09-12T19:08:17.000Z,false,false,true,false,false,false,10,37,left,APPROVED,10,31,true,8.73,81.24,true,true,,
2021,REG,1,2021091204,2790,1540,DET,58508,2790.0,"(4:33) (Shotgun) J.Goff pass short middle to D.Swift for 43 yards, TOUCHDOWN.",2,play_type_pass,3,2,4,1540,04:33,SF 43,43,SF,67,2021-09-12T19:17:07.000Z,false,false,true,false,false,false,16,38,right,APPROVED,10,38,true,4.29,70.47,true,true,,
2021,REG,1,2021091204,3100,4500,SF,58508,3100.0,(14:31) (Shotgun) J.Goff sacked at DET 7 for -8 yards (N.Bosa).,2,play_type_sack,4,3,7,1540,14:31,DET 15,15,DET,95,2021-09-12T19:30:23.000Z,false,false,false,false,false,false,17,38,left,APPROVED,17,38,false,7.38,88.65,true,true,,
2021,REG,1,2021091204,3255,1540,DET,58508,3255.0,(11:25) J.Garoppolo sacked at DET 46 for -8 yards (T.Walker).,2,play_type_sack,4,2,10,4500,11:25,DET 38,38,DET,72,2021-09-12T19:35:01.000Z,false,false,false,false,false,false,17,38,right,APPROVED,17,38,false,10.21,82.03,true,true,,
2021,REG,1,2021091204,4514,1540,DET,58508,4514.0,(:37) (Shotgun) J.Goff pass deep middle to K.Raymond to SF 25 for 25 yards (J.Ward).,2,play_type_pass,4,2,10,1540,00:37,50,50,,60,2021-09-12T20:20:23.000Z,false,false,false,false,false,false,33,41,left,APPROVED,33,41,true,10.28,50.67,true,true,,
