season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,league_average_separation_to_qb,esb_id,gsis_id,team_id,player_name,short_name,position,headshot,jersey_number,tackles,assists,sacks,forced_fumbles,blitz_count,avg_separation_to_qb
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,home,1,4.577731882513236,ROB240088,00-0037298,3200,Sam Roberts,S.Roberts,DT,,96,0,5,0,0,23,3.8914209886701543
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,home,2,4.577731882513236,AND287484,00-0032269,3200,Henry Anderson,H.Anderson,DE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qdlrurzpjpumbi1cgbnw,94,1,0,0,0,16,5.3796196677097745
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,home,3,4.577731882513236,RAY370566,00-0037203,3200,LaBryan Ray,L.Ray,DE,,74,2,2,0,0,16,4.849334592429979
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,home,4,4.577731882513236,JEN457643,00-0036193,3200,Anfernee Jennings,A.Jennings,OLB,https://static.www.nfl.com/image/private/{formatInstructions}/league/a2f0zbopmth4aqdxfdum,58,2,0,0,0,15,4.8402841803864565
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,visitor,1,4.577731882513236,HOL562778,00-0034264,3410,Jalyn Holmes,J.Holmes,DE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ysj5gpfdczj66btzglne,91,1,1,0,0,18,5.72291654739435
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,visitor,2,4.577731882513236,FOX718674,00-0037447,3410,Tomon Fox,T.Fox,LB,,49,1,0,0,0,15,4.622523224017355
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,visitor,3,4.577731882513236,MOA193801,00-0035985,3410,David Moa,D.Moa,DT,https://static.www.nfl.com/image/private/{formatInstructions}/league/svpznbmtrewgj3kq0cqd,96,0,0,0,0,14,4.976722299112709
2022,PRE,1,2022081151,59111,08/11/2022,3200,NE,3410,NYG,visitor,4,4.577731882513236,XIM308281,00-0035708,3410,Oshane Ximines,O.Ximines,OLB,https://static.www.nfl.com/image/private/{formatInstructions}/league/cucb3aaiu4w6zzs5vdut,53,0,0,0,0,13,3.9998758572164372
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,home,1,4.577731882513236,WIL052619,00-0037186,0325,Charles Wiley,C.Wiley,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/wcp4apcwq8hhiocjyuux,53,1,0,0,0,20,4.263787221180786
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,home,2,4.577731882513236,MOO060557,00-0037179,0325,Jeremiah Moon,J.Moon,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/vhy7uxelcniludii7jjo,51,0,1,0,0,19,4.585018888513072
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,home,3,4.577731882513236,NIC386640,00-0037181,0325,Rayshad Nichols,R.Nichols,DT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vx3ewnkgxwth471mbw4i,91,1,0,0,0,18,4.010058251624361
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,home,4,4.577731882513236,MAC301314,00-0035519,0325,Isaiah Mack,I.Mack,NT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gtxd4a8tqz9raigt9dmc,94,2,2,0,0,17,4.298219744421776
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,visitor,1,4.577731882513236,LAW151198,00-0034813,2100,Justin Lawler,J.Lawler,OLB,https://static.www.nfl.com/image/private/{formatInstructions}/league/r68dolodg0xt851yklsg,57,2,0,0,0,20,4.011355410482613
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,visitor,2,4.577731882513236,WEA680064,00-0036938,2100,Rashad Weaver,R.Weaver,OLB,https://static.www.nfl.com/image/private/{formatInstructions}/league/wt8yewymnqa0v9umu8o3,99,1,1,0,0,17,4.5604751671252295
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,visitor,3,4.577731882513236,MUR050645,00-0036237,2100,Larrell Murchison,L.Murchison,DT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xzplevvhklfshpif4gg7,91,0,1,0,0,13,3.79677477079732
2022,PRE,1,2022081152,59112,08/11/2022,0325,BAL,2100,TEN,visitor,4,4.577731882513236,ADE457704,00-0034204,2100,Olasunkanmi Adeniyi,O.Adeniyi,OLB,https://static.www.nfl.com/image/private/{formatInstructions}/league/eveib2v6pegnruwuzfko,92,2,1,0,0,12,4.559067649951844
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,1,4.577731882513236,HEC611682,00-0034461,1540,Bruce Hector,B.Hector,DT,https://static.www.nfl.com/image/private/{formatInstructions}/league/srzkn92ts9yojvu7erpz,92,0,3,0,0,10,6.32061501175899
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,2,4.577731882513236,BRY411402,00-0035531,1540,Austin Bryant,A.Bryant,OLB,https://static.www.nfl.com/image/private/{formatInstructions}/league/rotgzgnky2lzltfcw1tk,2,1,0,0,0,9,6.941057592779647
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,3,4.577731882513236,COR479071,00-0036444,1540,Jashon Cornell,J.Cornell,DE,https://static.www.nfl.com/image/private/{formatInstructions}/league/dnzuw6tcojowantso53c,96,0,0,0,0,8,4.295125257604848
2022,PRE,1,2022081251,59113,08/12/2022,1540,DET,0200,ATL,home,4,4.577731882513236,BAN376964,00-0035928,1540,Eric Banks,E.Banks,DT,https://static.www.nfl.com/image/private/{formatInstructions}/league/h0dfvmm9ovjlvqzfx7qk,94,0,0,0,0,8,5.799293934098693
