season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_season_type,player_week
2024,POST,19,week,10,0325,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,0325,2024,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,22,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/m7bv3lv9puapabltvykk,2.5332795698924726,65.38461538461539,2.6925600000000003,26,186,7.153846153846154,2,106.90317714117852,79.09682285882148,3.042185494570057,0.5384615384615384,POST,19
2024,POST,19,week,10,0610,00-0037248,James Cook,J.Cook,COO151970,RB,RB,4,0610,2024,54528,3200434f-4f15-1970-d2e5-e575c819187c,James,Cook,James,RB,RB,04,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bzdvrarxum9zate4te4b,3.2724166666666665,13.043478260869565,2.6023913043478264,23,120,5.217391304347826,1,96.8319099318563,23.168090068143698,1.0073082638323347,0.391304347826087,POST,19
2024,POST,19,week,10,1800,00-0035700,Josh Jacobs,J.Jacobs,JAC734615,RB,RB,8,1800,2024,47807,32004a41-4373-4615-60ca-982d07046841,Joshua,Jacobs,Josh,RB,RB,08,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ksdusqxnwqtnph0htcfx,3.5627160493827157,11.11111111111111,2.9001764705882356,18,81,4.5,1,76.81389442743658,4.18610557256342,0.23256142069796779,0.3333333333333333,POST,19
2024,POST,19,week,10,2120,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,RB,28,2120,2024,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,28,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gwyhozfhjgedwdmmjjcf,4.147924528301886,36.0,2.823142857142857,25,106,4.24,1,90.41780909201152,10.582190907988476,0.4409246211661865,0.5,POST,19
2024,POST,19,week,10,2510,00-0037840,Kyren Williams,K.Williams,WIL415359,RB,RB,23,2510,2024,54629,32005749-4c41-5359-809b-caeaa1db84d0,Kyren,Williams,Kyren,RB,RB,23,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vcvstwywz6iufk7iul3x,3.8238157894736844,43.75,2.7819999999999996,16,76,4.75,0,63.010757641552814,6.989242358447186,0.4992315970319418,0.6428571428571429,POST,19
2024,POST,19,week,10,3000,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,3000,2024,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,33,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bktkfvgfwujkdbzkcfim,4.3306249999999995,15.384615384615385,2.702166666666667,13,48,3.6923076923076925,0,51.897361428520995,-3.8973614285209948,-0.29979703296315346,0.3076923076923077,POST,19
2024,POST,19,week,10,3700,00-0034844,Saquon Barkley,S.Barkley,BAR192674,RB,RB,26,3700,2024,46071,32004241-5219-2674-af43-1519254e563d,Saquon,Barkley,Saquon,RB,RB,26,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ugiuanl8bf6uoya5mgid,3.472436974789916,28.000000000000004,2.8491666666666666,25,119,4.76,0,102.06046493024365,15.939535069756346,0.6641472945731811,0.375,POST,19
2024,POST,19,week,10,4900,00-0039361,Bucky Irving,B.Irving,IRV731762,RB,RB,7,4900,2024,57246,32004952-5673-1762-cc21-a0207d2553dd,Mar'Keise,Irving,Bucky,RB,RB,07,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wjaqkrtdhwf16wldi83h,3.796233766233767,17.647058823529413,2.7728571428571427,17,77,4.529411764705882,0,73.61427989664064,3.385720103359361,0.19916000607996243,0.5882352941176471,POST,19
2024,POST,19,week,10,5110,00-0037746,Brian Robinson,B.Robinson,ROB736177,RB,RB,8,5110,2024,54563,3200524f-4273-6177-6c0d-d79eb9d007d1,Brian,Robinson,Brian,RB,RB,08,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxcfbuvmooytbn45kvxf,7.8575,30.0,2.5855714285714284,10,16,1.6,0,35.25937576659961,-19.25937576659961,-1.9259375766599611,0.1,POST,19
2024,POST,20,week,10,0325,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,0325,2024,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,22,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/m7bv3lv9puapabltvykk,2.9890476190476196,18.75,2.8214999999999995,16,84,5.25,1,66.14031151683339,17.859688483166607,1.116230530197913,0.5625,POST,20
