season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_season_type,player_week,player_suffix
2020,POST,18,week,10,0810,00-0035685,David Montgomery,D.Montgomery,MON487374,RB,RB,32,0810,2020,47856,32004d4f-4e48-7374-a044-7fb197b6b501,David,Montgomery,David,RB,RB,32,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zsd3fcztejae8oexy3um,5.160967741935484,0.0,2.6785,12,31,2.5833333333333335,0,62.77321220431002,-31.77321220431002,-2.6477676836925017,0.08333333333333333,POST,18,
2020,POST,18,week,10,1050,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,2020,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,RB,RB,24,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m10y1skypqxyvigftdle,4.5675,11.11111111111111,3.1259375,18,76,4.222222222222222,0,87.66791526871047,-11.667915268710473,-0.6482175149283597,0.2777777777777778,POST,18,
2020,POST,18,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2020,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,22,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f5kj56yln1s0qlpdhbxu,6.258250000000001,72.22222222222221,3.0149411764705882,18,40,2.2222222222222223,0,59.21867211777029,-19.21867211777029,-1.0677040065427938,0.2222222222222222,POST,18,
2020,POST,18,week,10,2200,00-0036223,Jonathan Taylor,J.Taylor,TAY431618,RB,RB,28,2200,2020,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan,Taylor,Jonathan,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mx6ptr3jbhx0wxo3848u,4.122692307692308,14.285714285714285,2.6902941176470594,21,78,3.7142857142857144,1,89.50858393079844,-11.508583930798437,-0.548027806228497,0.19047619047619047,POST,18,
2020,POST,18,week,10,2510,00-0036414,Cam Akers,C.Akers,AKE415291,RB,RB,23,2510,2020,52460,3200414b-4541-5291-73e4-84e805a9ffce,Cam,Akers,Cam,RB,RB,23,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zeh3myk7tc0yzp6qbudr,3.2469465648854965,50.0,2.600846153846154,28,131,4.678571428571429,1,122.68528206508599,8.314717934914015,0.2969542119612148,0.35714285714285715,POST,18,
2020,POST,18,week,10,3300,00-0033906,Alvin Kamara,A.Kamara,KAM244058,RB,RB,41,3300,2020,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,Alvin,Kamara,Alvin,RB,RB,41,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rubeyrjz53yacwyjgycx,3.675757575757575,21.73913043478261,2.667,23,99,4.304347826086956,1,82.05384498015475,16.94615501984525,0.7367893486889239,0.391304347826087,POST,18,
2020,POST,18,week,10,3900,00-0033553,James Conner,J.Conner,CON461999,RB,RB,30,3900,2020,44917,3200434f-4e46-1999-59e9-253cedeec3a5,James,Conner,James,RB,RB,30,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rqhi3n703cly3mehgc7h,4.701621621621621,9.090909090909092,2.946727272727273,11,37,3.3636363636363638,1,49.0817697493469,-12.081769749346897,-1.0983427044860816,0.18181818181818182,POST,18,
2020,POST,18,week,10,4600,00-0033594,Chris Carson,C.Carson,CAR568144,RB,RB,32,4600,2020,45062,32004341-5256-8144-487d-eff74f49df34,Christopher,Carson,Chris,RB,RB,32,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/i03omk9cjgbka2nvn9pi,3.6359740259740265,0.0,2.640733333333333,16,77,4.8125,0,87.92104129441633,-10.921041294416327,-0.6825650809010204,0.25,POST,18,
2020,POST,18,week,10,4900,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,28,4900,2020,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/quvoqaapbnebbllg3jwl,3.291505376344086,21.052631578947366,2.607666666666667,19,93,4.894736842105263,1,73.41438713767171,19.58561286232829,1.0308217295962259,0.47368421052631576,POST,18,
2020,POST,18,week,10,5110,00-0036328,Antonio Gibson,A.Gibson,GIB415285,RB,RB,24,5110,2020,52474,32004749-4241-5285-a215-d633ff9a6f70,Antonio,Gibson,Antonio,RB,RB,24,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cvmwtpfzdt0ibauqifup,7.138387096774193,14.285714285714285,2.7423000000000006,14,31,2.2142857142857144,0,36.84442887926214,-8.84442887926214,-0.6803406830201646,0.23076923076923078,POST,18,
2020,POST,19,week,10,0325,00-0034184,Gus Edwards,G.Edwards,EDW471180,RB,RB,35,0325,2020,46437,32004544-5747-1180-daba-c0c892edc0c8,Gus,Edwards,Gus,RB,RB,35,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qzfjokxel2zmnlt4omrq,3.56095238095238,20.0,2.8012,10,42,4.2,0,41.91234884485798,0.08765115514201938,0.008765115514201938,0.3,POST,19,
2020,POST,19,week,10,0325,00-0036158,J.K. Dobbins,J.Dobbins,DOB207645,RB,RB,27,0325,2020,52463,3200444f-4220-7645-7ee7-94f57d3eed4f,Jkaylin,Dobbins,J.K.,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tr3yxhybdwehibl6maqy,4.164761904761905,20.0,2.7631249999999996,10,42,4.2,0,45.38528729040536,-3.3852872904053584,-0.3385287290405358,0.5,POST,19,
2020,POST,19,week,10,1050,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,2020,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,RB,RB,24,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m10y1skypqxyvigftdle,3.829130434782609,23.076923076923077,3.349363636363636,13,69,5.3076923076923075,0,65.54941285608811,3.450587143911889,0.2654297803009146,0.38461538461538464,POST,19,
2020,POST,19,week,10,1800,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,1800,2020,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,33,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fhg7hqiz87nyx1payjqh,2.465252525252525,21.428571428571427,2.3108461538461538,14,99,7.071428571428571,1,51.618600607856415,47.381399392143585,3.384385670867399,0.35714285714285715,POST,19,
2020,POST,19,week,10,1800,00-0033948,Jamaal Williams,J.Williams,WIL328269,RB,RB,30,1800,2020,44947,32005749-4c32-8269-4a19-d851ac99ba3c,Jamaal,Williams,Jamaal,RB,RB,30,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yuxsp5zntefv9yccbfos,2.5441538461538467,8.333333333333332,2.102583333333333,12,65,5.416666666666667,0,53.31842570706839,11.681574292931607,0.9734645244109673,0.75,POST,19,
2020,POST,19,week,10,2310,00-0034301,Darrel Williams,Darr.Williams,WIL207361,RB,RB,31,2310,2020,46526,32005749-4c20-7361-9bac-e63ffb6793a8,Darrel,Williams,Darrel,RB,RB,31,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/epdu1wpu6j9rqijzzatk,2.9243589743589746,30.76923076923077,2.802769230769231,13,78,6.0,0,69.73649706586474,6.263502934135261,0.5219585778446051,0.4166666666666667,POST,19,
2020,POST,19,week,10,2510,00-0036414,Cam Akers,C.Akers,AKE415291,RB,RB,23,2510,2020,52460,3200414b-4541-5291-73e4-84e805a9ffce,Cam,Akers,Cam,RB,RB,23,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zeh3myk7tc0yzp6qbudr,3.837444444444444,0.0,2.903777777777778,18,90,5.0,1,89.70865079189991,0.2913492081000868,0.01618606711667149,0.4444444444444444,POST,19,
2020,POST,19,week,10,3300,00-0033906,Alvin Kamara,A.Kamara,KAM244058,RB,RB,41,3300,2020,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,Alvin,Kamara,Alvin,RB,RB,41,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rubeyrjz53yacwyjgycx,3.5177647058823527,27.77777777777778,2.7609444444444446,18,85,4.722222222222222,0,88.95300691358918,-6.953006913589178,-0.40900040668171633,0.29411764705882354,POST,19,
2020,POST,19,week,10,4900,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,28,4900,2020,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/quvoqaapbnebbllg3jwl,3.8219047619047606,29.411764705882355,2.5201764705882357,17,63,3.7058823529411766,0,67.12777079493709,-4.127770794937092,-0.24281004676100543,0.35294117647058826,POST,19,
2020,POST,19,week,10,4900,00-0034816,Ronald Jones,R.Jones,JON705925,RB,RB,27,4900,2020,46107,32004a4f-4e70-5925-2b49-5f67cfbf7e05,Ronald,Jones,Ronald,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rzzjyalc2o1un3uhx0lm,3.3933870967741937,7.6923076923076925,2.302538461538461,13,62,4.769230769230769,0,61.37024253484512,0.6297574651548814,0.048442881934990877,0.38461538461538464,POST,19,
2020,POST,20,week,10,2310,00-0034301,Darrel Williams,Darr.Williams,WIL207361,RB,RB,31,2310,2020,46526,32005749-4c20-7361-9bac-e63ffb6793a8,Darrel,Williams,Darrel,RB,RB,31,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/epdu1wpu6j9rqijzzatk,3.858461538461538,23.076923076923077,2.6838333333333337,13,52,4.0,1,41.60238048076623,5.397619519233771,0.44980162660281425,0.4166666666666667,POST,20,
2020,POST,20,week,10,4900,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,28,4900,2020,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/quvoqaapbnebbllg3jwl,3.754363636363636,33.33333333333333,2.7426363636363633,12,55,4.583333333333333,1,40.609424889807954,14.390575110192046,1.1992145925160038,0.5,POST,20,
2020,POST,20,week,10,4900,00-0034816,Ronald Jones,R.Jones,JON705925,RB,RB,27,4900,2020,46107,32004a4f-4e70-5925-2b49-5f67cfbf7e05,Ronald,Jones,Ronald,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rzzjyalc2o1un3uhx0lm,7.995625000000002,20.0,2.5732222222222223,10,16,1.6,0,32.07680926508409,-16.076809265084087,-1.6076809265084087,0.1,POST,20,
2020,POST,22,week,10,4900,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,28,4900,2020,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/quvoqaapbnebbllg3jwl,3.088651685393259,56.25,2.6550625000000005,16,89,5.5625,1,49.116735152820645,39.883264847179355,2.4927040529487097,0.6875,POST,22,
2020,POST,22,week,10,4900,00-0034816,Ronald Jones,R.Jones,JON705925,RB,RB,27,4900,2020,46107,32004a4f-4e70-5925-2b49-5f67cfbf7e05,Ronald,Jones,Ronald,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rzzjyalc2o1un3uhx0lm,3.3513114754098363,33.33333333333333,2.3759166666666665,12,61,5.083333333333333,0,60.17248176788609,0.8275182321139098,0.06895985267615916,0.4166666666666667,POST,22,
2020,REG,0,season,85,0200,00-0032241,Todd Gurley,T.Gurley,GUR000000,RB,RB,21,0200,2020,42353,32004755-5200-0000-f496-e727c8f2225d,Todd Gurley II,Gurley,Todd,RB,RB,21,UFA,https://static.www.nfl.com/image/private/{formatInstructions}/league/ym7oprwel3dxbab0k7x9,4.6370943952802355,21.53846153846154,2.8398011363636355,195,678,3.476923076923077,9,770.1833760977961,-103.1833760977961,-0.5402270999884613,0.33507853403141363,,,
2020,REG,0,season,85,0200,00-0033567,Brian Hill,B.Hill,HIL101853,RB,RB,23,0200,2020,44969,32004849-4c10-1853-2631-7195c754bf41,Brian,Hill,Brian,RB,RB,23,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ortwgbmztzhb4tdz9jmo,3.8301935483870975,14.000000000000002,2.8309782608695646,100,465,4.65,1,463.35857493576253,-11.358574935762533,-0.11590382587512789,0.30612244897959184,,,
2020,REG,0,season,85,0325,00-0034184,Gus Edwards,G.Edwards,EDW471180,RB,RB,35,0325,2020,46437,32004544-5747-1180-daba-c0c892edc0c8,Gus,Edwards,Gus,RB,RB,35,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qzfjokxel2zmnlt4omrq,3.201217150760719,34.02777777777778,2.646526315789473,144,723,5.020833333333333,6,579.5891583272867,125.41084167271333,0.8831749413571361,0.4647887323943662,,,
2020,REG,0,season,85,0325,00-0036158,J.K. Dobbins,J.Dobbins,DOB207645,RB,RB,27,0325,2020,52463,3200444f-4220-7645-7ee7-94f57d3eed4f,Jkaylin,Dobbins,J.K.,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tr3yxhybdwehibl6maqy,3.2732919254658395,23.134328358208954,2.8721774193548386,134,805,6.007462686567164,9,608.0527002421426,195.94729975785742,1.473287968104191,0.42105263157894735,,,
2020,REG,0,season,85,0610,00-0035250,Devin Singletary,D.Singletary,SIN186919,RB,RB,26,0610,2020,47857,32005349-4e18-6919-d1e6-003f4632ba87,Devin,Singletary,Devin,RB,RB,26,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uvjmmkicdibmtrssqv12,3.919374090247452,4.487179487179487,2.9262173913043483,156,687,4.403846153846154,2,632.8453979487493,37.15460205125066,0.244438171389807,0.3815789473684211,,,
2020,REG,0,season,85,0610,00-0036251,Zack Moss,Z.Moss,MOS756406,RB,RB,20,0610,2020,52494,32004d4f-5375-6406-2efb-a60ab36c4cc4,Zaccheus,Moss,Zack,RB,RB,20,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/ung5uvdvstg3wgl9zdye,3.7737214137214146,14.285714285714285,2.796617647058825,112,481,4.294642857142857,4,439.8872826518103,1.1127173481896762,0.010302938409163668,0.39814814814814814,,,
2020,REG,0,season,85,0750,00-0032063,Mike Davis,M.Davis,DAV567050,RB,RB,28,0750,2020,42469,32004441-5656-7050-90fa-b554877db5f4,Michael,Davis,Mike,RB,RB,28,INA,https://static.www.nfl.com/image/private/{formatInstructions}/league/sd67wjznwou2pwqs2m3h,4.153037383177567,32.72727272727273,2.7872751677852357,165,642,3.890909090909091,6,615.0323194391011,10.967680560898884,0.06812223950868872,0.3416149068322981,,,
2020,REG,0,season,85,0810,00-0035685,David Montgomery,D.Montgomery,MON487374,RB,RB,32,0810,2020,47856,32004d4f-4e48-7374-a044-7fb197b6b501,David,Montgomery,David,RB,RB,32,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zsd3fcztejae8oexy3um,3.705121495327104,17.00404858299595,2.7382286995515703,247,1070,4.331983805668016,8,1000.4611943399846,51.53880566001544,0.21385396539425494,0.3651452282157676,,,
2020,REG,0,season,85,0920,00-0030456,Giovani Bernard,G.Bernard,BER219765,RB,RB,25,0920,2020,39985,32004245-5221-9765-46d6-1e758159937b,Giovani,Bernard,Giovani,RB,RB,25,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/emjueiztyubzm99lxd49,4.452908653846155,12.096774193548388,2.6349824561403503,124,416,3.3548387096774195,3,509.57661745989503,-97.57661745989503,-0.7998083398352052,0.3360655737704918,,,
2020,REG,0,season,85,0920,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,RB,28,0920,2020,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,28,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkzlqusxfp1pioew4pb3,4.458808411214954,8.403361344537815,2.715653846153845,119,428,3.596638655462185,3,455.8714050232028,-28.871405023202783,-0.24676414549745967,0.37606837606837606,,,
2020,REG,0,season,85,1050,00-0033923,Kareem Hunt,K.Hunt,HUN308934,RB,RB,27,1050,2020,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,Kareem,Hunt,Kareem,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/soaqewfl8xjea2lpzfth,4.010178359096315,31.313131313131315,2.8650165745856353,198,841,4.247474747474747,6,804.84081640102,36.15918359898001,0.1826221393887879,0.41414141414141414,,,
2020,REG,0,season,85,1050,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,2020,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,RB,RB,24,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m10y1skypqxyvigftdle,3.4226522961574513,31.57894736842105,3.0428128654970763,190,1067,5.61578947368421,12,748.3671780510923,294.6328219489077,1.584047429832837,0.4032258064516129,,,
2020,REG,0,season,85,1200,00-0033045,Ezekiel Elliott,E.Elliott,ELL289284,RB,RB,21,1200,2020,43293,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,RB,RB,21,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,3.711777323799796,22.950819672131146,2.6178602620087337,244,979,4.012295081967213,6,955.362309843019,7.637690156980966,0.03169166040241065,0.42738589211618255,,,
2020,REG,0,season,85,1200,00-0035261,Tony Pollard,T.Pollard,POL283188,RB,RB,20,1200,2020,47911,3200504f-4c28-3188-35b8-d0ae9db0f68a,Tony,Pollard,Tony,RB,RB,20,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tynmwg5rta9ykpfd3dp2,3.7388275862068974,21.782178217821784,2.7684137931034494,101,435,4.306930693069307,4,413.3077759704815,12.692224029518513,0.12820428312644963,0.31313131313131315,,,
2020,REG,0,season,85,1400,00-0032144,Melvin Gordon,M.Gordon,GOR275321,RB,RB,25,1400,2020,42358,3200474f-5227-5321-5a9f-5d54a292e030,Melvin,Gordon,Melvin,RB,RB,25,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/en0ul7l1m9aqf7wffufg,3.936460446247463,19.53488372093023,2.9307157894736835,215,986,4.586046511627907,9,957.6951450074037,6.304854992596347,0.030458236679209407,0.36231884057971014,,,
2020,REG,0,season,85,1400,00-0034109,Phillip Lindsay,P.Lindsay,LIN303086,RB,RB,30,1400,2020,46367,32004c49-4e30-3086-a451-a8add609c5d0,Phillip,Lindsay,Phillip,RB,RB,30,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/pv23ismfe1xcbholkdqo,4.114561752988047,16.94915254237288,2.985442307692307,118,502,4.254237288135593,1,440.0962197370624,9.903780262937573,0.08842660949051405,0.3482142857142857,,,
2020,REG,0,season,85,1540,00-0025394,Adrian Peterson,A.Peterson,PET260705,RB,RB,28,1540,2020,32200,32005045-5426-0705-afaf-b095105b31fb,Adrian,Peterson,Adrian,RB,RB,28,UFA,https://static.www.nfl.com/image/private/{formatInstructions}/league/wcjhdlzid3giumhu60tu,4.042135761589404,29.48717948717949,2.6730689655172406,156,604,3.871794871794872,7,671.7760012998845,-77.77600129988446,-0.5017806535476417,0.27741935483870966,,,
2020,REG,0,season,85,1540,00-0036275,D'Andre Swift,D.Swift,SWI228476,RB,RB,32,1540,2020,52443,32005357-4922-8476-53db-e64aaf6e01f5,D'Andre,Swift,D'Andre,RB,RB,32,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/amhsf13r1hnpo9lrn2uj,3.812917466410748,22.807017543859647,2.7447142857142857,114,521,4.5701754385964914,8,509.9495541378638,11.0504458621362,0.09693373563277369,0.3333333333333333,,,
2020,REG,0,season,85,1800,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,1800,2020,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,33,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fhg7hqiz87nyx1payjqh,3.4353260869565223,19.402985074626866,2.71160962566845,201,1104,5.492537313432836,9,966.2154594040168,127.78454059598323,0.6389227029799162,0.395,,,
2020,REG,0,season,85,1800,00-0033948,Jamaal Williams,J.Williams,WIL328269,RB,RB,30,1800,2020,44947,32005749-4c32-8269-4a19-d851ac99ba3c,Jamaal,Williams,Jamaal,RB,RB,30,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yuxsp5zntefv9yccbfos,3.6540594059405924,19.327731092436977,2.539587719298245,119,505,4.243697478991597,2,478.251129734928,20.748870265072014,0.1758378836023052,0.3644067796610169,,,
2020,REG,0,season,85,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2020,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,22,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/f5kj56yln1s0qlpdhbxu,3.5697681302417363,27.77777777777778,2.7594225352112667,378,2027,5.362433862433862,17,1623.9206287903678,367.0793712096322,0.9974982913305223,0.4266304347826087,,,
2020,REG,0,season,85,2120,00-0032187,David Johnson,D.Johnson,JOH174477,RB,RB,31,2120,2020,42429,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,RB,RB,31,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xhkqvvkq3awveyhv0x4e,3.340810419681622,14.965986394557824,2.5682608695652176,147,691,4.700680272108843,6,630.7803601838181,60.21963981618194,0.4096574137155234,0.36054421768707484,,,
2020,REG,0,season,85,2200,00-0034367,Nyheim Hines,N.Hines,HIN226970,RB,RB,21,2200,2020,46173,32004849-4e22-6970-73da-06472dd4984b,Nyheim,Hines,Nyheim,RB,RB,21,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsvodvfsjkzc0ii9vn2n,3.789605263157896,12.359550561797752,2.7421168831168834,89,380,4.269662921348314,3,386.18794912040727,-7.187949120407268,-0.08168124000462805,0.38636363636363635,,,
2020,REG,0,season,85,2200,00-0036223,Jonathan Taylor,J.Taylor,TAY431618,RB,RB,28,2200,2020,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan,Taylor,Jonathan,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mx6ptr3jbhx0wxo3848u,3.506646706586826,29.74137931034483,2.8086273584905648,232,1169,5.038793103448276,11,982.1433246409864,150.8566753590136,0.6616520849079544,0.42543859649122806,,,
2020,REG,0,season,85,2250,00-0035831,James Robinson,J.Robinson,ROB521367,RB,RB,30,2250,2020,52733,3200524f-4252-1367-7b21-7f5516b913bf,James,Robinson,James,RB,RB,30,INA,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxzbao36eeratekmnxeb,3.646794392523365,20.416666666666668,2.680325892857143,240,1070,4.458333333333333,7,968.9464144129811,40.053585587018915,0.1711691691752945,0.37606837606837606,,,
2020,REG,0,season,85,2310,00-0036360,Clyde Edwards-Helaire,C.Edwards-Helaire,EDW815562,RB,RB,25,2310,2020,52440,32004544-5781-5562-8963-df06e680f700,Clyde,Edwards-Helaire,Clyde,RB,RB,25,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ldgjalogqzti76pmqbw1,3.8142341220423432,9.392265193370166,2.796552147239264,181,803,4.43646408839779,4,872.6042231074605,-110.60422310746048,-0.6284330858378436,0.3352272727272727,,,
2020,REG,0,season,85,2510,00-0031806,Malcolm Brown,M.Brown,BRO550137,RB,RB,34,2510,2020,42837,32004252-4f55-0137-a08a-164e95f5f50c,Malcolm,Brown,Malcolm,RB,RB,34,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/saroibi2giakpauwanjg,3.8725775656324584,17.82178217821782,2.7749777777777775,101,419,4.148514851485149,5,455.06711325756334,-54.067113257563335,-0.5517052373220749,0.3673469387755102,,,
2020,REG,0,season,85,2510,00-0035664,Darrell Henderson,D.Henderson,HEN054456,RB,RB,27,2510,2020,47853,32004845-4e05-4456-6f99-3e76d883b110,Darrell,Henderson,Darrell,RB,RB,27,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/nyjvyjkx6cb2a7lfxevg,3.916201923076923,30.434782608695656,2.7969426229508203,138,624,4.521739130434782,5,616.4196424509223,1.5803575490776893,0.01162027609615948,0.36764705882352944,,,
2020,REG,0,season,85,2510,00-0036414,Cam Akers,C.Akers,AKE415291,RB,RB,23,2510,2020,52460,3200414b-4541-5291-73e4-84e805a9ffce,Cam,Akers,Cam,RB,RB,23,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zeh3myk7tc0yzp6qbudr,4.005248,37.93103448275862,2.7296106870229018,145,625,4.310344827586207,2,651.2904111796671,-39.2904111796671,-0.2766930364765289,0.28169014084507044,,,
2020,REG,0,season,85,2520,00-0032972,Devontae Booker,D.Booker,BOO019902,RB,RB,23,2520,2020,43425,3200424f-4f01-9902-c146-57fda0468e8d,Devontae,Booker,Devontae,RB,RB,23,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/n4tprmtnsgpc8cmvppvm,3.3866666666666667,17.20430107526882,2.506640449438202,93,423,4.548387096774194,3,376.9481883129322,46.05181168706781,0.49518077082868617,0.34408602150537637,,,
2020,REG,0,season,85,2520,00-0035700,Josh Jacobs,J.Jacobs,JAC734615,RB,RB,28,2520,2020,47807,32004a41-4373-4615-60ca-982d07046841,Joshua,Jacobs,Josh,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/docmktgq1ubvu87ltcco,3.9938967136150225,25.64102564102564,2.707092,273,1065,3.901098901098901,12,1070.2354558176207,-8.235455817620732,-0.030389135858379084,0.39114391143911437,,,
2020,REG,0,season,85,2700,00-0035311,Myles Gaskin,M.Gaskin,GAS211909,RB,RB,37,2700,2020,48017,32004741-5321-1909-2ae0-a123794bf24d,Myles,Gaskin,Myles,RB,RB,37,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lwbo5oqzvpcb5y0fufoa,3.500719178082191,23.239436619718308,2.7291060606060595,142,584,4.112676056338028,3,552.850579363812,19.149420636187983,0.1387639176535361,0.4057971014492754,,,
2020,REG,0,season,85,3000,00-0033893,Dalvin Cook,D.Cook,COO047079,RB,RB,33,3000,2020,44853,3200434f-4f04-7079-ca3d-32c8b4ce8a9a,Dalvin,Cook,Dalvin,RB,RB,33,INA,https://static.www.nfl.com/image/private/{formatInstructions}/league/sxhuurbjysw8vxgj8arg,3.738882466281311,30.76923076923077,2.8542533333333338,312,1557,4.990384615384615,16,1377.2140104490502,170.7859895509498,0.5509225469385478,0.41935483870967744,,,
2020,REG,0,season,85,3000,00-0034972,Alexander Mattison,A.Mattison,MAT599622,RB,RB,25,3000,2020,47885,32004d41-5459-9622-25bb-238938a4f96b,Alexander,Mattison,Alexander,RB,RB,25,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/crp4nxsdqb6rt6hqomp3,3.695599078341012,31.25,2.7358295454545454,96,434,4.520833333333333,2,379.4970562904971,51.502943709502915,0.5479036564840736,0.46808510638297873,,,
