season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_esb_id,player_position_group,player_position,player_current_team_id,player_season,player_smart_id,player_first_name,player_last_name,player_football_name,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_short_name,player_jersey_number,player_gsis_it_id,player_ngs_position,player_ngs_position_group,player_suffix,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_season_type,player_week
2016,PRE,4,week,10,3000,00-0032918,C.J. Ham,HAM006291,RB,RB,3000,2016,32004841-4d00-6291-f7a2-2bea51f90d48,C.J.,Ham,C.J.,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/tto8lg2p1v41csg8t7r1,3.8986440677966105,20.0,,15,59,3.933333333333333,1,C.Ham,30,43971,,,,,,,,PRE,4
2016,PRE,4,week,10,3410,00-0031055,Andre Williams,WIL142264,RB,RB,3410,2016,32005749-4c14-2264-4861-9de23cdd2565,Andre,Williams,Andre,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bkjjrp3sdtq2ubuzywyd,3.6245714285714294,10.0,2.3956666666666666,10,35,3.5,0,An.Williams,44,41342,QB,QB,,,,,,PRE,4
2016,PRE,4,week,10,3430,00-0026855,Antone Smith,SMI040756,RB,RB,3430,2016,3200534d-4904-0756-6435-4b6212a2fd4e,Antone,Smith,Antone,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m45j6r43nwv5bsy0ooyo,6.2807407407407405,10.0,2.400875,10,27,2.7,0,A.Smith,30,35098,WR,WR,,,,,,PRE,4
2016,PRE,4,week,10,3430,00-0030348,Khiry Robinson,ROB601698,RB,RB,3430,2016,3200524f-4260-1698-df4d-a82edf2cec4e,Khiry,Robinson,Khiry,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/voprwcuquojlvepcmzmh,8.450000000000001,15.384615384615385,2.9158888888888885,13,25,1.9230769230769231,0,K.Robinson,31,40791,WR,WR,,,,,,PRE,4
2016,PRE,4,week,10,3700,00-0032838,Cedric O'Neal,ONE063034,RB,RB,3700,2016,32004f4e-4506-3034-f861-4162f749f5f6,Cedric,O'Neal,Cedric,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oypfj3orjfecob7rukbu,7.304666666666666,0.0,2.2036363636363636,16,30,1.875,0,C.O'Neal,35,43905,SLOT_WR,WR,,,,,,PRE,4
2016,PRE,4,week,10,3800,00-0030117,Kerwynn Williams,WIL407286,RB,RB,3800,2016,32005749-4c40-7286-e05a-a3006220a7c3,Kerwynn,Williams,Kerwynn,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g8b72moacoymckyvl0ig,5.35,31.57894736842105,,19,57,3.0,0,K.Williams,33,40178,SLOT_WR,WR,,,,,,PRE,4
2016,PRE,4,week,10,3800,00-0032813,Elijhaa Penny,PEN486378,RB,RB,3800,2016,32005045-4e48-6378-d723-9ad67d819e1e,Elijhaa,Penny,Elijhaa,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/pm67nzrj89hrd2bwzyqi,3.4116814159292037,30.434782608695656,,23,113,4.913043478260869,1,E.Penny,35,43880,SLOT_WR,WR,,,,,,PRE,4
2016,PRE,4,week,10,4500,00-0028409,DuJuan Harris,HAR370058,RB,RB,4500,2016,32004841-5237-0058-7cc5-53d0d7a47769,DuJuan,Harris,DuJuan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bm9b6aulywolcwjqjcpo,5.2250000000000005,0.0,3.2725,10,30,3.0,1,D.Harris,32,37889,RB,RB,,,,,,PRE,4
2016,REG,0,season,85,0200,00-0031285,Devonta Freeman,FRE174508,RB,RB,0200,2016,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,4.047340129749768,33.03964757709251,2.6812216494845367,227,1079,4.753303964757709,11,D.Freeman,24,41332,RB,RB,Jr.,,,,,,
2016,REG,0,season,85,0200,00-0032058,Tevin Coleman,COL359050,RB,RB,0200,2016,3200434f-4c35-9050-eb7e-20c726e53f5b,Tevin,Coleman,Tevin,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nabesbpd8nocsy6aplmj,4.342923076923077,27.966101694915253,2.768233644859814,118,520,4.406779661016949,8,T.Coleman,26,42416,RB,RB,,,,,,,
2016,REG,0,season,85,0325,00-0031375,Terrance West,WES395447,RB,RB,0325,2016,32005745-5339-5447-4e79-696bc77e8745,Terrance,West,Terrance,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vzmf3p3k4ywfa5vjn9za,4.158560311284048,21.875,2.804792899408284,192,771,4.015625,5,T.West,28,,RB,RB,,,,,,,
2016,REG,0,season,85,0325,00-0032411,Kenneth Dixon,DIX440855,RB,RB,0325,2016,32004449-5844-0855-fbe7-7426a38c0ffc,Kenneth,Dixon,Kenneth,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gzfijcqkmupkv6ajjruz,4.082931937172775,20.454545454545457,2.794906666666666,88,382,4.340909090909091,2,K.Dixon,30,,RB,RB,Jr.,,,,,,
2016,REG,0,season,85,0610,00-0027029,LeSean McCoy,MCC620232,RB,RB,0610,2016,32004d43-4362-0232-7a1d-dd0dd389f3f5,LeSean,McCoy,LeSean,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpc1a2dgivdyevuncz7p,3.9576400947119157,26.923076923076923,3.003444444444444,234,1267,5.414529914529915,13,L.McCoy,25,,RB,RB,,,,,,,
2016,REG,0,season,85,0610,00-0030433,Mike Gillislee,GIL667064,RB,RB,0610,2016,32004749-4c66-7064-df1f-0e303552f27e,Mike,Gillislee,Mike,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bz85uuhwz2daip0avjrg,3.451594454072792,45.54455445544555,2.6981170212765964,101,577,5.712871287128713,8,M.Gillislee,35,,RB,RB,Jr.,,,,,,
2016,REG,0,season,85,0750,00-0026153,Jonathan Stewart,STE770966,RB,RB,0750,2016,32005354-4577-0966-26a7-63b5bd7a0239,Jonathan,Stewart,Jonathan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dzvxfj3xrgnzc3jbag2n,4.37992718446602,38.07339449541284,2.8343897435897447,218,824,3.779816513761468,9,J.Stewart,28,,RB,RB,,,,,,,
2016,REG,0,season,85,0810,00-0032780,Jordan Howard,HOW239418,RB,RB,0810,2016,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,3.6166412795125655,27.77777777777778,2.7219004329004326,252,1313,5.2103174603174605,6,J.Howard,24,,RB,RB,,,,,,,
2016,REG,0,season,85,0920,00-0030456,Giovani Bernard,BER219765,RB,RB,0920,2016,32004245-5221-9765-46d6-1e758159937b,Giovani,Bernard,Giovani,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/cubg2wczhxrtz6jd4ldj,4.8644510385756705,6.593406593406594,2.7615421686746977,91,337,3.7032967032967035,2,G.Bernard,25,,RB,RB,,,,,,,
2016,REG,0,season,85,0920,00-0031301,Jeremy Hill,HIL407410,RB,RB,0920,2016,32004849-4c40-7410-a042-2e41fafcc5fc,Jeremy,Hill,Jeremy,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rafvidcbp023aupumccx,4.382038140643622,19.81981981981982,2.6133700000000006,222,839,3.779279279279279,9,,32,41284,RB,RB,,,,,,,
2016,REG,0,season,85,1050,00-0030656,Isaiah Crowell,CRO734794,RB,RB,1050,2016,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,3.512090336134455,26.767676767676768,2.751632530120482,198,952,4.808080808080808,7,I.Crowell,34,,RB,RB,,6.8344241569617425,-0.8344241569617425,-0.8344241569617425,0,,
2016,REG,0,season,85,1200,00-0033045,Ezekiel Elliott,ELL289284,RB,RB,1200,2016,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,3.6513059472716125,28.88198757763975,2.805418918918919,322,1631,5.065217391304348,15,E.Elliott,21,43293,RB,RB,,,,,,,
2016,REG,0,season,85,1400,00-0026373,Justin Forsett,FOR530271,RB,RB,1400,2016,3200464f-5253-0271-6c4c-2ad6d0a98d97,Justin,Forsett,Justin,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/o86dvbcs8dcubcpj6fnu,5.292508591065296,8.045977011494253,2.8067162162162167,87,291,3.3448275862068964,1,J.Forsett,20,33314,RB,RB,,,,,,,
2016,REG,0,season,85,1400,00-0029854,C.J. Anderson,AND163330,RB,RB,1400,2016,3200414e-4416-3330-3837-6f82fc6855cf,Cortrelle,Anderson,C.J.,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/jqqdxuowpdgl06zy0g0a,4.113478260869564,22.727272727272727,2.4903061224489798,110,437,3.9727272727272727,4,C.Anderson,22,,RB,RB,,,,,,,
2016,REG,0,season,85,1400,00-0032972,Devontae Booker,BOO019902,RB,RB,1400,2016,3200424f-4f01-9902-c146-57fda0468e8d,Devontae,Booker,Devontae,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ls859blqxjix8vayjwr7,4.505098039215686,24.137931034482758,2.4843607594936703,174,612,3.5172413793103448,4,D.Booker,23,43425,RB,RB,,,,,,,
2016,REG,0,season,85,1540,00-0030107,Theo Riddick,RID187949,RB,RB,1540,2016,32005249-4418-7949-2583-81ad82348db8,Theo,Riddick,Theo,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/aptuag5ocazmionhvnt6,4.525714285714287,13.043478260869565,2.740135135135135,92,357,3.880434782608696,1,,25,,RB,RB,,,,,,,
2016,REG,0,season,85,1540,00-0031665,Zach Zenner,ZEN513046,RB,FB,1540,2016,32005a45-4e51-3046-77e5-57166e5fc8d7,Zach,Zenner,Zach,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/deiznogchpv1vbrmyuax,3.984161676646705,19.318181818181817,2.5814189189189185,88,334,3.7954545454545454,4,Z.Zenner,34,,RB,RB,,,,,,,
2016,REG,0,season,85,1540,00-0032450,Dwayne Washington,WAS231679,RB,RB,1540,2016,32005741-5323-1679-ae1c-92a750c047c4,Dwayne,Washington,Dwayne,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lb9ka9jixhnnrfo6mvxb,5.354360902255638,17.77777777777778,2.897609756097562,90,266,2.9555555555555557,1,,36,,RB,RB,,,,,,,
2016,REG,0,season,85,1800,00-0030432,Christine Michael,MIC066214,RB,RB,1800,2016,32004d49-4306-6214-d90e-b7836060961d,Christine,Michael,Christine,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qlysbozgkexeoohnqrvz,4.576466552315609,20.945945945945947,2.6025859375,148,583,3.939189189189189,7,C.Michael,32,,RB,RB,,,,,,,
2016,REG,0,season,85,2100,00-0028009,DeMarco Murray,MUR580353,RB,RB,2100,2016,32004d55-5258-0353-b3c0-f7232966a7e0,DeMarco,Murray,DeMarco,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lu4pqg7cvxbz7z4oormo,4.1872642244738865,46.75767918088737,2.9033038461538454,293,1283,4.378839590443686,9,D.Murray,29,37146,RB,RB,,,,,,,
2016,REG,0,season,85,2100,00-0032764,Derrick Henry,HEN602843,RB,RB,2100,2016,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,4.120734693877551,52.72727272727272,2.793009803921568,110,490,4.454545454545454,5,D.Henry,22,43334,RB,RB,Jr.,,,,,,
2016,REG,0,season,85,2120,00-0029615,Lamar Miller,MIL373118,RB,RB,2120,2016,32004d49-4c37-3118-7861-c1aecae47732,Lamar,Miller,Lamar,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0ggwcqngfyq7ccyksgv,4.0230568499534005,26.492537313432834,2.5236639676113346,268,1073,4.003731343283582,5,L.Miller,26,,RB,RB,,5.162378890589821,0.8376211094101791,0.8376211094101791,1,,
2016,REG,0,season,85,2120,00-0031075,Alfred Blue,BLU106654,RB,RB,2120,2016,3200424c-5510-6654-1ff2-5c94a5fcf6a2,Alfred,Blue,Alfred,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qt9zmmipmlcin4gxs8wt,3.771333333333333,20.0,2.4003297872340426,100,420,4.2,1,A.Blue,28,,RB,RB,III,,,,,,
2016,REG,0,season,85,2200,00-0023500,Frank Gore,GOR411171,RB,RB,2200,2016,3200474f-5241-1171-e932-18530d86ff0c,Frank,Gore,Frank,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxxkhd2suyalrbruzut7,3.702994129158512,20.912547528517113,2.343056451612902,263,1022,3.8859315589353614,4,F.Gore,23,29892,RB,RB,,,,,,,
2016,REG,0,season,85,2250,00-0027531,Chris Ivory,IVO253611,RB,RB,2250,2016,32004956-4f25-3611-afa1-32a4ef3b7338,Chris,Ivory,Chris,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wuhrkffigvt55hcqd4yw,4.812850574712642,21.1864406779661,2.8285000000000013,118,435,3.6864406779661016,3,,33,,RB,RB,,,,,,,
2016,REG,0,season,85,2250,00-0032209,T.J. Yeldon,YEL060186,RB,RB,2250,2016,32005945-4c06-0186-cd0f-a93c74a0d6a6,Timothy,Yeldon,T.J.,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/upd4s91rxtbdylyydqxq,4.513744588744587,18.6046511627907,2.5804642857142848,129,462,3.5813953488372094,1,T.Yeldon,24,,RB,RB,Jr.,,,,,,
2016,REG,0,season,85,2310,00-0030414,Spencer Ware,WAR371408,RB,RB,2310,2016,32005741-5237-1408-8eeb-d6f0ad5c88fe,Spencer,Ware,Spencer,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qr04afpcu3fqpgxnws6t,3.966449511400653,21.962616822429908,2.8204568527918763,214,921,4.303738317757009,3,S.Ware,32,40142,RB,RB,III,,,,,,
2016,REG,0,season,85,2310,00-0030668,Charcandrick West,WES136836,RB,RB,2310,2016,32005745-5313-6836-7c72-e4575b00597c,Charcandrick,West,Charcandrick,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ccvw7oos9bzr4ojdiuac,4.908395904436859,27.27272727272727,2.8742368421052626,88,293,3.3295454545454546,1,C.West,35,41505,RB,RB,,,,,,,
2016,REG,0,season,85,2510,00-0032241,Todd Gurley,GUR000000,RB,RB,2510,2016,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,4.7833785310734465,25.899280575539567,2.533310204081634,278,885,3.183453237410072,6,T.Gurley,30,42353,RB,RB,II,,,,,,
2016,REG,0,season,85,2520,00-0030513,Latavius Murray,MUR671046,RB,RB,2520,2016,32004d55-5267-1046-5487-d03e83f25c8b,Latavius,Murray,Latavius,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoc3ipmwmfx9x7chlreq,3.9130710659898496,45.64102564102564,2.589171270718232,195,788,4.041025641025641,12,L.Murray,28,,RB,RB,,,,,,,
2016,REG,0,season,85,2520,00-0032940,DeAndre Washington,WAS000000,RB,RB,2520,2016,32005741-5300-0000-c099-0198d3a23e0a,DeAndre,Washington,DeAndre,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/r89dcprs99qahleja3mz,3.1377730192719486,20.689655172413794,2.588197530864198,87,467,5.367816091954023,2,D.Washington,33,,RB,RB,,,,,,,
2016,REG,0,season,85,2700,00-0031590,Jay Ajayi,AJA771256,RB,RB,2700,2016,3200414a-4177-1256-2431-b2af057c0b9d,Jay,Ajayi,Jay,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bt0drbhvsjykf2xxvskx,3.9076100628930805,23.076923076923077,2.752202702702704,260,1272,4.892307692307693,8,J.Ajayi,23,,RB,RB,,,,,,,
2016,REG,0,season,85,3000,00-0028198,Matt Asiata,ASI070576,RB,RB,3000,2016,,Matt,Asiata,Matt,ACT,,3.999452736318411,38.84297520661157,2.2564159292035395,121,402,3.322314049586777,6,M.Asiata,44,37676,RB,RB,,,,,,,
2016,REG,0,season,85,3000,00-0031376,Jerick McKinnon,MCK656764,RB,RB,3000,2016,32004d43-4b65-6764-e685-6b07f4dbac28,Jerick,McKinnon,Jerick,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/l1p3zh1dswzruankht4r,4.868923933209645,25.78616352201258,2.6403014705882346,159,539,3.389937106918239,2,J.McKinnon,21,41325,RB,RB,,,,,,,
2016,REG,0,season,85,3200,00-0027325,LeGarrette Blount,BLO626278,RB,RB,3200,2016,3200424c-4f62-6278-90e7-1045a3f929f4,LeGarrette,Blount,LeGarrette,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s3eilto1yi0yhoamvvo3,4.074013781223085,43.47826086956522,2.6807575757575752,299,1161,3.882943143812709,18,L.Blount,29,,RB,RB,,,,,,,
2016,REG,0,season,85,3300,00-0026289,Tim Hightower,HIG784208,RB,RB,3300,2016,32004849-4778-4208-2f9d-5f142c52e750,Tim,Hightower,Tim,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/azokebvu5bctrltqy38r,3.7370437956204383,27.819548872180448,2.5538548387096776,133,548,4.120300751879699,4,T.Hightower,34,,RB,RB,,,,,,,
2016,REG,0,season,85,3300,00-0027966,Mark Ingram,ING656964,RB,RB,3300,2016,3200494e-4765-6964-19af-4fbe814368d2,Mark,Ingram,Mark,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ky9yy9cme3vh3y58rj9w,3.456490891658674,18.536585365853657,2.582979057591623,205,1043,5.087804878048781,6,M.Ingram,22,,RB,RB,Jr.,,,,,,
2016,REG,0,season,85,3410,00-0027155,Rashad Jennings,JEN587965,RB,RB,3410,2016,32004a45-4e58-7965-a468-b45f13bf3584,Rashad,Jennings,Rashad,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/r48elxgcxhdkfkazlqab,4.281770657672853,6.629834254143646,2.5111975308641985,181,593,3.276243093922652,3,R.Jennings,23,,RB,RB,,3.7991857454862568,-2.7991857454862568,-2.7991857454862568,0,,
2016,REG,0,season,85,3410,00-0032417,Paul Perkins,PER227681,RB,RB,3410,2016,32005045-5222-7681-78c6-eac7d46b0bc6,Paul,Perkins,Paul,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvq9v0mxyltlm9b8lstx,3.6825657894736836,5.357142857142857,2.5745514018691598,112,456,4.071428571428571,0,P.Perkins,28,,RB,RB,II,,,,,,
2016,REG,0,season,85,3430,00-0026184,Matt Forte,FOR645404,RB,RB,3430,2016,3200464f-5264-5404-4446-b6ef3bdf3d3a,Matthew,Forte,Matt,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/olqssssjykcx7tx7xsy3,4.210701107011072,14.678899082568808,2.6368564102564105,218,813,3.729357798165138,7,M.Forte,22,,RB,RB,,,,,,,
2016,REG,0,season,85,3430,00-0028064,Bilal Powell,POW162772,RB,RB,3430,2016,3200504f-5716-2772-5bb8-04da93b620cf,Bilal,Powell,Bilal,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a5qlloemeetaqawzwuf7,3.257603878116343,9.16030534351145,2.7165833333333333,131,722,5.511450381679389,3,B.Powell,29,37201,RB,RB,,,,,,,
2016,REG,0,season,85,3700,00-0023564,Darren Sproles,SPR711296,RB,RB,3700,2016,32005350-5271-1296-dc4d-133c41f445ef,Darren,Sproles,Darren,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gvj5ng27blmwuz170aeo,3.979885844748861,10.638297872340425,2.812792682926828,94,438,4.659574468085107,2,D.Sproles,43,29957,RB,RB,,,,,,,
2016,REG,0,season,85,3700,00-0027864,Ryan Mathews,MAT190010,RB,RB,3700,2016,32004d41-5419-0010-73ae-b3c9859065b6,Ryan,Mathews,Ryan,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/mai5izn84cdrvxlkwagb,4.391981845688351,21.935483870967744,2.687705882352941,155,661,4.264516129032258,8,,24,,RB,RB,,,,,,,
2016,REG,0,season,85,3800,00-0032187,David Johnson,JOH174477,RB,RB,3800,2016,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekmnsysofzigrqtetwmx,3.8692009685229998,25.597269624573375,2.6375078125,293,1239,4.228668941979522,16,D.Johnson,31,,RB,RB,,,,,,,
2016,REG,0,season,85,3900,00-0024242,DeAngelo Williams,WIL221323,RB,RB,3900,2016,32005749-4c22-1323-d9b8-e9bb55734105,DeAngelo,Williams,DeAngelo,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oky9ooitgqa1fgwdll6b,4.957172011661807,24.489795918367346,3.0757142857142856,98,343,3.5,4,D.Williams,34,,RB,RB,,,,,,,
2016,REG,0,season,85,3900,00-0030496,Le'Veon Bell,BEL474300,RB,RB,3900,2016,32004245-4c47-4300-1a03-0d70c9d24d43,Le'Veon,Bell,Le'Veon,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lz4fqlhyoowrecnzp7dr,3.9478785488958974,24.521072796934863,3.0727782258064513,261,1268,4.85823754789272,7,L.Bell,26,,RB,RB,,,,,,,
2016,REG,0,season,85,4400,00-0032144,Melvin Gordon,GOR275321,RB,RB,4400,2016,3200474f-5227-5321-5a9f-5d54a292e030,Melvin,Gordon,Melvin,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxecbktyxov6smuaww2i,4.083901705115345,36.22047244094488,2.513411764705882,254,997,3.925196850393701,10,,28,42358,RB,RB,III,,,,,,
2016,REG,0,season,85,4500,00-0031045,Carlos Hyde,HYD402541,RB,RB,4500,2016,32004859-4440-2541-ab5b-a4d6828a3fe3,Carlos,Hyde,Carlos,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1y5owtsfgxlk0vnbcz4,3.8389676113360323,12.903225806451612,2.675216931216931,217,988,4.552995391705069,6,C.Hyde,28,,RB,RB,,,,,,,
2016,REG,0,season,85,4600,00-0031897,Thomas Rawls,RAW440791,RB,RB,4600,2016,32005241-5744-0791-8a53-7397fa6fe147,Thomas,Rawls,Thomas,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uxyelm5j4nm67gmnbih9,4.920143266475644,18.34862385321101,2.533096774193549,109,349,3.2018348623853212,3,T.Rawls,34,,RB,RB,,,,,,,
2016,REG,0,season,85,4900,00-0028083,Jacquizz Rodgers,ROD369979,RB,RB,4900,2016,3200524f-4436-9979-63c1-6da40f96661a,Jacquizz,Rodgers,Jacquizz,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ztmescfueap5glplyf7w,3.6650178571428578,24.8062015503876,2.6800446428571445,129,560,4.341085271317829,2,J.Rodgers,32,37220,RB,RB,,,,,,,
2016,REG,0,season,85,4900,00-0029613,Doug Martin,MAR578568,RB,RB,4900,2016,32004d41-5257-8568-7762-30a0bea266f9,Douglas,Martin,Doug,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lhazttk4tjpi7ggf7du4,5.171638954869359,33.33333333333333,2.8401652892561966,144,421,2.923611111111111,3,,22,38561,RB,RB,,,,,,,
2016,REG,0,season,85,5110,00-0031939,Matt Jones,JON603219,RB,RB,5110,2016,32004a4f-4e60-3219-485e-36655170f13d,Matt,Jones,Matt,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eektuvevqtzbqstzx3pv,3.8946086956521735,29.292929292929294,2.834022727272727,99,460,4.646464646464646,3,,31,42438,RB,RB,,,,,,,
2016,REG,0,season,85,5110,00-0032371,Rob Kelley,KEL338220,RB,RB,5110,2016,32004b45-4c33-8220-e406-c0ea6ba2950f,Robert,Kelley,Rob,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xh5lyubvptmxmccydl73,4.0770170454545465,22.61904761904762,2.6846447368421056,168,704,4.190476190476191,6,R.Kelley,32,43570,RB,RB,,,,,,,
2016,REG,1,week,10,0200,00-0031285,Devonta Freeman,FRE174508,RB,RB,0200,2016,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,9.6745,27.27272727272727,2.5101249999999995,11,20,1.8181818181818181,0,D.Freeman,24,41332,RB,RB,Jr.,,,,,REG,1
2016,REG,1,week,10,0325,00-0026373,Justin Forsett,FOR530271,RB,RB,0325,2016,3200464f-5253-0271-6c4c-2ad6d0a98d97,Justin,Forsett,Justin,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/o86dvbcs8dcubcpj6fnu,4.389268292682927,10.0,2.9556666666666667,10,41,4.1,0,J.Forsett,29,33314,RB,RB,,,,,,REG,1
2016,REG,1,week,10,0325,00-0031375,Terrance West,WES395447,RB,RB,0325,2016,32005745-5339-5447-4e79-696bc77e8745,Terrance,West,Terrance,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vzmf3p3k4ywfa5vjn9za,5.881874999999999,33.33333333333333,2.983090909090909,12,32,2.6666666666666665,0,T.West,28,41323,RB,RB,,,,,,REG,1
2016,REG,1,week,10,0610,00-0027029,LeSean McCoy,MCC620232,RB,RB,0610,2016,32004d43-4362-0232-7a1d-dd0dd389f3f5,LeSean,McCoy,LeSean,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpc1a2dgivdyevuncz7p,5.544655172413794,31.25,2.970285714285714,16,58,3.625,1,L.McCoy,25,34504,RB,RB,,,,,,REG,1
2016,REG,1,week,10,0750,00-0026153,Jonathan Stewart,STE770966,RB,RB,0750,2016,32005354-4577-0966-26a7-63b5bd7a0239,Jonathan,Stewart,Jonathan,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dzvxfj3xrgnzc3jbag2n,3.694843749999999,60.0,2.5947999999999998,15,64,4.266666666666667,0,J.Stewart,28,33094,RB,RB,,,,,,REG,1
2016,REG,1,week,10,0810,00-0031569,Jeremy Langford,LAN550009,RB,RB,0810,2016,32004c41-4e55-0009-7df2-5868ebab3d73,Jeremy,Langford,Jeremy,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ezohep8ggqmwfa1eqy4m,4.972982456140351,29.411764705882355,2.4907692307692306,17,57,3.3529411764705883,1,J.Langford,33,42449,RB,RB,,,,,,REG,1
2016,REG,1,week,10,1050,00-0030656,Isaiah Crowell,CRO734794,RB,RB,1050,2016,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,3.4035483870967744,25.0,2.643181818181818,12,62,5.166666666666667,1,I.Crowell,34,41493,RB,RB,,,,,,REG,1
2016,REG,1,week,10,1200,00-0033045,Ezekiel Elliott,ELL289284,RB,RB,1200,2016,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,5.612156862745097,10.0,2.7602777777777776,20,51,2.55,1,E.Elliott,21,43293,RB,RB,,,,,,REG,1
