season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_season_type,player_week
2021,PRE,0,season,15,1200,00-0036768,Jaquan Hardy,J.Hardy,HAR109188,RB,RB,37,1200,2021,53979,32004841-5210-9188-e77f-3e9690dd9c91,Jaquan,Hardy,Jaquan,RB,RB,37,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/mgwe4bpzdc7wvox8razh,5.374328358208957,17.391304347826086,3.0617142857142854,23,67,2.9130434782608696,0,74.21968907015184,-7.219689070151844,-0.3138995247892106,0.34782608695652173,,
2021,PRE,0,season,15,1400,00-0035448,Damarea Crockett,D.Crockett,CRO022822,RB,RB,28,1400,2021,48592,32004352-4f02-2822-b2de-4437d034c0ec,Damarea,Crockett,Damarea,RB,RB,28,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/fmyveiekuvj5n7wkyykg,4.399473684210526,0.0,2.908933333333334,34,114,3.3529411764705883,0,130.2711967351798,-16.271196735179814,-0.4785646098582298,0.3235294117647059,,
2021,PRE,0,season,15,1540,00-0034614,Godwin Igwebuike,G.Igwebuike,IGW422041,RB,RB,35,1540,2021,46798,32004947-5742-2041-f619-979fcd19352e,Godwin,Igwebuike,Godwin,RB,RB,35,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/c2jrnovgxeywltfkdkxh,5.0547826086956515,13.333333333333334,3.067,15,46,3.066666666666667,2,54.02214585756679,-8.022145857566791,-0.534809723837786,0.6,,
2021,PRE,0,season,15,1540,00-0035567,Craig Reynolds,C.Reynolds,REY121392,RB,RB,46,1540,2021,48707,32005245-5912-1392-3ec5-67a384849051,Craig,Reynolds,Craig,RB,RB,46,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bq3rri2votzpxxoqqkif,3.5443678160919543,6.666666666666667,2.889928571428572,15,87,5.8,2,63.19043225926585,23.809567740734153,1.5873045160489434,0.4,,
2021,PRE,0,season,15,1540,00-0036670,Jermar Jefferson,J.Jefferson,JEF237349,RB,RB,28,1540,2021,53686,32004a45-4623-7349-2ea9-d13151c3df59,Jermar,Jefferson,Jermar,RB,RB,28,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/snmaivk9ikcatxwexvku,4.101111111111111,22.22222222222222,2.9545624999999998,18,72,4.0,0,82.45242323450873,-17.45242323450873,-1.02661313144169,0.35294117647058826,,
2021,PRE,0,season,15,1800,00-0035973,Patrick Taylor,P.Taylor,TAY610553,RB,RB,27,1800,2021,52875,32005441-5961-0553-917c-3a56e5a4c26c,Patrick,Taylor,Patrick,RB,RB,27,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u6p90ptskdrcfpzfzafw,3.77123595505618,8.695652173913043,2.7247999999999997,23,89,3.869565217391304,0,112.44338494218815,-23.443384942188146,-1.0192776061820934,0.43478260869565216,,
2021,PRE,0,season,15,1800,00-0036669,Kylin Hill,K.Hill,HIL480153,RB,RB,32,1800,2021,53685,32004849-4c48-0153-173d-a74e02af6a78,Kylin,Hill,Kylin,RB,RB,32,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxrbyvfiqgip3jyrraj0,5.5259375,42.10526315789473,2.676428571428571,19,64,3.3684210526315788,1,67.95479015157704,-8.954790151577043,-0.4974883417542802,0.3888888888888889,,
2021,PRE,0,season,15,2100,00-0033925,D'Onta Foreman,D.Foreman,FOR392618,RB,RB,7,2100,2021,44901,3200464f-5239-2618-71de-9b22c3939617,D'Onta,Foreman,D'Onta,RB,RB,7,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/z6po0oumnnnrifl7g2du,4.034067796610169,25.0,2.5434666666666668,16,59,3.6875,1,34.42015652583302,1.579843474166978,0.1755381637963309,0.2222222222222222,,
2021,PRE,0,season,15,2100,00-0034400,Jordan Wilkins,J.Wilkins,WIL088337,RB,RB,33,2100,2021,46238,32005749-4c08-8337-ca0c-7bfc2f7b2caa,Jordan,Wilkins,Jordan,RB,RB,33,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/a9imakcmvshhpqsi5u8v,4.838260869565217,12.5,2.727857142857143,16,46,2.875,1,58.550140087554006,-12.550140087554006,-0.7843837554721254,0.375,,
2021,PRE,0,season,15,2120,00-0034838,Royce Freeman,R.Freeman,FRE376456,RB,RB,26,2120,2021,46140,32004652-4537-6456-ac22-4a857061d9e4,Royce,Freeman,Royce,RB,RB,26,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m8gb3zubjpt9i02plbul,3.819420289855073,5.263157894736842,2.7182777777777782,19,69,3.6315789473684212,0,76.30763940028594,-7.307639400285936,-0.38461260001504927,0.3157894736842105,,
2021,PRE,0,season,15,2120,00-0036069,Scottie Phillips,S.Phillips,PHI650053,RB,RB,27,2120,2021,52972,32005048-4965-0053-39c2-c39d6fe66506,Scott,Phillips,Scottie,RB,RB,27,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/wa1jecqwos8s5mslgvqk,3.1372903225806454,16.0,2.801833333333334,25,155,6.2,1,118.04784079355034,36.952159206449664,1.4780863682579866,0.48,,
2021,PRE,0,season,15,2200,00-0036493,Deon Jackson,D.Jackson,JAC126714,RB,RB,35,2200,2021,53703,32004a41-4312-6714-526c-5f2fe97ca0c1,Deon,Jackson,Deon,RB,RB,35,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m9cb8rixmnsvjtpfw914,2.8553636363636365,0.0,2.740176470588235,19,110,5.7894736842105265,1,80.57923300271895,29.42076699728105,1.5484614209095289,0.3684210526315789,,
2021,PRE,0,season,15,2250,00-0033854,Dare Ogunbowale,D.Ogunbowale,OGU417955,RB,RB,33,2250,2021,45719,32004f47-5541-7955-59ab-15bd05c31d80,Oluwadare,Ogunbowale,Dare,RB,RB,33,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mztfclgp3wjubbrv4dk5,5.13,13.333333333333334,2.9086428571428575,15,37,2.466666666666667,0,51.60028939833998,-20.60028939833998,-1.4714492427385701,0.21428571428571427,,
2021,PRE,0,season,15,2250,00-0036698,Mekhi Sargent,M.Sargent,SAR423277,RB,RB,36,2250,2021,53903,32005341-5242-3277-4c39-681fb368f8c8,Mekhi,Sargent,Mekhi,RB,RB,36,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bsfir2mdioneudbffkgt,4.27614973262032,16.3265306122449,2.6798863636363635,49,187,3.816326530612245,1,202.09936290017805,-15.09936290017805,-0.3081502632689398,0.3877551020408163,,
