season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_suffix,player_season_type,player_week
2018,REG,0,season,85,0750,00-0033280,Christian McCaffrey,C.McCaffrey,MCC035988,RB,RB,22,0750,2018,44820,32004d43-4303-5988-790d-0077d6a4692b,Christian,McCaffrey,Christian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fbmd42eh96156aug14kp,3.440901639344262,19.63470319634703,2.7535339805825227,219,1098,5.013698630136986,7,989.2923883824773,88.70761161752273,0.4145215496145922,0.37850467289719625,,,
2018,REG,0,season,85,0810,00-0032780,Jordan Howard,J.Howard,HOW239418,RB,RB,24,0810,2018,43439,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,3.7011443850267387,14.000000000000002,2.5172699115044246,250,935,3.74,9,1039.6766681678641,-112.67666816786414,-0.45434140390267796,0.3346774193548387,,,
2018,REG,0,season,85,0810,00-0033556,Tarik Cohen,T.Cohen,COH427642,RB,RB,29,0810,2018,44932,3200434f-4842-7642-223a-04d61d35fb5c,Tarik,Cohen,Tarik,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fy45gw5ut0b4ahmi3ugm,4.95804054054054,5.05050505050505,3.2469647058823523,99,444,4.484848484848484,3,484.04343420646137,-41.04343420646137,-0.4320361495416986,0.3684210526315789,,,
2018,REG,0,season,85,0920,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,HB,28,0920,2018,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkzlqusxfp1pioew4pb3,3.4827568493150687,17.72151898734177,2.7535194174757276,237,1168,4.928270042194093,8,975.5926720598941,174.40732794010592,0.7485293044639739,0.39914163090128757,,,
2018,REG,0,season,85,1050,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,2018,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mp7o4isx8qzu4l1ju7ti,3.4788755020080324,33.85416666666667,2.9542261904761924,192,996,5.1875,8,773.0575298562989,194.94247014370114,1.0369280326792614,0.35638297872340424,,,
2018,REG,0,season,85,1200,00-0033045,Ezekiel Elliott,E.Elliott,ELL289284,RB,RB,21,1200,2018,43293,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,3.566792189679219,25.0,2.8509890909090885,304,1434,4.717105263157895,6,1292.405312190732,134.59468780926795,0.445677774202874,0.4105960264900662,,,
2018,REG,0,season,85,1400,00-0034109,Phillip Lindsay,P.Lindsay,LIN303086,RB,RB,30,1400,2018,46367,32004c49-4e30-3086-a451-a8add609c5d0,Phillip,Lindsay,Phillip,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/ulywgze6rhdk1kah9fyy,3.320834932821496,17.1875,2.6141337209302327,192,1042,5.427083333333333,9,837.5135067617014,181.48649323829864,0.9757338346145088,0.41935483870967744,,,
2018,REG,0,season,85,1400,00-0034838,Royce Freeman,R.Freeman,FRE376456,RB,RB,28,1400,2018,46140,32004652-4537-6456-ac22-4a857061d9e4,Royce,Freeman,Royce,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nra5de3elhezp77jqg5z,4.223704414587333,41.53846153846154,2.9297142857142853,130,521,4.007692307692308,5,517.3360882404704,-3.336088240470417,-0.026063189378675133,0.421875,"",,
2018,REG,0,season,85,1540,00-0027325,LeGarrette Blount,L.Blount,BLO626278,RB,RB,29,1540,2018,35838,3200424c-4f62-6278-90e7-1045a3f929f4,LeGarrette,Blount,LeGarrette,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s3eilto1yi0yhoamvvo3,5.058684210526318,38.961038961038966,2.827315384615384,154,418,2.7142857142857144,5,569.6776328663934,-151.67763286639342,-0.9849196939376197,0.2662337662337662,,,
2018,REG,0,season,85,1540,00-0034349,Kerryon Johnson,K.Johnson,JOH399188,RB,RB,33,1540,2018,46112,32004a4f-4839-9188-cb7b-f29b5ea64839,Kerryon,Johnson,Kerryon,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/vgfy6zk6f4f8kwslxrje,3.4149921996879873,21.1864406779661,2.9333063063063065,118,641,5.432203389830509,3,488.85710637109685,152.14289362890315,1.2893465561771453,0.4491525423728814,,,
2018,REG,0,season,85,1800,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,1800,2018,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/emz1peuzt25fsvbhdshg,3.386002747252749,13.533834586466165,2.6523833333333346,133,728,5.473684210526316,8,631.6806778212143,86.31932217878568,0.6589261235021808,0.42748091603053434,,,
2018,REG,0,season,85,1800,00-0033948,Jamaal Williams,J.Williams,WIL328269,RB,RB,30,1800,2018,44947,32005749-4c32-8269-4a19-d851ac99ba3c,Jamaal,Williams,Jamaal,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yuxsp5zntefv9yccbfos,4.090064655172413,11.570247933884298,2.680330275229358,121,464,3.834710743801653,3,520.5476634895781,-63.5476634895781,-0.5340139789040176,0.36134453781512604,,,
2018,REG,0,season,85,2100,00-0028087,Dion Lewis,D.Lewis,LEW218646,RB,RB,33,2100,2018,37224,32004c45-5721-8646-e7c5-72a7c65dcee8,Dion,Lewis,Dion,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/erzmtaaz3eimbg998hyq,4.576228239845262,27.09677419354839,2.8167244094488186,155,517,3.335483870967742,1,581.0780755054475,-64.07807550544749,-0.4134069387448225,0.3419354838709677,,,
2018,REG,0,season,85,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2018,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,3.7285080264400383,33.48837209302326,2.921060913705583,215,1059,4.925581395348837,12,815.9741551677771,236.0258448322229,1.1081025578977601,0.47417840375586856,Jr.,,
2018,REG,0,season,85,2120,00-0029615,Lamar Miller,L.Miller,MIL373118,RB,RB,26,2120,2018,38627,32004d49-4c37-3118-7861-c1aecae47732,Lamar,Miller,Lamar,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0ggwcqngfyq7ccyksgv,3.5045015416238434,23.333333333333332,2.7504615384615385,210,973,4.633333333333334,5,842.5384775843821,130.46152241561788,0.6212453448362756,0.38571428571428573,,,
2018,REG,0,season,85,2120,00-0031075,Alfred Blue,A.Blue,BLU106654,RB,RB,28,2120,2018,41410,3200424c-5510-6654-1ff2-5c94a5fcf6a2,Alfred,Blue,Alfred,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qt9zmmipmlcin4gxs8wt,4.385531062124247,22.666666666666664,2.6837014925373137,150,499,3.3266666666666667,2,537.4119234399018,-50.411923439901784,-0.34293825469320943,0.36054421768707484,III,,
2018,REG,0,season,85,2200,00-0033951,Marlon Mack,M.Mack,MAC338783,RB,RB,25,2200,2018,44956,32004d41-4333-8783-1057-4314041567c5,Marlon,Mack,Marlon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/unt9jomg4vkmatqez2f1,3.501982378854626,23.076923076923077,2.7844835164835167,195,908,4.656410256410257,9,854.3386791145036,38.661320885496366,0.2024152925942218,0.4083769633507853,,,
2018,REG,0,season,85,2200,00-0034367,Nyheim Hines,N.Hines,HIN226970,RB,RB,21,2200,2018,46173,32004849-4e22-6970-73da-06472dd4984b,Nyheim,Hines,Nyheim,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsvodvfsjkzc0ii9vn2n,4.204331210191083,11.76470588235294,2.7251447368421053,85,314,3.6941176470588237,2,378.53254862567826,-73.53254862567826,-0.8753874836390269,0.30952380952380953,,,
2018,REG,0,season,85,2250,00-0031045,Carlos Hyde,C.Hyde,HYD402541,RB,RB,34,2250,2018,41286,32004859-4440-2541-ab5b-a4d6828a3fe3,Carlos,Hyde,Carlos,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1y5owtsfgxlk0vnbcz4,4.805078809106832,34.30232558139535,2.9328627450980393,172,571,3.3197674418604652,5,631.006968366554,-94.00696836655402,-0.5767298672794725,0.4049079754601227,,,
2018,REG,0,season,85,2250,00-0032209,T.J. Yeldon,T.Yeldon,YEL060186,RB,RB,24,2250,2018,42379,32005945-4c06-0186-cd0f-a93c74a0d6a6,Timothy,Yeldon,T.J.,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/upd4s91rxtbdylyydqxq,3.8088647342995148,21.153846153846153,2.750267326732673,104,414,3.980769230769231,1,409.4531117401387,3.546888259861305,0.03443580834816801,0.4174757281553398,Jr.,,
2018,REG,0,season,85,2250,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,27,2250,2018,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ts21do870bsfb6iiepsh,4.439612756264237,35.338345864661655,2.629846153846155,133,439,3.300751879699248,5,459.1742974571945,-25.174297457194484,-0.19071437467571578,0.38636363636363635,,,
2018,REG,0,season,85,2310,00-0033923,Kareem Hunt,K.Hunt,HUN308934,RB,RB,27,2310,2018,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,Kareem,Hunt,Kareem,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zv22qd2meecbnbpjwrhe,3.7951699029126216,16.022099447513813,2.7240062111801233,181,824,4.552486187845304,7,720.3247336291429,93.67526637085712,0.5292387930556899,0.384180790960452,,,
2018,REG,0,season,85,2510,00-0032241,Todd Gurley,T.Gurley,GUR000000,RB,RB,30,2510,2018,42353,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,3.628361310951239,8.203125,2.751678111587984,256,1251,4.88671875,17,1265.7135739982248,-22.713573998224774,-0.08907283920872461,0.3803921568627451,II,,
2018,REG,0,season,85,2520,00-0025399,Marshawn Lynch,M.Lynch,LYN442976,RB,RB,24,2520,2018,32205,32004c59-4e44-2976-5f5d-bd6e816d564f,Marshawn,Lynch,Marshawn,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/ddhpebfqtr9yxsnbx9ht,4.107553191489361,23.333333333333332,2.832292682926829,90,376,4.177777777777778,3,367.9480890982859,-2.948089098285891,-0.03312459660995383,0.4943820224719101,,,
2018,REG,0,season,85,2520,00-0029613,Doug Martin,D.Martin,MAR578568,RB,RB,28,2520,2018,38561,32004d41-5257-8568-7762-30a0bea266f9,Douglas,Martin,Doug,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lhazttk4tjpi7ggf7du4,3.7245643153526946,23.25581395348837,2.685944444444445,172,723,4.203488372093023,4,717.7045619582656,5.295438041734428,0.030787430475200165,0.38372093023255816,,,
2018,REG,0,season,85,2700,00-0023500,Frank Gore,F.Gore,GOR411171,RB,RB,21,2700,2018,29892,3200474f-5241-1171-e932-18530d86ff0c,Frank,Gore,Frank,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxxkhd2suyalrbruzut7,3.1297645429362877,12.179487179487179,2.465616438356163,156,722,4.628205128205129,0,662.9041987477302,53.09580125226978,0.344777930209544,0.38961038961038963,,,
2018,REG,0,season,85,2700,00-0033118,Kenyan Drake,K.Drake,DRA280410,RB,RB,32,2700,2018,43362,32004452-4128-0410-f1a5-770c8d09e9d7,Kenyan,Drake,Kenyan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vbapv4blkeelkdyqtcmp,4.05185046728972,10.0,2.7403921568627436,120,535,4.458333333333333,4,513.9189319775085,13.081068022491536,0.11180400019223535,0.37606837606837606,,,
2018,REG,0,season,85,3000,00-0030513,Latavius Murray,L.Murray,MUR671046,RB,RB,25,3000,2018,40129,32004d55-5267-1046-5487-d03e83f25c8b,Latavius,Murray,Latavius,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoc3ipmwmfx9x7chlreq,3.7562975778546694,27.857142857142858,2.802581395348838,140,578,4.128571428571429,6,527.6837217467638,37.31627825323619,0.27040781342924775,0.391304347826087,,,
2018,REG,0,season,85,3000,00-0033893,Dalvin Cook,D.Cook,COO047079,RB,RB,33,3000,2018,44853,3200434f-4f04-7079-ca3d-32c8b4ce8a9a,Dalvin,Cook,Dalvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tukbm9bloifgkdccubbb,3.9761138211382105,18.045112781954884,2.8634298245614027,133,615,4.62406015037594,2,583.0910454505622,20.908954549437794,0.15961034007204422,0.32061068702290074,,,
2018,REG,0,season,85,3200,00-0031062,James White,J.White,WHI242257,RB,RB,28,3200,2018,41359,32005748-4924-2257-cf66-816145cac5b1,James,White,James,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/l1ygfmpyz5hbbzrhyjug,3.5154823529411767,11.702127659574469,2.668510869565218,94,425,4.5212765957446805,5,425.0778186239348,-7.077818623934775,-0.07693281112972582,0.33695652173913043,,,
2018,REG,0,season,85,3200,00-0034845,Sony Michel,S.Michel,MIC517884,RB,RB,26,3200,2018,46092,32004d49-4351-7884-c6be-b720a5a54649,Sony,Michel,Sony,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kd0obbdd8prha39bmg9q,3.713029001074113,26.794258373205743,2.7008426395939096,209,931,4.454545454545454,6,979.2633849176827,-60.26338491768274,-0.29540874959648405,0.35784313725490197,,,
2018,REG,0,season,85,3300,00-0027966,Mark Ingram,M.Ingram,ING656964,RB,RB,22,3300,2018,37101,3200494e-4765-6964-19af-4fbe814368d2,Mark,Ingram,Mark,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ky9yy9cme3vh3y58rj9w,3.470186046511627,31.88405797101449,2.552312977099236,138,645,4.673913043478261,6,564.9467391109403,68.05326088905974,0.5078601558885055,0.3656716417910448,Jr.,,
2018,REG,0,season,85,3300,00-0033906,Alvin Kamara,A.Kamara,KAM244058,RB,RB,41,3300,2018,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,Alvin,Kamara,Alvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xs7zkncnl9261b101wo9,3.9554813137032854,22.164948453608247,2.6502888888888885,194,883,4.551546391752577,14,953.4776870604437,-82.47768706044371,-0.43182035110179956,0.35602094240837695,,,
2018,REG,0,season,85,3410,00-0034844,Saquon Barkley,S.Barkley,BAR192674,RB,RB,26,3410,2018,46208,32004241-5219-2674-af43-1519254e563d,Saquon,Barkley,Saquon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yimxr0tykw7u3aogj60u,3.6030374904361118,22.988505747126435,2.9293964757709254,261,1307,5.007662835249042,11,900.3562014651969,394.64379853480307,1.535578982625693,0.3968871595330739,,,
2018,REG,0,season,85,3430,00-0030656,Isaiah Crowell,I.Crowell,CRO734794,RB,RB,20,3430,2018,41493,32004352-4f73-4794-4e0a-a192aa40d05c,Isaiah,Crowell,Isaiah,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/oruiw5myfimtssv6j2ar,3.6241459854014604,26.573426573426573,2.9403095238095247,143,685,4.79020979020979,6,551.2796908453836,133.72030915461642,0.9351070570252896,0.32167832167832167,,,
2018,REG,0,season,85,3430,00-0033295,Elijah McGuire,E.McGuire,MCG791501,RB,RB,25,3430,2018,45001,32004d43-4779-1501-54ab-0fdf2b3b0578,Elijah,McGuire,Elijah,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ng49ucwwrih4vftxb18m,5.203550724637682,25.0,2.9330266666666662,92,276,3.0,3,316.6185421043634,-44.61854210436343,-0.49576157893737144,0.3333333333333333,,,
2018,REG,0,season,85,3700,00-0032782,Wendell Smallwood,W.Smallwood,SMA757345,RB,RB,28,3700,2018,43442,3200534d-4175-7345-1798-ca2c5a6fb11a,Wendell,Smallwood,Wendell,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/veuwn1ozvjt6q6rnql4a,3.8725549450549446,6.896551724137931,2.7646913580246917,87,364,4.183908045977011,3,405.52511099115014,-41.52511099115014,-0.47730012633505914,0.39080459770114945,,,
2018,REG,0,season,85,3700,00-0034457,Josh Adams,J.Adams,ADA444540,RB,RB,33,3700,2018,46641,32004144-4144-4540-a93e-f3e3911cee48,Joshua,Adams,Josh,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekntdhjr8lvzvisvailr,4.047416829745597,16.666666666666664,2.9335192307692304,120,511,4.258333333333334,3,514.0905980985696,-18.090598098569558,-0.1546204965689706,0.3504273504273504,,,
2018,REG,0,season,85,3800,00-0032187,David Johnson,D.Johnson,JOH174477,RB,RB,31,3800,2018,42429,32004a4f-4817-4477-4e5f-db6fb5a95abe,David,Johnson,David,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekmnsysofzigrqtetwmx,3.9977446808510635,25.581395348837212,2.6319705882352933,258,940,3.643410852713178,7,976.2213272662539,-56.221327266253866,-0.22310050502481693,0.376984126984127,,,
2018,REG,0,season,85,3900,00-0033553,James Conner,J.Conner,CON461999,RB,RB,30,3900,2018,44917,3200434f-4e46-1999-59e9-253cedeec3a5,James,Conner,James,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g7f2fameplu2lllzpp75,3.6352004110996914,28.37209302325581,2.848624365482232,215,973,4.525581395348837,12,836.3033592841796,117.69664071582042,0.5631418216067963,0.4019138755980861,,,
2018,REG,0,season,85,4400,00-0032144,Melvin Gordon,M.Gordon,GOR275321,RB,RB,28,4400,2018,42358,3200474f-5227-5321-5a9f-5d54a292e030,Melvin,Gordon,Melvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxecbktyxov6smuaww2i,3.6197853107344615,25.71428571428571,2.8287160493827153,175,885,5.057142857142857,10,859.2449253481246,-1.2449253481246387,-0.0072379380704920854,0.36046511627906974,III,,
2018,REG,0,season,85,4400,00-0033699,Austin Ekeler,A.Ekeler,EKE189430,RB,RB,30,4400,2018,45573,3200454b-4518-9430-b8b6-2128b5b3e282,Austin,Ekeler,Austin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kbo1ouatld3unac5ijrm,3.9058844765342995,28.30188679245283,2.903459183673469,106,554,5.226415094339623,3,542.4127268846617,6.587273115338348,0.06395410791590629,0.36893203883495146,,,
2018,REG,0,season,85,4500,00-0029141,Alfred Morris,A.Morris,MOR317547,RB,RB,46,4500,2018,38703,32004d4f-5231-7547-8630-5f186da119c2,Alfred,Morris,Alfred,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/igrm4hy4pishp4rdamin,4.2728738317757005,36.03603603603604,2.711387096774194,111,428,3.855855855855856,2,471.22963019975987,-58.22963019975987,-0.534216790823485,0.3577981651376147,,,
2018,REG,0,season,85,4500,00-0033308,Matt Breida,M.Breida,BRE256819,RB,RB,22,4500,2018,45186,32004252-4525-6819-f4e3-f343a391cdbd,Matt,Breida,Matt,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/jrt56pkkf3tknmdgshvm,3.9933169533169544,27.450980392156865,2.8590223880597008,153,814,5.3202614379084965,3,696.6776088910104,90.32239110898956,0.6102864264120916,0.3716216216216216,,,
2018,REG,0,season,85,4600,00-0032063,Mike Davis,M.Davis,DAV567050,RB,RB,27,4600,2018,42469,32004441-5656-7050-90fa-b554877db5f4,Michael,Davis,Mike,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fzdhxnxqjbssgqq0nv53,3.494503816793894,13.392857142857142,2.5925047619047614,112,524,4.678571428571429,4,475.84181172180297,48.15818827819703,0.4338575520558291,0.43243243243243246,,,
2018,REG,0,season,85,4600,00-0033594,Chris Carson,C.Carson,CAR568144,RB,RB,32,4600,2018,45062,32004341-5256-8144-487d-eff74f49df34,Christopher,Carson,Chris,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pen7in9wacdqahbxsqly,3.653553431798436,22.267206477732792,2.824956709956708,247,1151,4.659919028340081,9,1036.970582587672,110.02941741232803,0.44909966290746134,0.4448979591836735,,,
2018,REG,0,season,85,4600,00-0034750,Rashaad Penny,R.Penny,PEN504753,RB,RB,20,4600,2018,46096,32005045-4e50-4753-3f3f-c08ffd9467b0,Rashaad,Penny,Rashaad,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/andrdts4kvqkfsg0hg0y,3.869832935560861,12.941176470588237,3.0180000000000007,85,419,4.929411764705883,2,362.83342378886886,56.166576211131144,0.6607832495427194,0.32941176470588235,,,
2018,REG,0,season,85,4900,00-0032741,Peyton Barber,P.Barber,BAR077733,RB,RB,25,4900,2018,43861,32004241-5207-7733-5913-58201e96ca93,Kenneth,Barber,Peyton,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/srihb9x7yferacjmdhdt,4.040838117106776,22.64957264957265,2.7486763285024156,234,871,3.7222222222222223,5,861.2315561977714,-1.231556197771397,-0.005377974662757192,0.4148471615720524,,,
2018,REG,0,season,85,5110,00-0025394,Adrian Peterson,A.Peterson,PET260705,RB,RB,26,5110,2018,32200,32005045-5426-0705-afaf-b095105b31fb,Adrian,Peterson,Adrian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lfgv8vf2abbvuoaibr8r,4.305892514395392,16.733067729083665,2.9177559808612443,251,1042,4.151394422310757,7,958.8803734219539,61.11962657804611,0.2484537665774232,0.35772357723577236,,,
2018,REG,1,week,10,0325,00-0032411,Kenneth Dixon,K.Dixon,DIX440855,RB,RB,30,0325,2018,43423,32004449-5844-0855-fbe7-7426a38c0ffc,Kenneth,Dixon,Kenneth,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gzfijcqkmupkv6ajjruz,4.027272727272727,61.53846153846154,2.5418181818181824,13,44,3.3846153846153846,1,35.29493210171159,8.705067898288412,0.6696206075606471,0.5384615384615384,Jr.,REG,1
2018,REG,1,week,10,0750,00-0033280,Christian McCaffrey,C.McCaffrey,MCC035988,RB,RB,22,0750,2018,44820,32004d43-4303-5988-790d-0077d6a4692b,Christian,McCaffrey,Christian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fbmd42eh96156aug14kp,3.2173999999999996,30.0,2.7674,10,50,5.0,0,54.691346680219816,-4.691346680219816,-0.46913466802198156,0.3,,REG,1
2018,REG,1,week,10,0810,00-0032780,Jordan Howard,J.Howard,HOW239418,RB,RB,24,0810,2018,43439,3200484f-5723-9418-9826-088b7176f34d,Jordan,Howard,Jordan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zgrflibbgonhzudexdlr,3.2653658536585364,0.0,2.8799333333333332,15,82,5.466666666666667,0,76.464727904934,5.535272095066006,0.36901813967106706,0.4,,REG,1
2018,REG,1,week,10,0920,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,HB,28,0920,2018,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkzlqusxfp1pioew4pb3,3.134947368421052,11.76470588235294,2.914125,17,95,5.588235294117647,1,77.08261716056958,17.917382839430417,1.0539636964370833,0.5294117647058824,,REG,1
2018,REG,1,week,10,1050,00-0031045,Carlos Hyde,C.Hyde,HYD402541,RB,RB,34,1050,2018,41286,32004859-4440-2541-ab5b-a4d6828a3fe3,Carlos,Hyde,Carlos,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1y5owtsfgxlk0vnbcz4,5.604193548387097,22.727272727272727,2.843058823529412,22,62,2.8181818181818183,1,60.37115580562042,-5.371155805620418,-0.28269241082212726,0.5263157894736842,,REG,1
2018,REG,1,week,10,1200,00-0033045,Ezekiel Elliott,E.Elliott,ELL289284,RB,RB,21,1200,2018,43293,3200454c-4c28-9284-cdcc-74694c8d1749,Ezekiel,Elliott,Ezekiel,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2h7hohon748tyzzu3z5,3.9166666666666656,13.333333333333334,3.3052307692307696,15,69,4.6,1,69.94098045713787,-0.9409804571378686,-0.0627320304758579,0.2,,REG,1
2018,REG,1,week,10,1400,00-0034109,Phillip Lindsay,P.Lindsay,LIN303086,RB,RB,30,1400,2018,46367,32004c49-4e30-3086-a451-a8add609c5d0,Phillip,Lindsay,Phillip,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ulywgze6rhdk1kah9fyy,3.145633802816901,40.0,2.431785714285714,15,71,4.733333333333333,0,69.3286094349848,1.6713905650152014,0.1114260376676801,0.5333333333333333,,REG,1
2018,REG,1,week,10,1400,00-0034838,Royce Freeman,R.Freeman,FRE376456,RB,RB,28,1400,2018,46140,32004652-4537-6456-ac22-4a857061d9e4,Royce,Freeman,Royce,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nra5de3elhezp77jqg5z,4.010845070422535,66.66666666666666,2.9714,15,71,4.733333333333333,0,54.27517310961306,10.724826890386943,0.7660590635990674,0.42857142857142855,"",REG,1
2018,REG,1,week,10,1800,00-0033948,Jamaal Williams,J.Williams,WIL328269,RB,RB,30,1800,2018,44947,32005749-4c32-8269-4a19-d851ac99ba3c,Jamaal,Williams,Jamaal,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yuxsp5zntefv9yccbfos,4.688510638297873,20.0,2.773928571428572,15,47,3.1333333333333333,0,60.78003573966002,-13.780035739660022,-0.9186690493106682,0.4,,REG,1
2018,REG,1,week,10,2100,00-0028087,Dion Lewis,D.Lewis,LEW218646,RB,RB,33,2100,2018,37224,32004c45-5721-8646-e7c5-72a7c65dcee8,Dion,Lewis,Dion,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/erzmtaaz3eimbg998hyq,3.6449333333333334,31.25,2.7259285714285713,16,75,4.6875,1,71.25600143810979,3.7439985618902085,0.23399991011813803,0.375,,REG,1
2018,REG,1,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2018,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,7.932692307692307,40.0,2.6077,10,26,2.6,0,33.69315372182177,-9.693153721821773,-1.0770170802024193,0.0,Jr.,REG,1
