season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_suffix,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_season_type,player_week
2017,POST,18,week,10,0200,00-0031285,Devonta Freeman,D.Freeman,FRE174508,RB,RB,24,0200,2017,41332,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,4.949848484848484,55.55555555555556,2.8365,18,66,3.6666666666666665,1,Jr.,,,,,POST,18
2017,POST,18,week,10,0200,00-0032058,Tevin Coleman,T.Coleman,COL359050,RB,RB,26,0200,2017,42416,3200434f-4c35-9050-eb7e-20c726e53f5b,Tevin,Coleman,Tevin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nabesbpd8nocsy6aplmj,5.623250000000001,71.42857142857143,2.7159999999999997,14,40,2.857142857142857,0,,,,,,POST,18
2017,POST,18,week,10,0610,00-0027029,LeSean McCoy,L.McCoy,MCC620232,RB,RB,25,0610,2017,34504,32004d43-4362-0232-7a1d-dd0dd389f3f5,LeSean,McCoy,LeSean,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpc1a2dgivdyevuncz7p,3.8713333333333337,31.57894736842105,2.6866250000000003,19,75,3.9473684210526314,0,,,,,,POST,18
2017,POST,18,week,10,0750,00-0026153,Jonathan Stewart,J.Stewart,STE770966,RB,RB,28,0750,2017,33094,32005354-4577-0966-26a7-63b5bd7a0239,Jonathan,Stewart,Jonathan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dzvxfj3xrgnzc3jbag2n,3.4945098039215687,45.45454545454545,3.1107,11,51,4.636363636363637,0,,,,,,POST,18
2017,POST,18,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2017,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,2.9033974358974355,26.08695652173913,2.883,23,156,6.782608695652174,1,Jr.,,,,,POST,18
2017,POST,18,week,10,2250,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,27,2250,2017,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ts21do870bsfb6iiepsh,5.361403508771931,42.857142857142854,2.6570555555555555,21,57,2.7142857142857144,0,,,,,,POST,18
2017,POST,18,week,10,2310,00-0033923,Kareem Hunt,K.Hunt,HUN308934,RB,RB,27,2310,2017,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,Kareem,Hunt,Kareem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zv22qd2meecbnbpjwrhe,3.596428571428571,9.090909090909092,2.352444444444444,11,42,3.8181818181818183,1,,,,,,POST,18
2017,POST,18,week,10,2510,00-0032241,Todd Gurley,T.Gurley,GUR000000,RB,RB,30,2510,2017,42353,32004755-5200-0000-f496-e727c8f2225d,Todd,Gurley,Todd,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cowureyhghi80oxpmvjq,2.784059405940594,0.0,2.83775,14,101,7.214285714285714,0,II,,,,,POST,18
2017,POST,18,week,10,3300,00-0033906,Alvin Kamara,A.Kamara,KAM244058,RB,RB,41,3300,2017,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,Alvin,Kamara,Alvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xs7zkncnl9261b101wo9,4.850000000000001,30.0,2.559555555555556,10,23,2.3,1,,,,,,POST,18
2017,POST,19,week,10,0200,00-0031285,Devonta Freeman,D.Freeman,FRE174508,RB,RB,24,0200,2017,41332,32004652-4517-4508-d090-1405fbc174e5,Devonta,Freeman,Devonta,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,18.94,30.0,3.0965,10,7,0.7,0,Jr.,,,,,POST,19
2017,POST,19,week,10,0200,00-0032058,Tevin Coleman,T.Coleman,COL359050,RB,RB,26,0200,2017,42416,3200434f-4c35-9050-eb7e-20c726e53f5b,Tevin,Coleman,Tevin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nabesbpd8nocsy6aplmj,3.371012658227848,40.0,3.2635,10,79,7.9,0,,,,,,POST,19
2017,POST,19,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2017,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,6.224285714285713,41.66666666666667,2.612363636363636,12,28,2.3333333333333335,0,Jr.,,,,,POST,19
2017,POST,19,week,10,2250,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,27,2250,2017,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ts21do870bsfb6iiepsh,3.487155963302753,56.00000000000001,2.3690000000000007,25,109,4.36,3,,,,,,POST,19
2017,POST,19,week,10,3000,00-0030513,Latavius Murray,L.Murray,MUR671046,RB,RB,25,3000,2017,40129,32004d55-5267-1046-5487-d03e83f25c8b,Latavius,Murray,Latavius,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoc3ipmwmfx9x7chlreq,5.765,31.57894736842105,2.903647058823529,19,50,2.6315789473684212,1,,,,,,POST,19
2017,POST,19,week,10,3200,00-0028087,Dion Lewis,D.Lewis,LEW218646,RB,RB,33,3200,2017,37224,32004c45-5721-8646-e7c5-72a7c65dcee8,Dion,Lewis,Dion,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/erzmtaaz3eimbg998hyq,4.179354838709678,33.33333333333333,2.5390714285714284,15,62,4.133333333333334,0,,,,,,POST,19
2017,POST,19,week,10,3300,00-0027966,Mark Ingram,M.Ingram,ING656964,RB,RB,22,3300,2017,37101,3200494e-4765-6964-19af-4fbe814368d2,Mark,Ingram,Mark,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ky9yy9cme3vh3y58rj9w,5.8464,0.0,2.7282,10,25,2.5,0,Jr.,,,,,POST,19
2017,POST,19,week,10,3300,00-0033906,Alvin Kamara,A.Kamara,KAM244058,RB,RB,41,3300,2017,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,Alvin,Kamara,Alvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xs7zkncnl9261b101wo9,4.749302325581396,18.181818181818183,3.0958888888888896,11,43,3.909090909090909,0,,,,,,POST,19
2017,POST,19,week,10,3700,00-0031590,Jay Ajayi,J.Ajayi,AJA771256,RB,RB,36,3700,2017,42492,3200414a-4177-1256-2431-b2af057c0b9d,Jay,Ajayi,Jay,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bt0drbhvsjykf2xxvskx,4.652407407407408,6.666666666666667,3.3775714285714282,15,54,3.6,0,,,,,,POST,19
2017,POST,19,week,10,3900,00-0030496,Le'Veon Bell,L.Bell,BEL474300,RB,RB,26,3900,2017,39996,32004245-4c47-4300-1a03-0d70c9d24d43,Le'Veon,Bell,Le'Veon,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lz4fqlhyoowrecnzp7dr,4.294776119402984,31.25,2.718230769230769,16,67,4.1875,0,,,,,,POST,19
2017,POST,20,week,10,2250,00-0033856,Leonard Fournette,L.Fournette,FOU564970,RB,RB,27,2250,2017,44816,3200464f-5556-4970-e13e-15f65e552496,Leonard,Fournette,Leonard,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ts21do870bsfb6iiepsh,4.694605263157896,45.83333333333333,2.584739130434783,24,76,3.1666666666666665,1,,,,,,POST,20
2017,POST,20,week,10,3000,00-0031376,Jerick McKinnon,J.McKinnon,MCK656764,RB,RB,21,3000,2017,41325,32004d43-4b65-6764-e685-6b07f4dbac28,Jerick,McKinnon,Jerick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/l1p3zh1dswzruankht4r,4.093249999999999,0.0,3.2894999999999994,10,40,4.0,0,,,,,,POST,20
2017,POST,20,week,10,3700,00-0031590,Jay Ajayi,J.Ajayi,AJA771256,RB,RB,36,3700,2017,42492,3200414a-4177-1256-2431-b2af057c0b9d,Jay,Ajayi,Jay,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bt0drbhvsjykf2xxvskx,4.6908219178082184,44.44444444444444,3.2714374999999998,18,73,4.055555555555555,0,,,,,,POST,20
2017,POST,22,week,10,3700,00-0027325,LeGarrette Blount,L.Blount,BLO626278,RB,RB,29,3700,2017,35838,3200424c-4f62-6278-90e7-1045a3f929f4,LeGarrette,Blount,LeGarrette,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/s3eilto1yi0yhoamvvo3,3.048777777777777,28.57142857142857,2.9539166666666667,14,90,6.428571428571429,1,,,,,,POST,22
2017,PRE,0,season,20,0200,00-0031682,Terron Ward,T.Ward,WAR275043,RB,RB,28,0200,2017,42713,32005741-5227-5043-180e-d6f6ba910c26,Terron,Ward,Terron,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wcq3c0qgpkzoegi0yn6w,4.291061946902654,10.0,2.7340714285714287,30,113,3.7666666666666666,2,,,,,,,
2017,PRE,0,season,20,0200,00-0031768,Terrence Magee,T.Magee,MAG263157,RB,RB,25,0200,2017,42799,32004d41-4726-3157-ee9f-fcc0442298b1,Terrence,Magee,Terrence,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpwxutcnudoozh6jr2zo,4.5488,36.0,2.7102727272727267,25,75,3.0,1,,,,,,,
2017,PRE,0,season,20,0325,00-0031577,Javorius Allen,J.Allen,ALL469092,RB,RB,37,0325,2017,42468,3200414c-4c46-9092-5c78-2e9c81c3e122,Javorius,Allen,Javorius,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jguqo1kwlkfamf537de0,4.7210465116279074,46.666666666666664,2.347551724137931,30,86,2.8666666666666667,0,,,,,,,
2017,PRE,0,season,20,0325,00-0031826,John Crockett,J.Crockett,CRO028230,RB,RB,43,0325,2017,42857,32004352-4f02-8230-4f63-e27e77224e50,John,Crockett,John,SLOT_WR,WR,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/t3urtfod8890lrutmglh,4.94421875,4.545454545454546,3.0264117647058826,22,64,2.909090909090909,1,,,,,,,
2017,PRE,0,season,20,0325,00-0032426,Alex Collins,A.Collins,COL479374,RB,RB,34,0325,2017,43460,3200434f-4c47-9374-2540-96fa3f4d7768,Alex,Collins,Alex,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wqtukgbvpamp4kbphyfz,4.266067415730337,0.0,2.5512499999999996,22,89,4.045454545454546,1,,,,,,,
2017,PRE,0,season,20,0610,00-0029048,Joe Banyard,J.Banyard,BAN826315,RB,RB,22,0610,2017,38995,32004241-4e82-6315-fac7-9a972e626594,Joe,Banyard,Joe,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lfs1r2hsxdjmhp57mjvw,3.710952380952381,12.121212121212121,2.5315000000000003,33,147,4.454545454545454,1,,,,,,,
2017,PRE,0,season,20,0750,00-0031599,Cameron Artis-Payne,C.Artis-Payne,ART387205,RB,RB,34,0750,2017,42517,32004152-5438-7205-b9ec-41e76cfc932f,Cameron,Artis-Payne,Cameron,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vaeghufm3dkzmsjhb8hg,2.788670886075949,31.818181818181817,2.8326,22,158,7.181818181818182,3,,,,,,,
2017,PRE,0,season,20,0810,00-0033373,Taquan Mizzell,T.Mizzell,MIZ812320,RB,RB,33,0810,2017,45265,32004d49-5a81-2320-8a84-33ba29db8807,Taquan,Mizzell,Taquan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hgm2eiin7bfergfrjhxi,5.434206349206348,25.0,2.6328857142857145,40,126,3.15,0,,,,,,,
2017,PRE,0,season,20,0920,00-0033348,Jarveon Williams,J.Williams,WIL347332,RB,RB,39,0920,2017,45227,32005749-4c34-7332-be75-ce368b374e9e,Jarveon,Williams,Jarveon,TE,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bt3ra2f6pmv5qkfx0hrx,4.6558,2.4390243902439024,2.87148717948718,41,150,3.658536585365854,0,,,,,,,
2017,PRE,0,season,20,0920,00-0033567,Brian Hill,B.Hill,HIL101853,RB,RB,23,0920,2017,44969,32004849-4c10-1853-2631-7195c754bf41,Brian,Hill,Brian,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ypgn9r59rqqev6qv45ns,9.309268292682926,15.384615384615385,2.681291666666666,26,41,1.5769230769230769,0,,,,,,,
2017,PRE,0,season,20,0920,00-0033897,Joe Mixon,J.Mixon,MIX564388,RB,RB,28,0920,2017,44860,32004d49-5856-4388-c611-05b6fcff1d1d,Joe,Mixon,Joe,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pkzlqusxfp1pioew4pb3,4.843333333333334,15.0,3.289421052631579,20,78,3.9,0,,,,,,,
2017,PRE,0,season,20,1050,00-0033596,Matt Dayes,M.Dayes,DAY506590,RB,RB,27,1050,2017,45065,32004441-5950-6590-6ff5-89131825b5f2,Matthew,Dayes,Matthew,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gf7t1ooy0mqwgszd7ihi,5.077647058823529,33.33333333333333,2.4595263157894736,21,68,3.238095238095238,1,,,,,,,
2017,PRE,0,season,20,1050,00-0034016,Josh Rounds,J.Rounds,ROU146379,RB,RB,37,1050,2017,45841,3200524f-5514-6379-f5ae-0f263ca3df28,Josh,Rounds,Josh,TE,TE,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/yojzsmegqivuist65wmu,7.558333333333333,0.0,3.018214285714286,36,84,2.3333333333333335,0,,,,,,,
2017,PRE,0,season,20,1200,00-0029141,Alfred Morris,A.Morris,MOR317547,RB,RB,46,1200,2017,38703,32004d4f-5231-7547-8630-5f186da119c2,Alfred,Morris,Alfred,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/igrm4hy4pishp4rdamin,3.505948275862069,21.73913043478261,2.519090909090909,23,116,5.043478260869565,0,,,,,,,
2017,PRE,0,season,20,1400,00-0029854,C.J. Anderson,C.Anderson,AND163330,RB,RB,22,1400,2017,40311,3200414e-4416-3330-3837-6f82fc6855cf,Cortrelle,Anderson,C.J.,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jqqdxuowpdgl06zy0g0a,4.0211842105263145,23.809523809523807,2.43685,21,76,3.619047619047619,2,,,,,,,
2017,PRE,0,season,20,1400,00-0033581,De'Angelo Henderson Sr.,D.Henderson,HEN054848,RB,RB,33,1400,2017,45016,32004845-4e05-4848-5be1-eb8e3f08802a,De'Angelo,Henderson,De'Angelo,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jgr8ujycflajknnwxlnr,4.029999999999999,3.571428571428571,2.6579615384615383,28,129,4.607142857142857,1,,,,,,,
2017,PRE,0,season,20,1540,00-0028198,Matt Asiata,M.Asiata,ASI070576,RB,RB,41,1540,2017,37676,,Matt,Asiata,Matt,QB,QB,CUT,,6.89,3.7037037037037033,3.079318181818182,27,66,2.4444444444444446,0,,,,,,,
2017,PRE,0,season,20,1540,00-0032450,Dwayne Washington,D.Washington,WAS231679,RB,RB,36,1540,2017,43525,32005741-5323-1679-ae1c-92a750c047c4,Dwayne,Washington,Dwayne,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lb9ka9jixhnnrfo6mvxb,4.9905479452054795,0.0,2.930941176470588,21,73,3.4761904761904763,1,,,,,,,
2017,PRE,0,season,20,1540,00-0033748,Tion Green,T.Green,GRE364339,RB,RB,38,1540,2017,45626,32004752-4536-4339-43e9-7a76b209a069,Tion,Green,Tion,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/i7qsig5m3dmdkubkl97k,4.331234567901235,9.523809523809524,3.2942222222222224,21,81,3.857142857142857,0,,,,,,,
2017,PRE,0,season,20,1800,00-0033948,Jamaal Williams,J.Williams,WIL328269,RB,RB,30,1800,2017,44947,32005749-4c32-8269-4a19-d851ac99ba3c,Jamaal,Williams,Jamaal,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yuxsp5zntefv9yccbfos,5.443442622950821,60.0,2.2594285714285713,25,61,2.44,0,,,,,,,
2017,PRE,0,season,20,2100,00-0030711,David Fluellen,D.Fluellen,FLU088852,RB,RB,32,2100,2017,41549,3200464c-5508-8852-d3dd-87fd99efa1f9,David,Fluellen,David,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hw3jqryjpuw3hhackwsm,3.249130434782608,42.42424242424242,2.210322580645161,33,161,4.878787878787879,1,Jr.,,,,,,
2017,PRE,0,season,20,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2017,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,6.501011235955056,33.33333333333333,2.766035714285714,33,89,2.696969696969697,2,Jr.,,,,,,
2017,PRE,0,season,20,2250,00-0027531,Chris Ivory,C.Ivory,IVO253611,RB,RB,33,2250,2017,36052,32004956-4f25-3611-afa1-32a4ef3b7338,Christopher,Ivory,Chris,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wuhrkffigvt55hcqd4yw,5.890833333333333,17.391304347826086,2.7785,23,60,2.608695652173913,1,,,,,,,
2017,PRE,0,season,20,2250,00-0029510,Jonathan Grimes,J.Grimes,GRI692120,RB,RB,34,2250,2017,39392,32004752-4969-2120-fe06-31fcc2bd184b,Jonathan,Grimes,Jonathan,QB,QB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kzodfrw342cy91lw12n4,4.695694444444445,22.727272727272727,2.79125,22,72,3.272727272727273,1,,,,,,,
2017,PRE,0,season,20,2250,00-0031731,Corey Grant,C.Grant,GRA399769,RB,RB,30,2250,2017,42762,32004752-4139-9769-635c-832e5a8a11b8,William,Grant,Corey,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gj5yoyyx8nulm8ss037t,2.734071428571429,9.523809523809524,2.7455,21,140,6.666666666666667,1,,,,,,,
2017,PRE,0,season,20,2250,00-0033683,Tim Cook,T.Cook,COO234539,RB,RB,41,2250,2017,45557,3200434f-4f23-4539-a5d3-7d108cfeb21b,Tim,Cook,Tim,QB,QB,NWT,https://static.www.nfl.com/image/private/{formatInstructions}/league/usaawbjdsmbfsc3yekoa,4.119462365591398,23.076923076923077,2.4009599999999995,26,93,3.576923076923077,0,,,,,,,
2017,PRE,0,season,20,2310,00-0033515,Devine Redding,D.Redding,RED328012,RB,RB,40,2310,2017,45417,32005245-4432-8012-9757-3bd31d2b8156,Devine,Redding,Devine,QB,QB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dpyda8vtw90qa1tl4q0e,6.586417910447762,11.538461538461538,2.735173913043478,26,67,2.576923076923077,0,,,,,,,
2017,PRE,0,season,20,2510,00-0031806,Malcolm Brown,M.Brown,BRO550137,RB,RB,34,2510,2017,42837,32004252-4f55-0137-a08a-164e95f5f50c,Malcolm,Brown,Malcolm,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/saroibi2giakpauwanjg,4.881463414634145,26.08695652173913,3.1582999999999997,23,82,3.5652173913043477,0,,,,,,,
2017,PRE,0,season,20,2510,00-0033760,Justin Davis,J.Davis,DAV499568,RB,RB,33,2510,2017,45638,32004441-5649-9568-7f66-7ec80c443931,Justin,Davis,Justin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lxkhwmzny52eexsdyqnq,4.0849659863945575,11.11111111111111,2.7530999999999994,36,147,4.083333333333333,0,,,,,,,
2017,PRE,0,season,20,3000,00-0032048,Mack Brown,M.Brown,BRO549550,RB,RB,31,3000,2017,43050,32004252-4f54-9550-bc3a-26e001b398f5,Mack,Brown,Mack,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fjzfchsmhpgl1uqiknek,4.132315789473685,8.0,2.770130434782609,25,95,3.8,0,,,,,,,
2017,PRE,0,season,20,3000,00-0033331,Terrell Newby,T.Newby,NEW202342,RB,RB,44,3000,2017,45210,32004e45-5720-2342-d3b4-a4c70b4922e0,Terrell,Newby,Terrell,WR,WR,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bwq1o8d7zoljj9j7eppq,5.932295081967215,17.24137931034483,2.790653846153847,29,61,2.103448275862069,1,,,,,,,
2017,PRE,0,season,20,3300,00-0032804,Daniel Lasco,D.Lasco,LAS076669,RB,RB,36,3300,2017,43526,32004c41-5307-6669-f088-9a95323a5fc9,Daniel,Lasco,Daniel,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/bqwslkxtdxyq5cihdvas,4.533888888888889,13.043478260869565,2.5759,23,72,3.130434782608696,0,II,,,,,,
2017,PRE,0,season,20,3300,00-0032975,Jonathan Williams,J.Williams,WIL384555,RB,RB,27,3300,2017,43445,32005749-4c38-4555-6a9c-d6163c44fa20,Jonathan,Williams,Jonathan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a6dn005mp5khbug4bfit,3.181404958677686,14.285714285714285,2.944473684210527,21,121,5.761904761904762,1,,,,,,,
2017,PRE,0,season,20,3410,00-0030860,Orleans Darkwa,O.Darkwa,DAR352254,RB,RB,26,3410,2017,41698,32004441-5235-2254-87c3-f630c6692981,Orleans,Darkwa,Orleans,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tumagun0uid3uujm4kkg,3.60811111111111,10.0,2.686352941176471,20,90,4.5,1,,,,,,,
2017,PRE,0,season,20,3410,00-0033950,Wayne Gallman,W.Gallman,GAL649066,RB,RB,22,3410,2017,44953,32004741-4c64-9066-25c6-c9a8be2311bb,Wayne,Gallman,Wayne,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zlhxdru9d7ktq8kxylaa,4.626019417475729,20.0,2.6458947368421053,30,103,3.433333333333333,0,,,,,,,
2017,PRE,0,season,20,3430,00-0028064,Bilal Powell,B.Powell,POW162772,RB,RB,29,3430,2017,37201,3200504f-5716-2772-5bb8-04da93b620cf,Bilal,Powell,Bilal,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a5qlloemeetaqawzwuf7,4.230434782608696,22.727272727272727,2.764666666666667,22,69,3.1363636363636362,0,,,,,,,
2017,PRE,0,season,20,3430,00-0033062,Romar Morris,R.Morris,MOR533218,RB,RB,30,3430,2017,44061,32004d4f-5253-3218-a8e2-274599b5ee15,Romar,Morris,Romar,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/smc4puammnwcd0dwe85f,8.146666666666667,5.0,2.9884666666666666,20,36,1.8,0,,,,,,,
2017,PRE,0,season,20,3700,00-0033561,DJ Pumphrey,D.Pumphrey,PUM422791,RB,RB,34,3700,2017,44945,32005055-4d42-2791-b587-56baa1bdae3e,DJ,Pumphrey,DJ,RB,WR,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/xgkzangea2qtf8hj5ymp,7.389795918367349,3.8461538461538463,2.5149565217391303,26,49,1.8846153846153846,0,,,,,,,
2017,PRE,0,season,20,3700,00-0033725,Corey Clement,C.Clement,CLE186218,RB,RB,30,3700,2017,45599,3200434c-4518-6218-e72b-31a350611a4e,Corey,Clement,Corey,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrhug4qxukm2pmrcnacr,4.606952380952381,14.285714285714285,2.661375,28,105,3.75,2,,,,,,,
2017,PRE,0,season,20,3800,00-0032577,D.J. Foster,D.Foster,FOS199981,RB,RB,37,3800,2017,43697,3200464f-5319-9981-38eb-7acc9e425a3f,Darryll,Foster,D.J.,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qmxccmp452ot3vx76osm,5.139239130434783,0.0,3.002074074074074,30,92,3.066666666666667,1,Jr.,,,,,,
2017,PRE,0,season,20,3800,00-0032813,Elijhaa Penny,E.Penny,PEN486378,RB,RB,35,3800,2017,43880,32005045-4e48-6378-d723-9ad67d819e1e,Elijhaa,Penny,Elijhaa,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pm67nzrj89hrd2bwzyqi,4.353541666666666,4.878048780487805,2.4815897435897445,41,144,3.5121951219512195,0,,,,,,,
2017,PRE,0,season,20,3800,00-0033613,James Summers,J.Summers,SUM505128,RB,RB,45,3800,2017,45483,32005355-4d50-5128-3561-1e4e94d13741,James,Summers,James,QB,QB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sjrgtvb6pcqagnciuc3g,5.142947368421052,6.666666666666667,2.7302307692307695,30,95,3.1666666666666665,1,,,,,,,
2017,PRE,0,season,20,3800,00-0034007,Darius Victor,D.Victor,VIC742503,RB,RB,34,3800,2017,45836,32005649-4374-2503-c067-1cb51088dd98,Darius,Victor,Darius,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/trgykzjv5gw5pt2bnh7h,4.598968253968255,14.285714285714285,2.8600000000000003,35,126,3.6,1,,,,,,,
2017,PRE,0,season,20,3900,00-0028011,Stevan Ridley,S.Ridley,RID658759,RB,RB,38,3900,2017,37148,32005249-4465-8759-7b54-aa5c5dbed421,Stevan,Ridley,Stevan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/futdstbe48qaqcvtolzj,5.214587155963303,21.052631578947366,2.615424242424242,38,109,2.8684210526315788,1,,,,,,,
2017,PRE,0,season,20,3900,00-0030280,Knile Davis,K.Davis,DAV514200,RB,RB,34,3900,2017,40044,32004441-5651-4200-4a31-feed990c4da9,Knile,Davis,Knile,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iyq9jy1o5g05fdvqftez,6.050000000000001,5.0,3.5311874999999997,20,68,3.4,0,,,,,,,
2017,PRE,0,season,20,3900,00-0031793,Terrell Watson,T.Watson,WAT549840,RB,RB,39,3900,2017,42824,32005741-5454-9840-ee5b-57d64602dc1a,Terrell,Watson,Terrell,FB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/efo2nvsa4z0nlm5dquiu,3.619364161849711,21.62162162162162,2.8242702702702704,37,173,4.675675675675675,1,,,,,,,
2017,PRE,0,season,20,3900,00-0033553,James Conner,J.Conner,CON461999,RB,RB,30,3900,2017,44917,3200434f-4e46-1999-59e9-253cedeec3a5,James,Conner,James,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/g7f2fameplu2lllzpp75,4.047096774193547,12.5,3.189,24,124,5.166666666666667,0,,,,,,,
