season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_uniform_number,player_suffix,player_season_type,player_week
2019,POST,18,week,10,0610,00-0035250,Devin Singletary,D.Singletary,SIN186919,RB,RB,26,0610,2019,47857,32005349-4e18-6919-d1e6-003f4632ba87,Devin,Singletary,Devin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jzyoim5aissfgz74esnx,3.8884482758620695,7.6923076923076925,2.9955000000000003,13,58,4.461538461538462,0,58.93147548506816,-0.9314754850681624,-0.07165196038985865,0.46153846153846156,26,,POST,18
2019,POST,18,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2019,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,3.413846153846152,26.47058823529412,2.6810303030303038,34,182,5.352941176470588,1,133.95947385682408,48.040526143175924,1.4129566512698801,0.6176470588235294,22,Jr.,POST,18
2019,POST,18,week,10,2120,00-0031045,Carlos Hyde,C.Hyde,HYD402541,RB,RB,23,2120,2019,41286,32004859-4440-2541-ab5b-a4d6828a3fe3,Carlos,Hyde,Carlos,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1y5owtsfgxlk0vnbcz4,4.454166666666667,18.75,2.7932500000000005,16,48,3.0,0,49.66144529004515,-1.661445290045151,-0.10384033062782194,0.5,23,,POST,18
2019,POST,18,week,10,3000,00-0033893,Dalvin Cook,D.Cook,COO047079,RB,RB,33,3000,2019,44853,3200434f-4f04-7079-ca3d-32c8b4ce8a9a,Dalvin,Cook,Dalvin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tukbm9bloifgkdccubbb,5.10531914893617,25.0,2.769869565217391,28,94,3.357142857142857,2,114.20496603275015,-20.20496603275015,-0.7216059297410767,0.32142857142857145,33,,POST,18
2019,POST,18,week,10,3200,00-0034845,Sony Michel,S.Michel,MIC517884,RB,RB,26,3200,2019,46092,32004d49-4351-7884-c6be-b720a5a54649,Sony,Michel,Sony,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kd0obbdd8prha39bmg9q,4.190983606557378,50.0,2.9366,14,61,4.357142857142857,0,55.49493483777677,5.505065162223232,0.3932189401588023,0.35714285714285715,26,,POST,18
2019,POST,18,week,10,3700,00-0035243,Miles Sanders,M.Sanders,SAN153567,RB,RB,26,3700,2019,47836,32005341-4e15-3567-869d-79c73965b54e,Miles,Sanders,Miles,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/m1lscxsubhwr0oz4gp45,4.293333333333334,57.14285714285714,3.2249285714285714,14,69,4.928571428571429,0,78.71413403022902,-9.714134030229019,-0.6938667164449299,0.2857142857142857,26,,POST,18
2019,POST,18,week,10,4600,00-0035594,Travis Homer,T.Homer,HOM655558,RB,RB,25,4600,2019,47987,3200484f-4d65-5558-456b-7b9fa9f97090,Travis,Homer,Travis,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zdklyt2ccchm26chyxqz,14.148333333333335,18.181818181818183,2.9415714285714287,11,12,1.0909090909090908,0,27.01516948792549,-15.01516948792549,-1.3650154079932264,0.2727272727272727,25,,POST,18
2019,POST,19,week,10,1800,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,1800,2019,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/emz1peuzt25fsvbhdshg,5.576774193548387,47.61904761904761,3.0838421052631575,21,62,2.9523809523809526,2,38.34283220851377,23.65716779148623,1.1265317995945825,0.47619047619047616,33,,POST,19
2019,POST,19,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2019,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,3.004820512820513,63.33333333333333,2.6239999999999997,30,195,6.5,0,97.91199670555577,97.08800329444423,3.2362667764814743,0.5666666666666667,22,Jr.,POST,19
2019,POST,19,week,10,2120,00-0031045,Carlos Hyde,C.Hyde,HYD402541,RB,RB,23,2120,2019,41286,32004859-4440-2541-ab5b-a4d6828a3fe3,Carlos,Hyde,Carlos,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1y5owtsfgxlk0vnbcz4,3.7972727272727274,0.0,2.7195384615384617,13,44,3.3846153846153846,0,59.38837614548158,-15.38837614548158,-1.1837212419601215,0.38461538461538464,23,,POST,19
2019,POST,19,week,10,2310,00-0030874,Damien Williams,Dam.Williams,WIL206455,RB,RB,26,2310,2019,41712,32005749-4c20-6455-63c2-d08306a5df61,Damien,Williams,Damien,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ie8sxkfm8sme47nach2b,5.326170212765958,16.666666666666664,3.2849000000000004,12,47,3.9166666666666665,2,44.185490200555456,2.8145097994445436,0.2345424832870453,0.3333333333333333,26,,POST,19
2019,POST,19,week,10,4500,00-0031687,Raheem Mostert,R.Mostert,MOS822492,RB,RB,31,4500,2019,42718,32004d4f-5382-2492-b0f0-aec08c3525cf,Dominique,Mostert,Raheem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tpqiklrgbw1pqmwtl4r8,3.6567241379310342,16.666666666666664,2.6544166666666666,12,58,4.833333333333333,0,61.08987628429891,-3.08987628429891,-0.2574896903582425,0.5,31,,POST,19
2019,POST,19,week,10,4500,00-0032058,Tevin Coleman,T.Coleman,COL359050,RB,RB,26,4500,2019,42416,3200434f-4c35-9050-eb7e-20c726e53f5b,Tevin,Coleman,Tevin,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nabesbpd8nocsy6aplmj,3.524190476190476,68.18181818181817,2.6221363636363635,22,105,4.7727272727272725,2,94.55504158309257,10.444958416907426,0.47477083713215573,0.4090909090909091,26,,POST,19
2019,POST,19,week,10,4600,00-0025399,Marshawn Lynch,M.Lynch,LYN442976,RB,RB,24,4600,2019,32205,32004c59-4e44-2976-5f5d-bd6e816d564f,Marshawn,Lynch,Marshawn,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ddhpebfqtr9yxsnbx9ht,4.799615384615384,16.666666666666664,2.795166666666667,12,26,2.1666666666666665,2,38.02479926699153,-12.02479926699153,-1.0020666055826275,0.4166666666666667,24,,POST,19
2019,POST,20,week,10,1800,00-0033293,Aaron Jones,A.Jones,JON026624,RB,RB,33,1800,2019,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,Aaron,Jones,Aaron,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/emz1peuzt25fsvbhdshg,3.6149999999999993,33.33333333333333,2.6959999999999997,12,56,4.666666666666667,1,59.0319404215134,-3.031940421513397,-0.2526617017927831,0.4166666666666667,33,,POST,20
2019,POST,20,week,10,2100,00-0032764,Derrick Henry,D.Henry,HEN602843,RB,RB,22,2100,2019,43334,32004845-4e60-2843-9b64-3cd8fac319c3,Derrick,Henry,Derrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vygpdc31jwc0zrusaeg5,4.476231884057971,36.84210526315789,2.730947368421053,19,69,3.6315789473684212,1,79.66416546013083,-10.664165460130832,-0.5612718663226753,0.2631578947368421,22,Jr.,POST,20
2019,POST,20,week,10,2310,00-0030874,Damien Williams,Dam.Williams,WIL206455,RB,RB,26,2310,2019,41712,32005749-4c20-6455-63c2-d08306a5df61,Damien,Williams,Damien,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ie8sxkfm8sme47nach2b,6.824888888888889,5.88235294117647,3.265133333333333,17,45,2.6470588235294117,1,82.09953992705624,-37.09953992705624,-2.182325878062132,0.11764705882352941,26,,POST,20
2019,POST,20,week,10,4500,00-0031687,Raheem Mostert,R.Mostert,MOS822492,RB,RB,31,4500,2019,42718,32004d4f-5382-2492-b0f0-aec08c3525cf,Dominique,Mostert,Raheem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tpqiklrgbw1pqmwtl4r8,2.9229090909090907,13.793103448275861,3.105666666666667,29,220,7.586206896551724,4,148.11154185542773,71.88845814457227,2.4789123498128367,0.5172413793103449,31,,POST,20
2019,POST,22,week,10,2310,00-0030874,Damien Williams,Dam.Williams,WIL206455,RB,RB,26,2310,2019,41712,32005749-4c20-6455-63c2-d08306a5df61,Damien,Williams,Damien,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ie8sxkfm8sme47nach2b,3.0478846153846155,5.88235294117647,2.7924705882352936,17,104,6.117647058823529,1,82.02906024870397,21.97093975129603,1.2924082206644723,0.23529411764705882,26,,POST,22
2019,POST,22,week,10,4500,00-0031687,Raheem Mostert,R.Mostert,MOS822492,RB,RB,31,4500,2019,42718,32004d4f-5382-2492-b0f0-aec08c3525cf,Dominique,Mostert,Raheem,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tpqiklrgbw1pqmwtl4r8,3.932758620689655,25.0,2.9030833333333335,12,58,4.833333333333333,1,52.41867508790949,5.581324912090508,0.4651104093408757,0.4166666666666667,31,,POST,22
2019,PRE,0,season,20,0200,00-0035273,Qadree Ollison,Q.Ollison,OLL415291,RB,RB,30,0200,2019,47935,32004f4c-4c41-5291-4de9-9fb620da08e9,Qadree,Ollison,Qadree,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jvqepddbohpposaahaqt,4.036256983240225,0.0,2.4213414634146346,44,179,4.068181818181818,2,204.27676949042987,-33.27676949042987,-0.8116285241568261,0.2926829268292683,30,,,
2019,PRE,0,season,20,0200,00-0035567,Craig Reynolds,C.Reynolds,REY121392,RB,RB,48,0200,2019,48707,32005245-5912-1392-3ec5-67a384849051,Craig,Reynolds,Craig,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/bq3rri2votzpxxoqqkif,4.882098765432098,3.7037037037037033,2.8276363636363637,27,81,3.0,0,84.10587874678063,-4.105878746780633,-0.15791841333771664,0.38461538461538464,,,,
2019,PRE,0,season,20,0325,00-0032417,Paul Perkins,P.Perkins,PER227681,RB,RB,26,0325,2019,43438,32005045-5222-7681-78c6-eac7d46b0bc6,Paul,Perkins,Paul,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvq9v0mxyltlm9b8lstx,3.4582999999999995,4.166666666666666,2.516625,24,100,4.166666666666667,0,93.46430804425015,6.535691955749854,0.27232049815624393,0.3333333333333333,,II,,
2019,PRE,0,season,20,0325,00-0034200,Mark Thompson,M.Thompson,THO631029,RB,RB,49,0325,2019,46453,32005448-4f63-1029-56c2-67571ab602f4,Mark,Thompson,Mark,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gkv6bzczzwgcut4err0n,3.937652173913044,3.571428571428571,2.60356,28,115,4.107142857142857,2,76.54042254195956,29.459577458040442,1.1783830983216177,0.64,,,,
2019,PRE,0,season,20,0325,00-0034975,Justice Hill,J.Hill,HIL326301,RB,RB,43,0325,2019,47896,32004849-4c32-6301-179f-7d7fb01289c2,Justice,Hill,Justice,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dvevoqvugipv3ekspchh,5.012888888888889,11.11111111111111,2.764363636363636,27,90,3.3333333333333335,1,92.28205057758466,-5.282050577584656,-0.20315579144556367,0.4230769230769231,43,,,
2019,PRE,0,season,20,0610,00-0031959,Marcus Murphy,M.Murphy,MUR517528,RB,RB,22,0610,2019,42573,32004d55-5251-7528-c408-6a8d935ecd3b,Marcus,Murphy,Marcus,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y9j91g8089mu9tjj0zis,4.167070707070708,37.03703703703704,3.08064,27,99,3.6666666666666665,0,80.44790805794517,12.55209194205483,0.4827727670021088,0.5,,,,
2019,PRE,0,season,20,0750,00-0035275,Jordan Scarlett,J.Scarlett,SCA662837,RB,RB,20,0750,2019,47937,32005343-4166-2837-b8b1-af8dffe8d9dd,Jordan,Scarlett,Jordan,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/cwouum8v36dvldpkdg3y,5.376913580246914,0.0,2.7860476190476193,29,81,2.793103448275862,0,65.78362204466924,8.216377955330756,0.3160145367434906,0.46153846153846156,,,,
2019,PRE,0,season,20,0810,00-0034597,Ryan Nall,R.Nall,NAL398377,RB,RB,35,0810,2019,46781,32004e41-4c39-8377-a2de-953fd844a022,Ryan,Nall,Ryan,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zokuwylz358y795i16z8,2.848074074074074,8.333333333333332,2.549523809523809,24,135,5.625,0,80.01001807126597,54.989981928734025,2.2912492470305845,0.3333333333333333,35,,,
2019,PRE,0,season,20,0810,00-0035691,Josh Caldwell,J.Caldwell,CAL293173,RB,RB,30,0810,2019,49309,32004341-4c29-3173-adbb-357b91dd490a,Josh,Caldwell,Josh,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vxayvpvxgwgrr2ldknao,3.360763888888889,6.451612903225806,2.7690740740740734,31,144,4.645161290322581,1,88.78974379894841,54.21025620105159,1.807008540035053,0.4666666666666667,,,,
2019,PRE,0,season,20,0920,00-0035396,Jordan Ellis,J.Ellis,ELL556384,RB,RB,31,0920,2019,48527,3200454c-4c55-6384-2188-2e545eb2d75f,Jordan,Ellis,Jordan,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/e8synnemw6e3qfulosyy,4.215578947368421,0.0,2.6273846153846154,29,95,3.2758620689655173,0,139.51902923861525,-47.519029238615246,-1.6971081870934017,0.25,,,,
2019,PRE,0,season,20,1050,00-0034253,Dontrell Hilliard,D.Hilliard,HIL714536,RB,RB,25,1050,2019,46506,32004849-4c71-4536-e39f-552e77c63174,Dontrell,Hilliard,Dontrell,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/lexgdpa3pus29bznxbor,3.7997619047619042,4.761904761904762,2.5445882352941176,21,84,4.0,0,108.25639480367448,-24.256394803674482,-1.1550664192225943,0.42857142857142855,,,,
2019,PRE,0,season,20,1050,00-0035628,D'Ernest Johnson,D.Johnson,JOH201643,RB,RB,30,1050,2019,47605,32004a4f-4820-1643-b9f5-85f0b9ca0916,D'Ernest,Johnson,D'Ernest,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/evptpknp4me3rywbfzor,4.036627906976745,0.0,2.5462222222222217,20,86,4.3,0,79.59011195392839,4.4098880460716146,0.24499378033731192,0.4444444444444444,30,,,
2019,PRE,0,season,20,1400,00-0033797,Khalfani Muhammad,K.Muhammad,MUH423090,RB,RB,33,1400,2019,45054,32004d55-4842-3090-de0e-f20a99751506,Khalfani,Muhammad,Khalfani,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/udytqfavmsdievhtzugx,4.551666666666667,0.0,3.1696842105263157,24,96,4.0,0,96.67268889180939,-4.672688891809386,-0.2031603866004081,0.34782608695652173,,,,
2019,PRE,0,season,20,1400,00-0034935,Devontae Jackson,D.Jackson,JAC128455,RB,RB,48,1400,2019,48058,32004a41-4312-8455-7e83-839139c70011,Devontae,Jackson,Devontae,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/lygzpmi8xdekyhai8ai8,4.391948051948052,0.0,2.9402380952380947,21,77,3.6666666666666665,1,108.45819391780152,-31.458193917801523,-1.498009234181025,0.14285714285714285,,,,
2019,PRE,0,season,20,1540,00-0032540,Tra Carson,T.Carson,CAR594837,RB,RB,34,1540,2019,43660,32004341-5259-4837-927b-ca787fe79a45,Tra,Carson,Tra,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cpbomacc0snqelgvpz58,6.0422222222222235,6.896551724137931,2.751535714285714,29,81,2.793103448275862,1,113.69462332040246,-35.69462332040246,-1.3220230859408317,0.25925925925925924,,,,
2019,PRE,0,season,20,1540,00-0034961,Nick Brossette,N.Brossette,BRO201495,RB,RB,42,1540,2019,48098,32004252-4f20-1495-bf7c-3f5bd5022357,Nick,Brossette,Nick,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ftnt32syzwbm2sd6poqw,4.85195,0.0,2.7115762711864386,65,200,3.076923076923077,3,182.36067451523564,-45.360674515235644,-1.0080149892274588,0.37777777777777777,,,,
2019,PRE,0,season,20,1800,00-0034995,Dexter Williams,D.Williams,WIL036343,RB,RB,22,1800,2019,47977,32005749-4c03-6343-3624-9a83687bd3f7,Dexter,Williams,Dexter,RB,RB,INA,https://static.www.nfl.com/image/private/{formatInstructions}/league/mxlkhlo5ntsv2opagayi,4.727421875000001,13.513513513513514,2.6673529411764707,37,128,3.4594594594594597,1,164.25886262051347,-47.25886262051347,-1.3502532177289563,0.2,22,,,
2019,PRE,0,season,20,1800,00-0035448,Damarea Crockett,D.Crockett,CRO022822,RB,RB,36,1800,2019,48592,32004352-4f02-2822-b2de-4437d034c0ec,Damarea,Crockett,Damarea,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/d86xnxjhdenwp1ioia1o,3.7075257731958757,0.0,2.4843478260869567,24,97,4.041666666666667,1,99.03397451822246,-2.0339745182224647,-0.08474893825926937,0.5,,,,
2019,PRE,0,season,20,2100,00-0034654,Dalyn Dawkins,D.Dawkins,DAW054073,RB,RB,28,2100,2019,46838,32004441-5705-4073-3952-a6d63e5ff8d0,Dalyn,Dawkins,Dalyn,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/zyddrbjsiarso8dthfk5,2.7840131578947367,8.695652173913043,2.740380952380953,23,152,6.608695652173913,0,127.37825670258552,18.621743297414483,0.8464428771552037,0.45454545454545453,,,,
2019,PRE,0,season,20,2100,00-0035512,Alex Barnes,A.Barnes,BAR237048,RB,RB,39,2100,2019,48662,32004241-5223-7048-62e1-2e4696c15385,Alex,Barnes,Alex,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tar6bvnxhdpblkoyrohk,4.397717391304349,3.7037037037037033,2.6533703703703706,27,92,3.4074074074074074,0,128.26602313363682,-36.26602313363682,-1.343186041986549,0.2222222222222222,,,,
2019,PRE,0,season,20,2120,00-0035454,Karan Higdon,K.Higdon,HIG077058,RB,RB,31,2120,2019,48598,32004849-4707-7058-b158-d673bedfa727,Karan,Higdon,Karan,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/zxgttsv8qhmp6stilwc2,4.612038834951457,0.0,2.60684375,36,103,2.861111111111111,0,96.64208706423537,6.357912935764631,0.17660869266012863,0.4444444444444444,,,,
2019,PRE,0,season,20,2200,00-0030668,Charcandrick West,C.West,WES136836,RB,RB,36,2200,2019,41505,32005745-5313-6836-7c72-e4575b00597c,Charcandrick,West,Charcandrick,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ccvw7oos9bzr4ojdiuac,5.285384615384616,0.0,2.723727272727273,27,65,2.4074074074074074,1,103.55487285777463,-38.554872857774626,-1.4279582539916529,0.37037037037037035,,,,
2019,PRE,0,season,20,2200,00-0035467,Bruce Anderson,B.Anderson,AND113318,RB,RB,30,2200,2019,48611,3200414e-4411-3318-d92c-60cbded46e0d,Bruce,Anderson,Bruce,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yp3whlfupojwm7e2hkik,4.094794520547945,56.52173913043478,2.569571428571429,23,73,3.1739130434782608,1,95.64567008715149,-29.645670087151487,-1.4116985755786422,0.23809523809523808,,,,
2019,PRE,0,season,20,2250,00-0033955,Jeremy McNichols,J.McNichols,MCN750971,RB,RB,30,2250,2019,44975,32004d43-4e75-0971-c818-00cfc1798991,Jeremy,McNichols,Jeremy,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ztws9ddvhcczu6cwvxli,4.645045871559632,11.11111111111111,2.8893199999999997,27,109,4.037037037037037,0,101.74116272892942,4.2588372710705755,0.17035349084282303,0.16,34,,,
2019,PRE,0,season,20,2250,00-0035184,Devine Ozigbo,D.Ozigbo,OZI415291,RB,RB,33,2250,2019,48318,32004f5a-4941-5291-e961-40792ef55223,Devine,Ozigbo,Devine,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vrctwm76mza2olntis7q,3.5102173913043484,0.0,2.794526315789474,21,92,4.380952380952381,0,102.3963023561841,-10.396302356184094,-0.4950620169611473,0.38095238095238093,33,,,
2019,PRE,0,season,20,2250,00-0035268,Ryquell Armstead,R.Armstead,ARM087415,RB,RB,23,2250,2019,47923,32004152-4d08-7415-19ec-70f8e3f1c566,Ryquell,Armstead,Ryquell,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxwcezpaakgifjnqjsva,4.80275,0.0,2.702111111111111,22,80,3.6363636363636362,0,89.28400937896636,-41.28400937896636,-1.9659052085222075,0.23809523809523808,23,,,
2019,PRE,0,season,20,2310,00-0033295,Elijah McGuire,E.McGuire,MCG791501,RB,RB,36,2310,2019,45001,32004d43-4779-1501-54ab-0fdf2b3b0578,Elijah,McGuire,Elijah,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/ng49ucwwrih4vftxb18m,6.584025974025973,23.333333333333332,3.2586,30,77,2.566666666666667,0,82.82879796132347,-8.828797961323474,-0.3044413090111543,0.3448275862068966,,,,
2019,PRE,0,season,20,2310,00-0035303,Mike Weber,M.Weber,WEB444499,RB,RB,40,2310,2019,48001,32005745-4244-4499-2513-03a5f384271c,Mike,Weber,Mike,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/afyxchjreip3lptwugda,5.995185185185186,4.545454545454546,2.8155263157894734,22,54,2.4545454545454546,0,99.59456389953024,-45.59456389953024,-2.0724801772513746,0.18181818181818182,,,,
