season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,league_average_receiver_separation,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rec_yards,targets,receptions,touchdowns,reception_info_receptions,reception_info_targets,reception_info_touchdowns,reception_info_avg_separation,reception_info_avg_cushion,reception_info_avg_air_yards
2023,PRE,1,2023081051,59446,08/10/2023,3200,NE,2120,HOU,visitor,1,2.9866993023508566,DEL440817,2120,Nathaniel Dell,N.Dell,WR,,13,65,8,5,1,5,8,1,3.396439135039148,4.78875,10.32375
2023,PRE,1,2023081051,59446,08/10/2023,3200,NE,2120,HOU,visitor,2,2.9866993023508566,CAM124778,2120,Jalen Camp,J.Camp,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/eexr6oeqtk6sisybg8cg,17,11,3,1,0,1,3,0,1.823369733367637,3.3266666666666667,8.479999999999999
2023,PRE,1,2023081051,59446,08/10/2023,3200,NE,2120,HOU,visitor,3,2.9866993023508566,BAC323004,2120,Alex Bachman,A.Bachman,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kwgigqsxcz8klxjfobxs,14,11,3,2,1,2,3,1,2.082724661277199,3.973333333333333,5.5666666666666655
2023,PRE,1,2023081051,59446,08/10/2023,3200,NE,2120,HOU,visitor,4,2.9866993023508566,SCH497866,2120,Mason Schreck,M.Schreck,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/clgbpt0n6wqmkgaeeucy,86,17,2,2,0,2,2,0,2.204583209802912,2.96,6.259999999999998
2023,PRE,1,2023081051,59446,08/10/2023,3200,NE,2120,HOU,visitor,5,2.9866993023508566,SIM809106,2120,Steven Sims,S.Sims,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/msetypjbcgzpwtsljzbd,82,17,2,2,0,2,2,0,2.254806153909632,5.005,7.895000000000003
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,home,1,2.9866993023508566,WIN619459,4600,Easop Winston,E.Winston,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/yq53c4pjx27exchnk7nh,86,29,4,3,1,3,4,1,2.607143872368362,4.8,5.9375
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,home,2,2.9866993023508566,SMI829636,4600,Jaxon Smith-Njigba,J.Smith-Njigba,WR,,11,25,4,3,0,3,4,0,4.922809846434606,7.2124999999999995,6.702500000000001
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,home,3,2.9866993023508566,BOB556112,4600,Jake Bobo,J.Bobo,WR,,19,55,3,3,1,3,3,1,5.782265367681251,6.346666666666667,11.656666666666666
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,home,4,2.9866993023508566,LAN083937,4600,Matt Landers,M.Landers,WR,,17,30,3,1,1,1,3,1,2.9007740088744023,2.8433333333333337,18.039999999999996
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,home,5,2.9866993023508566,MAB452041,4600,Tyler Mabry,T.Mabry,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/toqav9093eahyywvvpop,85,15,3,2,0,2,3,0,3.032697534231772,7.5600000000000005,2.936666666666666
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,visitor,1,2.9866993023508566,MUS093892,3000,Nick Muse,N.Muse,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/nk9tsflonm4dwqkmvb2n,34,10,5,3,1,3,5,1,2.593460430115074,3.8366666666666673,5.392
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,visitor,2,2.9866993023508566,THO387643,3000,Thayer Thomas,T.Thomas,WR,,89,9,4,2,0,2,4,0,3.2214431352723607,5.415,2.4374999999999982
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,visitor,3,2.9866993023508566,REA338982,3000,Jalen Reagor,J.Reagor,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/zfubpbpgf0lhhhixkotn,5,55,4,4,0,4,4,0,3.9084968333901986,6.74,11.195
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,visitor,4,2.9866993023508566,ADD491056,3000,Jordan Addison,J.Addison,WR,,3,22,3,1,0,1,3,0,2.980171511531682,5.136666666666667,13.253333333333332
2023,PRE,1,2023081052,59447,08/10/2023,4600,SEA,3000,MIN,visitor,5,2.9866993023508566,POW179215,3000,Brandon Powell,B.Powell,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/fkckjg4yqybqndyub6lu,19,22,2,2,0,2,2,0,1.5273150118338188,6.6,10.900000000000002
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,home,1,2.9866993023508566,WIL344909,1540,Jameson Williams,J.Williams,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kfieht3mru8nd2itoi4a,9,18,7,2,0,2,7,0,2.347811940538057,7.34857142857143,18.754285714285714
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,home,2,2.9866993023508566,COT020918,1540,Chase Cota,C.Cota,WR,,88,60,7,4,0,4,7,0,2.409396747975086,4.387142857142857,12.655714285714286
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,home,3,2.9866993023508566,MIT332595,1540,James Mitchell,J.Mitchell,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/clnj6alb8tmjjbhdbqcb,82,53,3,3,0,3,3,0,6.052031200293444,3.955,4.390000000000001
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,home,4,2.9866993023508566,ALE514921,1540,Maurice Alexander,M.Alexander,WR,,15,7,3,1,0,1,3,0,3.6895908352083175,5.8066666666666675,4.550000000000002
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,home,5,2.9866993023508566,GRE062049,1540,Antoine Green,A.Green,WR,,80,36,3,3,0,3,3,0,6.829664573592697,5.266666666666667,2.9066666666666685
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,visitor,1,2.9866993023508566,BEA434808,3410,Cole Beasley,C.Beasley,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/y5r0fhwctl6ljwvmktvu,9,33,4,4,0,4,4,0,3.697947055179336,5.734999999999999,2.295
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,visitor,2,2.9866993023508566,SIL605330,3410,David Sills,D.Sills,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/sk6xldbivylmykzlsgzw,13,36,3,2,0,2,3,0,2.878239934693852,6.636666666666667,12.373333333333335
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,visitor,3,2.9866993023508566,FOR389868,3410,Bryce Ford-Wheaton,B.Ford-Wheaton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/h2oherj71t9iiyld4jwc,6,0,3,0,0,0,3,0,3.7475332162352166,3.1933333333333334,15.71333333333333
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,visitor,4,2.9866993023508566,PIM189231,3410,Kalil Pimpleton,K.Pimpleton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ljkjo23mpfatm28pis1j,81,15,2,2,0,2,2,0,5.111507766857,2.09,0.5700000000000003
2023,PRE,1,2023081151,59448,08/11/2023,1540,DET,3410,NYG,visitor,5,2.9866993023508566,CRO697273,3410,Jamison Crowder,J.Crowder,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/glmuevjuy3coqf1t3rqj,80,32,2,2,0,2,2,0,1.669427612856472,4.635,6.985000000000001
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,home,1,2.9866993023508566,GEI316412,4900,Kaylon Geiger,K.Geiger,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/oy2rozo8qkumhmkixptb,80,50,5,4,0,4,5,0,4.10429125303004,4.8425,5.512000000000002
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,home,2,2.9866993023508566,BAR097136,4900,Taye Barber,T.Barber,WR,,17,17,5,1,0,1,5,0,1.0849210717785374,7.080000000000001,10.587999999999997
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,home,3,2.9866993023508566,MOO249444,4900,David Moore,D.Moore,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/mysdmg1kkmxc6cywb1jh,19,66,4,3,0,3,4,0,2.8399263825330854,9.1375,14.562500000000002
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,home,4,2.9866993023508566,PAL683280,4900,Trey Palmer,T.Palmer,WR,,10,33,4,4,1,4,4,1,4.333560778599675,7.2475000000000005,9.757500000000002
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,home,5,2.9866993023508566,DAF632824,4900,Dominique Dafney,D.Dafney,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/iualxf5bff0nuttmxkut,82,6,2,1,0,1,2,0,1.4455543611152921,7.9399999999999995,13.885000000000002
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,visitor,1,2.9866993023508566,AUS738004,3900,Calvin Austin,C.Austin,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xxdaunjs446jwx9izdp1,19,73,4,2,1,2,4,1,2.5591625850662707,5.39,21.842500000000005
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,visitor,2,2.9866993023508566,JOH000017,3900,Diontae Johnson,D.Johnson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/imoqxbyoluisz2tmoral,18,32,3,3,0,3,3,0,3.4025298312855856,6.52,10.040000000000001
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,visitor,3,2.9866993023508566,WHI144160,3900,Cody White,C.White,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xpv5qwbkx76dwlbcjybi,15,7,3,1,0,1,3,0,1.6904725511127523,1.9233333333333331,14.900000000000004
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,visitor,4,2.9866993023508566,OLS746941,3900,Gunner Olszewski,G.Olszewski,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ftbidmkltqio4bn8oofc,89,14,2,1,0,1,2,0,3.1623807006597318,2.9050000000000002,7.734999999999999
2023,PRE,1,2023081152,59449,08/11/2023,4900,TB,3900,PIT,visitor,5,2.9866993023508566,BUT161833,3900,Hakeem Butler,H.Butler,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qudweypa0kugokg7nxuq,21,17,2,1,0,1,2,0,4.376771599326421,5.92,11.184999999999999
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,home,1,2.9866993023508566,IOS307886,0920,Andrei Iosivas,A.Iosivas,WR,,80,50,10,4,0,4,10,0,1.6123261567888327,6.276999999999999,11.651
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,home,2,2.9866993023508566,LAS663730,0920,Kwamie Lassiter,K.Lassiter,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/emeqage9tq2mlpnlkzl9,18,33,7,6,0,6,7,0,4.631428578055897,8.826666666666666,2.3871428571428566
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,home,3,2.9866993023508566,JON160287,0920,Charlie Jones,C.Jones,WR,,15,11,6,2,0,2,6,0,1.7144853388565293,3.985,9.016666666666666
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,home,4,2.9866993023508566,HIP332232,0920,Mac Hippenhammer,M.Hippenhammer,WR,,14,11,4,2,0,2,4,0,3.1060383047355753,7.91,13.177500000000002
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,home,5,2.9866993023508566,JAC546306,0920,Shedrick Jackson,S.Jackson,WR,,12,14,4,2,0,2,4,0,3.3606458086616295,8.5,7.887500000000002
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,visitor,1,2.9866993023508566,TOU392758,1800,Samori Toure,S.Toure,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/gw9ewixqr2hi0ttpfq4i,83,56,4,3,0,3,4,0,2.033677870064655,5.2475000000000005,12.277500000000003
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,visitor,2,2.9866993023508566,WIC622867,1800,Dontayvion Wicks,D.Wicks,WR,,13,68,4,3,0,3,4,0,2.411290644348394,5.3950000000000005,7.249999999999998
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,visitor,3,2.9866993023508566,HEA759997,1800,Malik Heath,M.Heath,WR,,18,36,4,3,0,3,4,0,2.911333497661047,5.455,13.239999999999998
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,visitor,4,2.9866993023508566,MUS097324,1800,Luke Musgrave,L.Musgrave,TE,,88,8,3,1,0,1,3,0,6.08147634628443,7.973333333333333,4.830000000000001
2023,PRE,1,2023081153,59450,08/11/2023,0920,CIN,1800,GB,visitor,5,2.9866993023508566,WAT316591,1800,Christian Watson,C.Watson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/gvusv3krvdk69c1zyac9,9,6,3,2,0,2,3,0,2.4818863841014904,6.0,13.683333333333332
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,home,1,2.9866993023508566,BER456050,2700,Braxton Berrios,B.Berrios,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/yddlnrzrcowbnf2e4wpo,0,11,4,2,0,2,4,0,2.279614923522873,5.086666666666667,2.59
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,home,2,2.9866993023508566,HIG138430,2700,Elijah Higgins,E.Higgins,TE,,84,36,3,2,0,2,3,0,4.363012694638025,3.3899999999999997,16.063333333333333
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,home,3,2.9866993023508566,EZU415291,2700,Erik Ezukanma,E.Ezukanma,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrevp2mnmtifjj4oamka,18,15,3,3,0,3,3,0,2.9174866560153743,6.095000000000001,4.620000000000001
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,home,4,2.9866993023508566,KRO074538,2700,Tyler Kroft,T.Kroft,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qon8cgkz2g2m4ocwdlok,48,0,2,0,0,0,2,0,1.9952852895182862,3.87,10.725000000000001
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,home,5,2.9866993023508566,WIL656498,2700,Cedrick Wilson,C.Wilson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/zvirmx1m9vycmfpfbf1w,11,17,2,1,0,1,2,0,3.2006400666266535,3.47,10.735
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,visitor,1,2.9866993023508566,"",0200,Mathew Sexton,M.Sexton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kiqukibda2l1bnqbytbb,14,5,3,1,0,1,3,0,1.808314791894036,6.37,16.12
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,visitor,2,2.9866993023508566,FIS705543,0200,Tucker Fisk,T.Fisk,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/chitgodohhmt0wmugjjj,43,15,3,3,0,3,3,0,3.2515798371271547,2.936666666666667,3.5633333333333326
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,visitor,3,2.9866993023508566,ALI103821,0200,Josh Ali,J.Ali,WR,,80,14,3,1,0,1,3,0,0.8709554955484298,8.200000000000001,15.78
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,visitor,4,2.9866993023508566,ARC336505,0200,J.J. Arcega-Whiteside,J.Arcega-Whiteside,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ybukzc2rvl0mqfnn387e,83,20,2,1,0,1,2,0,1.115862390688832,7.834999999999999,15.219999999999999
2023,PRE,1,2023081154,59451,08/11/2023,2700,MIA,0200,ATL,visitor,5,2.9866993023508566,MAL771619,0200,Xavier Malone,X.Malone,WR,,82,50,2,2,0,2,2,0,2.1167727883798753,9.05,21.76
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,home,1,2.9866993023508566,WAT302971,1050,Austin Watkins,A.Watkins,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vavn9z3uzyuq4wcqoc9x,80,71,8,6,0,6,8,0,2.809499893445513,5.82125,14.469999999999999
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,home,2,2.9866993023508566,FOR521589,1050,Miller Forristall,M.Forristall,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/avkv1zg4q6jxsacoan8q,86,66,4,4,0,4,4,0,3.667339009652353,6.680000000000001,8.337499999999999
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,home,3,2.9866993023508566,BEL269820,1050,David Bell,Dav.Bell,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/otv2kkn3lxonp9z43bdj,18,33,4,3,1,3,4,1,2.5893114591189383,5.3975,10.934999999999999
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,home,4,2.9866993023508566,MIT781005,1050,Zaire Mitchell-Paden,Z.Mitchell-Paden,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/gns7kvjoeldrmabildao,83,39,4,3,0,3,4,0,2.565029238031381,7.135,9.867499999999998
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,home,5,2.9866993023508566,TIL377067,1050,Cedric Tillman,C.Tillman,WR,,89,7,4,2,0,2,4,0,1.6465597425881984,8.2625,9.252500000000001
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,visitor,1,2.9866993023508566,TUR239242,5110,Cole Turner,C.Turner,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qidaunq2scfnpylrnpc7,85,31,4,4,0,4,4,0,3.0164680622610245,5.6775,5.705
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,visitor,2,2.9866993023508566,BRO408220,5110,Dyami Brown,D.Brown,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/bqy38ftosae4u9lnixjx,2,14,2,1,0,1,2,0,2.278549767714923,6.16,14.165
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,visitor,3,2.9866993023508566,DOT282798,5110,Jahan Dotson,J.Dotson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ejqlekhhbiox5x2767hp,1,30,2,2,1,2,2,1,4.2817876664767756,8.92,9.795000000000002
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,visitor,4,2.9866993023508566,KEM323004,5110,Marcus Kemp,M.Kemp,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/c2xg3yvhm3zw3i9hlil1,19,0,2,0,0,0,2,0,0.7438321777298693,2.71,16.625
2023,PRE,1,2023081155,59452,08/11/2023,1050,CLE,5110,WAS,visitor,5,2.9866993023508566,SAM633285,5110,Curtis Samuel,C.Samuel,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/sua7hikhhqlmqsqu0kk7,4,10,2,1,0,1,2,0,1.6383429507575225,6.86,17.880000000000003
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,home,1,2.9866993023508566,WHI639076,3800,Blake Whiteheart,B.Whiteheart,TE,,47,42,7,5,0,5,7,0,3.466337611452714,6.79,7.605714285714285
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,home,2,2.9866993023508566,ARI318217,3800,Daniel Arias,D.Arias,WR,,87,49,5,3,0,3,5,0,4.679132317385841,8.642,7.601999999999999
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,home,3,2.9866993023508566,BAC133180,3800,Andre Baccellia,A.Baccellia,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/jmis7hocuh9j4ou3o4v5,82,45,4,3,0,3,4,0,4.658879116953356,8.735,15.1025
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,home,4,2.9866993023508566,DOR793727,3800,Greg Dortch,G.Dortch,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/j5xmpo01eea118axwwaj,83,0,3,0,0,0,3,0,2.969368679089625,7.39,4.726666666666667
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,home,5,2.9866993023508566,DAV499575,3800,Kaden Davis,K.Davis,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/qid40jgfmmber4mckman,39,16,3,2,1,2,3,1,2.225587195105108,9.513333333333334,9.37
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,visitor,1,2.9866993023508566,SUT333526,1400,Courtland Sutton,C.Sutton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/wgjxc2paepihkvl4u9a3,14,35,5,3,0,3,5,0,6.1063504688786905,7.8260000000000005,13.692000000000002
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,visitor,2,2.9866993023508566,BAN237409,1400,Michael Bandy,M.Bandy,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/bvuio4shczwa5ae4lyam,46,27,4,3,0,3,4,0,2.6313582282486667,3.7175,8.8275
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,visitor,3,2.9866993023508566,HUM534685,1400,Lil'Jordan Humphrey,L.Humphrey,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/r58pqj96qunak08kld9u,17,26,3,1,0,1,3,0,3.9802240732333973,8.873333333333333,12.26
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,visitor,4,2.9866993023508566,JEU415291,1400,Jerry Jeudy,J.Jeudy,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/by7fgv4x0iunsyx5ah2i,10,40,3,2,1,2,3,1,3.481254266474284,7.51,9.820000000000002
2023,PRE,1,2023081156,59453,08/11/2023,3800,ARI,1400,DEN,visitor,5,2.9866993023508566,TRA447732,1400,Adam Trautman,A.Trautman,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/gwsufkwa0p0mjw4fzgdq,82,18,3,2,0,2,3,0,3.8482475793260016,3.1033333333333335,0.9466666666666631
2023,PRE,1,2023081251,59454,08/12/2023,0810,CHI,2100,TEN,home,1,2.9866993023508566,WEB776382,0810,Nsimba Webster,N.Webster,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ozrgm6uydeeuyh0ropgj,83,15,3,1,0,1,3,0,2.0964070883950776,4.06,16.2
2023,PRE,1,2023081251,59454,08/12/2023,0810,CHI,2100,TEN,home,2,2.9866993023508566,CAR177297,0810,Stephen Carlson,S.Carlson,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2rc5cshox75gjo3fqvu,88,4,2,1,0,1,2,0,1.6503129848942704,,4.989999999999998
