season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,league_average_receiver_separation,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rec_yards,targets,receptions,touchdowns,reception_info_receptions,reception_info_targets,reception_info_touchdowns,reception_info_avg_separation,reception_info_avg_cushion,reception_info_avg_air_yards
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,home,3,2.9866993023508566,MIL140090,0325,Anthony Miller,A.Miller,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uvxiydh3yxydavl2fgpr,6,0,2,0,0,0,2,0,2.9292452934233775,5.710000000000001,1.7249999999999979
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,home,4,2.9866993023508566,WAL125280,0325,Devontez Walker,D.Walker,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jsgddyppttajr7czq18x,81,0,2,0,0,0,2,0,0.8564304140287599,3.8400000000000003,20.705
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,home,5,2.9866993023508566,WAS724960,0325,Scotty Washington,S.Washington,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lc4rriknml91cx3jtdez,85,0,1,0,0,0,1,0,6.24347659561561,2.67,9.569999999999993
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,visitor,1,2.9866993023508566,DUL521764,2200,Ashton Dulin,A.Dulin,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tfiokr6nyal5c5qgdj1c,16,54,7,3,0,3,7,0,1.5620342982567779,4.562857142857143,12.941428571428572
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,visitor,2,2.9866993023508566,OWE030572,2200,Coleman Owen,C.Owen,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rvjkyuhymdjax5jk9bf6,3,18,6,4,0,4,6,0,3.9122562586703293,4.908333333333333,2.459999999999999
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,visitor,3,2.9866993023508566,MIT056120,2200,Adonai Mitchell,A.Mitchell,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sxrisbkwnsfhfglpohn1,10,37,6,2,0,2,6,0,1.8345639889283358,6.44,18.235
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,visitor,4,2.9866993023508566,AJO415291,2200,Ajou Ajou,A.Ajou,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wdqr7lkxo7dtev7szagu,9,18,5,3,0,3,5,0,3.964116958610682,5.386,6.474000000000001
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,visitor,5,2.9866993023508566,GOU228729,2200,Anthony Gould,A.Gould,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kplzuye1iocg1vyec3ru,6,12,4,2,0,2,4,0,4.1969798141200965,8.61,1.6349999999999998
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,home,1,2.9866993023508566,COO529552,3700,Darius Cooper,D.Cooper,WR,,41,82,7,6,1,6,7,1,2.325699957733218,4.508571428571429,9.781428571428572
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,home,2,2.9866993023508566,WIL733437,3700,Johnny Wilson,J.Wilson,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cj13ngp4tjmi9621trrk,89,73,6,3,0,3,6,0,1.8745882705197363,3.9250000000000003,13.748333333333335
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,home,3,2.9866993023508566,MOR269081,3700,Taylor Morin,T.Morin,WR,,45,30,4,2,0,2,4,0,1.9673269400076367,5.1525,12.5825
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,home,4,2.9866993023508566,GRA367521,3700,Kylen Granson,K.Granson,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rydvwc7sqwucvx14s8b4,83,28,3,3,0,3,3,0,2.9335384979154355,5.69,8.103333333333333
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,home,5,2.9866993023508566,SMI024570,3700,Ainias Smith,A.Smith,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/curtawk9bzyg88w5jrg8,82,11,3,2,1,2,3,1,1.832089099824392,9.409999999999998,7.2200000000000015
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,visitor,1,2.9866993023508566,HUD753368,0920,Tanner Hudson,T.Hudson,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xe86peg3bxumjzfmtait,87,62,8,6,2,6,8,2,3.896896729428013,7.968571428571429,5.8374999999999995
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,visitor,2,2.9866993023508566,JON160287,0920,Charlie Jones,C.Jones,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rofwl0wrsdqnfvv4iokq,15,41,6,3,0,3,6,0,0.7994937506343277,4.906666666666666,14.396666666666667
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,visitor,3,2.9866993023508566,CHA694469,0920,Ja'Marr Chase,J.Chase,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qya3dtjb5kgofcuj2tuw,1,77,4,4,1,4,4,1,3.187448996250954,6.765,9.840000000000002
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,visitor,4,2.9866993023508566,MAY415392,0920,Jamoi Mayes,J.Mayes,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mnqzmas6p35by2tcdrmv,16,48,4,1,0,1,4,0,1.5247891019348998,8.095,22.332499999999996
2025,PRE,1,2025080752,60128,08/07/2025,3700,PHI,0920,CIN,visitor,5,2.9866993023508566,MOO435446,0920,Jordan Moore,J.Moore,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/a9qm0juzlx39ko41rpx8,14,2,3,2,0,2,3,0,2.923453577064158,5.609999999999999,4.970000000000002
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,home,1,2.9866993023508566,HOR714724,4600,Tory Horton,T.Horton,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/k90jynx2xervjqcidtzc,15,31,7,3,1,3,7,1,2.044342705694984,5.815714285714286,15.454285714285714
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,home,2,2.9866993023508566,YOU169842,4600,Dareke Young,D.Young,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fqccdnqwhycnhrlftnhj,83,31,3,1,0,1,3,0,4.684182132494593,8.229999999999999,8.360000000000001
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,home,3,2.9866993023508566,LAN473002,4600,Marshall Lang,M.Lang,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eavb7c8qiuvtsqv3qrwe,49,20,3,2,0,2,3,0,2.456722663899081,5.906666666666666,9.589999999999998
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,home,4,2.9866993023508566,WHI144160,4600,Cody White,C.White,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vmxlzupvbnmmtcgb5eqt,82,0,2,0,0,0,2,0,4.413387177829179,5.16,5.859999999999999
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,home,5,2.9866993023508566,BOB556112,4600,Jake Bobo,J.Bobo,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/df8rle5r7luj5fwpvsoz,19,15,2,2,0,2,2,0,2.217416890457402,8.16,6.484999999999999
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,visitor,1,2.9866993023508566,JOH137817,2520,Collin Johnson,C.Johnson,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ijr7bal4mbsaum2lp9dq,17,17,5,2,0,2,5,0,2.2868969908657717,3.7700000000000005,12.1
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,visitor,2,2.9866993023508566,DOR488199,2520,Phillip Dorsett,P.Dorsett,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/nwsw01lcnmb5bdcc8glp,13,36,4,3,0,3,4,0,2.0294938022347226,3.44,10.770000000000001
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,visitor,3,2.9866993023508566,JAC546306,2520,Shedrick Jackson,S.Jackson,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/el1geev5wxc1cqbbrou7,4,76,4,4,1,4,4,1,5.888175445355298,6.545,12.1825
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,visitor,4,2.9866993023508566,BAC323004,2520,Alex Bachman,A.Bachman,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xebxem8tzjm0yyygaklg,81,36,4,2,0,2,4,0,2.431207564061223,9.33,11.3575
2025,PRE,1,2025080753,60130,08/07/2025,4600,SEA,2520,LV,visitor,5,2.9866993023508566,RUN815876,2520,Carter Runyon,C.Runyon,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/q8knlo3npxhjxiyyx4h6,46,33,3,3,0,3,3,0,3.9106703077013196,3.28,7.886666666666666
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,home,1,2.9866993023508566,DRU358601,0200,Dylan Drummond,D.Drummond,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/up6bfwtgftqcvlfshtmt,81,63,8,8,0,8,8,0,5.00418891928232,6.105714285714285,2.8137500000000006
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,home,2,2.9866993023508566,BLA490972,0200,Chris Blair,C.Blair,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bbejfkq6pcu7bsnkwgwj,19,54,4,3,1,3,4,1,1.316998245012457,3.3724999999999996,12.1025
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,home,3,2.9866993023508566,NAS384527,0200,Nick Nash,N.Nash,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ygbtjkrm5ie8xginvuaq,80,35,3,3,0,3,3,0,3.5068239046093406,4.24,2.2666666666666657
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,home,4,2.9866993023508566,SIM372625,0200,Joshua Simon,J.Simon,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xg8dijx3kwxic6zzt9qo,47,9,2,2,0,2,2,0,4.665322515954375,9.754999999999999,1.7349999999999994
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,home,5,2.9866993023508566,SIL605330,0200,David Sills,D.Sills,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/b0vacwlg3vcau2vzg3ry,87,15,2,1,0,1,2,0,0.876122696836528,3.69,22.800000000000004
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,visitor,1,2.9866993023508566,MEE518623,1540,Jackson Meeks,J.Meeks,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/pbwk9dsn0fiwkms8jqvc,83,78,4,3,1,3,4,1,2.587590789155315,8.209999999999999,15.79
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,visitor,2,2.9866993023508566,TES116936,1540,Isaac TeSlaa,I.TeSlaa,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wa4sruqazyqobmepi6vi,18,18,3,2,1,2,3,1,1.0410571298040951,4.44,11.686666666666666
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,visitor,3,2.9866993023508566,KEN614625,1540,Tom Kennedy,T.Kennedy,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gvqhhlipkpytuu4lqnps,85,14,3,2,0,2,3,0,6.817830762385519,7.719999999999999,-3.270000000000001
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,visitor,4,2.9866993023508566,ZYL604524,1540,Shane Zylstra,S.Zylstra,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jwgarjssm9bd9ek6cbhr,84,8,3,3,0,3,3,0,4.428233007124255,11.75,0.7533333333333351
2025,PRE,1,2025080851,60117,08/08/2025,0200,ATL,1540,DET,visitor,5,2.9866993023508566,BEL596505,1540,Ronnie Bell,R.Bell,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/iz3uiudpv80vgvgjzzej,10,26,2,2,0,2,2,0,1.5814876795839812,5.34,6.8249999999999975
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,home,1,2.9866993023508566,MOO249444,0750,David Moore,D.Moore,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/k2szy47lyxy9u5om7vd1,83,26,6,2,0,2,6,0,2.8192140555533824,7.596666666666667,11.31
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,home,2,2.9866993023508566,HOR430113,0750,Jimmy Horn Jr.,Ji.Horn,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gggcgfbghcft0xwxtrhk,15,15,5,4,0,4,5,0,4.769343437243514,9.086,6.43
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,home,3,2.9866993023508566,MCM514957,0750,Tetairoa McMillan,T.McMillan,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hokqp6gl5xujtlqwecg8,4,43,5,2,0,2,5,0,1.6579968394021383,5.706,12.9
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,home,4,2.9866993023508566,COK451291,0750,Jalen Coker,J.Coker,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tbo339znpzrfki8hri95,18,17,4,2,1,2,4,1,1.9649155797498072,6.8175,12.560000000000002
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,home,5,2.9866993023508566,MIT332595,0750,James Mitchell,J.Mitchell,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ragin6kbjyfeffii1hrl,85,25,4,3,0,3,4,0,3.5156468876554374,9.059999999999999,2.830000000000002
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,visitor,1,2.9866993023508566,CAN562944,1050,Sal Cannella,S.Cannella,TE,,87,32,4,3,0,3,4,0,1.7485293949765222,3.65,8.122500000000002
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,visitor,2,2.9866993023508566,DAV499575,1050,Kaden Davis,K.Davis,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/trnm0pxontfku1cw8oi7,89,23,3,3,2,3,3,2,1.9539482212561534,6.516666666666668,11.036666666666662
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,visitor,3,2.9866993023508566,BAT104691,1050,Brenden Bates,B.Bates,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/is7mhxk2h5ibwzuf8gws,82,30,3,2,0,2,3,0,7.659628591706272,3.785,8.570000000000002
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,visitor,4,2.9866993023508566,LAR771461,1050,Gage Larvadain,G.Larvadain,WR,,84,23,3,2,0,2,3,0,2.045725334348229,4.91,11.223333333333331
2025,PRE,1,2025080852,60120,08/08/2025,0750,CAR,1050,CLE,visitor,5,2.9866993023508566,COT020918,1050,Chase Cota,C.Cota,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s8rcfnxgorzyjpct9ggg,81,0,2,0,0,0,2,0,0.8901234895676174,5.19,6.625
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,home,1,2.9866993023508566,CHI783860,3200,Efton Chism III,E.Chism,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zbnf3ujmwprzgjnwdtlo,86,50,8,6,1,6,8,1,3.0253282762321816,4.864999999999999,3.7475000000000014
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,home,2,2.9866993023508566,WIL415226,3200,Kyle Williams,K.Williams,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bu31c2ino065kazsn541,18,0,4,0,0,0,4,0,1.0246039855821587,1.72,21.025
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,home,3,2.9866993023508566,WEB203165,3200,Jeremiah Webb,J.Webb,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dfay1nwxlijuhxbqcids,29,41,2,2,0,2,2,0,1.3314655531137927,4.125,6.160000000000004
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,home,4,2.9866993023508566,JIL559722,3200,John Jiles,J.Jiles,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zfjfhamtyvdini9sqail,83,48,2,2,0,2,2,0,1.5740453910090317,6.484999999999999,14.119999999999997
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,home,5,2.9866993023508566,BAK232522,3200,Javon Baker,J.Baker,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wlbxcwbm2byh2lnfhlam,6,0,2,0,0,0,2,0,1.228195294125411,1.925,12.98
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,visitor,1,2.9866993023508566,GAL779981,5110,Michael Gallup,M.Gallup,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/tt9xpcg4x2z3osc1fcq6,12,27,6,2,0,2,6,0,,,
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,visitor,2,2.9866993023508566,BRO124504,5110,Ja'Corey Brooks,J.Brooks,WR,,16,59,5,5,0,5,5,0,4.603542049169598,7.816,6.989999999999999
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,visitor,3,2.9866993023508566,OSB109755,5110,K.J. Osborn,K.Osborn,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sbz79g8kzinzebiwzauv,13,14,5,2,0,2,5,0,,,
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,visitor,4,2.9866993023508566,SIN713776,5110,Ben Sinnott,B.Sinnott,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zwjmu9wyutlpkace9ukf,82,10,3,2,0,2,3,0,,5.863333333333333,6.493333333333332
2025,PRE,1,2025080853,60127,08/08/2025,3200,NE,5110,WAS,visitor,5,2.9866993023508566,JON403986,5110,Jacoby Jones,Ja.Jones,WR,,10,7,3,2,1,2,3,1,3.042657318538229,4.53,3.5533333333333323
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,home,1,2.9866993023508566,GOS110626,0610,Stephen Gosnell,S.Gosnell,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vx2otgbowqxosso6obxq,89,30,4,4,0,4,4,0,5.301103742318761,5.603333333333333,1.9875000000000007
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,home,2,2.9866993023508566,SHA521110,0610,Tyrell Shavers,T.Shavers,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mfazuecipz3csodtztwc,80,70,4,2,0,2,4,0,1.7781194024815075,3.9625,14.365000000000002
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,home,3,2.9866993023508566,DAV104903,0610,Zach Davidson,Z.Davidson,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rvcrltwqycijarysk9dn,84,5,4,1,0,1,4,0,2.116539650713249,4.994999999999999,13.760000000000002
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,home,4,2.9866993023508566,CAI129929,0610,Deon Cain,D.Cain,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wltinnuei2g3smdoayn3,32,17,3,1,0,1,3,0,2.847845382907236,2.3366666666666664,12.133333333333331
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,home,5,2.9866993023508566,PAL451625,0610,Josh Palmer,J.Palmer,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/woswdfrtxnsfgzsjvsxx,5,21,3,2,0,2,3,0,2.327576365453926,4.763333333333333,13.496666666666664
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,visitor,1,2.9866993023508566,OLS746941,3410,Gunner Olszewski,G.Olszewski,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fpimudxhuze3pd02bstw,0,27,8,5,1,5,8,1,1.775759958980538,4.862857142857143,10.77
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,visitor,2,2.9866993023508566,WAS581408,3410,Montrell Washington,M.Washington,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qzoiydo6y3vvjnrujfx0,80,60,6,3,0,3,6,0,3.239390586346243,6.824,7.698333333333333
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,visitor,3,2.9866993023508566,HUM534685,3410,Lil'Jordan Humphrey,L.Humphrey,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/n83el0rguze0nukvitdw,81,36,4,2,1,2,4,1,1.7379466562512629,3.6,12.4875
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,visitor,4,2.9866993023508566,FID396877,3410,Thomas Fidone II,T.Fidone,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vbaqpkcxcfwh9dhzescy,86,22,3,3,0,3,3,0,6.046463609524679,9.93,2.300000000000002
2025,PRE,1,2025080951,60119,08/09/2025,0610,BUF,3410,NYG,visitor,5,2.9866993023508566,DUL269681,3410,Greg Dulcich,G.Dulcich,TE,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tt3eyuomt5onokrqstsl,89,7,3,2,0,2,3,0,3.3634262111885653,4.7299999999999995,5.256666666666668
2025,PRE,1,2025080952,60126,08/09/2025,3000,MIN,2120,HOU,home,1,2.9866993023508566,ADD491056,3000,Jordan Addison,J.Addison,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s2ey8g5memyqvxc52uzy,3,33,4,3,0,3,4,0,2.0720720862110436,7.1775,5.782500000000001
2025,PRE,1,2025080952,60126,08/09/2025,3000,MIN,2120,HOU,home,2,2.9866993023508566,JAC371276,3000,Lucky Jackson,L.Jackson,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eeexppygvu73wnjbneuz,81,30,4,3,0,3,4,0,1.4896761388571509,7.6725,11.642500000000002
2025,PRE,1,2025080952,60126,08/09/2025,3000,MIN,2120,HOU,home,3,2.9866993023508566,FLE197756,3000,Dontae Fleming,D.Fleming,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/pkgo3zyb09fkoguackwb,19,18,3,1,0,1,3,0,1.317966918799584,7.483333333333333,6.753333333333335
2025,PRE,1,2025080952,60126,08/09/2025,3000,MIN,2120,HOU,home,4,2.9866993023508566,JON463280,3000,Jeshaun Jones,J.Jones,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/trfwuw8uqmwzjomjl9ly,82,20,3,1,0,1,3,0,3.381591569648507,5.930000000000001,17.373333333333335
2025,PRE,1,2025080952,60126,08/09/2025,3000,MIN,2120,HOU,home,5,2.9866993023508566,PRI261712,3000,Myles Price,M.Price,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xd9ciqvi9v0wyvsdh6nc,31,18,2,2,1,2,2,1,1.5330293086336386,4.07,11.265
2025,PRE,1,2025080952,60126,08/09/2025,3000,MIN,2120,HOU,visitor,1,2.9866993023508566,MET373452,2120,John Metchie III,J.Metchie,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rry6syvecvbzcw3zsgzb,8,45,8,5,0,5,8,0,2.988878476440068,5.58125,8.692499999999999
