season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,league_average_receiver_separation,esb_id,team_id,player_name,position,headshot,jersey_number,rec_yards,targets,receptions,touchdowns,reception_info_receptions,reception_info_targets,reception_info_touchdowns,reception_info_avg_separation,reception_info_avg_cushion,reception_info_avg_air_yards
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,home,1,2.9866993023508566,EDE425791,3200,Julian Edelman,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/u0hbuo2bsvtlg7lnxm43,11,0,0,0,0,11,12,0,3.684970917493699,6.205,6.26125
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,home,2,2.9866993023508566,GRO135948,3200,Rob Gronkowski,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/hdryd2czt78fk6bi4t3a,87,0,0,0,0,5,8,3,3.018386593447218,3.751428571428572,10.2425
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,home,3,2.9866993023508566,AME359918,3200,Danny Amendola,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/lsowpkotvrwu0pfgchne,80,0,0,0,0,2,3,0,4.07151282699373,3.0,5.365000000000002
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,home,4,2.9866993023508566,CHA313999,3200,Scott Chandler,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/zktr2miqzub2buwa19x7,88,0,0,0,0,1,1,1,2.2710790386950466,4.72,0.37999999999999545
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,home,5,2.9866993023508566,DOB744752,3200,Aaron Dobson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/es1l8zn20xgfxqh8ophi,17,0,0,0,0,1,1,0,6.009201278040203,11.39,
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,visitor,1,2.9866993023508566,BRO000001,3900,Antonio Brown,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/cyerysyv0ar5zndo5wik,84,0,0,0,0,9,11,1,1.6828107343388643,3.5081818181818183,10.503636363636364
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,visitor,2,2.9866993023508566,MIL243606,3900,Heath Miller,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/iqw8fry4hgfvegs9nfuf,83,0,0,0,0,8,11,0,4.7172967711991625,6.871428571428572,10.282499999999999
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,visitor,3,2.9866993023508566,HEY279111,3900,Darrius Heyward-Bey,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/d5otkkbb0z2rdd2bjatd,88,0,0,0,0,4,7,0,1.6824346479996979,3.7933333333333334,15.503333333333336
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,visitor,4,2.9866993023508566,WHE120992,3900,Markus Wheaton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/hd28smxn43jzwkdikpd0,11,0,0,0,0,3,7,0,2.670937384831396,3.0624999999999996,
2015,REG,1,2015091000,56503,09/10/2015,3200,NE,3900,PIT,visitor,5,2.9866993023508566,MUR524808,3900,Tyler Murphy,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vibrpfk10d0t8zlpsc8j,16,0,0,0,0,1,1,0,1.4494136745594752,1.86,
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,home,1,2.9866993023508566,JEF498860,0810,Alshon Jeffery,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrbsgwhzlsmwgkdfjryh,17,0,0,0,0,5,11,0,2.1106975844978617,2.445555555555556,11.787999999999998
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,home,2,2.9866993023508566,BEN379259,0810,Martellus Bennett,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/repls3tq1d4jnvwmaqia,83,0,0,0,0,5,7,1,3.908968995353149,4.5175,5.423333333333333
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,home,3,2.9866993023508566,ROY461040,0810,Eddie Royal,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoejgvlit9inmaazsvk4,19,0,0,0,0,1,5,0,3.9737646385535195,3.4675,11.079999999999998
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,home,4,2.9866993023508566,WIL750668,0810,Marquess Wilson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/gtmp1bvlbgxnadkq3w7e,10,0,0,0,0,2,2,0,2.5136525987901392,5.045,
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,home,5,2.9866993023508566,MIL625333,0810,Zach Miller,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ghvzkuugli86zstauzvr,86,0,0,0,0,0,1,0,0.8323460818673867,,
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,visitor,1,2.9866993023508566,ADA218591,1800,Davante Adams,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ajawfxrv5pr1eehdguw0,17,0,0,0,0,4,8,0,3.5178039271782966,5.581250000000001,13.611666666666666
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,visitor,2,2.9866993023508566,COB365535,1800,Randall Cobb,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/mqz6skxxvjzs9pithxab,18,0,0,0,0,5,5,1,4.390184306476636,3.91,1.7120000000000004
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,visitor,3,2.9866993023508566,JON404681,1800,James Jones,WR,,89,0,0,0,0,4,4,2,1.505678632634118,4.2675,11.96
2015,REG,1,2015091300,56505,09/13/2015,0810,CHI,1800,GB,visitor,4,2.9866993023508566,ROD493098,1800,Richard Rodgers,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ikb5z4effw6rjo54vbho,82,0,0,0,0,3,3,0,2.632507294748138,7.006666666666667,0.7600000000000016
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,home,1,2.9866993023508566,GRE031322,2250,Rashad Greene,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xte6opvwocivpjpjplzp,13,0,0,0,0,7,13,1,2.443208042059267,6.22090909090909,9.26
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,home,2,2.9866993023508566,HUR436342,2250,Allen Hurns,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ht8yxzhw0gb3pfqbmzdp,88,0,0,0,0,5,7,0,3.6991684519605763,3.6166666666666667,12.407142857142857
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,home,3,2.9866993023508566,ROB365982,2250,Allen Robinson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/bk03jfsdlx66m3z22qqi,15,0,0,0,0,1,6,0,2.121708189429498,3.4000000000000004,13.521666666666667
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,home,4,2.9866993023508566,WAL666831,2250,Bryan Walters,WR,,81,0,0,0,0,2,2,0,3.2755953727835263,11.43,9.055
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,home,5,2.9866993023508566,HAR007683,2250,Clay Harbor,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/spuxscdmedvqosq5yrho,86,0,0,0,0,0,1,0,3.6723970373585706,,2.1499999999999986
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,visitor,1,2.9866993023508566,GIN403290,0750,Ted Ginn,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/myuaipuopeaowqpksxnn,19,0,0,0,0,2,7,0,3.2776818642270533,4.078,17.22
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,visitor,2,2.9866993023508566,COT027891,0750,Jerricho Cotchery,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/hkq2dmfj7mbgbuejiloy,82,0,0,0,0,4,6,1,8.944960967607154,5.028333333333333,6.9399999999999995
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,visitor,3,2.9866993023508566,BRO356941,0750,Corey Brown,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/lgk5rlkpxd0vw28nhrrq,10,0,0,0,0,2,3,0,3.328348713125242,7.95,4.420000000000002
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,visitor,4,2.9866993023508566,OLS094822,0750,Greg Olsen,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/k6v0zo7ofhdmmqmqtwc5,88,0,0,0,0,1,3,0,1.7943817031466864,5.14,10.666666666666666
2015,REG,1,2015091302,56507,09/13/2015,2250,JAX,0750,CAR,visitor,5,2.9866993023508566,DIC709336,0750,Ed Dickson,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qtxat8xwaclkqfkj5lrq,84,0,0,0,0,1,2,0,0.5256324566489903,,8.64
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,home,1,2.9866993023508566,REE302847,5110,Jordan Reed,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/jur0qgejd3lzv8flmxcq,86,0,0,0,0,7,11,1,3.13236272423681,5.894444444444444,8.700000000000001
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,home,2,2.9866993023508566,GAR115573,5110,Pierre Garcon,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xwjogot7xrfj9qwhsgtn,88,0,0,0,0,6,8,0,2.3279007419103372,6.38625,11.459999999999999
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,home,3,2.9866993023508566,ROB102317,5110,Andre Roberts,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/usgwyk5rftzvarc44uxa,12,0,0,0,0,3,4,0,2.2649639651597626,4.36,9.047499999999998
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,home,4,2.9866993023508566,GRA498062,5110,Ryan Grant,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/im7fnk7uti759btkrdok,14,0,0,0,0,1,2,0,3.4729713679724314,3.42,14.405000000000001
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,home,5,2.9866993023508566,CAR471726,5110,Derek Carrier,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ntskfkldc6g8yd9xv7dr,89,0,0,0,0,2,2,0,4.338093480709351,5.44,0.7850000000000001
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,visitor,1,2.9866993023508566,LAN163029,2700,Jarvis Landry,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,14,0,0,0,0,8,12,0,2.641903963526555,5.277777777777777,6.7625
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,visitor,2,2.9866993023508566,CAM107841,2700,Jordan Cameron,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/oyhmlsxyzwbznmeqnf9i,84,0,0,0,0,4,7,0,1.9372083382684129,5.67,16.755714285714284
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,visitor,3,2.9866993023508566,MAT576281,2700,Rishard Matthews,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/fr7nzgwarzuorvi8cvlc,18,0,0,0,0,4,6,1,2.378368154914144,4.601666666666666,9.428333333333336
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,visitor,4,2.9866993023508566,STI417540,2700,Kenny Stills,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ets69ksudoveicvp50ob,10,0,0,0,0,1,3,0,5.2235656009897635,11.046666666666667,14.929999999999998
2015,REG,1,2015091303,56510,09/13/2015,5110,WAS,2700,MIA,visitor,5,2.9866993023508566,JEN480468,2700,Greg Jennings,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/jiemkcfkc893pfova8xv,85,0,0,0,0,3,3,0,1.4852367867489376,10.203333333333333,10.063333333333333
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,home,1,2.9866993023508566,HAR829482,0610,Percy Harvin,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ly7xvqfvoehf5jqrzzcq,18,0,0,0,0,5,5,1,2.8620632924588727,7.992,12.767999999999999
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,home,2,2.9866993023508566,CLA715825,0610,Charles Clay,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/gbfhfjn5cxtou5aazegt,85,0,0,0,0,4,4,0,3.927692055393042,4.89,8.11
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,home,3,2.9866993023508566,WAT270480,0610,Sammy Watkins,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/njpkvqr7lmjsc5hccdcr,14,0,0,0,0,0,3,0,2.3247729642608,3.276666666666667,27.33
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,home,4,2.9866993023508566,WOO561144,0610,Robert Woods,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vwtoba3zfsmti9s9wwau,10,0,0,0,0,2,2,0,4.472364469574252,2.24,9.46
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,visitor,1,2.9866993023508566,HIL775449,2200,T.Y. Hilton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kbickbqrcbj2gos5ourc,13,0,0,0,0,7,14,0,2.6630908333881775,5.722727272727273,22.955
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,visitor,2,2.9866993023508566,MON117004,2200,Donte Moncrief,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/iippulnxfyjgrlj2p5qw,10,0,0,0,0,6,11,1,3.3326268243380324,5.76,7.676666666666667
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,visitor,3,2.9866993023508566,JOH056462,2200,Andre Johnson,WR,,81,0,0,0,0,4,10,0,2.658520767094114,5.285,5.974000000000001
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,visitor,4,2.9866993023508566,ALL164177,2200,Dwayne Allen,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/wduwt0ibzoutozuywe4b,83,0,0,0,0,3,6,1,4.289191505463382,5.989999999999999,
2015,REG,1,2015091304,56504,09/13/2015,0610,BUF,2200,IND,visitor,5,2.9866993023508566,DOR488199,2200,Phillip Dorsett,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/imisp1exzlw9m0yvy5rh,15,0,0,0,0,2,3,0,3.024068151371013,9.69,
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,home,1,2.9866993023508566,MAR370922,3430,Brandon Marshall,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/jhziqh0scfksvxen6f3s,15,62,9,6,1,6,9,1,1.6350501037983538,3.1155555555555554,14.41222222222222
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,home,2,2.9866993023508566,OWU580524,3430,Chris Owusu,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/jt4c83h8nuz5einex0ya,17,55,6,4,0,4,6,0,2.2772008060277007,2.0300000000000002,12.6
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,home,3,2.9866993023508566,DEC487021,3430,Eric Decker,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/jg5ftnvxz4jdiajzeoyn,87,37,3,2,1,2,3,1,1.6645621339398744,4.793333333333333,24.63333333333333
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,home,4,2.9866993023508566,DAV500592,3430,Kellen Davis,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/bftuje5hq6fnlmpc0uhy,47,0,1,0,0,0,1,0,1.5902201105507365,,6.390000000000001
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,visitor,1,2.9866993023508566,HAW100447,1050,Andrew Hawkins,WR,,16,24,6,3,0,3,6,0,3.8507187682359985,6.823333333333334,7.655
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,visitor,2,2.9866993023508566,BAR521746,1050,Gary Barnidge,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qhfzxti66ga02dok4etx,82,38,5,3,0,3,5,0,2.9243588065128967,2.7920000000000003,11.078000000000001
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,visitor,3,2.9866993023508566,HAR725593,1050,Brian Hartline,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vuqaw5utqkgyqtp7hwbu,83,20,5,2,0,2,5,0,2.5018508183541712,2.374,4.150000000000001
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,visitor,4,2.9866993023508566,GAB627060,1050,Taylor Gabriel,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/nc4aoax8j5mnnrjewu7p,18,20,4,2,0,2,4,0,2.2608403066856724,6.467499999999999,6.834999999999999
2015,REG,1,2015091305,56508,09/13/2015,3430,NYJ,1050,CLE,visitor,5,2.9866993023508566,DRA632509,1050,Jim Dray,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/p8pyujltnfdj3qnbh7yi,81,13,3,1,0,1,3,0,4.520773475291384,2.54,14.410000000000002
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,home,1,2.9866993023508566,HOP161500,2120,DeAndre Hopkins,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/boialnvkpcs0uvlbnsfv,10,98,13,9,2,9,13,2,1.8710984158117892,8.189,11.54857142857143
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,home,2,2.9866993023508566,WAS587797,2120,Nate Washington,WR,,85,105,11,6,0,6,11,0,3.0567043068568576,6.637000000000002,6.205000000000002
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,home,3,2.9866993023508566,SHO727038,2120,Cecil Shorts,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/zdsyqinswn0k8664k9qs,18,57,8,4,0,4,8,0,4.307052828042252,7.45,7.250000000000003
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,home,4,2.9866993023508566,GRI293499,2120,Ryan Griffin,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ntkwyyft1r9xefhlc66m,84,18,4,1,0,1,4,0,2.016515006265239,6.585,10.810000000000002
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,home,5,2.9866993023508566,MUM540970,2120,Keith Mumphery,WR,,12,23,3,2,0,2,3,0,1.714720589881546,4.193333333333333,17.125
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,visitor,1,2.9866993023508566,MAC710352,2310,Jeremy Maclin,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/tvlsuugnbn0idb0tbtgw,19,52,9,5,0,5,9,0,3.19405793099548,9.05857142857143,12.941428571428572
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,visitor,2,2.9866993023508566,KEL012458,2310,Travis Kelce,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/n0gfqddteoputgezwl0k,87,106,6,6,2,6,6,2,3.727497721799798,6.8,8.258333333333335
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,visitor,3,2.9866993023508566,WIL648299,2310,Albert Wilson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/dhrm3a5rcwxygwwsrmfo,12,25,3,3,0,3,3,0,3.8440573761669943,10.540000000000001,3.2733333333333334
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,visitor,4,2.9866993023508566,THO095665,2310,De'Anthony Thomas,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ubevvtu8f1snobsxnnwl,13,2,2,1,0,1,2,0,1.9070752485433475,6.01,0.0
2015,REG,1,2015091306,56506,09/13/2015,2120,HOU,2310,KC,visitor,5,2.9866993023508566,OSH126429,2310,James O'Shaughnessy,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/zi0mmslk6uzwzzdsujbt,80,0,0,0,0,0,1,0,3.277560068099442,7.18,15.39
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,home,1,2.9866993023508566,FIT437493,3800,Larry Fitzgerald,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/qljpf6rufzvn9zplcrgb,11,87,8,6,0,6,8,0,4.194939783742402,6.578571428571428,7.936249999999999
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,home,2,2.9866993023508566,BRO494712,3800,John Brown,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/dozoxhu3uad5j1ik3pa0,12,46,7,4,1,4,7,1,8.939362273174435,5.609999999999999,14.968571428571428
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,home,3,2.9866993023508566,FEL484741,3800,Darren Fells,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/k9wphsxmikgerwiokwzi,85,82,5,4,1,4,5,1,11.696024515914917,6.455,6.938
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,home,4,2.9866993023508566,NEL488051,3800,J.J. Nelson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/x8bfxa6fyss270khiurh,14,0,3,0,0,0,3,0,6.2620909877743545,7.503333333333333,21.276666666666667
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,home,5,2.9866993023508566,BRO486303,3800,Jaron Brown,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/y41u4egwigms9rg2p3ln,13,8,1,1,0,1,1,0,,,
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,visitor,1,2.9866993023508566,COO299382,3300,Brandin Cooks,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/eds7l8wtfctqodval2jl,10,49,8,4,0,4,8,0,3.298048764507851,5.914285714285714,4.650000000000006
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,visitor,2,2.9866993023508566,COL222062,3300,Brandon Coleman,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/mudu6l15nmg2cfvljd0d,16,41,7,4,1,4,7,1,2.9746658694686965,8.384,14.643333333333336
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,visitor,3,2.9866993023508566,COL777594,3300,Marques Colston,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/hnnuo9nfwzwlakr2srdq,12,29,7,3,0,3,7,0,2.9880065311318966,5.714,12.130000000000003
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,visitor,4,2.9866993023508566,WAT311042,3300,Benjamin Watson,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/dorymozpdnrllkqlfzpu,82,19,5,3,0,3,5,0,2.36292513646512,5.5424999999999995,1.9549999999999983
2015,REG,1,2015091307,56511,09/13/2015,3800,ARI,3300,NO,visitor,5,2.9866993023508566,SNE115447,3300,Willie Snead,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xg1dlgeps42vv2gx8qkt,83,63,3,1,0,1,3,0,2.4498701417977267,7.216666666666666,11.079999999999998
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,home,1,2.9866993023508566,ALL532966,4400,Keenan Allen,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vwlmmfcjxsx82ahs0fpb,13,0,0,0,0,15,17,0,2.6963490656191005,5.088571428571428,6.171333333333333
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,home,2,2.9866993023508566,JOH673533,4400,Steve Johnson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vlyzq1v53slatimy6v5q,11,0,0,0,0,6,6,1,3.934243483553973,7.125,2.325000000000001
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,home,3,2.9866993023508566,GRE298482,4400,Ladarius Green,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/h6emukrr14tvhufmdy1c,89,0,0,0,0,5,6,1,4.210186523120086,6.723999999999999,5.229999999999999
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,home,4,2.9866993023508566,FLO762180,4400,Malcom Floyd,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/or8gm79eaonksxe8gl0t,80,0,0,0,0,1,2,0,1.7048753620133097,4.505,26.010000000000005
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,visitor,1,2.9866993023508566,TAT245022,1540,Golden Tate,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ou4hq9jwx5iqbvp1u62j,15,0,0,0,0,4,8,0,3.760753727954955,5.12,9.147142857142857
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,visitor,2,2.9866993023508566,EBR474619,1540,Eric Ebron,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxxogysbupsery4gckld,85,0,0,0,0,4,5,1,2.9799283647304295,2.4433333333333334,10.802
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,visitor,3,2.9866993023508566,JOH088640,1540,Calvin Johnson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/z6dxib9sientn4m9cljh,81,0,0,0,0,2,4,0,1.9591349225056014,4.615,12.4325
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,visitor,4,2.9866993023508566,MOO468248,1540,Lance Moore,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/bfjxc892mfkni8ywtheh,16,0,0,0,0,1,2,0,3.525275804017719,9.79,20.485
2015,REG,1,2015091308,56512,09/13/2015,4400,SD,1540,DET,visitor,5,2.9866993023508566,PET710823,1540,Brandon Pettigrew,TE,,87,0,0,0,0,0,1,0,1.8869287214942685,4.02,7.060000000000002
2015,REG,1,2015091309,56513,09/13/2015,1400,DEN,0325,BAL,home,1,2.9866993023508566,SAN295989,1400,Emmanuel Sanders,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/r6ebggjkzsl1lt3w5ano,10,65,12,8,0,8,12,0,2.5984611307350725,7.204999999999999,1.7800000000000011
2015,REG,1,2015091309,56513,09/13/2015,1400,DEN,0325,BAL,home,2,2.9866993023508566,THO095855,1400,Demaryius Thomas,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/p1yjsqtqimjd6iazu3h9,88,60,11,7,0,7,11,0,3.9079740994117036,4.7375,0.9599999999999937
2015,REG,1,2015091309,56513,09/13/2015,1400,DEN,0325,BAL,home,3,2.9866993023508566,NOR783179,1400,Jordan Norwood,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kdrgruvmcbm12bfluhna,11,25,5,2,0,2,5,0,3.13694356774515,3.9375,4.734999999999999
2015,REG,1,2015091309,56513,09/13/2015,1400,DEN,0325,BAL,home,4,2.9866993023508566,DAN576298,1400,Owen Daniels,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/ktxkz5tzddboxst5xfh8,81,5,2,2,0,2,2,0,3.3086924926477477,8.03,
2015,REG,1,2015091309,56513,09/13/2015,1400,DEN,0325,BAL,home,5,2.9866993023508566,CAL102494,1400,Andre Caldwell,WR,,12,1,1,1,0,1,1,0,7.5038456807159895,7.78,1.2800000000000011
2015,REG,1,2015091309,56513,09/13/2015,1400,DEN,0325,BAL,visitor,1,2.9866993023508566,SMI733120,0325,Steve Smith,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/k23e0b8cto93he9rt0zc,89,13,7,2,0,2,7,0,3.505918773379641,6.840000000000001,4.149999999999999
