season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,league_average_receiver_separation,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rec_yards,targets,receptions,touchdowns,reception_info_receptions,reception_info_targets,reception_info_touchdowns,reception_info_avg_separation,reception_info_avg_cushion,reception_info_avg_air_yards
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,home,1,2.9866993023508566,WIL078257,3200,Kristian Wilkerson,K.Wilkerson,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/pgabncytt4zpzetju13j,17,39,9,6,0,6,9,0,3.1988490434478347,6.897142857142858,7.45111111111111
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,home,2,2.9866993023508566,ZUB415291,3200,Isaiah Zuber,I.Zuber,WR,,19,9,3,1,0,1,3,0,2.500943852353309,3.9966666666666666,21.826666666666668
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,home,3,2.9866993023508566,MEY171606,3200,Jakobi Meyers,J.Meyers,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/b9kob1qeepd8fm7drm5f,16,11,3,1,0,1,3,0,1.414193318608734,3.5500000000000003,11.520000000000001
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,home,4,2.9866993023508566,BOU434790,3200,Kendrick Bourne,K.Bourne,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ds0gb18xysmfji01ma58,84,13,2,1,0,1,2,0,2.271232593586229,4.984999999999999,7.324999999999999
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,home,5,2.9866993023508566,SMI443054,3200,Jonnu Smith,J.Smith,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/lszb7vp0xxueph7ubdqc,81,16,2,1,0,1,2,0,3.826794098826488,6.745,-0.29499999999999993
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,visitor,1,2.9866993023508566,SEA449742,5110,Ricky Seals-Jones,R.Seals-Jones,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/jw1e2biauhzebytbjudo,83,12,4,2,0,2,4,0,4.81590006554053,7.44,8.1975
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,visitor,2,2.9866993023508566,"",5110,Dyami Brown,D.Brown,WR,,2,16,4,2,0,2,4,0,1.120530121626484,2.14,15.699999999999998
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,visitor,3,2.9866993023508566,"",5110,Dax Milne,D.Milne,WR,,84,16,4,2,0,2,4,0,4.793929768761631,3.795,3.3599999999999977
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,visitor,4,2.9866993023508566,HEM189859,5110,Temarrick Hemingway,T.Hemingway,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/mffam4wujrqpejgrdmtc,88,0,3,0,0,0,3,0,2.8256459471723177,4.976666666666667,9.116666666666665
2021,PRE,1,2021081251,58777,08/12/2021,3200,NE,5110,WAS,visitor,5,2.9866993023508566,"",5110,Sammis Reyes,S.Reyes,TE,,80,25,3,2,0,2,3,0,4.886901847813612,7.34,7.849999999999999
2021,PRE,1,2021081252,58786,08/12/2021,3700,PHI,3900,PIT,home,1,2.9866993023508566,JAC611082,3700,Tyree Jackson,T.Jackson,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/qe6oezdol5as0mxig8nu,80,32,5,2,0,2,5,0,1.5517470691484794,5.953333333333333,11.658
2021,PRE,1,2021081252,58786,08/12/2021,3700,PHI,3900,PIT,home,2,2.9866993023508566,ERT800920,3700,Zach Ertz,Z.Ertz,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/icuoo1jw9otwklr1xudr,86,20,3,2,0,2,3,0,4.01287753323457,7.275,8.38
2021,PRE,1,2021081252,58786,08/12/2021,3700,PHI,3900,PIT,home,3,2.9866993023508566,PAT582420,3700,Andre Patton,A.Patton,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/dca3n5hsrjgafphple2g,41,13,3,1,0,1,3,0,2.5257687815560756,3.31,16.400000000000002
