season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,pass_yards,attempts,completions,interceptions,touchdowns
2012,PRE,0,2012080551,55760,08/05/2012,3300,NO,3800,ARI,home,1,0,0,0,0,0
2012,PRE,0,2012080551,55760,08/05/2012,3300,NO,3800,ARI,visitor,1,0,0,0,0,0
2012,PRE,1,2012080951,55762,08/09/2012,0610,BUF,5110,WAS,home,1,0,0,0,0,0
2012,PRE,1,2012080951,55762,08/09/2012,0610,BUF,5110,WAS,visitor,1,0,0,0,0,0
2012,PRE,1,2012080952,55763,08/09/2012,0200,ATL,0325,BAL,home,1,0,0,0,0,0
2012,PRE,1,2012080952,55763,08/09/2012,0200,ATL,0325,BAL,visitor,1,0,0,0,0,0
2012,PRE,1,2012080953,55764,08/09/2012,3200,NE,3300,NO,home,1,0,0,0,0,0
2012,PRE,1,2012080953,55764,08/09/2012,3200,NE,3300,NO,visitor,1,0,0,0,0,0
2012,PRE,1,2012080954,55765,08/09/2012,3700,PHI,3900,PIT,home,1,0,0,0,0,0
2012,PRE,1,2012080954,55765,08/09/2012,3700,PHI,3900,PIT,visitor,1,0,0,0,0,0
2012,PRE,1,2012080955,55761,08/09/2012,4400,SD,1800,GB,home,1,0,0,0,0,0
2012,PRE,1,2012080955,55761,08/09/2012,4400,SD,1800,GB,visitor,1,0,0,0,0,0
2012,PRE,1,2012080956,55766,08/09/2012,0810,CHI,1400,DEN,home,1,0,0,0,0,0
2012,PRE,1,2012080956,55766,08/09/2012,0810,CHI,1400,DEN,visitor,1,0,0,0,0,0
2012,PRE,1,2012081051,55768,08/10/2012,0920,CIN,3430,NYJ,home,1,0,0,0,0,0
2012,PRE,1,2012081051,55768,08/10/2012,0920,CIN,3430,NYJ,visitor,1,0,0,0,0,0
2012,PRE,1,2012081052,55769,08/10/2012,1540,DET,1050,CLE,home,1,0,0,0,0,0
2012,PRE,1,2012081052,55769,08/10/2012,1540,DET,1050,CLE,visitor,1,0,0,0,0,0
2012,PRE,1,2012081053,55773,08/10/2012,2700,MIA,4900,TB,home,1,0,0,0,0,0
2012,PRE,1,2012081053,55773,08/10/2012,2700,MIA,4900,TB,visitor,1,0,0,0,0,0
