season,season_type,week,scope,threshold,games_played,player_name,position,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,attempts,completions,interceptions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,pass_yards,pass_touchdowns,passer_rating,avg_time_to_throw,avg_intended_air_yards,avg_completed_air_yards,avg_air_yards_differential,avg_air_distance,max_air_distance,max_completed_air_distance,avg_air_yards_to_sticks,aggressiveness,player_season_type,player_week
2023,POST,19,week,15,1,Josh Allen,QB,0610,00-0034857,Josh Allen,J.Allen,ALL529264,QB,QB,17,0610,2023,46076,3200414c-4c52-9264-bedc-c4ddaf201fe7,Joshua,Allen,Josh,QB,QB,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ghmmndgjefpxziks7ntf,30,21,0,70.0,71.80833333333335,-1.8083333333333513,203,3,121.94444444444443,2.5102333333333338,6.3033333333333355,4.407619047619049,-1.8957142857142868,20.46994353877553,48.043910123968885,32.69095440637975,-2.729999999999999,6.666666666666667,POST,19
2023,POST,19,week,15,1,Joe Flacco,QB,1050,00-0026158,Joe Flacco,J.Flacco,FLA009602,QB,QB,15,1050,2023,33099,3200464c-4100-9602-96e8-665718e215c0,Joseph,Flacco,Joe,QB,QB,15,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dwsbpmlhoqud0puidizt,46,34,2,73.91304347826086,65.69521739130435,8.217826086956507,307,1,80.61594202898551,2.8957391304347824,6.577727272727272,5.016470588235294,-1.561256684491978,21.02474403486764,47.36228985173753,44.2851848816283,-1.6268181818181822,13.043478260869565,POST,19
2023,POST,19,week,15,1,Dak Prescott,QB,1200,00-0033077,Dak Prescott,D.Prescott,PRE285723,QB,QB,4,1200,2023,43424,32005052-4528-5723-d1b2-96e92ebc1241,Rayne,Prescott,Dak,QB,QB,04,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/knx0jxponzfkusnyvjkn,60,41,2,68.33333333333333,64.63350000000003,3.699833333333302,403,3,89.79166666666666,2.845133333333334,8.355172413793106,6.057073170731708,-2.2980992430613982,21.55394798691649,53.575361874652785,48.77330929924686,0.7689655172413797,15.0,POST,19
2023,POST,19,week,15,1,Jared Goff,QB,1540,00-0033106,Jared Goff,J.Goff,GOF219636,QB,QB,16,1540,2023,43290,3200474f-4621-9636-7354-d2eb6365d257,Jared,Goff,Jared,QB,QB,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nyitt4ybuzopzjzddafi,27,22,0,81.48148148148148,68.36592592592594,13.115555555555545,277,1,121.75925925925925,2.595444444444443,5.603846153846154,5.491363636363638,-0.11248251748251636,19.769190118787304,33.3387372286354,33.3387372286354,-3.6653846153846144,7.4074074074074066,POST,19
2023,POST,19,week,15,1,Jordan Love,QB,1800,00-0036264,Jordan Love,J.Love,LOV130776,QB,QB,10,1800,2023,52434,32004c4f-5613-0776-be4c-ce231b05c522,Jordan,Love,Jordan,QB,QB,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sbnqsffanu76dcz1tugs,21,16,0,76.19047619047619,68.11285714285715,8.077619047619038,272,3,157.24206349206352,2.861714285714286,10.892857142857142,10.50625,-0.3866071428571427,24.626863773593715,55.36650612057799,41.61902689876351,2.2738095238095246,14.285714285714285,POST,19
2023,POST,19,week,15,1,C.J. Stroud,QB,2120,00-0039163,C.J. Stroud,C.Stroud,STR702090,QB,QB,7,2120,2023,55866,32005354-5270-2090-cc17-67cd6da43535,Coleridge,Stroud,C.J.,QB,QB,07,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/u7g6u23cyjzpvayvwzhi,21,16,0,76.19047619047619,67.47809523809524,8.712380952380954,274,3,157.24206349206352,2.644809523809524,9.112380952380953,6.465625000000001,-2.6467559523809516,23.267503438986555,65.22860875413488,49.739438074831526,0.6838095238095244,9.523809523809524,POST,19
2023,POST,19,week,15,1,Patrick Mahomes,QB,2310,00-0033873,Patrick Mahomes,P.Mahomes,MAH401939,QB,QB,15,2310,2023,44822,32004d41-4840-1939-e4c1-bb89191b4e71,Patrick,Mahomes,Patrick,QB,QB,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oagzjdsdoezmp6frggrn,41,23,0,56.09756097560976,61.37195121951221,-5.274390243902452,262,1,83.58739837398375,2.8169756097560983,7.936176470588238,5.183478260869566,-2.7526982097186723,20.759663670669084,52.19216991082091,32.286396516180005,-0.9167647058823521,9.75609756097561,POST,19
2023,POST,19,week,15,1,Matthew Stafford,QB,2510,00-0026498,Matthew Stafford,M.Stafford,STA134157,QB,QB,9,2510,2023,34452,32005354-4113-4157-19b1-37e6835d09b9,John,Stafford,Matthew,QB,QB,09,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/icjfdfsncqlsqe49iujv,36,25,0,69.44444444444444,59.64055555555555,9.803888888888892,367,2,120.94907407407408,2.816666666666667,9.31735294117647,6.1008000000000004,-3.2165529411764693,22.902653399852127,46.03493999127184,45.05037735691012,0.699705882352941,22.22222222222222,POST,19
2023,POST,19,week,15,1,Tua Tagovailoa,QB,2700,00-0036212,Tua Tagovailoa,T.Tagovailoa,TAG620344,QB,QB,1,2700,2023,52413,32005441-4762-0344-3a46-269f5e5e854e,Tua,Tagovailoa,Tua,QB,QB,01,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dyrrl1knhcxqjwuvhcwm,39,20,1,51.28205128205128,69.07358974358972,-17.791538461538444,199,1,63.942307692307686,2.6081794871794868,6.974473684210525,5.152000000000001,-1.8224736842105242,21.468849821573627,49.345298661574645,43.485917260648876,-2.288684210526315,15.384615384615385,POST,19
2023,POST,19,week,15,1,Jalen Hurts,QB,3700,00-0036389,Jalen Hurts,J.Hurts,HUR767022,QB,QB,1,3700,2023,52461,32004855-5276-7022-85cf-a74490936f42,Jalen,Hurts,Jalen,QB,QB,01,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aityegmlyh53aifbssbp,35,25,0,71.42857142857143,60.95571428571428,10.472857142857151,250,1,100.89285714285714,2.7368857142857137,7.775937499999998,5.812,-1.9639374999999974,23.218968289504318,56.77232072057651,56.77232072057651,-2.5990624999999996,22.857142857142858,POST,19
2023,POST,19,week,15,1,Mason Rudolph,QB,3900,00-0034771,Mason Rudolph,M.Rudolph,RUD321216,QB,QB,2,3900,2023,46145,32005255-4432-1216-a9be-28502c0847e4,Mason,Rudolph,Mason,QB,QB,02,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/d0e69hfidjqg8yb68nza,39,22,1,56.41025641025641,56.46410256410258,-0.053846153846173195,229,2,79.96794871794873,2.7646578947368425,7.844736842105262,5.597272727272727,-2.2474641148325354,20.053378908610416,50.734064493198254,31.315077838000015,-0.8131578947368423,20.51282051282051,POST,19
