season,season_type,category,rank,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_max_speed,leader_in_play_dist,leader_yards,leader_time,leader_season_avg,leader_team_avg
2021,PRE,avg_yac_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,avg_yac_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,avg_yac_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,avg_yac_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,avg_yac_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,completion_pct_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,completion_pct_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,completion_pct_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,completion_pct_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,completion_pct_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,fastest_ball_carriers,1,2021081252,58786,765,765,"(:33) (Shotgun) J.Flacco pass short left to Q.Watkins for 79 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,3700,:34,PHI 21,21,PHI,31,2021-08-13T00:08:32.000Z,false,false,true,false,false,false,9,0,:34,:23,right,APPROVED,3,0,true,10.0,40.4,true,true,Quez Watkins,Terrance,Watkins,Q.Watkins,00-0036271,WAT256754,3700,PHI,16,WR,WR,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/w3szyykihsngaeq3906b,21.559090957,88.25999999999998,79,,,
2021,PRE,fastest_ball_carriers,2,2021082754,58811,147,147,"(12:28) (Shotgun) P.Mahomes pass deep right to T.Hill for 35 yards, TOUCHDOWN.",2,play_type_pass,1,2,6,2310,12:28,MIN 35,35,MIN,45,2021-08-28T00:08:46.000Z,false,false,true,false,false,false,6,0,12:29,12:24,left,APPROVED,0,0,true,6.29,39.36,true,true,Tyreek Hill,Tyreek,Hill,T.Hill,00-0033040,HIL628694,2310,KC,10,WR,WR,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gg73gnfivrn80oyqwazl,21.559090957,38.849999999999994,35,,,
2021,PRE,fastest_ball_carriers,3,2021081452,58789,477,477,"(8:39) D.Lock pass deep middle to K.Hamler for 80 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,1400,8:39,DEN 20,20,DEN,30,2021-08-14T20:28:11.000Z,false,false,true,false,false,false,0,8,8:39,8:30,right,APPROVED,0,2,true,10.0,39.56,true,true,K.J. Hamler,Kahlee,Hamler,K.Hamler,00-0036412,HAM386186,1400,DEN,1,WR,WR,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/i6gefpnhyl8sabx7joyl,21.3750000475,84.8,80,,,
2021,PRE,fastest_ball_carriers,4,2021081454,58785,253,253,"C.Parkey kicks 56 yards from CLV 35 to JAX 9. C.Claybrooks to CLV 15 for 76 yards (G.Williams). PENALTY on JAX-A.Wingard, Offensive Holding, 10 yards, enforced at JAX 25.",32,play_type_kickoff,1,0,0,1050,10:40,CLE 35,35,CLE,45,2021-08-14T23:16:11.000Z,true,true,false,false,false,true,0,3,10:40,10:31,right,APPROVED,0,3,false,,,true,true,Chris Claybrooks,Chris,Claybrooks,C.Claybrooks,00-0036316,CLA776181,2250,JAX,27,CB,DB,1,https://static.www.nfl.com/image/private/{formatInstructions}/league/y2wxfrfy1aqxpmcwrcxg,21.0886364105,101.45,16,,,
2021,PRE,fastest_ball_carriers,5,2021082856,58814,3783,3783,(1:38) (Shotgun) B.Perkins scrambles left end pushed ob at DEN 48 for 20 yards (J.Johnson). DEN-K.Vincent was injured during the play.,2,play_type_rush,4,3,10,2510,01:38,LA 32,32,LA,78,2021-08-29T03:57:31.000Z,false,false,false,false,false,false,17,12,,1:32,left,APPROVED,17,12,false,10.27,68.66,true,true,Bryce Perkins,Bryce,Perkins,B.Perkins,00-0035939,PER151670,2510,LA,16,QB,QB,3,https://static.www.nfl.com/image/private/{formatInstructions}/league/mouuxpmyg8wgcrtfc0tr,21.068181865000003,47.460000000000015,20,,,
2021,PRE,fastest_sacks,1,2021081457,58787,548,548,(5:20) D.Mills sacked at GB 40 for -5 yards (O.Burks).,2,play_type_sack,1,2,7,2120,5:22,GB 35,35,GB,75,2021-08-15T00:25:23.000Z,false,false,false,false,false,false,0,3,5:22,5:20,right,APPROVED,0,3,false,7.68,81.67,true,true,Oren Burks,Oren,Burks,O.Burks,00-0034754,BUR284869,1800,GB,42,ILB,LB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uicl91cysjtnfqev9mjt,,,,1.602,1.602,3.1224000000000003
2021,PRE,fastest_sacks,2,2021082857,58823,223,223,"(12:37) (Shotgun) C.Daniel sacked at LAC 20 for -9 yards (C.Barton). FUMBLES (C.Barton) [C.Barton], RECOVERED by SEA-M.Blair at LAC 17. M.Blair for 17 yards, TOUCHDOWN.",2,play_type_sack,1,3,7,4400,12:38,LAC 29,29,LAC,39,2021-08-29T02:09:41.000Z,false,false,true,false,false,true,6,0,12:38,12:32,right,APPROVED,0,0,false,7.29,45.54,true,true,Cody Barton,Cody,Barton,C.Barton,00-0035672,BAR763281,4600,SEA,57,MLB,LB,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gdsui5swyoiuqadewwob,,,,2.424,3.588333333333333,4.149692307692307
2021,PRE,fastest_sacks,3,2021082751,58820,141,141,"(13:34) (Shotgun) T.Boyle sacked at DET 11 for -10 yards (K.Paye). FUMBLES (K.Paye) [K.Paye], RECOVERED by IND-T.Stallworth at DET 18.",2,play_type_sack,1,3,11,1540,13:34,DET 21,21,DET,89,2021-08-27T23:08:31.000Z,false,false,false,false,false,true,0,0,13:34,13:30,left,APPROVED,0,0,false,10.99,78.62,true,true,Kwity Paye,Kwity,Paye,K.Paye,00-0036479,PAY168986,2200,IND,51,DE,DL,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ejgftgdqggikc5u1xqme,,,,2.469,3.5145,4.881285714285714
2021,PRE,fastest_sacks,4,2021082252,58795,1138,1138,"(10:42) (Shotgun) E.Stick sacked in End Zone for -7 yards, SAFETY (J.Willis).",2,play_type_sack,2,3,11,4400,10:42,LAC 7,7,LAC,17,2021-08-23T00:24:11.000Z,false,false,true,false,false,false,0,2,10:42,10:40,right,APPROVED,0,0,false,11.47,27.79,true,true,Jordan Willis,Jordan,Willis,J.Willis,00-0033912,WIL603954,4500,SF,94,DE,DL,2,https://static.www.nfl.com/image/private/{formatInstructions}/league/imwccwkvlhglwhhis6nn,,,,2.502,3.8256666666666668,4.400923076923077
2021,PRE,fastest_sacks,5,2021082754,58811,3179,3179,"(3:41) (Shotgun) K.Mond sacked at KC 45 for -8 yards (T.Ward). FUMBLES (T.Ward) [T.Ward], RECOVERED by KC-J.Kaindoh at KC 40.",2,play_type_sack,3,3,20,3000,03:41,KC 37,37,KC,73,2021-08-28T02:16:53.000Z,false,false,false,false,false,true,28,10,3:41,3:37,right,APPROVED,28,10,false,20.35,92.89,true,true,Tim Ward,Tim,Ward,T.Ward,00-0035135,WAR276214,2310,KC,92,DE,DL,3,https://static.www.nfl.com/image/private/{formatInstructions}/league/mdyrgs4ngangxocxenld,,,,2.603,3.6173333333333333,4.438416666666667
2021,PRE,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,rush_yards_over_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,rush_yards_over_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,rush_yards_over_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PRE,rush_yards_over_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,avg_yac_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,avg_yac_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,avg_yac_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,avg_yac_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,avg_yac_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,completion_pct_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,completion_pct_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,completion_pct_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,completion_pct_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,completion_pct_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,fastest_ball_carriers,1,2021121801,58714,3485,3485,"(2:11) J.Taylor left guard for 67 yards, TOUCHDOWN.",2,play_type_rush,4,2,8,2200,02:11,IND 33,33,IND,77,2021-12-19T04:02:36.000Z,false,false,true,false,false,false,26,17,2:11,2:02,left,APPROVED,20,17,true,8.29,69.08,true,false,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,15,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,22.131818231,83.36,67,,,
2021,REG,fastest_ball_carriers,2,2021112105,58659,3628,3628,"(2:17) (Shotgun) A.Rodgers pass deep left to M.Valdes-Scantling for 75 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,1800,02:17,GB 25,25,GB,85,2021-11-21T20:46:55.000Z,false,false,true,false,false,false,31,30,2:17,2:08,left,APPROVED,31,24,true,10.0,75.33,true,true,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,M.Valdes-Scantling,00-0034272,VAL142116,1800,GB,83,WR,WR,11,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xkdli55uvkkffiq6fwnu,22.09090914,84.86999999999999,75,,,
2021,REG,fastest_ball_carriers,3,2021112807,58678,3472,3472,"(7:40) (Shotgun) J.Herbert pass short right intended for A.Ekeler INTERCEPTED by P.Surtain at DEN 30. P.Surtain for 70 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,4400,07:40,DEN 37,37,DEN,73,2021-11-28T23:44:33.000Z,false,false,true,false,false,true,27,7,7:41,,right,APPROVED,21,7,true,10.0,82.55,true,true,Patrick Surtain,Patrick,Surtain,P.Surtain,00-0036874,SUR634187,1400,DEN,2,CB,DB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/soec8zk3n5jvxvywq1gm,22.0704545945,80.19000000000004,70,,,
2021,REG,fastest_ball_carriers,4,2021110400,58625,2601,2601,"(6:12) J.Taylor right end for 78 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,2200,06:12,IND 22,22,IND,32,2021-11-05T02:29:16.487Z,false,false,true,false,false,false,41,10,,6:03,right,APPROVED,35,10,true,10.0,41.57,true,true,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,22.050000049,91.36000000000003,78,,,
2021,REG,fastest_ball_carriers,5,2021103106,58617,1604,1604,"(3:37) J.Taylor right end pushed ob at TEN 35 for 32 yards (K.Byard). PENALTY on IND-C.Reed, Offensive Holding, 10 yards, enforced at IND 34.",2,play_type_rush,2,2,2,2200,03:37,IND 33,33,IND,43,2021-10-31T18:16:35.000Z,false,true,false,false,false,false,14,14,3:38,3:32,right,APPROVED,14,14,false,2.2,44.41,true,true,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,21.8250000485,50.580000000000005,1,,,
2021,REG,fastest_sacks,1,2021111407,58647,2983,2983,(5:27) C.McCoy sacked at CAR 48 for -8 yards (S.Thompson). ARZ-C.McCoy was injured during the play.,2,play_type_sack,3,1,10,3800,05:27,CAR 40,40,CAR,70,2021-11-14T23:16:47.000Z,false,false,false,false,false,false,3,31,5:27,5:26,right,APPROVED,3,31,false,10.0,79.75,true,true,Shaq Thompson,Sha'Quille,Thompson,S.Thompson,00-0031550,GRE573058,0750,CAR,7,OLB,LB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rk9qairtsyrzdoznvmen,,,,1.869,2.682,4.511152173913043
2021,REG,fastest_sacks,2,2021100310,58562,942,942,(15:00) (Shotgun) J.Garoppolo sacked at SEA 30 for -7 yards (J.Brooks).,2,play_type_sack,2,2,8,4500,15:00,SEA 23,23,SEA,87,2021-10-03T20:39:04.000Z,false,false,false,false,false,false,7,0,15:00,14:59,right,APPROVED,7,0,false,8.14,94.78,true,true,Jordyn Brooks,Jordyn,Brooks,J.Brooks,00-0036409,BRO131962,4600,SEA,56,OLB,LB,4,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mgg8dnwaoqrzpgmzyah7,,,,1.902,1.902,4.1924210526315795
2021,REG,fastest_sacks,3,2021112106,58660,1227,1227,"(12:30) (Shotgun) J.Flacco sacked at MIA 12 for -7 yards (Br.Jones). FUMBLES (Br.Jones) [Br.Jones], RECOVERED by MIA-C.Wilkins at MIA 11. C.Wilkins to MIA 20 for 9 yards (G.Fant). FUMBLES (G.Fant), recovered by MIA-J.Holland at MIA 23. J.Holland to MIA 23 for no gain (T.Coleman; R.Griffin). NYJ-M.Moses was injured during the play.",2,play_type_sack,2,2,5,3430,12:30,MIA 5,5,MIA,105,2021-11-21T18:48:58.345Z,false,false,false,true,false,true,7,7,12:30,12:20,right,APPROVED,7,7,false,5.93,110.0,true,true,Brandon Jones,Brandon,Jones,Br.Jones,00-0036221,JON102151,2700,MIA,29,SS,DB,11,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vsc57i9kmaaquegceqtt,,,,2.002,3.8706000000000005,4.536777777777779
2021,REG,fastest_sacks,4,2021102403,58601,2786,2786,(7:49) M.Jones sacked at NYJ 32 for -8 yards (D.Phillips).,2,play_type_sack,3,3,5,3200,07:49,NYJ 24,24,NYJ,86,2021-10-24T19:07:34.000Z,false,false,false,false,false,false,31,13,7:50,7:48,right,APPROVED,31,13,false,5.68,91.1,true,true,Del'Shawn Phillips,Del'Shawn,Phillips,D.Phillips,00-0035202,PHI147557,3430,NYJ,43,OLB,LB,7,https://static.www.nfl.com/image/upload/{formatInstructions}/league/plnsixu8jpozw1grxuvc,,,,2.062,2.062,4.100885714285714
2021,REG,fastest_sacks,5,2021091207,58511,494,494,"(8:36) R.Tannehill sacked at TEN 10 for -9 yards (C.Jones). FUMBLES (C.Jones) [C.Jones], RECOVERED by ARZ-C.Peters at TEN 5. C.Peters for 5 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. R.Tannehill sacked at TEN 10 for -9 yards (C.Jones). FUMBLES (C.Jones) [C.Jones], RECOVERED by ARZ-C.Peters at TEN 5. C.Peters to TEN 1 for 4 yards (A.Brown).",2,play_type_sack,1,2,11,2100,08:36,TEN 19,19,TEN,29,2021-09-12T17:22:17.603Z,false,false,false,false,false,true,0,3,8:36,8:30,right,APPROVED,0,3,false,11.3,39.63,true,true,Chandler Jones,Chandler,Jones,C.Jones,00-0029585,JON157557,3800,ARI,55,OLB,LB,1,https://static.www.nfl.com/image/private/{formatInstructions}/league/o12yqn0vbknt7gmu5owf,,,,2.236,3.7269090909090905,4.443261904761904
2021,REG,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
