season,season_type,category,rank,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_max_speed,leader_in_play_dist,leader_yards,leader_time,leader_season_avg,leader_team_avg
2020,REG,fastest_ball_carriers,1,2020092005,58190,65,65,"(14:53) R.Mostert right end for 80 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,4500,14:53,SF 20,20,SF,90,2020-09-20T17:03:21.445Z,false,false,true,false,false,false,0,6,14:55,14:44,left,APPROVED,0,0,true,10.0,80.16,true,true,Raheem Mostert,Dominique,Mostert,R.Mostert,00-0031687,MOS822492,4500,SF,31,RB,RB,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fas5rkweusx2hl7abtzh,23.0931818695,102.92,80,,,
2020,REG,fastest_ball_carriers,2,2020091311,58180,431,431,"(10:05) (Shotgun) J.Garoppolo pass short middle to R.Mostert for 76 yards, TOUCHDOWN. Caught at SF 29, 71-YAC",2,play_type_pass,1,1,10,4500,10:05,SF 24,24,SF,34,2020-09-13T20:40:20.389Z,false,false,true,false,false,false,9,0,10:05,9:55,right,APPROVED,3,0,true,10.0,43.63,true,true,Raheem Mostert,Dominique,Mostert,R.Mostert,00-0031687,MOS822492,4500,SF,31,RB,RB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fas5rkweusx2hl7abtzh,22.7250000505,91.44999999999997,76,,,
2020,REG,fastest_ball_carriers,3,2020101900,58260,4390,4390,"(2:00) K.Drake up the middle for 69 yards, TOUCHDOWN.",2,play_type_rush,4,3,4,3800,02:00,ARI 31,31,ARI,79,2020-10-20T03:17:48.184Z,false,false,true,false,false,false,10,37,2:00,1:52,left,APPROVED,10,31,true,3.5,75.18,true,true,Kenyan Drake,Kenyan,Drake,K.Drake,00-0033118,DRA280410,3800,ARI,41,RB,RB,6,https://static.www.nfl.com/image/private/{formatInstructions}/league/rp5apwel9vuk49b4lykn,22.111363685500002,78.13999999999999,69,,,
2020,REG,fastest_ball_carriers,4,2021010313,58421,2069,2069,(14:56) J.Taylor left end pushed ob at JAX 38 for 29 yards (M.Jack).,2,play_type_rush,3,1,10,2200,14:56,IND 33,33,IND,43,2021-01-03T23:03:58.000Z,false,false,false,false,false,false,20,7,14:56,14:51,right,APPROVED,20,7,true,10.0,52.37,true,true,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,22.050000049,50.57000000000002,29,,,
2020,REG,fastest_ball_carriers,5,2020121305,58366,2075,2075,"(13:58) (Shotgun) P.Mahomes pass deep middle to T.Hill for 44 yards, TOUCHDOWN.",2,play_type_pass,3,2,5,2310,13:58,MIA 44,44,MIA,66,2020-12-13T19:45:46.000Z,false,false,true,false,false,false,10,20,13:59,13:53,right,APPROVED,10,14,true,5.51,70.73,true,true,Tyreek Hill,Tyreek,Hill,T.Hill,00-0033040,HIL628694,2310,KC,10,WR,WR,14,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gg73gnfivrn80oyqwazl,21.906818230500004,50.39,44,,,
2020,REG,fastest_sacks,1,2021010313,58421,977,977,"(13:06) (Shotgun) M.Glennon sacked at JAX 36 for -9 yards (D.Leonard). FUMBLES (D.Leonard) [D.Leonard], RECOVERED by IND-T.Carrie at JAX 40. T.Carrie to JAX 15 for 25 yards (L.Shenault Jr.). FUMBLES (L.Shenault Jr.), ball out of bounds at JAX 10. Sack credited to IND #53 for -5 yards. The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_sack,2,3,6,2250,13:06,JAX 45,45,JAX,55,2021-01-03T22:04:55.662Z,false,false,false,false,false,true,10,0,13:07,12:58,right,APPROVED,10,0,false,6.0,60.35,true,true,Darius Leonard,Darius,Leonard,D.Leonard,00-0034846,LEO425070,2200,IND,53,MLB,LB,17,https://static.www.nfl.com/image/private/{formatInstructions}/league/wsciifrkszbcjmnzsliy,,,,2.002,3.9376666666666664,4.6913409090909095
2020,REG,fastest_sacks,2,2020122011,58388,3211,3211,"(8:39) (Shotgun) J.Hurts sacked at PHI 10 for -7 yards (H.Reddick). FUMBLES (H.Reddick), recovered by PHI-T.Fulgham at PHI 13.",2,play_type_sack,3,3,6,3700,08:39,PHI 17,17,PHI,93,2020-12-20T23:19:37.000Z,false,false,false,false,false,false,26,20,8:40,8:35,left,APPROVED,26,20,false,6.21,87.39,true,true,Haason Reddick,Haason,Reddick,H.Reddick,00-0033875,RED324095,3800,ARI,43,OLB,LB,15,https://static.www.nfl.com/image/upload/{formatInstructions}/league/to1hxe921e7wc8rarebt,,,,2.035,3.7651538461538463,4.430816326530612
2020,REG,fastest_sacks,3,2020121307,58368,3095,3095,"(10:28) (Shotgun) K.Cousins sacked at TB 16 for -8 yards (A.Winfield). FUMBLES (A.Winfield) [A.Winfield], and recovers at TB 20.",2,play_type_sack,4,2,8,3000,10:28,TB 8,8,TB,102,2020-12-13T20:26:56.609Z,false,false,false,true,false,false,23,14,10:28,10:26,right,APPROVED,23,14,false,9.64,110.0,true,true,Antoine Winfield,Antoine,Winfield,A.Winfield,00-0036411,WIN159348,4900,TB,31,FS,DB,14,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wn2vlv6eyc9str0ak0fx,,,,2.061,3.813333333333333,4.226632653061225
2020,REG,fastest_sacks,4,2020112601,58330,2337,2337,(11:51) A.Smith sacked at DAL 18 for -5 yards (D.Lawrence).,2,play_type_sack,3,3,1,5110,11:51,DAL 13,13,DAL,23,2020-11-26T23:37:55.000Z,false,false,false,false,false,false,13,17,11:51,11:50,left,APPROVED,13,17,false,0.93,22.04,true,true,Demarcus Lawrence,Demarcus,Lawrence,D.Lawrence,00-0031411,LAW282118,1200,DAL,90,DE,DL,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yo0w88bzr0s9qrnmadeq,,,,2.102,3.6900000000000004,4.7201176470588235
2020,REG,fastest_sacks,5,2020101108,58241,3685,3685,"(6:27) (Shotgun) A.Smith sacked at WAS 17 for -8 yards (A.Donald). FUMBLES (A.Donald), and recovers at WAS 21. A.Smith to WAS 23 for 2 yards (T.Rapp).",2,play_type_sack,4,3,10,5110,06:27,WAS 25,25,WAS,35,2020-10-11T19:47:35.336Z,false,false,false,false,false,false,10,30,6:27,6:22,right,APPROVED,10,30,false,10.32,44.39,true,true,Aaron Donald,Aaron,Donald,A.Donald,00-0031388,DON134977,2510,LA,99,DT,DL,5,https://static.www.nfl.com/image/private/{formatInstructions}/league/gou42dathlyc1rfn4pga,,,,2.17,4.061800000000001,4.495178571428571
2020,REG,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,rush_yards_over_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,rush_yards_over_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,rush_yards_over_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,REG,rush_yards_over_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
