season,season_type,category,rank,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_max_speed,leader_in_play_dist,leader_yards,leader_time,leader_season_avg,leader_team_avg
2022,PRE,avg_yac_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,avg_yac_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,avg_yac_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,avg_yac_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,avg_yac_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,completion_pct_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,completion_pct_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,completion_pct_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,completion_pct_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,completion_pct_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,fastest_ball_carriers,1,2022082754,59152,58,58,(15:00) T.Tagovailoa pass deep middle to T.Hill to PHI 24 for 51 yards (K.Wallace).,2,play_type_pass,1,1,10,2700,15:00,MIA 25,25,MIA,35,2022-08-27T23:09:11.000Z,false,false,false,false,false,false,0,0,15:00,14:55,right,APPROVED,0,0,true,10.0,44.44,true,true,Tyreek Hill,Tyreek,Hill,T.Hill,00-0033040,HIL628694,2700,MIA,10,WR,WR,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gg73gnfivrn80oyqwazl,21.722727321,54.789999999999985,51,,,
2022,PRE,fastest_ball_carriers,2,2022082054,59134,2302,2302,(9:17) (Shotgun) K.Trask pass deep right to D.Thompkins ran ob at TEN 19 for 34 yards.,2,play_type_pass,3,2,11,4900,09:17,TB 47,47,TB,57,2022-08-21T00:54:27.000Z,false,false,false,false,false,false,13,0,9:17,9:12,right,APPROVED,13,0,true,11.91,67.8,true,true,Deven Thompkins,Deven,Thompkins,D.Thompkins,00-0037487,THO444975,4900,TB,83,WR,WR,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hohgyaldfuylxqwnb8i2,21.68181823,50.78000000000001,34,,,
2022,PRE,fastest_ball_carriers,3,2022082754,59152,369,369,(10:48) R.Mostert left guard ran ob at PHI 33 for 26 yards (J.Tartt).,2,play_type_rush,1,1,10,2700,10:48,MIA 41,41,MIA,51,2022-08-27T23:22:03.000Z,false,false,false,false,false,false,7,0,10:48,10:42,right,APPROVED,7,0,true,10.0,60.09,true,true,Raheem Mostert,Dominique,Mostert,R.Mostert,00-0031687,MOS822492,2700,MIA,31,RB,RB,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fas5rkweusx2hl7abtzh,21.436363684000003,50.60999999999998,26,,,
2022,PRE,fastest_ball_carriers,4,2022081253,59115,332,332,"(11:08) C.Evans right guard pushed ob at ARZ 15 for 60 yards (M.Wilson). PENALTY on CIN-T.Moss, Offensive Holding, 10 yards, enforced at CIN 27. {Evans credited with 2 yards rush due to the penalty}",2,play_type_rush,1,1,10,0920,11:08,CIN 25,25,CIN,35,2022-08-12T23:47:33.000Z,false,true,false,false,false,false,0,6,11:08,,right,APPROVED,0,6,false,10.0,44.84,true,true,Chris Evans,Chris,Evans,C.Evans,00-0036857,EVA105967,0920,CIN,25,RB,RB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/r7f5vinm6aqdzxtjf4yx,21.068181865000003,83.59,2,,,
2022,PRE,fastest_ball_carriers,5,2022082058,59138,513,513,"D.Hopkins kicks 63 yards from LAC 35 to DAL 2. K.Turpin for 98 yards, TOUCHDOWN.",32,play_type_kickoff,1,0,0,4400,06:17,LAC 35,35,LAC,75,2022-08-21T02:27:38.000Z,true,false,true,false,false,true,3,6,6:17,6:06,left,APPROVED,3,0,true,,,true,true,Kavontae Turpin,Kavontae,Turpin,K.Turpin,00-0037801,TUR785436,1200,DAL,2,WR,WR,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tayjlp1hgmm6rewgl1k4,20.945454592,112.71999999999991,98,,,
2022,PRE,fastest_sacks,1,2022081953,59130,1352,1352,(6:48) (Shotgun) J.Wolford sacked at HST 44 for -7 yards (G.Arnold).,2,play_type_sack,2,3,12,2510,06:48,HOU 37,37,HOU,47,2022-08-20T02:58:40.000Z,false,false,false,false,false,false,3,0,6:49,6:46,left,APPROVED,3,0,false,12.72,35.26,true,true,Grayland Arnold,Grayland,Arnold,G.Arnold,00-0035995,ARN459888,2120,HOU,35,DB,DB,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hl3qqnsctx0o0ocwt37h,,,,2.202,2.202,5.0015
2022,PRE,fastest_sacks,2,2022081152,59112,4002,4002,"(2:00) (Shotgun) B.Hundley sacked at TEN 48 for -9 yards (D.Anenih). FUMBLES (D.Anenih) [D.Anenih], touched at TEN 43, RECOVERED by TEN-S.Carter at TEN 47.",2,play_type_sack,4,3,12,0325,02:00,TEN 39,39,TEN,71,2022-08-12T02:26:44.000Z,false,false,false,false,false,true,23,10,2:00,1:52,right,APPROVED,23,10,false,12.09,81.98,true,true,David Anenih,David,Anenih,D.Anenih,00-0037592,ANE712660,2100,TEN,54,DE,DL,1,https://static.www.nfl.com/image/private/{formatInstructions}/league/hdivpncrququjnukvyoq,,,,2.536,3.1809999999999996,4.137375
2022,PRE,fastest_sacks,3,2022082054,59134,3654,3654,"(1:55) (No Huddle, Shotgun) K.Trask sacked at TB 13 for -8 yards (D.Anenih). FUMBLES (D.Anenih), and recovers at TB 15.",2,play_type_sack,4,3,3,4900,01:55,TB 21,21,TB,89,2022-08-21T01:58:39.000Z,false,false,false,false,false,false,13,3,1:55,1:52,left,APPROVED,13,3,false,3.29,86.11,true,true,David Anenih,David,Anenih,D.Anenih,00-0037592,ANE712660,2100,TEN,54,DE,DL,2,https://static.www.nfl.com/image/private/{formatInstructions}/league/hdivpncrququjnukvyoq,,,,2.536,3.1809999999999996,4.137375
2022,PRE,fastest_sacks,4,2022081953,59130,798,798,(3:12) J.Wolford sacked at LA 32 for -10 yards (J.Greenard).,2,play_type_sack,1,1,10,2510,03:12,LA 42,42,LA,52,2022-08-20T02:38:43.000Z,false,false,false,false,false,false,3,0,3:12,3:10,right,APPROVED,3,0,false,10.0,61.63,true,true,Jonathan Greenard,Jonathan,Greenard,J.Greenard,00-0036224,GRE397948,2120,HOU,52,DE,DL,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/z49ugsnmbfkldervsiws,,,,2.602,2.602,5.0015
2022,PRE,fastest_sacks,5,2022081354,59121,3634,3634,"(1:17) (Shotgun) D.Lock sacked at SEA 45 for -8 yards (M.Robinson). FUMBLES (M.Robinson) [M.Robinson], RECOVERED by PIT-T.Skipper at SEA 43.",2,play_type_sack,4,1,10,4600,01:17,PIT 47,47,PIT,57,2022-08-14T01:53:22.000Z,false,false,false,false,false,true,25,25,1:17,1:13,left,APPROVED,25,25,false,10.0,46.83,true,true,Mark Robinson,Mark,Robinson,M.Robinson,00-0037316,ROB629703,3900,PIT,93,LB,LB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/l7u61ekvlhzwchpxcdbo,,,,2.603,2.603,4.710625
2022,PRE,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,rush_yards_over_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,rush_yards_over_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,rush_yards_over_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PRE,rush_yards_over_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,avg_yac_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,avg_yac_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,avg_yac_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,avg_yac_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,avg_yac_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,completion_pct_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,completion_pct_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,completion_pct_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,completion_pct_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,completion_pct_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,fastest_ball_carriers,1,2023010805,59099,1977,1977,(14:53) P.Campbell right end pushed ob at IND 43 for 26 yards (J.Pitre).,2,play_type_rush,3,1,10,2200,14:53,IND 17,17,IND,27,2023-01-08T19:36:55.000Z,false,false,false,false,false,false,7,17,14:53,14:48,right,APPROVED,7,17,true,10.0,36.42,true,true,Parris Campbell,Parris,Campbell,P.Campbell,00-0035639,CAM230411,2200,IND,1,WR,WR,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/pmb3ypquiy5a2qzzmio4,22.111363685500002,51.85000000000003,26,,,
2022,REG,fastest_ball_carriers,2,2022102309,58942,3809,3809,"(7:08) K.Walker right end for 74 yards, TOUCHDOWN.",2,play_type_rush,4,1,10,4600,07:08,SEA 26,26,SEA,36,2022-10-23T23:26:09.000Z,false,false,true,false,false,false,16,36,7:08,6:57,right,APPROVED,16,30,true,10.0,45.48,true,true,Kenneth Walker,Kenneth,Walker,K.Walker,00-0038134,WAL391813,4600,SEA,9,RB,RB,7,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vk6nruaqdewdglofcwwg,22.09090914,101.82000000000004,74,,,
2022,REG,fastest_ball_carriers,3,2022102307,58940,641,641,"(7:44) Br.Hall left end for 62 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,3430,07:44,NYJ 38,38,NYJ,72,2022-10-23T20:32:52.000Z,false,false,true,false,false,false,0,6,7:45,7:36,left,APPROVED,0,0,true,10.0,61.89,true,true,Breece Hall,Breece,Hall,Br.Hall,00-0038120,HAL189796,3430,NYJ,20,RB,RB,7,https://static.www.nfl.com/image/upload/{formatInstructions}/league/i01xtqbfajfq68lb6orh,21.8659091395,82.37000000000002,62,,,
2022,REG,fastest_ball_carriers,4,2022120402,59021,3398,3398,"(2:00) C.Watson left end for 46 yards, TOUCHDOWN.",2,play_type_rush,4,2,7,1800,02:00,CHI 46,46,CHI,64,2022-12-04T20:47:16.000Z,false,false,true,false,false,false,19,26,2:00,1:53,right,APPROVED,19,20,true,7.46,70.9,true,true,Christian Watson,Christian,Watson,C.Watson,00-0038124,WAT316591,1800,GB,9,WR,WR,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tumeg4d32sirkab2xzu5,21.722727321,71.77,46,,,
2022,REG,fastest_ball_carriers,5,2022112702,59007,3598,3598,(4:04) (Shotgun) L.Jackson pass deep left to D.Jackson to JAX 23 for 62 yards (R.Jenkins).,2,play_type_pass,4,2,20,0325,04:04,BAL 15,15,BAL,25,2022-11-27T21:17:17.000Z,false,false,false,false,false,false,20,19,4:04,3:57,right,APPROVED,20,19,true,20.44,44.64,true,true,DeSean Jackson,DeSean,Jackson,D.Jackson,00-0026189,JAC127681,0325,BAL,15,WR,WR,12,https://static.www.nfl.com/image/private/{formatInstructions}/league/pr5m864fqvnoozihylrh,21.722727321,72.90000000000002,62,,,
2022,REG,fastest_sacks,1,2022122502,59076,485,485,"(7:47) (Shotgun) T.McSorley sacked at TB 20 for -7 yards (A.Nelson). FUMBLES (A.Nelson) [A.Nelson], RECOVERED by TB-D.White at TB 30. D.White to TB 43 for 13 yards (T.McBride).",2,play_type_sack,1,3,6,3800,07:47,TB 13,13,TB,97,2022-12-26T01:39:28.000Z,false,false,false,false,false,true,0,3,7:47,7:40,right,APPROVED,0,3,false,6.52,103.01,true,true,Anthony Nelson,Anthony,Nelson,A.Nelson,00-0035254,NEL115040,4900,TB,98,OLB,LB,16,https://static.www.nfl.com/image/upload/{formatInstructions}/league/b6hjuuemwgsh8q7lmadz,,,,2.035,3.605166666666667,4.574875
2022,REG,fastest_sacks,2,2022091106,58845,1125,1125,"(7:40) (Shotgun) M.Jones sacked at NE 6 for -9 yards (Br.Jones). FUMBLES (Br.Jones) [Br.Jones], RECOVERED by MIA-M.Ingram at NE 2. M.Ingram for 2 yards, TOUCHDOWN.",2,play_type_sack,2,2,10,3200,07:40,NE 15,15,NE,95,2022-09-11T17:48:35.786Z,false,false,true,false,false,true,9,0,:00,:00,left,APPROVED,3,0,false,10.17,85.12,true,true,Brandon Jones,Brandon,Jones,Br.Jones,00-0036221,JON102151,2700,MIA,29,SS,DB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vsc57i9kmaaquegceqtt,,,,2.135,3.2275,4.571937500000001
2022,REG,fastest_sacks,3,2022092503,58874,642,642,"(5:19) (Shotgun) J.Allen sacked at BUF 5 for -9 yards (J.Holland). FUMBLES (J.Holland), RECOVERED by MIA-M.Ingram at BUF 7. M.Ingram to BUF 6 for 1 yard (D.Knox).",2,play_type_sack,1,3,8,0610,05:19,BUF 14,14,BUF,24,2022-09-25T17:28:27.447Z,false,false,false,false,false,true,0,7,5:21,5:15,right,APPROVED,0,7,false,8.54,31.81,true,true,Jevon Holland,Jevon,Holland,J.Holland,00-0036998,HOL131928,2700,MIA,8,FS,DB,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/z5pg2azijnijyvqexm4r,,,,2.169,4.1865,4.571937500000001
2022,REG,fastest_sacks,4,2022091810,58865,1950,1950,"(4:58) (Shotgun) D.Mills sacked at HST 26 for -7 yards (D.Jones). FUMBLES (D.Jones), touched at HST 26, recovered by HST-A.Cann at HST 27.",2,play_type_sack,2,3,10,2120,04:58,HOU 33,33,HOU,43,2022-09-18T21:39:50.000Z,false,false,false,false,false,false,3,6,4:58,4:55,right,APPROVED,3,6,false,10.47,52.94,true,true,Dre'Mont Jones,Dre'Mont,Jones,D.Jones,00-0035678,JON263738,1400,DEN,93,DE,DL,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/srvoexno6ilcwzm11vgv,,,,2.235,4.603,4.300975
2022,REG,fastest_sacks,5,2022101700,58931,3737,3737,(2:31) (Shotgun) R.Wilson sacked at DEN 34 for -9 yards (D.Tranquill).,2,play_type_sack,4,3,6,1400,02:31,DEN 43,43,DEN,53,2022-10-18T02:59:47.000Z,false,false,false,false,false,false,16,16,2:31,2:30,right,APPROVED,16,16,false,6.45,58.54,true,true,Drue Tranquill,Drue,Tranquill,D.Tranquill,00-0035262,TRA289059,4400,LAC,49,ILB,LB,6,https://static.www.nfl.com/image/upload/{formatInstructions}/league/l8faaklzbj7o6moxy0di,,,,2.245,4.525,4.471609756097561
2022,REG,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,rush_yards_over_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,rush_yards_over_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,rush_yards_over_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,REG,rush_yards_over_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
