season,season_type,category,rank,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_max_speed,leader_in_play_dist,leader_yards,leader_time,leader_season_avg,leader_team_avg
2024,PRE,avg_yac_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,avg_yac_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,avg_yac_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,avg_yac_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,avg_yac_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,completion_pct_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,completion_pct_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,completion_pct_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,completion_pct_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,completion_pct_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,fastest_ball_carriers,1,2024081152,59790,1920,1920,(:34) (Shotgun) S.Bennett pass short middle intended for S.Wiglusz INTERCEPTED by E.Scott at DAL 10. E.Scott pushed ob at DAL 36 for 26 yards (Z.Thomas).,2,play_type_pass,2,2,10,2510,00:34,DAL 19,19,DAL,91,2024-08-11T21:51:30.000Z,false,false,false,false,false,true,6,6,:34,:27,right,APPROVED,6,6,true,10.46,100.97,true,true,Eric Scott Jr.,Eric,Scott,E.Scott,00-0038604,SCO802880,1200,DAL,37,CB,DB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eo5ri5jizuskouhtased,21.8659091395,51.56,26,,,
2024,PRE,fastest_ball_carriers,2,2024082552,59827,1354,1354,(8:00) (Shotgun) C.Tune pass deep right to X.Weaver to DEN 27 for 43 yards (K.Smith).,2,play_type_pass,2,2,10,3800,08:00,ARI 30,30,ARI,80,2024-08-25T21:25:51.000Z,false,false,false,false,false,false,14,0,8:01,7:53,left,APPROVED,14,0,true,10.65,70.16,true,true,Xavier Weaver,Xavier,Weaver,X.Weaver,00-0039521,WEA802270,3800,ARI,30,WR,WR,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kubeuin8fuw75xuxnhli,21.27272732,61.55,43,,,
2024,PRE,fastest_ball_carriers,3,2024081753,59802,1254,1254,(11:55) D.Jones pass deep left to D.Slayton to HST 1 for 44 yards (M.Ford).,2,play_type_pass,2,1,10,3410,11:55,HOU 45,45,HOU,65,2024-08-17T17:55:43.000Z,false,false,false,false,false,false,7,0,11:55,11:50,right,APPROVED,7,0,true,10.0,74.7,true,true,Darius Slayton,Darius,Slayton,D.Slayton,00-0035535,SLA500077,3410,NYG,86,WR,WR,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/otksyfjll5waf0vsczeu,20.945454592,44.809999999999995,44,,,
2024,PRE,fastest_ball_carriers,4,2024081762,59804,579,579,(5:29) K.Trask pass short right to T.Palmer pushed ob at TB 33 for 10 yards (M.Brown).,2,play_type_pass,1,2,6,4900,05:29,TB 23,23,TB,87,2024-08-17T23:57:13.000Z,false,false,false,false,false,false,0,0,5:30,5:25,left,APPROVED,0,0,false,6.44,81.18,true,true,Trey Palmer,Trey,Palmer,T.Palmer,00-0039052,PAL683280,4900,TB,10,WR,WR,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cdtzofb5u510xjh08qr4,20.904545501,40.52000000000001,10,,,
2024,PRE,fastest_ball_carriers,5,2024082454,59819,3363,3363,(12:15) S.Sims left end ran ob at LA 38 for 38 yards (T.Ingle).,2,play_type_rush,4,1,10,2120,12:15,HOU 24,24,HOU,34,2024-08-24T19:38:06.000Z,false,false,false,false,false,false,17,9,12:15,12:09,right,APPROVED,17,9,true,10.0,43.7,true,false,Steven Sims,Steven,Sims,S.Sims,00-0034928,SIM809106,2120,HOU,82,WR,WR,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/j4wvyoqtwt34h8qamgun,20.904545501,70.18,38,,,
2024,PRE,fastest_sacks,1,2024082453,59818,1600,1600,"(5:28) (Shotgun) D.Leary sacked at BLT 46 for -6 yards (A.Mosby). FUMBLES (A.Mosby) [A.Mosby], RECOVERED by GB-A.Johnson at BLT 24. A.Johnson for 24 yards, TOUCHDOWN.",2,play_type_sack,2,2,4,0325,05:28,GB 48,48,GB,58,2024-08-24T18:04:16.000Z,false,false,true,false,false,true,19,7,5:30,5:19,left,APPROVED,13,7,false,3.61,54.77,true,true,Arron Mosby,Arron,Mosby,A.Mosby,00-0037364,MOS008081,1800,GB,53,OLB,LB,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/siq8ayl7lif3uddghbum,,,,1.802,1.802,4.161
2024,PRE,fastest_sacks,2,2024081758,59808,2834,2834,"(3:08) (Shotgun) M.White sacked at WAS 22 for -8 yards (J.Davis). FUMBLES (J.Davis) [J.Davis], RECOVERED by WAS-An.Jones at WAS 26. MIA-S.Harlow was injured during the play.",2,play_type_sack,3,2,10,2700,03:08,WAS 14,14,WAS,24,2024-08-18T01:12:53.000Z,false,false,false,false,false,true,13,6,3:08,3:02,left,APPROVED,13,6,false,10.46,13.93,true,true,Jamin Davis,Jamin,Davis,J.Davis,00-0036614,DAV428592,5110,WAS,52,OLB,LB,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/opdsr5ttchmbpuyw4vgf,,,,2.491,2.491,4.324
2024,PRE,fastest_sacks,3,2024080951,59782,2430,2430,(:19) (Shotgun) T.Heinicke sacked at ATL 36 for -7 yards (C.Tindall).,2,play_type_sack,2,1,10,0200,00:19,ATL 43,43,ATL,67,2024-08-10T00:50:07.000Z,false,false,false,false,false,false,17,10,:19,:17,left,APPROVED,17,10,false,10.0,56.65,true,true,Channing Tindall,Channing,Tindall,C.Tindall,00-0037813,TIN074983,2700,MIA,41,ILB,LB,1,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ctza0keuuokbbxk2kg2p,,,,2.498,3.0435,3.744666666666667
2024,PRE,fastest_sacks,4,2024081762,59804,728,728,(2:09) (Shotgun) M.Jones sacked at JAX 15 for -10 yards (J.Ramirez).,2,play_type_sack,1,2,5,2250,02:09,JAX 25,25,JAX,35,2024-08-18T00:03:33.000Z,false,false,false,false,false,false,0,0,2:09,2:07,right,APPROVED,0,0,false,5.61,39.89,true,false,Jose Ramirez,Jose,Ramirez,J.Ramirez,00-0039053,RAM057102,4900,TB,33,OLB,LB,2,https://static.www.nfl.com/image/upload/{formatInstructions}/league/up8fwbhxwyg5zoqotcng,,,,2.618,4.7170000000000005,4.2775
2024,PRE,fastest_sacks,5,2024082452,59817,1354,1354,(8:59) K.Allen sacked at PIT 26 for -7 yards (J.Houston).,2,play_type_sack,2,2,7,3900,08:59,PIT 33,33,PIT,43,2024-08-24T18:02:38.000Z,false,false,false,false,false,false,0,14,8:59,8:57,right,APPROVED,0,14,false,7.12,50.07,true,true,James Houston,James,Houston,J.Houston,00-0037310,HOU460710,1540,DET,41,DE,DL,3,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zmjl8vpdr8fjeefnsnec,,,,2.631,2.631,4.506875
2024,PRE,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,rush_yards_over_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,rush_yards_over_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,rush_yards_over_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,PRE,rush_yards_over_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,avg_yac_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,avg_yac_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,avg_yac_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,avg_yac_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,avg_yac_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,completion_pct_above_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,completion_pct_above_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,completion_pct_above_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,completion_pct_above_expected,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,completion_pct_above_expected,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,fastest_ball_carriers,1,2024111800,59673,1214,1214,"(15:00) (Shotgun) C.Rush pass short right to K.Turpin for 64 yards, TOUCHDOWN. Penalty on HST-E.Murray, Illegal Use of Hands, declined.",2,play_type_pass,2,3,10,1200,15:00,DAL 36,36,DAL,46,2024-11-19T01:59:11.000Z,false,false,true,false,false,false,6,14,15:00,14:52,right,APPROVED,0,14,true,10.98,55.75,true,true,KaVontae Turpin,Kavontae,Turpin,K.Turpin,00-0037801,TUR785436,1200,DAL,9,WR,WR,11,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tayjlp1hgmm6rewgl1k4,22.3568182315,74.10999999999999,64,,,
2024,REG,fastest_ball_carriers,2,2024100604,59577,1380,1380,"(7:12) (Shotgun) T.Lawrence pass deep right to B.Thomas for 85 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,2250,07:12,JAX 15,15,JAX,95,2024-10-06T17:50:37.000Z,false,false,true,false,false,false,9,7,7:12,7:03,left,APPROVED,3,7,true,10.0,85.37,true,true,Brian Thomas Jr.,Brian,Thomas,B.Thomas,00-0039893,THO419793,2250,JAX,7,WR,WR,5,https://static.www.nfl.com/image/upload/{formatInstructions}/league/plnekkriys4cm11rnxwl,22.152272776500002,88.41999999999997,85,,,
2024,REG,fastest_ball_carriers,3,2024102701,59617,778,778,"(4:07) (Shotgun) J.Gibbs left tackle for 70 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,1540,04:07,DET 30,30,DET,80,2024-10-27T17:32:02.000Z,false,false,true,false,false,false,13,7,4:07,3:58,left,APPROVED,7,7,true,10.0,70.17,true,true,Jahmyr Gibbs,Jahmyr,Gibbs,J.Gibbs,00-0039139,GIB198578,1540,DET,26,RB,RB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cursejnmmp1i9hnxihkj,22.0295455035,86.21999999999996,70,,,
2024,REG,fastest_ball_carriers,4,2024102007,59608,1207,1207,"(11:04) (No Huddle, Shotgun) S.Barkley left end pushed ob at NYG 19 for 55 yards (D.Banks).",2,play_type_rush,2,2,10,3700,11:04,PHI 26,26,PHI,84,2024-10-20T17:48:31.000Z,false,false,false,false,false,false,0,0,11:05,10:56,left,APPROVED,0,0,true,10.4,74.37,true,true,Saquon Barkley,Saquon,Barkley,S.Barkley,00-0034844,BAR192674,3700,PHI,26,RB,RB,7,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qcayrzjpura2zydszonh,21.927272776000002,74.92000000000002,55,,,
2024,REG,fastest_ball_carriers,5,2024112410,59685,4085,4085,"(2:54) (Shotgun) S.Barkley left tackle for 72 yards, TOUCHDOWN.",2,play_type_rush,4,3,6,3700,02:54,PHI 28,28,PHI,38,2024-11-25T04:21:38.000Z,false,false,true,false,false,false,14,36,2:55,2:44,right,APPROVED,14,30,true,5.91,43.05,true,true,Saquon Barkley,Saquon,Barkley,S.Barkley,00-0034844,BAR192674,3700,PHI,26,RB,RB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qcayrzjpura2zydszonh,21.906818230500004,87.05999999999997,72,,,
2024,REG,fastest_sacks,1,2024101700,59600,697,697,"(3:46) (Shotgun) S.Rattler sacked at NO 43 for -7 yards (C.Barton). FUMBLES (C.Barton) [C.Barton], touched at DEN 48, RECOVERED by DEN-K.Alexander at DEN 45.",2,play_type_sack,1,1,10,3300,03:46,50,50,,60,2024-10-18T00:38:50.000Z,false,false,false,false,false,true,0,3,3:47,3:41,left,APPROVED,0,3,false,10.0,50.01,true,true,Cody Barton,Cody,Barton,C.Barton,00-0035672,BAR763281,1400,DEN,55,MLB,LB,7,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gdsui5swyoiuqadewwob,,,,2.178,4.162,4.726472222222222
2024,REG,fastest_sacks,2,2024111009,59656,1489,1489,"(8:02) (Shotgun) K.Murray sacked at NYJ 29 for -7 yards (Qi.Williams). FUMBLES (Qi.Williams) [Qi.Williams], and recovers at NYJ 29.",2,play_type_sack,2,1,10,3800,08:02,NYJ 22,22,NYJ,88,2024-11-10T22:24:11.000Z,false,false,false,false,false,false,14,6,8:03,8:00,right,APPROVED,14,6,false,10.0,97.57,true,true,Quincy Williams,Quincy,Williams,Qi.Williams,00-0035680,WIL470092,3430,NYJ,56,ILB,LB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ukxxxlah4iappss0ro9e,,,,2.235,3.2365000000000004,4.661666666666667
2024,REG,fastest_sacks,3,2024120101,59692,3581,3581,"(11:14) (Shotgun) J.Burrow sacked at CIN 20 for -9 yards (Ni.Herbig). FUMBLES (Ni.Herbig) [Ni.Herbig], RECOVERED by PIT-P.Wilson at CIN 21. P.Wilson for 21 yards, TOUCHDOWN.",2,play_type_sack,4,3,8,0920,11:14,CIN 29,29,CIN,39,2024-12-01T20:40:39.000Z,false,false,true,false,false,true,24,40,11:14,11:07,right,APPROVED,24,34,false,8.76,46.61,true,true,Nick Herbig,Nicholas,Herbig,Ni.Herbig,00-0038577,HER042107,3900,PIT,51,OLB,LB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ox9fpvzppbe9uyqvnp2q,,,,2.31,3.4945,4.45993023255814
2024,REG,fastest_sacks,4,2024111703,59664,1446,1446,"(5:56) (Shotgun) D.Maye sacked at NE 20 for -7 yards (B.Fiske). FUMBLES (B.Fiske) [B.Fiske], RECOVERED by LA-K.Turner at NE 12. K.Turner to NE 12 for no gain (B.Brown). The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_sack,2,3,3,3200,05:56,NE 27,27,NE,83,2024-11-17T18:59:15.000Z,false,false,false,false,false,true,7,7,5:57,5:52,left,APPROVED,7,7,false,3.68,80.19,true,true,Braden Fiske,Braden,Fiske,B.Fiske,00-0039734,FIS731693,2510,LA,55,DT,DL,11,https://static.www.nfl.com/image/upload/{formatInstructions}/league/nepcpkxlqw0mvpwrgvh8,,,,2.318,4.266333333333332,4.5674878048780485
2024,REG,fastest_sacks,5,2025010401,59777,674,674,"(2:16) (Shotgun) J.Burrow sacked at PIT 35 for -9 yards (P.Queen). FUMBLES (P.Queen) [P.Queen], recovered by CIN-K.Herbert at PIT 30.",2,play_type_sack,1,3,6,0920,02:16,PIT 26,26,PIT,84,2025-01-05T01:30:39.000Z,false,false,false,false,false,false,0,7,2:17,2:13,right,APPROVED,0,7,false,6.28,89.56,true,true,Patrick Queen,Patrick,Queen,P.Queen,00-0036323,QUE308806,3900,PIT,6,ILB,LB,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hvbmd1y24q3eoky2jl8i,,,,2.336,2.336,4.45993023255814
2024,REG,highest_separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,highest_separation,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,highest_separation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,highest_separation,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,highest_separation,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,longest_completions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,longest_completions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,longest_completions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,longest_completions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,longest_completions,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,rush_yards_over_expected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,rush_yards_over_expected,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,REG,rush_yards_over_expected,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
