season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,category,side,esb_id,team_id,player_name,short_name,headshot,position,jersey_number,max_speed,gsis_play_id,tackle_info_time_to_tackle,pass_info_air_distance
2026,PRE,1,2026081552,60461,08/15/2026,0810,CHI,1050,CLE,speed_leaders,home,BIS687116,0810,Beanie Bishop Jr.,B.Bishop,https://static.www.nfl.com/image/upload/{formatInstructions}/league/anm9je7buxcrhnwuxspo,CB,25,19.513636407,3273,,
2026,PRE,1,2026081552,60461,08/15/2026,0810,CHI,1050,CLE,speed_leaders,visitor,SAM338622,1050,Dylan Sampson,D.Sampson,https://static.www.nfl.com/image/upload/{formatInstructions}/league/den1hzzomdxfcsgk88o5,RB,22,19.7795454985,744,,
2026,PRE,1,2026081552,60461,08/15/2026,0810,CHI,1050,CLE,time_to_sack_leaders,home,KRO422612,0810,Jamree Kromah,J.Kromah,https://static.www.nfl.com/image/upload/{formatInstructions}/league/edifmo4lsx8wjr93b0i8,DE,59,,1244,2.851,
2026,PRE,1,2026081552,60461,08/15/2026,0810,CHI,1050,CLE,time_to_sack_leaders,visitor,SYD559347,1050,Khordae Sydnor,K.Sydnor,,DE,90,,2170,3.537,
2026,PRE,1,2026081553,60462,08/15/2026,3410,NYG,3000,MIN,pass_distance_leaders,home,DAR735504,3410,Jaxson Dart,J.Dart,https://static.www.nfl.com/image/upload/{formatInstructions}/league/n6uymxssgiicjmxkzxoc,QB,6,,917,,29.826796676813956
2026,PRE,1,2026081553,60462,08/15/2026,3410,NYG,3000,MIN,pass_distance_leaders,visitor,WEN615770,3000,Carson Wentz,C.Wentz,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vuolixdvigc8axelug66,QB,11,,2090,,35.65595882878485
2026,PRE,1,2026081553,60462,08/15/2026,3410,NYG,3000,MIN,speed_leaders,home,BAN462444,3410,Deonte Banks,D.Banks,https://static.www.nfl.com/image/upload/{formatInstructions}/league/pskti493swphojhbve0c,CB,2,19.2068182245,327,,
2026,PRE,1,2026081553,60462,08/15/2026,3410,NYG,3000,MIN,speed_leaders,visitor,CLA041524,3000,Demond Claiborne,D.Claiborne,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vmozbbdzgcaqq1yrixeb,RB,21,19.5750000435,552,,
2026,PRE,1,2026081553,60462,08/15/2026,3410,NYG,3000,MIN,time_to_sack_leaders,home,ALE196713,3410,Darius Alexander,D.Alexander,https://static.www.nfl.com/image/upload/{formatInstructions}/league/upwtqewimo1hydyqwznv,DT,91,,1640,5.765,
2026,PRE,1,2026081553,60462,08/15/2026,3410,NYG,3000,MIN,time_to_sack_leaders,visitor,WAR199835,3000,Jay Ward,J.Ward,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dwljd5ukdc8pzy3l5vju,SS,24,,801,2.753,
2026,PRE,1,2026081554,60463,08/15/2026,2310,KC,2510,LAR,pass_distance_leaders,home,NUS440041,2310,Garrett Nussmeier,G.Nussmeier,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uyidfkzfhuqaks3pmdeo,QB,14,,1649,,26.929339018995623
2026,PRE,1,2026081554,60463,08/15/2026,2310,KC,2510,LAR,pass_distance_leaders,visitor,SIM639376,2510,Ty Simpson,T.Simpson,,QB,15,,3615,,30.751328426589968
2026,PRE,1,2026081554,60463,08/15/2026,2310,KC,2510,LAR,speed_leaders,home,REM240921,2310,Nikko Remigio,N.Remigio,https://static.www.nfl.com/image/upload/{formatInstructions}/league/n6b1tsy32fswbd0xgsim,WR,81,19.2068182245,129,,
2026,PRE,1,2026081554,60463,08/15/2026,2310,KC,2510,LAR,speed_leaders,visitor,SCO719390,2510,Tyler Scott,T.Scott,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lmtqp0nnsglmo6ypp1ec,WR,82,19.513636407,1467,,
2026,PRE,1,2026081554,60463,08/15/2026,2310,KC,2510,LAR,time_to_sack_leaders,visitor,JOH202189,2510,Desjuan Johnson,D.Johnson,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qj7pup9mp0owqeocx98x,DE,94,,3009,3.529,
2026,PRE,1,2026081555,60464,08/15/2026,3300,NO,2250,JAX,pass_distance_leaders,home,WIL827119,3300,Zach Wilson,Z.Wilson,https://static.www.nfl.com/image/upload/{formatInstructions}/league/i17xpbsar7evcypbhtel,QB,4,,1837,,43.224063899638125
2026,PRE,1,2026081555,60464,08/15/2026,3300,NO,2250,JAX,pass_distance_leaders,visitor,AGU411717,2250,Joey Aguilar,J.Aguilar,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ftafwh4qrzhpxp8kq0ca,QB,17,,3727,,49.99694090641947
2026,PRE,1,2026081555,60464,08/15/2026,3300,NO,2250,JAX,speed_leaders,home,PAL683280,3300,Trey Palmer,T.Palmer,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cdtzofb5u510xjh08qr4,WR,10,19.738636407500003,2083,,
2026,PRE,1,2026081555,60464,08/15/2026,3300,NO,2250,JAX,speed_leaders,visitor,BRA782543,2250,Chandler Brayboy,C.Brayboy,https://static.www.nfl.com/image/upload/{formatInstructions}/league/m1dlnwcwdqve38sso7al,WR,15,18.715909132500002,1427,,
2026,PRE,1,2026081555,60464,08/15/2026,3300,NO,2250,JAX,time_to_sack_leaders,home,HEL088990,3300,Michael Heldman,M.Heldman,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jehzyru8z7dlh4ws4fqx,DE,63,,1987,4.025,
2026,PRE,1,2026081555,60464,08/15/2026,3300,NO,2250,JAX,time_to_sack_leaders,visitor,THO420551,2250,Bryan Thomas Jr.,Bry.Thomas,https://static.www.nfl.com/image/upload/{formatInstructions}/league/c46kdynfmqxdt9zlm1kn,DE,57,,3914,3.877,
2026,PRE,1,2026081556,60465,08/15/2026,0325,BAL,3700,PHI,pass_distance_leaders,home,FAG628560,0325,Joe Fagnano,J.Fagnano,https://static.www.nfl.com/image/upload/{formatInstructions}/league/p8uqfsnpx153mn3gjtd3,QB,12,,1709,,32.19753096123987
2026,PRE,1,2026081556,60465,08/15/2026,0325,BAL,3700,PHI,pass_distance_leaders,visitor,DAL659900,3700,Andy Dalton,A.Dalton,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sfsneh0bn46e2kwve7sr,QB,14,,98,,25.903146527014822
2026,PRE,1,2026081556,60465,08/15/2026,0325,BAL,3700,PHI,speed_leaders,home,REE145604,0325,Austin Reed,A.Reed,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gh0y2g1z1xqop1t0boeu,QB,15,18.9613636785,3467,,
2026,PRE,1,2026081556,60465,08/15/2026,0325,BAL,3700,PHI,speed_leaders,visitor,RIN504723,3700,Kelee Ringo,K.Ringo,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tyuosakaiefa1pruil40,CB,7,20.700000046,1883,,
2026,PRE,1,2026081556,60465,08/15/2026,0325,BAL,3700,PHI,time_to_sack_leaders,home,MAR672631,0325,Keyon Martin,K.Martin,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kuvtqhos7jfzxbvykdrh,CB,38,,2356,4.006,
2026,PRE,1,2026081556,60465,08/15/2026,0325,BAL,3700,PHI,time_to_sack_leaders,visitor,JAC565942,3700,Tarron Jackson,T.Jackson,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tfd72aqmphacayrwxsu3,OLB,77,,3389,3.538,
2026,PRE,1,2026081557,60466,08/15/2026,4600,SEA,1200,DAL,pass_distance_leaders,home,MIL777073,4600,Jalen Milroe,J.Milroe,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hohqoqpdyquxn1sr1fm2,QB,6,,3291,,27.875051569459032
2026,PRE,1,2026081557,60466,08/15/2026,4600,SEA,1200,DAL,pass_distance_leaders,visitor,HOW692969,1200,Sam Howell,S.Howell,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sx77bippywnl0dx6m8q9,QB,16,,1824,,52.843075232238334
2026,PRE,1,2026081557,60466,08/15/2026,4600,SEA,1200,DAL,speed_leaders,home,MIL777073,4600,Jalen Milroe,J.Milroe,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hohqoqpdyquxn1sr1fm2,QB,6,20.168181863,1891,,
2026,PRE,1,2026081557,60466,08/15/2026,4600,SEA,1200,DAL,speed_leaders,visitor,HOW692969,1200,Sam Howell,S.Howell,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sx77bippywnl0dx6m8q9,QB,16,18.981818224,1674,,
